Date,sat,satsp,htg
2023-01-31 17:40:00,62,76,98
2023-01-31 17:55:00,63,75,97
2023-01-31 18:10:00,62,74,98
2023-01-31 18:25:00,63,73,99
2023-01-31 18:40:00,64,74,100
2023-01-31 18:55:00,65,73,100
2023-01-31 19:10:00,64,74,99
2023-01-31 19:25:00,65,73,98
2023-01-31 19:40:00,64,72,99
2023-01-31 19:55:00,65,73,100
2023-01-31 20:10:00,66,72,99
2023-01-31 20:25:00,65,73,100
2023-01-31 20:40:00,66,72,99
2023-01-31 20:55:00,65,71,98
2023-01-31 21:10:00,64,72,99
2023-01-31 21:25:00,65,73,98
2023-01-31 21:40:00,64,72,99
2023-01-31 21:55:00,65,71,100
2023-01-31 22:10:00,66,72,100
2023-01-31 22:25:00,67,73,99
2023-01-31 22:40:00,68,74,100
2023-01-31 22:55:00,69,73,100
2023-01-31 23:10:00,68,72,99
2023-01-31 23:25:00,69,71,100
2023-01-31 23:40:00,70,72,99
2023-01-31 23:55:00,69,73,100
2023-02-01 00:10:00,70,72,99
2023-02-01 00:25:00,69,71,100
2023-02-01 00:40:00,70,72,99
2023-02-01 00:55:00,71,73,100
2023-02-01 01:10:00,70,74,99
2023-02-01 01:25:00,71,73,98
2023-02-01 01:40:00,72,74,97
2023-02-01 01:55:00,71,73,96
2023-02-01 02:10:00,70,72,97
2023-02-01 02:25:00,71,71,96
2023-02-01 02:40:00,70,70,97
2023-02-01 02:55:00,69,71,96
2023-02-01 03:10:00,68,72,95
2023-02-01 03:25:00,67,73,96
2023-02-01 03:40:00,68,74,95
2023-02-01 03:55:00,67,73,96
2023-02-01 04:10:00,66,74,95
2023-02-01 04:25:00,65,75,96
2023-02-01 04:40:00,66,76,95
2023-02-01 04:55:00,65,75,96
2023-02-01 05:10:00,64,74,97
2023-02-01 05:25:00,65,73,96
2023-02-01 05:40:00,64,72,97
2023-02-01 05:55:00,65,71,96
2023-02-01 06:10:00,64,72,95
2023-02-01 06:25:00,65,73,96
2023-02-01 06:40:00,66,74,97
2023-02-01 06:55:00,65,73,98
2023-02-01 07:10:00,66,72,99
2023-02-01 07:25:00,65,73,98
2023-02-01 07:40:00,64,74,99
2023-02-01 07:55:00,63,73,100
2023-02-01 08:10:00,64,72,100
2023-02-01 08:25:00,63,73,100
2023-02-01 08:40:00,64,72,99
2023-02-01 08:55:00,65,73,98
2023-02-01 09:10:00,64,72,99
2023-02-01 09:25:00,63,73,100
2023-02-01 09:40:00,62,72,100
2023-02-01 09:55:00,61,71,99
2023-02-01 10:10:00,62,72,98
2023-02-01 10:25:00,63,73,99
2023-02-01 10:40:00,64,74,100
2023-02-01 10:55:00,63,73,100
2023-02-01 11:10:00,64,72,99
2023-02-01 11:25:00,63,71,98
2023-02-01 11:40:00,64,70,99
2023-02-01 11:55:00,63,71,98
2023-02-01 12:10:00,62,72,97
2023-02-01 12:25:00,61,71,98
2023-02-01 12:40:00,60,72,97
2023-02-01 12:55:00,61,73,96
2023-02-01 13:10:00,62,72,95
2023-02-01 13:25:00,61,71,96
2023-02-01 13:40:00,60,72,95
2023-02-01 13:55:00,60,73,94
2023-02-01 14:10:00,61,74,93
2023-02-01 14:25:00,62,73,92
2023-02-01 14:40:00,61,74,93
2023-02-01 14:55:00,62,75,92
2023-02-01 15:10:00,61,76,93
2023-02-01 15:25:00,60,75,92
2023-02-01 15:40:00,60,76,93
2023-02-01 15:55:00,61,77,92
2023-02-01 16:10:00,62,78,91
2023-02-01 16:25:00,63,79,90
2023-02-01 16:40:00,62,80,89
2023-02-01 16:55:00,63,80,90
2023-02-01 17:10:00,64,79,89
2023-02-01 17:25:00,63,80,90
2023-02-01 17:40:00,64,80,89
2023-02-01 17:55:00,65,80,90
2023-02-01 18:10:00,64,79,91
2023-02-01 18:25:00,65,78,92
2023-02-01 18:40:00,64,79,91
2023-02-01 18:55:00,65,80,92
2023-02-01 19:10:00,64,79,91
2023-02-01 19:25:00,65,80,90
2023-02-01 19:40:00,64,79,91
2023-02-01 19:55:00,65,78,92
2023-02-01 20:10:00,64,77,91
2023-02-01 20:25:00,65,78,92
2023-02-01 20:40:00,64,77,91
2023-02-01 20:55:00,65,78,92
2023-02-01 21:10:00,66,79,91
2023-02-01 21:25:00,67,78,90
2023-02-01 21:40:00,66,79,89
2023-02-01 21:55:00,65,78,90
2023-02-01 22:10:00,64,79,91
2023-02-01 22:25:00,63,78,92
2023-02-01 22:40:00,62,79,91
2023-02-01 22:55:00,61,78,92
2023-02-01 23:10:00,60,77,93
2023-02-01 23:25:00,61,78,94
2023-02-01 23:40:00,60,79,93
2023-02-01 23:55:00,61,78,94
2023-02-02 00:10:00,62,77,93
2023-02-02 00:25:00,63,76,94
2023-02-02 00:40:00,62,75,95
2023-02-02 00:55:00,61,74,94
2023-02-02 01:10:00,62,73,95
2023-02-02 01:25:00,61,74,94
2023-02-02 01:40:00,60,73,95
2023-02-02 01:55:00,60,74,96
2023-02-02 02:10:00,61,75,95
2023-02-02 02:25:00,62,76,96
2023-02-02 02:40:00,61,75,95
2023-02-02 02:55:00,62,76,94
2023-02-02 03:10:00,61,75,95
2023-02-02 03:25:00,60,76,96
2023-02-02 03:40:00,61,75,95
2023-02-02 03:55:00,60,76,94
2023-02-02 04:10:00,61,75,95
2023-02-02 04:25:00,62,74,94
2023-02-02 04:40:00,61,75,93
2023-02-02 04:55:00,60,74,92
2023-02-02 05:10:00,61,73,93
2023-02-02 05:25:00,60,72,92
2023-02-02 05:40:00,61,73,93
2023-02-02 05:55:00,62,74,92
2023-02-02 06:10:00,63,73,91
2023-02-02 06:25:00,62,72,90
2023-02-02 06:40:00,63,73,91
2023-02-02 06:55:00,62,74,90
2023-02-02 07:10:00,63,73,89
2023-02-02 07:25:00,62,72,88
2023-02-02 07:40:00,63,71,87
2023-02-02 07:55:00,64,72,88
2023-02-02 08:10:00,63,71,89
2023-02-02 08:25:00,62,72,88
2023-02-02 08:40:00,61,71,87
2023-02-02 08:55:00,62,72,86
2023-02-02 09:10:00,63,71,87
2023-02-02 09:25:00,64,70,88
2023-02-02 09:40:00,63,70,87
2023-02-02 09:55:00,62,71,86
2023-02-02 10:10:00,63,70,87
2023-02-02 10:25:00,64,71,86
2023-02-02 10:40:00,65,70,87
2023-02-02 10:55:00,64,70,86
2023-02-02 11:10:00,65,71,87
2023-02-02 11:25:00,66,72,88
2023-02-02 11:40:00,65,71,87
2023-02-02 11:55:00,66,70,86
2023-02-02 12:10:00,67,70,85
2023-02-02 12:25:00,66,70,84
2023-02-02 12:40:00,67,70,85
2023-02-02 12:55:00,66,71,86
2023-02-02 13:10:00,67,72,85
2023-02-02 13:25:00,68,73,84
2023-02-02 13:40:00,69,74,85
2023-02-02 13:55:00,70,75,84
2023-02-02 14:10:00,69,74,83
2023-02-02 14:25:00,68,73,82
2023-02-02 14:40:00,67,74,83
2023-02-02 14:55:00,68,75,82
2023-02-02 15:10:00,67,76,81
2023-02-02 15:25:00,66,75,82
2023-02-02 15:40:00,67,76,83
2023-02-02 15:55:00,68,77,84
2023-02-02 16:10:00,69,76,85
2023-02-02 16:25:00,70,77,84
2023-02-02 16:40:00,69,76,83
2023-02-02 16:55:00,70,75,84
2023-02-02 17:10:00,69,74,85
2023-02-02 17:25:00,68,75,86
2023-02-02 17:40:00,67,74,87
2023-02-02 17:55:00,68,73,86
2023-02-02 18:10:00,69,74,85
2023-02-02 18:25:00,70,75,86
2023-02-02 18:40:00,69,76,85
2023-02-02 18:55:00,70,77,84
2023-02-02 19:10:00,69,78,85
2023-02-02 19:25:00,68,79,86
2023-02-02 19:40:00,67,78,85
2023-02-02 19:55:00,68,77,84
2023-02-02 20:10:00,67,76,85
2023-02-02 20:25:00,66,77,86
2023-02-02 20:40:00,65,76,87
2023-02-02 20:55:00,64,77,88
2023-02-02 21:10:00,63,78,87
2023-02-02 21:25:00,62,77,88
2023-02-02 21:40:00,61,78,89
2023-02-02 21:55:00,60,77,88
2023-02-02 22:10:00,61,76,87
2023-02-02 22:25:00,60,77,86
2023-02-02 22:40:00,61,78,85
2023-02-02 22:55:00,60,77,84
2023-02-02 23:10:00,61,78,85
2023-02-02 23:25:00,62,79,84
2023-02-02 23:40:00,61,78,85
2023-02-02 23:55:00,60,77,84
2023-02-03 00:10:00,60,78,83
2023-02-03 00:25:00,61,77,84
2023-02-03 00:40:00,62,76,85
2023-02-03 00:55:00,61,75,86
2023-02-03 01:10:00,62,74,87
2023-02-03 01:25:00,61,73,86
2023-02-03 01:40:00,62,72,87
2023-02-03 01:55:00,63,71,88
2023-02-03 02:10:00,62,70,89
2023-02-03 02:25:00,61,70,88
2023-02-03 02:40:00,60,71,89
2023-02-03 02:55:00,61,72,90
2023-02-03 03:10:00,60,73,91
2023-02-03 03:25:00,60,74,92
2023-02-03 03:40:00,60,73,91
2023-02-03 03:55:00,61,72,92
2023-02-03 04:10:00,62,71,91
2023-02-03 04:25:00,61,70,90
2023-02-03 04:40:00,60,70,91
2023-02-03 04:55:00,60,71,92
2023-02-03 05:10:00,60,72,93
2023-02-03 05:25:00,61,71,92
2023-02-03 05:40:00,62,72,93
2023-02-03 05:55:00,63,71,92
2023-02-03 06:10:00,64,72,93
2023-02-03 06:25:00,63,73,92
2023-02-03 06:40:00,62,74,91
2023-02-03 06:55:00,63,73,92
2023-02-03 07:10:00,62,74,93
2023-02-03 07:25:00,63,75,92
2023-02-03 07:40:00,64,76,91
2023-02-03 07:55:00,63,77,90
2023-02-03 08:10:00,64,76,89
2023-02-03 08:25:00,63,75,90
2023-02-03 08:40:00,62,76,91
2023-02-03 08:55:00,63,75,92
2023-02-03 09:10:00,62,76,93
2023-02-03 09:25:00,63,75,94
2023-02-03 09:40:00,64,74,93
2023-02-03 09:55:00,63,73,94
2023-02-03 10:10:00,64,74,95
2023-02-03 10:25:00,65,75,96
2023-02-03 10:40:00,66,76,97
2023-02-03 10:55:00,65,75,96
2023-02-03 11:10:00,66,74,97
2023-02-03 11:25:00,65,73,98
2023-02-03 11:40:00,64,72,97
2023-02-03 11:55:00,63,73,98
2023-02-03 12:10:00,62,72,99
2023-02-03 12:25:00,63,71,100
2023-02-03 12:40:00,64,70,99
2023-02-03 12:55:00,65,70,100
2023-02-03 13:10:00,66,71,100
2023-02-03 13:25:00,67,70,100
2023-02-03 13:40:00,68,70,99
2023-02-03 13:55:00,69,70,100
2023-02-03 14:10:00,70,71,100
2023-02-03 14:25:00,71,72,100
2023-02-03 14:40:00,70,71,100
2023-02-03 14:55:00,69,72,100
2023-02-03 15:10:00,70,71,100
2023-02-03 15:25:00,71,72,99
2023-02-03 15:40:00,70,73,98
2023-02-03 15:55:00,71,74,99
2023-02-03 16:10:00,72,75,100
2023-02-03 16:25:00,71,76,99
2023-02-03 16:40:00,70,75,98
2023-02-03 16:55:00,71,76,99
2023-02-03 17:10:00,70,75,98
2023-02-03 17:25:00,71,74,97
2023-02-03 17:40:00,70,75,96
2023-02-03 17:55:00,71,74,97
2023-02-03 18:10:00,70,73,96
2023-02-03 18:25:00,71,74,97
2023-02-03 18:40:00,72,75,98
2023-02-03 18:55:00,73,74,99
2023-02-03 19:10:00,72,73,98
2023-02-03 19:25:00,71,72,99
2023-02-03 19:40:00,70,71,100
2023-02-03 19:55:00,69,72,99
2023-02-03 20:10:00,70,71,98
2023-02-03 20:25:00,71,72,99
2023-02-03 20:40:00,72,73,98
2023-02-03 20:55:00,71,72,99
2023-02-03 21:10:00,70,73,98
2023-02-03 21:25:00,69,72,99
2023-02-03 21:40:00,68,73,98
2023-02-03 21:55:00,69,72,99
2023-02-03 22:10:00,70,71,98
2023-02-03 22:25:00,71,70,97
2023-02-03 22:40:00,70,70,96
2023-02-03 22:55:00,69,71,95
2023-02-03 23:10:00,68,72,94
2023-02-03 23:25:00,67,73,93
2023-02-03 23:40:00,68,72,92
2023-02-03 23:55:00,67,71,91
2023-02-04 00:10:00,66,72,92
2023-02-04 00:25:00,67,71,91
2023-02-04 00:40:00,68,72,92
2023-02-04 00:55:00,67,73,91
2023-02-04 01:10:00,68,72,92
2023-02-04 01:25:00,69,71,91
2023-02-04 01:40:00,68,72,92
2023-02-04 01:55:00,67,73,93
2023-02-04 02:10:00,66,74,92
2023-02-04 02:25:00,65,73,93
2023-02-04 02:40:00,66,74,94
2023-02-04 02:55:00,65,73,93
2023-02-04 03:10:00,64,74,92
2023-02-04 03:25:00,63,73,93
2023-02-04 03:40:00,64,72,92
2023-02-04 03:55:00,65,73,91
2023-02-04 04:10:00,64,74,90
2023-02-04 04:25:00,63,75,91
2023-02-04 04:40:00,62,74,92
2023-02-04 04:55:00,61,75,93
2023-02-04 05:10:00,62,74,94
2023-02-04 05:25:00,61,75,95
2023-02-04 05:40:00,62,74,96
2023-02-04 05:55:00,61,73,97
2023-02-04 06:10:00,60,72,96
2023-02-04 06:25:00,60,71,97
2023-02-04 06:40:00,61,72,96
2023-02-04 06:55:00,62,71,97
2023-02-04 07:10:00,63,72,98
2023-02-04 07:25:00,64,73,99
2023-02-04 07:40:00,65,72,100
2023-02-04 07:55:00,66,73,100
2023-02-04 08:10:00,67,72,100
2023-02-04 08:25:00,66,71,99
2023-02-04 08:40:00,67,70,100
2023-02-04 08:55:00,68,71,100
2023-02-04 09:10:00,69,70,100
2023-02-04 09:25:00,70,71,100
2023-02-04 09:40:00,71,70,100
2023-02-04 09:55:00,72,70,100
2023-02-04 10:10:00,71,71,99
2023-02-04 10:25:00,72,72,98
2023-02-04 10:40:00,71,73,97
2023-02-04 10:55:00,70,72,96
2023-02-04 11:10:00,71,73,97
2023-02-04 11:25:00,70,74,98
2023-02-04 11:40:00,71,73,99
2023-02-04 11:55:00,72,74,100
2023-02-04 12:10:00,71,75,100
2023-02-04 12:25:00,72,76,100
2023-02-04 12:40:00,71,77,99
2023-02-04 12:55:00,72,78,100
2023-02-04 13:10:00,73,77,100
2023-02-04 13:25:00,72,78,99
2023-02-04 13:40:00,73,77,98
2023-02-04 13:55:00,72,76,99
2023-02-04 14:10:00,71,77,100
2023-02-04 14:25:00,72,78,100
2023-02-04 14:40:00,71,77,100
2023-02-04 14:55:00,70,78,99
2023-02-04 15:10:00,71,77,98
2023-02-04 15:25:00,72,78,99
2023-02-04 15:40:00,73,79,100
2023-02-04 15:55:00,72,80,99
2023-02-04 16:10:00,71,80,100
2023-02-04 16:25:00,70,80,100
2023-02-04 16:40:00,71,80,99
2023-02-04 16:55:00,70,80,98
2023-02-04 17:10:00,69,80,97
2023-02-04 17:25:00,70,79,98
2023-02-04 17:40:00,71,80,99
2023-02-04 17:55:00,70,79,100
2023-02-04 18:10:00,69,80,100
2023-02-04 18:25:00,68,80,99
2023-02-04 18:40:00,69,80,100
2023-02-04 18:55:00,68,79,99
2023-02-04 19:10:00,67,78,100
2023-02-04 19:25:00,68,79,100
2023-02-04 19:40:00,69,80,99
2023-02-04 19:55:00,68,79,100
2023-02-04 20:10:00,69,80,99
2023-02-04 20:25:00,70,79,100
2023-02-04 20:40:00,71,80,99
2023-02-04 20:55:00,70,79,100
2023-02-04 21:10:00,69,80,100
2023-02-04 21:25:00,68,79,99
2023-02-04 21:40:00,69,80,98
2023-02-04 21:55:00,68,80,97
2023-02-04 22:10:00,69,79,96
2023-02-04 22:25:00,70,80,97
2023-02-04 22:40:00,71,80,98
2023-02-04 22:55:00,72,79,99
2023-02-04 23:10:00,71,78,100
2023-02-04 23:25:00,72,77,99
2023-02-04 23:40:00,71,76,98
2023-02-04 23:55:00,70,75,97
2023-02-05 00:10:00,69,76,96
2023-02-05 00:25:00,70,77,95
2023-02-05 00:40:00,71,78,96
2023-02-05 00:55:00,72,77,95
2023-02-05 01:10:00,71,76,96
2023-02-05 01:25:00,72,75,97
2023-02-05 01:40:00,73,76,98
2023-02-05 01:55:00,72,75,97
2023-02-05 02:10:00,73,74,98
2023-02-05 02:25:00,74,73,97
2023-02-05 02:40:00,75,74,98
2023-02-05 02:55:00,76,75,97
2023-02-05 03:10:00,77,76,96
2023-02-05 03:25:00,76,77,97
2023-02-05 03:40:00,77,76,98
2023-02-05 03:55:00,78,75,97
2023-02-05 04:10:00,79,76,98
2023-02-05 04:25:00,78,77,97
2023-02-05 04:40:00,79,76,98
2023-02-05 04:55:00,78,75,99
2023-02-05 05:10:00,79,74,98
2023-02-05 05:25:00,80,75,99
2023-02-05 05:40:00,81,76,100
2023-02-05 05:55:00,82,75,100
2023-02-05 06:10:00,83,76,100
2023-02-05 06:25:00,84,77,99
2023-02-05 06:40:00,83,78,98
2023-02-05 06:55:00,84,79,99
2023-02-05 07:10:00,83,78,98
2023-02-05 07:25:00,84,79,97
2023-02-05 07:40:00,83,80,96
2023-02-05 07:55:00,84,80,95
2023-02-05 08:10:00,85,79,94
2023-02-05 08:25:00,84,78,93
2023-02-05 08:40:00,85,77,92
2023-02-05 08:55:00,84,78,91
2023-02-05 09:10:00,85,77,90
2023-02-05 09:25:00,86,76,91
2023-02-05 09:40:00,85,77,92
2023-02-05 09:55:00,86,76,91
2023-02-05 10:10:00,85,77,90
2023-02-05 10:25:00,84,78,91
2023-02-05 10:40:00,85,79,90
2023-02-05 10:55:00,84,80,89
2023-02-05 11:10:00,85,80,90
2023-02-05 11:25:00,84,79,89
2023-02-05 11:40:00,85,78,90
2023-02-05 11:55:00,86,77,91
2023-02-05 12:10:00,85,76,92
2023-02-05 12:25:00,84,77,91
2023-02-05 12:40:00,83,78,90
2023-02-05 12:55:00,84,77,91
2023-02-05 13:10:00,83,76,90
2023-02-05 13:25:00,84,75,89
2023-02-05 13:40:00,83,74,90
2023-02-05 13:55:00,82,73,89
2023-02-05 14:10:00,83,72,88
2023-02-05 14:25:00,84,71,87
2023-02-05 14:40:00,83,72,86
2023-02-05 14:55:00,82,71,85
2023-02-05 15:10:00,83,70,86
2023-02-05 15:25:00,84,71,87
2023-02-05 15:40:00,83,72,88
2023-02-05 15:55:00,84,71,87
2023-02-05 16:10:00,83,70,88
2023-02-05 16:25:00,84,71,87
2023-02-05 16:40:00,83,72,86
2023-02-05 16:55:00,82,71,85
2023-02-05 17:10:00,81,70,86
2023-02-05 17:25:00,80,71,87
2023-02-05 17:40:00,79,70,86
2023-02-05 17:55:00,78,70,87
2023-02-05 18:10:00,79,70,86
2023-02-05 18:25:00,78,70,87
2023-02-05 18:40:00,77,71,86
2023-02-05 18:55:00,76,70,87
2023-02-05 19:10:00,75,70,88
2023-02-05 19:25:00,74,70,87
2023-02-05 19:40:00,73,71,86
2023-02-05 19:55:00,74,72,85
2023-02-05 20:10:00,75,71,84
2023-02-05 20:25:00,74,72,85
2023-02-05 20:40:00,75,73,84
2023-02-05 20:55:00,76,72,85
2023-02-05 21:10:00,77,71,84
2023-02-05 21:25:00,78,72,85
2023-02-05 21:40:00,77,71,86
2023-02-05 21:55:00,78,72,87
2023-02-05 22:10:00,79,73,88
2023-02-05 22:25:00,78,74,87
2023-02-05 22:40:00,79,75,88
2023-02-05 22:55:00,78,74,89
2023-02-05 23:10:00,77,75,90
2023-02-05 23:25:00,76,74,89
2023-02-05 23:40:00,75,73,88
2023-02-05 23:55:00,74,74,87
2023-02-06 00:10:00,73,75,86
2023-02-06 00:25:00,74,74,87
2023-02-06 00:40:00,75,75,88
2023-02-06 00:55:00,74,76,89
2023-02-06 01:10:00,73,77,90
2023-02-06 01:25:00,74,76,89
2023-02-06 01:40:00,75,77,88
2023-02-06 01:55:00,76,76,89
2023-02-06 02:10:00,75,75,88
2023-02-06 02:25:00,76,76,87
2023-02-06 02:40:00,77,77,86
2023-02-06 02:55:00,78,78,85
2023-02-06 03:10:00,77,79,86
2023-02-06 03:25:00,78,80,87
2023-02-06 03:40:00,79,79,86
2023-02-06 03:55:00,80,80,87
2023-02-06 04:10:00,79,80,86
2023-02-06 04:25:00,78,79,87
2023-02-06 04:40:00,77,78,86
2023-02-06 04:55:00,78,79,87
2023-02-06 05:10:00,77,78,88
2023-02-06 05:25:00,78,77,89
2023-02-06 05:40:00,77,76,88
2023-02-06 05:55:00,78,75,87
2023-02-06 06:10:00,79,74,88
2023-02-06 06:25:00,78,73,89
2023-02-06 06:40:00,79,72,90
2023-02-06 06:55:00,78,73,89
2023-02-06 07:10:00,79,72,88
2023-02-06 07:25:00,78,71,87
2023-02-06 07:40:00,77,70,88
2023-02-06 07:55:00,78,71,87
2023-02-06 08:10:00,77,70,88
2023-02-06 08:25:00,78,70,87
2023-02-06 08:40:00,77,71,86
2023-02-06 08:55:00,78,70,87
2023-02-06 09:10:00,79,71,86
2023-02-06 09:25:00,78,70,87
2023-02-06 09:40:00,77,70,86
2023-02-06 09:55:00,76,70,85
2023-02-06 10:10:00,75,71,84
2023-02-06 10:25:00,76,72,83
2023-02-06 10:40:00,77,71,82
2023-02-06 10:55:00,76,70,81
2023-02-06 11:10:00,75,71,80
2023-02-06 11:25:00,76,72,81
2023-02-06 11:40:00,75,73,80
2023-02-06 11:55:00,74,74,81
2023-02-06 12:10:00,75,73,82
2023-02-06 12:25:00,76,72,81
2023-02-06 12:40:00,77,73,82
2023-02-06 12:55:00,76,74,81
2023-02-06 13:10:00,77,73,80
2023-02-06 13:25:00,78,74,81
2023-02-06 13:40:00,79,75,80
2023-02-06 13:55:00,80,76,79
2023-02-06 14:10:00,79,75,78
2023-02-06 14:25:00,80,74,77
2023-02-06 14:40:00,79,75,78
2023-02-06 14:55:00,80,74,79
2023-02-06 15:10:00,81,73,78
2023-02-06 15:25:00,80,72,77
2023-02-06 15:40:00,81,73,76
2023-02-06 15:55:00,80,72,77
2023-02-06 16:10:00,79,71,76
2023-02-06 16:25:00,80,72,77
2023-02-06 16:40:00,81,73,78
2023-02-06 16:55:00,80,72,79
2023-02-06 17:10:00,81,73,78
2023-02-06 17:25:00,82,72,77
2023-02-06 17:40:00,83,71,78
2023-02-06 17:55:00,84,70,77
2023-02-06 18:10:00,83,71,78
2023-02-06 18:25:00,82,70,79
2023-02-06 18:40:00,83,71,78
2023-02-06 18:55:00,82,72,77
2023-02-06 19:10:00,83,71,76
2023-02-06 19:25:00,84,72,75
2023-02-06 19:40:00,83,71,76
2023-02-06 19:55:00,84,72,75
2023-02-06 20:10:00,83,73,74
2023-02-06 20:25:00,82,74,75
2023-02-06 20:40:00,81,75,74
2023-02-06 20:55:00,80,76,73
2023-02-06 21:10:00,79,77,74
2023-02-06 21:25:00,78,76,75
2023-02-06 21:40:00,79,77,76
2023-02-06 21:55:00,78,78,75
2023-02-06 22:10:00,79,79,74
2023-02-06 22:25:00,78,80,75
2023-02-06 22:40:00,79,80,76
2023-02-06 22:55:00,80,79,75
2023-02-06 23:10:00,79,80,74
2023-02-06 23:25:00,80,80,75
2023-02-06 23:40:00,79,79,76
2023-02-06 23:55:00,80,80,75
2023-02-07 00:10:00,79,80,76
2023-02-07 00:25:00,80,80,75
2023-02-07 00:40:00,81,79,76
2023-02-07 00:55:00,82,78,75
2023-02-07 01:10:00,83,79,76
2023-02-07 01:25:00,82,78,77
2023-02-07 01:40:00,83,77,76
2023-02-07 01:55:00,82,78,75
2023-02-07 02:10:00,83,77,74
2023-02-07 02:25:00,82,78,75
2023-02-07 02:40:00,83,77,76
2023-02-07 02:55:00,84,78,77
2023-02-07 03:10:00,83,77,78
2023-02-07 03:25:00,82,76,79
2023-02-07 03:40:00,83,75,78
2023-02-07 03:55:00,82,74,77
2023-02-07 04:10:00,81,75,76
2023-02-07 04:25:00,82,74,77
2023-02-07 04:40:00,81,73,76
2023-02-07 04:55:00,82,74,77
2023-02-07 05:10:00,83,75,76
2023-02-07 05:25:00,82,74,75
2023-02-07 05:40:00,83,73,76
2023-02-07 05:55:00,84,72,75
2023-02-07 06:10:00,85,73,76
2023-02-07 06:25:00,84,72,75
2023-02-07 06:40:00,83,73,76
2023-02-07 06:55:00,84,74,75
2023-02-07 07:10:00,83,75,76
2023-02-07 07:25:00,84,74,75
2023-02-07 07:40:00,83,73,74
2023-02-07 07:55:00,84,74,73
2023-02-07 08:10:00,83,75,72
2023-02-07 08:25:00,82,76,73
2023-02-07 08:40:00,83,77,72
2023-02-07 08:55:00,84,78,71
2023-02-07 09:10:00,85,77,70
2023-02-07 09:25:00,86,78,71
2023-02-07 09:40:00,85,79,72
2023-02-07 09:55:00,86,78,73
2023-02-07 10:10:00,87,77,72
2023-02-07 10:25:00,86,76,73
2023-02-07 10:40:00,87,75,74
2023-02-07 10:55:00,86,74,73
2023-02-07 11:10:00,85,75,72
2023-02-07 11:25:00,84,74,73
2023-02-07 11:40:00,83,73,72
2023-02-07 11:55:00,84,74,73
2023-02-07 12:10:00,83,75,74
2023-02-07 12:25:00,82,74,73
2023-02-07 12:40:00,83,73,74
2023-02-07 12:55:00,82,72,73
2023-02-07 13:10:00,81,71,74
2023-02-07 13:25:00,80,72,75
2023-02-07 13:40:00,81,73,76
2023-02-07 13:55:00,82,72,75
2023-02-07 14:10:00,81,73,74
2023-02-07 14:25:00,80,72,73
2023-02-07 14:40:00,79,73,72
2023-02-07 14:55:00,80,72,71
2023-02-07 15:10:00,79,73,70
2023-02-07 15:25:00,78,74,70
2023-02-07 15:40:00,79,75,71
2023-02-07 15:55:00,80,76,72
2023-02-07 16:10:00,81,75,71
2023-02-07 16:25:00,82,76,72
2023-02-07 16:40:00,83,75,73
2023-02-07 16:55:00,84,76,74
2023-02-07 17:10:00,83,77,73
2023-02-07 17:25:00,82,76,72
2023-02-07 17:40:00,83,77,73
2023-02-07 17:55:00,82,78,72
2023-02-07 18:10:00,81,77,71
2023-02-07 18:25:00,82,76,72
2023-02-07 18:40:00,83,77,71
2023-02-07 18:55:00,84,78,70
2023-02-07 19:10:00,85,77,71
2023-02-07 19:25:00,84,76,72
2023-02-07 19:40:00,83,77,71
2023-02-07 19:55:00,82,76,70
2023-02-07 20:10:00,83,75,71
2023-02-07 20:25:00,84,76,70
2023-02-07 20:40:00,85,75,71
2023-02-07 20:55:00,84,74,72
2023-02-07 21:10:00,83,73,71
2023-02-07 21:25:00,84,72,72
2023-02-07 21:40:00,83,73,73
2023-02-07 21:55:00,82,72,72
2023-02-07 22:10:00,81,73,73
2023-02-07 22:25:00,80,72,74
2023-02-07 22:40:00,79,73,75
2023-02-07 22:55:00,80,72,74
2023-02-07 23:10:00,79,73,75
2023-02-07 23:25:00,78,72,76
2023-02-07 23:40:00,79,73,75
2023-02-07 23:55:00,78,72,76
2023-02-08 00:10:00,77,71,77
2023-02-08 00:25:00,76,70,76
2023-02-08 00:40:00,77,71,77
2023-02-08 00:55:00,76,72,76
2023-02-08 01:10:00,75,73,75
2023-02-08 01:25:00,76,74,74
2023-02-08 01:40:00,75,73,75
2023-02-08 01:55:00,74,72,74
2023-02-08 02:10:00,73,71,75
2023-02-08 02:25:00,72,72,76
2023-02-08 02:40:00,71,71,75
2023-02-08 02:55:00,72,70,74
2023-02-08 03:10:00,71,70,73
2023-02-08 03:25:00,70,70,72
2023-02-08 03:40:00,69,71,73
2023-02-08 03:55:00,68,72,74
2023-02-08 04:10:00,69,73,73
2023-02-08 04:25:00,70,74,72
2023-02-08 04:40:00,71,75,73
2023-02-08 04:55:00,72,76,74
2023-02-08 05:10:00,73,75,75
2023-02-08 05:25:00,74,74,74
2023-02-08 05:40:00,73,75,73
2023-02-08 05:55:00,72,74,74
2023-02-08 06:10:00,73,75,73
2023-02-08 06:25:00,72,76,74
2023-02-08 06:40:00,73,75,75
2023-02-08 06:55:00,74,76,76
2023-02-08 07:10:00,73,75,77
2023-02-08 07:25:00,74,76,78
2023-02-08 07:40:00,75,75,79
2023-02-08 07:55:00,74,76,80
2023-02-08 08:10:00,73,75,79
2023-02-08 08:25:00,74,76,78
2023-02-08 08:40:00,75,75,79
2023-02-08 08:55:00,74,74,78
2023-02-08 09:10:00,73,73,79
2023-02-08 09:25:00,74,72,80
