Date,sat,satsp,htg,supply_vfd_speed
1/31/2023 17:09,70,76,100,0
1/31/2023 17:24,71,77,100,0
1/31/2023 17:39,72,78,99,0
1/31/2023 17:54,71,79,100,0
1/31/2023 18:09,70,80,99,0
1/31/2023 18:24,69,79,100,0
1/31/2023 18:39,68,80,100,0
1/31/2023 18:54,67,80,99,0
1/31/2023 19:09,66,79,100,0
1/31/2023 19:24,67,80,100,0
1/31/2023 19:39,66,79,99,0
1/31/2023 19:54,67,80,98,0
1/31/2023 20:09,68,79,97,0
1/31/2023 20:24,69,78,96,0
1/31/2023 20:39,68,79,97,0
1/31/2023 20:54,69,78,98,0
1/31/2023 21:09,70,77,97,0
1/31/2023 21:24,69,78,96,0
1/31/2023 21:39,70,77,97,0
1/31/2023 21:54,69,76,98,0
1/31/2023 22:09,70,77,97,0
1/31/2023 22:24,69,78,98,0
1/31/2023 22:39,70,77,99,0
1/31/2023 22:54,69,78,100,0
1/31/2023 23:09,70,77,99,0
1/31/2023 23:24,71,78,100,0
1/31/2023 23:39,72,79,100,0
1/31/2023 23:54,71,78,100,0
2/1/2023 0:09,70,77,99,0
2/1/2023 0:24,69,76,98,0
2/1/2023 0:39,70,75,99,0
2/1/2023 0:54,71,74,100,0
2/1/2023 1:09,72,75,100,0
2/1/2023 1:24,71,74,99,0
2/1/2023 1:39,72,73,98,0
2/1/2023 1:54,73,72,99,0
2/1/2023 2:09,72,73,98,0
2/1/2023 2:24,73,74,99,0
2/1/2023 2:39,74,75,100,0
2/1/2023 2:54,73,74,99,0
2/1/2023 3:09,72,75,98,0
2/1/2023 3:24,73,76,99,0
2/1/2023 3:39,72,77,98,0
2/1/2023 3:54,73,76,99,0
2/1/2023 4:09,74,77,98,0
2/1/2023 4:24,73,76,99,0
2/1/2023 4:39,72,77,98,0
2/1/2023 4:54,71,78,99,0
2/1/2023 5:09,70,77,98,0
2/1/2023 5:24,71,78,97,0
2/1/2023 5:39,70,79,98,0
2/1/2023 5:54,71,80,99,0
2/1/2023 6:09,72,80,98,0
2/1/2023 6:24,71,79,99,0
2/1/2023 6:39,70,80,98,0
2/1/2023 6:54,71,79,97,0
2/1/2023 7:09,72,78,96,0
2/1/2023 7:24,73,77,95,0
2/1/2023 7:39,74,76,94,0
2/1/2023 7:54,73,77,95,0
2/1/2023 8:09,72,76,96,0
2/1/2023 8:24,73,77,97,0
2/1/2023 8:39,72,78,96,0
2/1/2023 8:54,73,79,95,0
2/1/2023 9:09,74,80,96,0
2/1/2023 9:24,75,79,95,0
2/1/2023 9:39,74,78,96,0
2/1/2023 9:54,73,79,95,0
2/1/2023 10:09,72,80,94,0
2/1/2023 10:24,73,80,95,0
2/1/2023 10:39,74,79,96,0
2/1/2023 10:54,73,78,97,0
2/1/2023 11:09,72,77,96,0
2/1/2023 11:24,71,76,95,0
2/1/2023 11:39,72,75,96,0
2/1/2023 11:54,71,74,97,0
2/1/2023 12:09,70,73,98,0
2/1/2023 12:24,71,74,99,0
2/1/2023 12:39,70,75,98,0
2/1/2023 12:54,71,74,97,0
2/1/2023 13:09,72,75,98,0
2/1/2023 13:24,73,74,97,0
2/1/2023 13:39,74,75,98,0
2/1/2023 13:54,73,74,97,0
2/1/2023 14:09,72,73,98,0
2/1/2023 14:24,71,74,99,0
2/1/2023 14:39,70,73,100,0
2/1/2023 14:54,69,74,100,0
2/1/2023 15:09,70,75,100,0
2/1/2023 15:24,69,74,100,0
2/1/2023 15:39,70,73,99,0
2/1/2023 15:54,71,74,100,0
2/1/2023 16:09,72,73,100,0
2/1/2023 16:24,71,72,99,0
2/1/2023 16:39,70,71,98,55
2/1/2023 16:54,71,70,99,54
2/1/2023 17:09,72,70,100,53
2/1/2023 17:24,71,70,100,54
2/1/2023 17:39,70,71,100,55
2/1/2023 17:54,69,72,99,54
2/1/2023 18:09,70,71,98,55
2/1/2023 18:24,71,72,99,56
2/1/2023 18:39,72,71,98,57
2/1/2023 18:54,73,72,97,56
2/1/2023 19:09,72,73,96,55
2/1/2023 19:24,71,74,97,54
2/1/2023 19:39,72,73,98,53
2/1/2023 19:54,73,74,97,54
2/1/2023 20:09,74,73,98,53
2/1/2023 20:24,73,74,99,54
2/1/2023 20:39,72,75,98,53
2/1/2023 20:54,71,74,97,52
2/1/2023 21:09,70,73,98,53
2/1/2023 21:24,71,74,97,54
2/1/2023 21:39,72,73,98,55
2/1/2023 21:54,71,72,97,54
2/1/2023 22:09,72,71,98,53
2/1/2023 22:24,73,72,99,52
2/1/2023 22:39,74,73,98,53
2/1/2023 22:54,75,72,99,52
2/1/2023 23:09,74,73,98,51
2/1/2023 23:24,75,74,97,52
2/1/2023 23:39,76,73,98,53
2/1/2023 23:54,77,72,97,54
2/2/2023 0:09,78,71,96,53
2/2/2023 0:24,79,70,97,52
2/2/2023 0:39,78,70,98,51
2/2/2023 0:54,77,70,97,52
2/2/2023 1:09,78,71,96,51
2/2/2023 1:24,79,70,97,52
2/2/2023 1:39,78,71,96,51
2/2/2023 1:54,77,70,97,52
2/2/2023 2:09,76,70,98,51
2/2/2023 2:24,77,70,99,52
2/2/2023 2:39,76,71,98,53
2/2/2023 2:54,75,72,99,54
2/2/2023 3:09,76,71,100,53
2/2/2023 3:24,75,72,100,52
2/2/2023 3:39,76,71,99,51
2/2/2023 3:54,77,70,98,50
2/2/2023 4:09,78,71,97,49
2/2/2023 4:24,77,72,98,50
2/2/2023 4:39,78,71,97,51
2/2/2023 4:54,79,72,96,52
2/2/2023 5:09,80,71,97,53
2/2/2023 5:24,81,72,96,54
2/2/2023 5:39,82,73,97,55
2/2/2023 5:54,81,72,98,56
2/2/2023 6:09,82,73,97,57
2/2/2023 6:24,83,72,98,58
2/2/2023 6:39,84,73,97,57
2/2/2023 6:54,83,74,98,56
2/2/2023 7:09,82,73,97,55
2/2/2023 7:24,83,72,98,56
2/2/2023 7:39,82,71,97,55
2/2/2023 7:54,83,72,98,56
2/2/2023 8:09,82,73,99,55
2/2/2023 8:24,81,72,98,54
2/2/2023 8:39,82,73,99,53
2/2/2023 8:54,83,74,98,54
2/2/2023 9:09,84,75,99,53
2/2/2023 9:24,83,74,100,54
2/2/2023 9:39,82,73,99,55
2/2/2023 9:54,83,74,100,56
2/2/2023 10:09,84,73,99,55
2/2/2023 10:24,83,72,98,56
2/2/2023 10:39,84,71,97,57
2/2/2023 10:54,85,70,98,56
2/2/2023 11:09,84,70,97,55
2/2/2023 11:24,83,71,96,54
2/2/2023 11:39,82,72,95,55
2/2/2023 11:54,81,73,94,54
2/2/2023 12:09,82,74,93,53
2/2/2023 12:24,83,75,94,54
2/2/2023 12:39,82,76,93,55
2/2/2023 12:54,81,77,94,54
2/2/2023 13:09,82,76,93,53
2/2/2023 13:24,83,77,94,52
2/2/2023 13:39,84,76,93,53
2/2/2023 13:54,85,75,92,54
2/2/2023 14:09,86,76,93,55
2/2/2023 14:24,87,77,92,56
2/2/2023 14:39,86,78,91,55
2/2/2023 14:54,85,77,92,56
2/2/2023 15:09,84,78,93,57
2/2/2023 15:24,83,77,92,56
2/2/2023 15:39,82,78,93,57
2/2/2023 15:54,83,77,94,56
2/2/2023 16:09,84,76,95,57
2/2/2023 16:24,83,77,96,58
2/2/2023 16:39,84,76,97,57
2/2/2023 16:54,83,75,98,58
2/2/2023 17:09,82,74,97,57
2/2/2023 17:24,83,75,98,56
2/2/2023 17:39,84,74,99,55
2/2/2023 17:54,83,75,100,54
2/2/2023 18:09,82,76,99,53
2/2/2023 18:24,81,77,100,54
2/2/2023 18:39,82,78,99,55
2/2/2023 18:54,81,77,98,54
2/2/2023 19:09,82,76,99,53
2/2/2023 19:24,81,75,100,54
2/2/2023 19:39,80,76,100,55
2/2/2023 19:54,81,77,100,54
2/2/2023 20:09,82,78,100,53
2/2/2023 20:24,83,77,99,52
2/2/2023 20:39,82,76,98,51
2/2/2023 20:54,81,75,97,50
2/2/2023 21:09,82,76,98,51
2/2/2023 21:24,81,77,97,52
2/2/2023 21:39,80,78,98,51
2/2/2023 21:54,81,77,97,50
2/2/2023 22:09,82,78,96,49
2/2/2023 22:24,81,77,95,48
2/2/2023 22:39,80,76,94,47
2/2/2023 22:54,81,75,93,48
2/2/2023 23:09,80,74,92,49
2/2/2023 23:24,79,75,91,50
2/2/2023 23:39,78,74,92,51
2/2/2023 23:54,77,73,91,52
2/3/2023 0:09,78,74,90,51
2/3/2023 0:24,79,75,89,52
2/3/2023 0:39,78,76,90,51
2/3/2023 0:54,77,75,91,50
2/3/2023 1:09,76,74,92,51
2/3/2023 1:24,75,73,93,50
2/3/2023 1:39,74,72,92,51
2/3/2023 1:54,73,71,91,52
2/3/2023 2:09,72,70,92,53
2/3/2023 2:24,71,70,93,54
2/3/2023 2:39,70,71,92,53
2/3/2023 2:54,71,70,93,52
2/3/2023 3:09,72,70,94,51
2/3/2023 3:24,71,71,95,50
2/3/2023 3:39,70,70,94,49
2/3/2023 3:54,71,70,95,48
2/3/2023 4:09,70,70,94,47
2/3/2023 4:24,71,71,93,46
2/3/2023 4:39,72,70,94,47
2/3/2023 4:54,71,71,93,48
2/3/2023 5:09,70,70,92,49
2/3/2023 5:24,71,70,91,48
2/3/2023 5:39,70,71,92,47
2/3/2023 5:54,69,72,93,48
2/3/2023 6:09,68,73,94,47
2/3/2023 6:24,67,72,95,46
2/3/2023 6:39,68,73,94,45
2/3/2023 6:54,69,72,95,46
2/3/2023 7:09,70,71,96,47
2/3/2023 7:24,71,72,95,46
2/3/2023 7:39,70,73,94,45
2/3/2023 7:54,69,74,93,44
2/3/2023 8:09,70,73,92,43
2/3/2023 8:24,69,72,91,42
2/3/2023 8:39,70,73,90,41
2/3/2023 8:54,71,74,91,42
2/3/2023 9:09,70,73,90,43
2/3/2023 9:24,71,74,91,44
2/3/2023 9:39,70,73,92,43
2/3/2023 9:54,71,74,93,42
2/3/2023 10:09,72,75,94,41
2/3/2023 10:24,73,74,93,42
2/3/2023 10:39,74,75,94,43
2/3/2023 10:54,73,76,93,44
2/3/2023 11:09,72,77,92,43
2/3/2023 11:24,73,76,93,42
2/3/2023 11:39,72,75,94,41
2/3/2023 11:54,71,76,93,40
2/3/2023 12:09,72,75,92,39
2/3/2023 12:24,71,76,91,40
2/3/2023 12:39,72,77,92,39
2/3/2023 12:54,73,76,93,38
2/3/2023 13:09,72,77,94,37
2/3/2023 13:24,73,76,93,38
2/3/2023 13:39,74,77,92,39
2/3/2023 13:54,73,78,91,38
2/3/2023 14:09,74,79,90,37
2/3/2023 14:24,75,80,91,38
2/3/2023 14:39,74,79,90,39
2/3/2023 14:54,75,78,89,38
2/3/2023 15:09,74,77,90,39
2/3/2023 15:24,73,76,89,40
2/3/2023 15:39,72,75,88,41
2/3/2023 15:54,71,76,89,40
2/3/2023 16:09,72,77,90,39
2/3/2023 16:24,73,76,91,38
2/3/2023 16:39,72,75,90,39
2/3/2023 16:54,71,76,89,40
2/3/2023 17:09,72,75,90,41
2/3/2023 17:24,73,76,91,40
2/3/2023 17:39,74,75,90,41
2/3/2023 17:54,75,74,89,40
2/3/2023 18:09,74,73,90,41
2/3/2023 18:24,75,74,91,42
2/3/2023 18:39,74,73,90,43
2/3/2023 18:54,75,72,89,44
2/3/2023 19:09,76,73,90,43
2/3/2023 19:24,75,72,91,42
2/3/2023 19:39,76,73,92,43
2/3/2023 19:54,77,74,93,42
2/3/2023 20:09,78,75,92,43
2/3/2023 20:24,77,76,93,44
2/3/2023 20:39,78,75,94,45
2/3/2023 20:54,79,74,93,44
2/3/2023 21:09,78,75,92,43
2/3/2023 21:24,77,74,93,44
2/3/2023 21:39,76,73,92,43
2/3/2023 21:54,77,74,91,42
2/3/2023 22:09,76,75,92,43
2/3/2023 22:24,77,74,91,42
2/3/2023 22:39,76,75,92,41
2/3/2023 22:54,75,76,93,42
2/3/2023 23:09,74,75,92,43
2/3/2023 23:24,75,74,91,44
2/3/2023 23:39,74,73,92,43
2/3/2023 23:54,73,74,91,44
2/4/2023 0:09,74,73,90,45
2/4/2023 0:24,75,74,91,44
2/4/2023 0:39,76,73,90,45
2/4/2023 0:54,75,74,89,44
2/4/2023 1:09,74,73,88,43
2/4/2023 1:24,73,72,87,44
2/4/2023 1:39,74,73,88,43
2/4/2023 1:54,75,72,89,42
2/4/2023 2:09,74,71,88,41
2/4/2023 2:24,75,70,89,40
2/4/2023 2:39,74,70,88,39
2/4/2023 2:54,75,70,87,40
2/4/2023 3:09,74,71,88,39
2/4/2023 3:24,73,72,89,38
2/4/2023 3:39,74,71,88,37
2/4/2023 3:54,75,70,89,38
2/4/2023 4:09,76,71,88,39
2/4/2023 4:24,77,70,87,40
2/4/2023 4:39,78,71,88,39
2/4/2023 4:54,79,72,87,40
2/4/2023 5:09,78,73,88,41
2/4/2023 5:24,79,72,89,42
2/4/2023 5:39,78,73,88,43
2/4/2023 5:54,77,74,89,44
2/4/2023 6:09,78,73,90,43
2/4/2023 6:24,79,72,89,44
2/4/2023 6:39,80,73,90,43
2/4/2023 6:54,81,72,91,42
2/4/2023 7:09,82,73,90,41
2/4/2023 7:24,83,74,89,40
2/4/2023 7:39,84,73,88,39
2/4/2023 7:54,85,72,89,40
2/4/2023 8:09,84,73,90,41
2/4/2023 8:24,83,74,91,42
2/4/2023 8:39,82,75,92,43
2/4/2023 8:54,83,76,91,44
2/4/2023 9:09,82,75,90,45
2/4/2023 9:24,83,76,89,46
2/4/2023 9:39,82,75,90,47
2/4/2023 9:54,83,76,91,46
2/4/2023 10:09,82,75,92,45
2/4/2023 10:24,81,74,91,44
2/4/2023 10:39,82,75,90,45
2/4/2023 10:54,81,76,91,44
2/4/2023 11:09,82,75,92,45
2/4/2023 11:24,81,76,93,44
2/4/2023 11:39,80,75,92,43
2/4/2023 11:54,81,74,93,42
2/4/2023 12:09,80,73,92,41
2/4/2023 12:24,81,72,91,40
2/4/2023 12:39,82,71,92,41
2/4/2023 12:54,81,70,91,40
2/4/2023 13:09,82,71,90,41
2/4/2023 13:24,81,70,89,42
2/4/2023 13:39,80,70,90,41
2/4/2023 13:54,81,70,89,42
2/4/2023 14:09,82,71,90,41
2/4/2023 14:24,81,70,89,40
2/4/2023 14:39,82,70,90,41
2/4/2023 14:54,83,70,91,40
2/4/2023 15:09,84,70,90,41
2/4/2023 15:24,83,70,89,40
2/4/2023 15:39,82,70,90,39
2/4/2023 15:54,83,71,91,40
2/4/2023 16:09,82,70,92,39
2/4/2023 16:24,83,71,93,40
2/4/2023 16:39,84,72,92,39
2/4/2023 16:54,83,71,93,38
2/4/2023 17:09,84,72,92,39
2/4/2023 17:24,83,73,91,38
2/4/2023 17:39,82,74,90,37
2/4/2023 17:54,81,75,89,38
2/4/2023 18:09,82,74,88,37
2/4/2023 18:24,83,75,87,36
2/4/2023 18:39,84,76,88,35
2/4/2023 18:54,83,75,89,36
2/4/2023 19:09,84,76,88,35
2/4/2023 19:24,85,75,89,34
2/4/2023 19:39,84,76,88,35
2/4/2023 19:54,85,75,87,36
2/4/2023 20:09,86,74,86,35
2/4/2023 20:24,87,75,85,36
2/4/2023 20:39,88,74,84,35
2/4/2023 20:54,87,75,83,34
2/4/2023 21:09,88,74,82,33
2/4/2023 21:24,89,75,83,32
2/4/2023 21:39,90,74,84,31
2/4/2023 21:54,89,75,83,32
2/4/2023 22:09,88,74,82,33
2/4/2023 22:24,87,73,83,32
2/4/2023 22:39,86,72,82,31
2/4/2023 22:54,85,71,81,32
2/4/2023 23:09,84,70,82,33
2/4/2023 23:24,85,71,83,34
2/4/2023 23:39,86,72,82,33
2/4/2023 23:54,87,73,81,32
2/5/2023 0:09,86,72,82,31
2/5/2023 0:24,87,73,81,32
2/5/2023 0:39,88,74,80,31
2/5/2023 0:54,89,73,79,32
2/5/2023 1:09,90,74,80,33
2/5/2023 1:24,89,75,79,34
2/5/2023 1:39,90,74,78,33
2/5/2023 1:54,89,75,79,32
2/5/2023 2:09,90,76,80,31
2/5/2023 2:24,89,75,81,32
2/5/2023 2:39,90,76,82,33
2/5/2023 2:54,90,77,83,32
2/5/2023 3:09,89,76,84,33
2/5/2023 3:24,90,75,83,32
2/5/2023 3:39,90,76,82,33
2/5/2023 3:54,90,75,81,34
2/5/2023 4:09,90,76,82,35
2/5/2023 4:24,90,75,83,34
2/5/2023 4:39,89,76,82,35
2/5/2023 4:54,90,75,81,36
2/5/2023 5:09,90,74,82,37
2/5/2023 5:24,90,75,83,36
2/5/2023 5:39,90,76,84,35
2/5/2023 5:54,90,75,83,36
2/5/2023 6:09,89,74,84,37
2/5/2023 6:24,88,73,85,38
2/5/2023 6:39,89,74,84,39
2/5/2023 6:54,90,75,83,40
2/5/2023 7:09,90,74,82,41
2/5/2023 7:24,90,75,83,40
2/5/2023 7:39,90,76,84,41
2/5/2023 7:54,90,75,85,40
2/5/2023 8:09,90,76,84,39
2/5/2023 8:24,90,77,83,40
2/5/2023 8:39,89,78,84,39
2/5/2023 8:54,88,79,85,38
2/5/2023 9:09,89,78,86,37
2/5/2023 9:24,90,77,85,36
2/5/2023 9:39,90,76,84,35
2/5/2023 9:54,90,77,85,36
2/5/2023 10:09,90,78,84,35
2/5/2023 10:24,89,79,83,34
2/5/2023 10:39,88,80,84,33
2/5/2023 10:54,87,79,85,34
2/5/2023 11:09,88,78,86,35
2/5/2023 11:24,87,79,87,36
2/5/2023 11:39,86,80,88,35
2/5/2023 11:54,85,79,89,36
2/5/2023 12:09,84,78,90,37
2/5/2023 12:24,83,79,89,36
2/5/2023 12:39,82,80,88,35
2/5/2023 12:54,83,79,89,36
2/5/2023 13:09,82,78,88,35
2/5/2023 13:24,81,79,89,36
2/5/2023 13:39,82,80,88,37
2/5/2023 13:54,81,80,87,36
2/5/2023 14:09,80,79,88,35
2/5/2023 14:24,79,78,89,34
2/5/2023 14:39,78,77,90,33
2/5/2023 14:54,79,76,89,34
2/5/2023 15:09,80,77,90,35
2/5/2023 15:24,81,78,89,34
2/5/2023 15:39,82,77,90,33
2/5/2023 15:54,83,76,91,34
2/5/2023 16:09,84,77,92,33
2/5/2023 16:24,83,76,93,32
2/5/2023 16:39,82,77,92,31
2/5/2023 16:54,81,78,93,32
2/5/2023 17:09,82,79,92,33
2/5/2023 17:24,81,80,91,32
2/5/2023 17:39,80,80,90,31
2/5/2023 17:54,79,79,91,32
2/5/2023 18:09,80,80,92,31
2/5/2023 18:24,81,80,93,32
2/5/2023 18:39,80,80,94,31
2/5/2023 18:54,79,79,95,32
2/5/2023 19:09,80,80,94,31
2/5/2023 19:24,79,79,95,32
2/5/2023 19:39,78,80,96,33
2/5/2023 19:54,77,79,95,34
2/5/2023 20:09,78,78,96,33
2/5/2023 20:24,79,77,97,34
2/5/2023 20:39,78,76,98,35
2/5/2023 20:54,79,75,99,34
2/5/2023 21:09,78,76,98,33
2/5/2023 21:24,79,77,97,34
2/5/2023 21:39,80,76,96,33
2/5/2023 21:54,81,77,95,32
2/5/2023 22:09,82,76,94,31
2/5/2023 22:24,83,75,93,30
2/5/2023 22:39,82,76,92,29
2/5/2023 22:54,81,75,93,30
2/5/2023 23:09,82,76,92,29
2/5/2023 23:24,81,75,93,28
2/5/2023 23:39,80,76,94,27
2/5/2023 23:54,81,75,93,28
2/6/2023 0:09,82,76,92,29
2/6/2023 0:24,81,77,91,30
2/6/2023 0:39,82,76,90,31
2/6/2023 0:54,81,75,91,30
2/6/2023 1:09,82,74,90,29
2/6/2023 1:24,81,75,89,28
2/6/2023 1:39,82,76,90,29
2/6/2023 1:54,83,77,91,30
2/6/2023 2:09,82,76,92,31
2/6/2023 2:24,83,75,93,30
2/6/2023 2:39,84,76,94,29
2/6/2023 2:54,85,77,93,28
2/6/2023 3:09,84,76,94,27
2/6/2023 3:24,83,77,93,28
2/6/2023 3:39,84,76,92,29
2/6/2023 3:54,85,77,91,30
2/6/2023 4:09,86,78,92,31
2/6/2023 4:24,87,77,91,32
2/6/2023 4:39,88,78,90,33
2/6/2023 4:54,87,77,91,34
2/6/2023 5:09,86,76,90,35
2/6/2023 5:24,85,77,89,36
2/6/2023 5:39,86,76,88,37
2/6/2023 5:54,85,77,89,36
2/6/2023 6:09,86,76,88,37
2/6/2023 6:24,87,77,87,36
2/6/2023 6:39,86,76,86,37
2/6/2023 6:54,85,75,87,36
2/6/2023 7:09,86,76,86,37
2/6/2023 7:24,85,77,85,38
2/6/2023 7:39,84,76,84,39
2/6/2023 7:54,85,77,83,40
2/6/2023 8:09,86,76,84,39
2/6/2023 8:24,85,75,85,38
2/6/2023 8:39,86,74,86,37
2/6/2023 8:54,87,73,85,38
2/6/2023 9:09,88,72,84,39
2/6/2023 9:24,89,71,85,38
2/6/2023 9:39,90,72,86,39
2/6/2023 9:54,90,73,87,38
2/6/2023 10:09,90,72,88,39
2/6/2023 10:24,89,73,87,40
2/6/2023 10:39,90,72,86,41
2/6/2023 10:54,89,71,85,40
2/6/2023 11:09,88,70,84,39
2/6/2023 11:24,89,71,85,38
2/6/2023 11:39,88,72,84,37
2/6/2023 11:54,89,73,83,38
2/6/2023 12:09,90,74,82,37
2/6/2023 12:24,89,75,81,38
2/6/2023 12:39,90,74,82,39
2/6/2023 12:54,89,73,83,40
2/6/2023 13:09,88,74,84,41
2/6/2023 13:24,87,75,83,40
2/6/2023 13:39,86,74,82,41
2/6/2023 13:54,87,73,81,42
2/6/2023 14:09,88,74,82,41
2/6/2023 14:24,89,73,83,42
2/6/2023 14:39,90,74,82,41
2/6/2023 14:54,89,75,81,40
2/6/2023 15:09,88,76,80,41
2/6/2023 15:24,87,75,79,40
2/6/2023 15:39,88,74,80,39
2/6/2023 15:54,87,73,81,40
2/6/2023 16:09,88,74,80,39
2/6/2023 16:24,87,73,79,40
2/6/2023 16:39,86,72,80,41
2/6/2023 16:54,85,73,81,40
2/6/2023 17:09,86,72,80,41
2/6/2023 17:24,87,71,79,40
2/6/2023 17:39,88,72,80,41
2/6/2023 17:54,89,73,81,42
2/6/2023 18:09,88,74,82,41
2/6/2023 18:24,89,73,81,42
2/6/2023 18:39,88,72,82,43
2/6/2023 18:54,87,71,83,42
2/6/2023 19:09,88,70,84,43
2/6/2023 19:24,87,71,83,42
2/6/2023 19:39,88,72,82,43
2/6/2023 19:54,87,73,81,44
2/6/2023 20:09,86,72,82,45
2/6/2023 20:24,85,73,83,46
2/6/2023 20:39,84,74,82,47
2/6/2023 20:54,85,75,81,48
2/6/2023 21:09,86,74,80,49
2/6/2023 21:24,85,75,79,48
2/6/2023 21:39,84,76,80,49
2/6/2023 21:54,85,77,81,48
2/6/2023 22:09,86,78,80,49
2/6/2023 22:24,85,77,81,50
2/6/2023 22:39,84,78,82,51
2/6/2023 22:54,85,79,83,52
2/6/2023 23:09,86,78,82,51
2/6/2023 23:24,85,79,83,52
2/6/2023 23:39,86,78,84,53
2/6/2023 23:54,85,79,85,54
2/7/2023 0:09,84,80,86,53
2/7/2023 0:24,85,80,85,54
2/7/2023 0:39,84,79,86,53
2/7/2023 0:54,83,80,85,52
2/7/2023 1:09,84,80,84,53
2/7/2023 1:24,85,80,85,54
2/7/2023 1:39,84,79,84,55
2/7/2023 1:54,83,78,85,56
2/7/2023 2:09,84,77,86,55
2/7/2023 2:24,85,78,85,54
2/7/2023 2:39,86,77,86,53
2/7/2023 2:54,85,76,85,52
2/7/2023 3:09,84,77,86,53
2/7/2023 3:24,83,76,85,54
2/7/2023 3:39,82,75,86,53
2/7/2023 3:54,81,74,85,52
2/7/2023 4:09,82,75,86,51
2/7/2023 4:24,81,74,87,52
2/7/2023 4:39,80,73,88,51
2/7/2023 4:54,79,72,87,50
2/7/2023 5:09,80,71,88,49
2/7/2023 5:24,79,72,87,48
2/7/2023 5:39,80,73,86,47
2/7/2023 5:54,81,74,85,48
2/7/2023 6:09,80,73,86,49
2/7/2023 6:24,81,74,87,50
2/7/2023 6:39,80,75,86,49
2/7/2023 6:54,79,74,85,48
2/7/2023 7:09,80,75,86,47
2/7/2023 7:24,79,76,85,48
2/7/2023 7:39,78,75,86,49
2/7/2023 7:54,77,74,87,50
2/7/2023 8:09,78,75,86,49
2/7/2023 8:24,77,74,85,50
2/7/2023 8:39,76,75,86,49
2/7/2023 8:54,75,76,87,48
2/7/2023 9:09,76,77,88,47
2/7/2023 9:24,77,76,89,46
2/7/2023 9:39,78,77,90,47
2/7/2023 9:54,77,78,91,46
2/7/2023 10:09,78,79,92,47
2/7/2023 10:24,77,78,93,46
2/7/2023 10:39,76,77,94,45
2/7/2023 10:54,75,76,95,46
2/7/2023 11:09,76,75,96,47
2/7/2023 11:24,77,76,97,48
2/7/2023 11:39,78,75,98,47
2/7/2023 11:54,79,74,97,48
2/7/2023 12:09,78,73,98,49
2/7/2023 12:24,79,72,97,48
2/7/2023 12:39,78,73,96,47
2/7/2023 12:54,77,74,97,48
2/7/2023 13:09,76,73,96,49
2/7/2023 13:24,77,72,95,48
2/7/2023 13:39,78,71,96,49
2/7/2023 13:54,79,70,95,50
2/7/2023 14:09,78,70,94,49
2/7/2023 14:24,79,70,93,48
2/7/2023 14:39,78,71,94,49
2/7/2023 14:54,77,72,93,50
2/7/2023 15:09,78,73,94,49
2/7/2023 15:24,77,72,95,48
2/7/2023 15:39,78,71,96,47
2/7/2023 15:54,79,70,97,48
2/7/2023 16:09,80,71,98,47
2/7/2023 16:24,81,72,99,48
2/7/2023 16:39,80,71,100,49
2/7/2023 16:54,81,70,99,50
2/7/2023 17:09,80,71,100,51
2/7/2023 17:24,81,70,100,0
2/7/2023 17:39,80,70,100,0
2/7/2023 17:54,79,71,100,0
2/7/2023 18:09,80,72,100,0
2/7/2023 18:24,81,73,100,0
2/7/2023 18:39,82,72,99,0
2/7/2023 18:54,83,73,98,0
2/7/2023 19:09,84,72,97,0
2/7/2023 19:24,85,71,98,0
2/7/2023 19:39,84,72,97,0
2/7/2023 19:54,85,71,98,0
2/7/2023 20:09,84,70,97,0
2/7/2023 20:24,83,70,98,0
2/7/2023 20:39,84,70,97,0
2/7/2023 20:54,83,71,98,0
2/7/2023 21:09,84,70,97,0
2/7/2023 21:24,83,70,96,0
2/7/2023 21:39,82,70,97,0
2/7/2023 21:54,81,70,96,0
2/7/2023 22:09,80,70,97,0
2/7/2023 22:24,79,71,96,0
2/7/2023 22:39,78,72,97,0
2/7/2023 22:54,77,73,96,0
2/7/2023 23:09,76,74,95,0
2/7/2023 23:24,75,75,96,0
2/7/2023 23:39,76,76,95,0
2/7/2023 23:54,75,75,96,0
2/8/2023 0:09,76,74,95,0
2/8/2023 0:24,77,73,94,0
2/8/2023 0:39,78,74,95,0
2/8/2023 0:54,79,75,94,0
2/8/2023 1:09,78,74,95,0
2/8/2023 1:24,79,75,96,0
2/8/2023 1:39,80,76,97,0
2/8/2023 1:54,81,77,98,0
2/8/2023 2:09,80,76,97,0
2/8/2023 2:24,81,75,96,0
2/8/2023 2:39,82,74,97,0
2/8/2023 2:54,81,75,98,0
2/8/2023 3:09,82,76,97,0
2/8/2023 3:24,81,75,96,0
2/8/2023 3:39,80,76,95,0
2/8/2023 3:54,81,75,96,0
2/8/2023 4:09,80,74,97,0
2/8/2023 4:24,81,75,98,0
2/8/2023 4:39,80,74,97,0
2/8/2023 4:54,81,75,98,0
2/8/2023 5:09,82,74,97,0
2/8/2023 5:24,83,75,98,0
2/8/2023 5:39,84,76,97,0
2/8/2023 5:54,85,75,96,0
2/8/2023 6:09,86,76,95,0
2/8/2023 6:24,85,77,96,0
2/8/2023 6:39,84,78,95,0
2/8/2023 6:54,83,79,94,0
2/8/2023 7:09,82,80,95,0
2/8/2023 7:24,81,80,94,0
2/8/2023 7:39,80,80,93,0
2/8/2023 7:54,81,80,94,0
2/8/2023 8:09,82,79,93,0
2/8/2023 8:24,81,78,92,0
2/8/2023 8:39,80,77,93,0
