Date,sat,mat,supply_vfd_speed,economizer_sig
1/31/2023 19:39,82,79,0,22
1/31/2023 19:54,81,78,0,23
1/31/2023 20:09,80,79,0,24
1/31/2023 20:24,81,78,0,25
1/31/2023 20:39,82,79,0,26
1/31/2023 20:54,81,80,0,27
1/31/2023 21:09,80,79,0,26
1/31/2023 21:24,81,78,0,27
1/31/2023 21:39,82,77,0,26
1/31/2023 21:54,81,78,0,27
1/31/2023 22:09,82,77,0,26
1/31/2023 22:24,81,78,0,25
1/31/2023 22:39,80,77,0,26
1/31/2023 22:54,79,76,0,27
1/31/2023 23:09,78,75,0,28
1/31/2023 23:24,79,74,0,27
1/31/2023 23:39,78,73,0,26
1/31/2023 23:54,77,72,0,27
2/1/2023 0:09,78,73,0,26
2/1/2023 0:24,79,74,0,27
2/1/2023 0:39,78,75,0,28
2/1/2023 0:54,77,76,0,27
2/1/2023 1:09,78,77,0,26
2/1/2023 1:24,79,78,0,25
2/1/2023 1:39,78,77,0,24
2/1/2023 1:54,79,76,0,23
2/1/2023 2:09,78,75,0,22
2/1/2023 2:24,77,74,0,21
2/1/2023 2:39,78,73,0,20
2/1/2023 2:54,79,72,0,21
2/1/2023 3:09,80,73,0,20
2/1/2023 3:24,79,74,0,19
2/1/2023 3:39,78,73,0,18
2/1/2023 3:54,79,72,0,19
2/1/2023 4:09,78,73,0,18
2/1/2023 4:24,77,74,0,19
2/1/2023 4:39,78,75,0,20
2/1/2023 4:54,79,76,0,21
2/1/2023 5:09,78,75,0,20
2/1/2023 5:24,79,76,0,21
2/1/2023 5:39,80,77,0,22
2/1/2023 5:54,79,76,0,21
2/1/2023 6:09,78,75,0,20
2/1/2023 6:24,79,76,0,19
2/1/2023 6:39,78,77,0,18
2/1/2023 6:54,79,78,0,17
2/1/2023 7:09,78,79,0,18
2/1/2023 7:24,77,78,0,19
2/1/2023 7:39,78,79,0,18
2/1/2023 7:54,77,78,0,17
2/1/2023 8:09,78,79,0,18
2/1/2023 8:24,79,78,0,19
2/1/2023 8:39,78,77,0,18
2/1/2023 8:54,77,78,0,19
2/1/2023 9:09,76,77,0,20
2/1/2023 9:24,75,78,0,19
2/1/2023 9:39,74,77,0,20
2/1/2023 9:54,73,78,0,19
2/1/2023 10:09,72,77,0,20
2/1/2023 10:24,73,78,0,19
2/1/2023 10:39,74,79,0,18
2/1/2023 10:54,75,80,0,17
2/1/2023 11:09,74,80,0,16
2/1/2023 11:24,75,79,0,17
2/1/2023 11:39,74,80,0,16
2/1/2023 11:54,73,80,0,15
2/1/2023 12:09,72,80,0,16
2/1/2023 12:24,73,79,0,17
2/1/2023 12:39,72,78,0,16
2/1/2023 12:54,71,77,0,17
2/1/2023 13:09,72,78,0,16
2/1/2023 13:24,71,79,0,15
2/1/2023 13:39,72,78,0,14
2/1/2023 13:54,73,77,0,13
2/1/2023 14:09,74,78,0,14
2/1/2023 14:24,73,77,0,15
2/1/2023 14:39,72,78,0,14
2/1/2023 14:54,71,77,0,13
2/1/2023 15:09,72,78,0,12
2/1/2023 15:24,73,79,0,11
2/1/2023 15:39,72,78,0,12
2/1/2023 15:54,73,79,0,13
2/1/2023 16:09,72,78,0,14
2/1/2023 16:24,71,77,0,13
2/1/2023 16:39,70,78,0,12
2/1/2023 16:54,69,77,0,11
2/1/2023 17:09,68,76,0,10
2/1/2023 17:24,67,77,0,9
2/1/2023 17:39,68,76,0,8
2/1/2023 17:54,67,77,0,7
2/1/2023 18:09,66,78,0,8
2/1/2023 18:24,67,79,0,9
2/1/2023 18:39,68,80,0,10
2/1/2023 18:54,69,80,0,9
2/1/2023 19:09,70,80,55,8
2/1/2023 19:24,69,80,54,9
2/1/2023 19:39,68,80,53,10
2/1/2023 19:54,69,80,54,9
2/1/2023 20:09,70,80,55,8
2/1/2023 20:24,69,79,54,9
2/1/2023 20:39,70,78,55,8
2/1/2023 20:54,71,79,56,7
2/1/2023 21:09,72,80,57,8
2/1/2023 21:24,71,79,56,9
2/1/2023 21:39,70,78,55,8
2/1/2023 21:54,69,77,54,7
2/1/2023 22:09,68,76,53,6
2/1/2023 22:24,67,75,54,5
2/1/2023 22:39,68,74,53,6
2/1/2023 22:54,67,73,54,7
2/1/2023 23:09,66,74,53,6
2/1/2023 23:24,65,75,52,7
2/1/2023 23:39,66,74,53,6
2/1/2023 23:54,67,73,54,5
2/2/2023 0:09,66,72,55,4
2/2/2023 0:24,67,73,54,5
2/2/2023 0:39,66,72,53,4
2/2/2023 0:54,67,73,52,3
2/2/2023 1:09,68,72,53,2
2/2/2023 1:24,69,71,52,3
2/2/2023 1:39,68,72,51,4
2/2/2023 1:54,69,73,52,3
2/2/2023 2:09,70,72,53,2
2/2/2023 2:24,71,73,54,3
2/2/2023 2:39,72,72,53,4
2/2/2023 2:54,71,73,52,3
2/2/2023 3:09,70,74,51,4
2/2/2023 3:24,69,75,52,5
2/2/2023 3:39,70,74,51,4
2/2/2023 3:54,71,73,52,5
2/2/2023 4:09,70,72,51,4
2/2/2023 4:24,69,71,52,5
2/2/2023 4:39,70,72,51,6
2/2/2023 4:54,69,73,52,7
2/2/2023 5:09,68,74,53,8
2/2/2023 5:24,67,73,54,9
2/2/2023 5:39,68,72,53,10
2/2/2023 5:54,67,71,52,11
2/2/2023 6:09,66,70,51,10
2/2/2023 6:24,67,70,50,9
2/2/2023 6:39,68,70,49,10
2/2/2023 6:54,69,71,50,11
2/2/2023 7:09,68,70,51,12
2/2/2023 7:24,67,71,52,11
2/2/2023 7:39,68,70,53,10
2/2/2023 7:54,69,71,54,11
2/2/2023 8:09,70,72,55,10
2/2/2023 8:24,69,73,56,11
2/2/2023 8:39,68,74,57,12
2/2/2023 8:54,69,75,58,11
2/2/2023 9:09,70,76,57,10
2/2/2023 9:24,71,75,56,11
2/2/2023 9:39,72,74,55,12
2/2/2023 9:54,71,75,56,13
2/2/2023 10:09,72,74,55,14
2/2/2023 10:24,71,73,56,13
2/2/2023 10:39,70,72,55,12
2/2/2023 10:54,71,71,54,13
2/2/2023 11:09,72,70,53,12
2/2/2023 11:24,71,71,54,11
2/2/2023 11:39,70,72,53,10
2/2/2023 11:54,69,71,54,9
2/2/2023 12:09,68,70,55,8
2/2/2023 12:24,67,70,56,7
2/2/2023 12:39,66,71,55,8
2/2/2023 12:54,67,72,56,9
2/2/2023 13:09,66,71,57,10
2/2/2023 13:24,67,70,56,9
2/2/2023 13:39,66,70,55,8
2/2/2023 13:54,65,70,54,7
2/2/2023 14:09,66,71,55,6
2/2/2023 14:24,65,70,54,7
2/2/2023 14:39,66,71,53,8
2/2/2023 14:54,67,72,54,7
2/2/2023 15:09,66,71,55,8
2/2/2023 15:24,65,70,54,7
2/2/2023 15:39,66,71,53,8
2/2/2023 15:54,67,72,52,7
2/2/2023 16:09,68,73,53,6
2/2/2023 16:24,67,74,54,5
2/2/2023 16:39,68,75,55,4
2/2/2023 16:54,69,74,56,3
2/2/2023 17:09,68,73,55,4
2/2/2023 17:24,69,74,56,3
2/2/2023 17:39,68,73,57,4
2/2/2023 17:54,67,72,56,5
2/2/2023 18:09,66,73,57,6
2/2/2023 18:24,65,74,56,7
2/2/2023 18:39,66,73,57,8
2/2/2023 18:54,65,72,58,7
2/2/2023 19:09,64,73,57,6
2/2/2023 19:24,63,74,58,7
2/2/2023 19:39,62,75,57,6
2/2/2023 19:54,61,74,56,5
2/2/2023 20:09,60,75,55,6
2/2/2023 20:24,61,76,54,7
2/2/2023 20:39,60,77,53,6
2/2/2023 20:54,61,76,54,7
2/2/2023 21:09,60,77,55,6
2/2/2023 21:24,61,78,54,5
2/2/2023 21:39,62,79,53,4
2/2/2023 21:54,63,80,54,5
2/2/2023 22:09,64,79,55,6
2/2/2023 22:24,63,80,54,5
2/2/2023 22:39,62,79,53,4
2/2/2023 22:54,61,78,52,3
2/2/2023 23:09,62,79,51,2
2/2/2023 23:24,61,78,50,3
2/2/2023 23:39,62,79,51,4
2/2/2023 23:54,63,80,52,3
2/3/2023 0:09,64,80,51,4
2/3/2023 0:24,65,79,50,5
2/3/2023 0:39,66,78,49,4
2/3/2023 0:54,65,79,48,5
2/3/2023 1:09,66,80,47,6
2/3/2023 1:24,67,79,48,5
2/3/2023 1:39,66,78,49,6
2/3/2023 1:54,65,77,50,7
2/3/2023 2:09,66,76,51,6
2/3/2023 2:24,67,77,52,7
2/3/2023 2:39,68,78,51,8
2/3/2023 2:54,67,79,52,7
2/3/2023 3:09,68,80,51,8
2/3/2023 3:24,69,79,50,7
2/3/2023 3:39,68,78,51,6
2/3/2023 3:54,67,79,50,7
2/3/2023 4:09,66,78,51,8
2/3/2023 4:24,65,79,52,7
2/3/2023 4:39,64,78,53,6
2/3/2023 4:54,63,79,54,5
2/3/2023 5:09,62,78,53,4
2/3/2023 5:24,61,77,52,5
2/3/2023 5:39,60,76,51,6
2/3/2023 5:54,60,75,50,7
2/3/2023 6:09,60,76,49,8
2/3/2023 6:24,60,75,48,9
2/3/2023 6:39,61,74,47,10
2/3/2023 6:54,62,75,46,11
2/3/2023 7:09,63,74,47,10
2/3/2023 7:24,64,75,48,11
2/3/2023 7:39,63,74,49,12
2/3/2023 7:54,64,75,48,13
2/3/2023 8:09,63,74,47,12
2/3/2023 8:24,62,73,48,11
2/3/2023 8:39,63,72,47,12
2/3/2023 8:54,62,73,46,11
2/3/2023 9:09,63,74,45,12
2/3/2023 9:24,62,75,46,13
2/3/2023 9:39,61,74,47,12
2/3/2023 9:54,62,73,46,13
2/3/2023 10:09,63,72,45,14
2/3/2023 10:24,64,71,44,15
2/3/2023 10:39,63,70,43,14
2/3/2023 10:54,62,70,42,13
2/3/2023 11:09,63,71,41,12
2/3/2023 11:24,64,72,42,13
2/3/2023 11:39,65,71,43,12
2/3/2023 11:54,64,70,44,11
2/3/2023 12:09,63,70,43,12
2/3/2023 12:24,62,70,42,13
2/3/2023 12:39,61,71,41,12
2/3/2023 12:54,62,70,42,13
2/3/2023 13:09,63,71,43,14
2/3/2023 13:24,64,70,44,13
2/3/2023 13:39,63,71,43,14
2/3/2023 13:54,62,70,42,15
2/3/2023 14:09,63,71,41,16
2/3/2023 14:24,62,70,40,15
2/3/2023 14:39,61,71,39,14
2/3/2023 14:54,62,70,40,13
2/3/2023 15:09,61,70,39,12
2/3/2023 15:24,62,70,38,11
2/3/2023 15:39,63,71,37,12
2/3/2023 15:54,62,72,38,11
2/3/2023 16:09,63,71,39,10
2/3/2023 16:24,62,70,38,11
2/3/2023 16:39,63,71,37,10
2/3/2023 16:54,62,72,38,11
2/3/2023 17:09,61,73,39,10
2/3/2023 17:24,60,72,38,9
2/3/2023 17:39,60,73,39,10
2/3/2023 17:54,61,74,40,11
2/3/2023 18:09,60,73,41,12
2/3/2023 18:24,61,74,40,11
2/3/2023 18:39,62,73,39,10
2/3/2023 18:54,63,74,38,11
2/3/2023 19:09,62,75,39,10
2/3/2023 19:24,63,74,40,11
2/3/2023 19:39,62,73,41,10
2/3/2023 19:54,61,72,40,9
2/3/2023 20:09,62,71,41,8
2/3/2023 20:24,63,72,40,9
2/3/2023 20:39,62,71,41,10
2/3/2023 20:54,61,72,42,9
2/3/2023 21:09,62,71,43,8
2/3/2023 21:24,63,72,44,7
2/3/2023 21:39,64,73,43,8
2/3/2023 21:54,63,72,42,9
2/3/2023 22:09,64,73,43,10
2/3/2023 22:24,65,74,42,9
2/3/2023 22:39,64,73,43,10
2/3/2023 22:54,65,72,44,9
2/3/2023 23:09,64,73,45,10
2/3/2023 23:24,65,74,44,11
2/3/2023 23:39,64,73,43,12
2/3/2023 23:54,65,72,44,11
2/4/2023 0:09,64,73,43,12
2/4/2023 0:24,65,72,42,13
2/4/2023 0:39,66,73,43,12
2/4/2023 0:54,67,74,42,11
2/4/2023 1:09,68,73,41,10
2/4/2023 1:24,69,74,42,11
2/4/2023 1:39,68,75,43,10
2/4/2023 1:54,67,74,44,11
2/4/2023 2:09,66,75,43,10
2/4/2023 2:24,65,76,44,9
2/4/2023 2:39,66,75,45,10
2/4/2023 2:54,67,76,44,11
2/4/2023 3:09,68,75,45,12
2/4/2023 3:24,67,74,44,13
2/4/2023 3:39,68,73,43,14
2/4/2023 3:54,69,74,44,13
2/4/2023 4:09,70,73,43,14
2/4/2023 4:24,69,72,42,13
2/4/2023 4:39,68,73,41,14
2/4/2023 4:54,67,72,40,13
2/4/2023 5:09,66,71,39,14
2/4/2023 5:24,67,70,40,15
2/4/2023 5:39,68,71,39,16
2/4/2023 5:54,67,72,38,17
2/4/2023 6:09,66,71,37,18
2/4/2023 6:24,65,72,38,17
2/4/2023 6:39,64,73,39,16
2/4/2023 6:54,63,72,40,15
2/4/2023 7:09,64,73,39,16
2/4/2023 7:24,65,74,40,15
2/4/2023 7:39,66,73,41,14
2/4/2023 7:54,65,72,42,13
2/4/2023 8:09,66,73,43,12
2/4/2023 8:24,67,74,44,13
2/4/2023 8:39,66,73,43,12
2/4/2023 8:54,65,74,44,11
2/4/2023 9:09,64,75,43,12
2/4/2023 9:24,65,76,42,11
2/4/2023 9:39,66,77,41,10
2/4/2023 9:54,65,78,40,9
2/4/2023 10:09,66,79,39,8
2/4/2023 10:24,67,80,40,9
2/4/2023 10:39,66,79,41,8
2/4/2023 10:54,65,80,42,7
2/4/2023 11:09,64,80,43,6
2/4/2023 11:24,65,79,44,7
2/4/2023 11:39,64,80,45,8
2/4/2023 11:54,65,79,46,7
2/4/2023 12:09,66,80,47,6
2/4/2023 12:24,65,80,46,5
2/4/2023 12:39,66,79,45,4
2/4/2023 12:54,65,80,44,5
2/4/2023 13:09,66,79,45,4
2/4/2023 13:24,67,80,44,3
2/4/2023 13:39,68,79,45,4
2/4/2023 13:54,67,78,44,3
2/4/2023 14:09,68,77,43,4
2/4/2023 14:24,69,76,42,5
2/4/2023 14:39,70,75,41,4
2/4/2023 14:54,69,74,40,5
2/4/2023 15:09,68,75,41,6
2/4/2023 15:24,67,76,40,7
2/4/2023 15:39,68,75,41,8
2/4/2023 15:54,69,76,42,9
2/4/2023 16:09,70,77,41,10
2/4/2023 16:24,69,76,42,9
2/4/2023 16:39,70,77,41,8
2/4/2023 16:54,71,76,40,9
2/4/2023 17:09,72,77,41,8
2/4/2023 17:24,71,76,40,9
2/4/2023 17:39,72,75,41,10
2/4/2023 17:54,71,74,40,11
2/4/2023 18:09,70,75,39,10
2/4/2023 18:24,71,76,40,9
2/4/2023 18:39,70,77,39,8
2/4/2023 18:54,71,78,40,9
2/4/2023 19:09,70,77,39,8
2/4/2023 19:24,71,78,38,7
2/4/2023 19:39,70,79,39,6
2/4/2023 19:54,69,78,38,5
2/4/2023 20:09,70,77,37,6
2/4/2023 20:24,69,76,38,5
2/4/2023 20:39,68,77,37,4
2/4/2023 20:54,69,78,36,5
2/4/2023 21:09,68,79,35,6
2/4/2023 21:24,67,80,36,5
2/4/2023 21:39,68,79,35,4
2/4/2023 21:54,67,80,34,5
2/4/2023 22:09,66,79,35,6
2/4/2023 22:24,65,80,36,5
2/4/2023 22:39,64,79,35,6
2/4/2023 22:54,65,78,36,7
2/4/2023 23:09,64,77,35,6
2/4/2023 23:24,65,78,34,7
2/4/2023 23:39,66,79,33,8
2/4/2023 23:54,65,78,32,9
2/5/2023 0:09,64,77,31,8
2/5/2023 0:24,63,78,32,9
2/5/2023 0:39,64,79,33,10
2/5/2023 0:54,63,80,32,11
2/5/2023 1:09,64,80,31,10
2/5/2023 1:24,63,80,32,11
2/5/2023 1:39,64,79,33,12
2/5/2023 1:54,63,78,34,13
2/5/2023 2:09,62,79,33,12
2/5/2023 2:24,63,80,32,13
2/5/2023 2:39,64,80,31,14
2/5/2023 2:54,63,80,32,15
2/5/2023 3:09,64,80,31,14
2/5/2023 3:24,63,80,32,13
2/5/2023 3:39,64,80,33,12
2/5/2023 3:54,63,79,34,13
2/5/2023 4:09,64,80,33,12
2/5/2023 4:24,63,79,32,11
2/5/2023 4:39,64,78,31,10
2/5/2023 4:54,63,79,32,9
2/5/2023 5:09,62,78,33,8
2/5/2023 5:24,61,79,32,7
2/5/2023 5:39,62,80,33,6
2/5/2023 5:54,63,80,32,7
2/5/2023 6:09,62,80,33,8
2/5/2023 6:24,63,79,34,7
2/5/2023 6:39,64,80,35,8
2/5/2023 6:54,65,79,34,9
2/5/2023 7:09,64,80,35,8
2/5/2023 7:24,65,79,36,9
2/5/2023 7:39,66,78,37,8
2/5/2023 7:54,67,77,36,7
2/5/2023 8:09,66,76,35,8
2/5/2023 8:24,65,77,36,7
2/5/2023 8:39,64,78,37,8
2/5/2023 8:54,63,77,38,9
2/5/2023 9:09,64,78,39,10
2/5/2023 9:24,65,77,40,9
2/5/2023 9:39,66,76,41,10
2/5/2023 9:54,67,75,40,11
2/5/2023 10:09,66,74,41,12
2/5/2023 10:24,65,75,40,13
2/5/2023 10:39,66,76,39,12
2/5/2023 10:54,67,77,40,11
2/5/2023 11:09,68,76,39,12
2/5/2023 11:24,69,75,38,13
2/5/2023 11:39,70,76,37,12
2/5/2023 11:54,69,77,36,13
2/5/2023 12:09,68,76,35,14
2/5/2023 12:24,69,77,36,13
2/5/2023 12:39,68,76,35,12
2/5/2023 12:54,69,75,34,13
2/5/2023 13:09,68,74,33,14
2/5/2023 13:24,67,73,34,15
2/5/2023 13:39,68,74,35,16
2/5/2023 13:54,69,75,36,17
2/5/2023 14:09,68,74,35,18
2/5/2023 14:24,69,73,36,17
2/5/2023 14:39,68,74,37,16
2/5/2023 14:54,67,75,36,15
2/5/2023 15:09,66,76,35,16
2/5/2023 15:24,65,77,36,15
2/5/2023 15:39,66,76,35,16
2/5/2023 15:54,67,75,36,17
2/5/2023 16:09,68,74,37,18
2/5/2023 16:24,67,75,36,19
2/5/2023 16:39,68,76,35,20
2/5/2023 16:54,69,75,34,21
2/5/2023 17:09,70,76,33,22
2/5/2023 17:24,69,75,34,21
2/5/2023 17:39,68,74,35,22
2/5/2023 17:54,69,73,34,21
2/5/2023 18:09,70,74,33,22
2/5/2023 18:24,69,75,34,23
2/5/2023 18:39,70,76,33,22
2/5/2023 18:54,71,75,32,21
2/5/2023 19:09,72,76,31,20
2/5/2023 19:24,73,75,32,19
2/5/2023 19:39,74,76,33,18
2/5/2023 19:54,75,77,32,19
2/5/2023 20:09,76,78,31,18
2/5/2023 20:24,75,77,32,17
2/5/2023 20:39,76,78,31,18
2/5/2023 20:54,75,77,32,17
2/5/2023 21:09,76,76,31,18
2/5/2023 21:24,75,75,32,19
2/5/2023 21:39,74,76,31,18
2/5/2023 21:54,75,75,32,17
2/5/2023 22:09,76,74,33,16
2/5/2023 22:24,77,75,34,15
2/5/2023 22:39,78,74,33,16
2/5/2023 22:54,77,73,34,15
2/5/2023 23:09,76,74,35,14
2/5/2023 23:24,77,73,34,15
2/5/2023 23:39,78,74,33,14
2/5/2023 23:54,77,75,34,15
2/6/2023 0:09,76,74,33,16
2/6/2023 0:24,75,75,32,15
2/6/2023 0:39,74,76,31,14
2/6/2023 0:54,75,77,30,13
2/6/2023 1:09,74,76,29,12
2/6/2023 1:24,75,77,30,11
2/6/2023 1:39,76,76,29,12
2/6/2023 1:54,75,77,28,11
2/6/2023 2:09,74,76,27,12
2/6/2023 2:24,75,75,28,13
2/6/2023 2:39,76,76,29,12
2/6/2023 2:54,77,75,30,13
2/6/2023 3:09,76,76,31,14
2/6/2023 3:24,75,75,30,15
2/6/2023 3:39,74,74,29,16
2/6/2023 3:54,73,75,28,17
2/6/2023 4:09,72,76,29,16
2/6/2023 4:24,71,77,30,17
2/6/2023 4:39,72,78,31,18
2/6/2023 4:54,71,79,30,19
2/6/2023 5:09,72,80,29,20
2/6/2023 5:24,73,79,28,21
2/6/2023 5:39,72,80,27,20
2/6/2023 5:54,73,80,28,21
2/6/2023 6:09,72,79,29,20
2/6/2023 6:24,73,78,30,21
2/6/2023 6:39,72,79,31,22
2/6/2023 6:54,73,78,32,21
2/6/2023 7:09,74,79,33,22
2/6/2023 7:24,73,80,34,21
2/6/2023 7:39,74,79,35,22
2/6/2023 7:54,75,80,36,23
2/6/2023 8:09,76,79,37,22
2/6/2023 8:24,75,78,36,21
2/6/2023 8:39,74,79,37,22
2/6/2023 8:54,75,80,36,21
2/6/2023 9:09,74,80,37,22
2/6/2023 9:24,73,79,36,21
2/6/2023 9:39,74,78,37,20
2/6/2023 9:54,75,79,38,21
2/6/2023 10:09,76,80,39,20
2/6/2023 10:24,77,80,40,19
2/6/2023 10:39,78,80,39,18
2/6/2023 10:54,77,80,38,19
2/6/2023 11:09,76,79,37,20
2/6/2023 11:24,77,78,38,19
2/6/2023 11:39,76,79,39,20
2/6/2023 11:54,75,78,38,21
2/6/2023 12:09,74,77,39,22
2/6/2023 12:24,73,78,38,23
2/6/2023 12:39,74,77,39,24
2/6/2023 12:54,75,78,40,23
2/6/2023 13:09,76,79,41,22
2/6/2023 13:24,77,80,40,23
2/6/2023 13:39,78,80,39,24
2/6/2023 13:54,77,79,38,23
2/6/2023 14:09,78,80,37,24
2/6/2023 14:24,79,79,38,25
2/6/2023 14:39,80,80,37,24
2/6/2023 14:54,79,80,38,23
2/6/2023 15:09,78,79,39,22
2/6/2023 15:24,77,80,40,23
2/6/2023 15:39,76,79,41,22
2/6/2023 15:54,75,78,40,23
2/6/2023 16:09,76,77,41,22
2/6/2023 16:24,75,78,42,21
2/6/2023 16:39,74,77,41,20
2/6/2023 16:54,73,76,42,21
2/6/2023 17:09,74,75,41,20
2/6/2023 17:24,73,76,40,19
2/6/2023 17:39,72,75,41,18
2/6/2023 17:54,73,76,40,19
2/6/2023 18:09,72,77,39,20
2/6/2023 18:24,73,78,40,21
2/6/2023 18:39,74,79,39,22
2/6/2023 18:54,73,78,40,23
2/6/2023 19:09,72,77,41,22
2/6/2023 19:24,73,78,40,21
2/6/2023 19:39,72,79,41,20
2/6/2023 19:54,73,78,40,19
2/6/2023 20:09,72,77,41,20
2/6/2023 20:24,73,78,42,19
2/6/2023 20:39,74,77,41,20
2/6/2023 20:54,73,78,42,21
2/6/2023 21:09,74,77,43,22
2/6/2023 21:24,73,76,42,21
2/6/2023 21:39,74,75,43,22
2/6/2023 21:54,73,74,42,21
2/6/2023 22:09,72,75,43,20
2/6/2023 22:24,71,76,44,21
2/6/2023 22:39,72,77,45,22
2/6/2023 22:54,71,78,46,23
2/6/2023 23:09,70,77,47,22
2/6/2023 23:24,71,76,48,23
2/6/2023 23:39,72,77,49,22
2/6/2023 23:54,73,76,48,23
2/7/2023 0:09,74,75,49,24
2/7/2023 0:24,73,76,48,25
2/7/2023 0:39,72,77,49,26
2/7/2023 0:54,71,78,50,25
2/7/2023 1:09,70,77,51,24
2/7/2023 1:24,69,78,52,25
2/7/2023 1:39,70,79,51,24
2/7/2023 1:54,69,78,52,23
2/7/2023 2:09,68,79,53,24
2/7/2023 2:24,69,80,54,25
2/7/2023 2:39,70,79,53,26
2/7/2023 2:54,71,78,54,25
2/7/2023 3:09,72,79,53,26
2/7/2023 3:24,71,78,52,25
2/7/2023 3:39,70,77,53,26
2/7/2023 3:54,69,76,54,25
2/7/2023 4:09,70,77,55,26
2/7/2023 4:24,69,76,56,27
2/7/2023 4:39,70,75,55,28
2/7/2023 4:54,69,76,54,27
2/7/2023 5:09,70,75,53,26
2/7/2023 5:24,71,74,52,25
2/7/2023 5:39,70,73,53,26
2/7/2023 5:54,69,74,54,27
2/7/2023 6:09,70,73,53,26
2/7/2023 6:24,69,74,52,27
2/7/2023 6:39,70,75,51,26
2/7/2023 6:54,71,74,52,27
2/7/2023 7:09,72,75,51,28
2/7/2023 7:24,73,74,50,27
2/7/2023 7:39,72,73,49,26
2/7/2023 7:54,73,72,48,27
2/7/2023 8:09,72,73,47,26
2/7/2023 8:24,73,74,48,27
2/7/2023 8:39,72,75,49,26
2/7/2023 8:54,71,76,50,25
2/7/2023 9:09,70,77,49,24
2/7/2023 9:24,71,76,48,23
2/7/2023 9:39,70,75,47,24
2/7/2023 9:54,71,76,48,25
2/7/2023 10:09,72,75,49,24
2/7/2023 10:24,71,74,50,23
2/7/2023 10:39,70,75,49,24
2/7/2023 10:54,69,74,50,23
2/7/2023 11:09,68,73,49,22
2/7/2023 11:24,67,74,48,21
2/7/2023 11:39,68,73,47,20
2/7/2023 11:54,69,72,46,21
2/7/2023 12:09,68,71,47,20
2/7/2023 12:24,69,72,46,19
2/7/2023 12:39,70,73,47,18
2/7/2023 12:54,71,74,46,19
2/7/2023 13:09,70,75,45,18
2/7/2023 13:24,69,76,46,17
2/7/2023 13:39,70,77,47,16
2/7/2023 13:54,71,78,48,17
2/7/2023 14:09,70,79,47,18
2/7/2023 14:24,71,78,48,17
2/7/2023 14:39,72,79,49,16
2/7/2023 14:54,71,78,48,15
2/7/2023 15:09,70,77,47,14
2/7/2023 15:24,71,78,48,13
2/7/2023 15:39,70,77,49,12
2/7/2023 15:54,71,76,48,13
2/7/2023 16:09,70,75,49,12
2/7/2023 16:24,69,76,50,13
2/7/2023 16:39,70,77,49,12
2/7/2023 16:54,71,78,48,13
2/7/2023 17:09,70,77,49,14
2/7/2023 17:24,71,78,50,13
2/7/2023 17:39,70,77,49,12
2/7/2023 17:54,71,78,48,11
2/7/2023 18:09,72,77,47,12
2/7/2023 18:24,71,78,48,13
2/7/2023 18:39,70,77,47,12
2/7/2023 18:54,69,76,48,13
2/7/2023 19:09,68,75,49,14
2/7/2023 19:24,69,74,50,13
2/7/2023 19:39,68,73,51,12
2/7/2023 19:54,69,72,0,11
2/7/2023 20:09,70,73,0,10
2/7/2023 20:24,71,74,0,9
2/7/2023 20:39,72,75,0,10
2/7/2023 20:54,71,76,0,9
2/7/2023 21:09,72,75,0,8
2/7/2023 21:24,71,74,0,7
2/7/2023 21:39,72,75,0,6
2/7/2023 21:54,71,74,0,7
2/7/2023 22:09,70,73,0,8
2/7/2023 22:24,71,72,0,9
2/7/2023 22:39,70,73,0,10
2/7/2023 22:54,69,72,0,9
2/7/2023 23:09,68,71,0,10
2/7/2023 23:24,67,72,0,9
2/7/2023 23:39,68,71,0,8
2/7/2023 23:54,67,70,0,9
2/8/2023 0:09,68,71,0,8
2/8/2023 0:24,69,72,0,7
2/8/2023 0:39,68,71,0,8
2/8/2023 0:54,69,72,0,9
2/8/2023 1:09,68,73,0,10
2/8/2023 1:24,69,74,0,9
2/8/2023 1:39,68,75,0,10
2/8/2023 1:54,69,74,0,11
2/8/2023 2:09,70,75,0,10
2/8/2023 2:24,69,74,0,11
2/8/2023 2:39,70,75,0,12
2/8/2023 2:54,71,76,0,13
2/8/2023 3:09,70,77,0,14
2/8/2023 3:24,69,78,0,15
2/8/2023 3:39,68,77,0,14
2/8/2023 3:54,67,78,0,15
2/8/2023 4:09,68,79,0,14
2/8/2023 4:24,69,78,0,15
2/8/2023 4:39,70,77,0,16
2/8/2023 4:54,69,78,0,17
2/8/2023 5:09,70,77,0,16
2/8/2023 5:24,71,76,0,15
2/8/2023 5:39,70,77,0,14
2/8/2023 5:54,71,78,0,13
2/8/2023 6:09,72,79,0,14
2/8/2023 6:24,71,78,0,15
2/8/2023 6:39,70,77,0,14
2/8/2023 6:54,71,76,0,15
2/8/2023 7:09,72,75,0,14
2/8/2023 7:24,73,76,0,15
2/8/2023 7:39,74,75,0,14
2/8/2023 7:54,73,74,0,13
2/8/2023 8:09,74,73,0,14
2/8/2023 8:24,73,74,0,13
2/8/2023 8:39,74,73,0,12
2/8/2023 8:54,75,74,0,13
2/8/2023 9:09,74,73,0,12
2/8/2023 9:24,75,74,0,13
2/8/2023 9:39,74,73,0,12
2/8/2023 9:54,75,74,0,11
2/8/2023 10:09,74,73,0,12
2/8/2023 10:24,73,72,0,13
2/8/2023 10:39,74,71,0,12
2/8/2023 10:54,73,70,0,13
2/8/2023 11:09,74,71,0,14
