Date,satsp,oat
2/6/2023 20:21,67,77
2/6/2023 20:36,66,76
2/6/2023 20:51,65,77
2/6/2023 21:06,66,78
2/6/2023 21:21,65,77
2/6/2023 21:36,64,76
2/6/2023 21:51,63,77
2/6/2023 22:06,62,78
2/6/2023 22:21,63,77
2/6/2023 22:36,64,76
2/6/2023 22:51,65,75
2/6/2023 23:06,64,74
2/6/2023 23:21,63,73
2/6/2023 23:36,62,72
2/6/2023 23:51,61,73
2/7/2023 0:06,62,74
2/7/2023 0:21,61,73
2/7/2023 0:36,60,74
2/7/2023 0:51,61,75
2/7/2023 1:06,62,76
2/7/2023 1:21,61,77
2/7/2023 1:36,60,78
2/7/2023 1:51,61,77
2/7/2023 2:06,60,76
2/7/2023 2:21,61,77
2/7/2023 2:36,62,76
2/7/2023 2:51,63,75
2/7/2023 3:06,64,74
2/7/2023 3:21,63,75
2/7/2023 3:36,64,74
2/7/2023 3:51,63,73
2/7/2023 4:06,64,72
2/7/2023 4:21,63,73
2/7/2023 4:36,64,72
2/7/2023 4:51,63,71
2/7/2023 5:06,62,70
2/7/2023 5:21,63,69
2/7/2023 5:36,64,70
2/7/2023 5:51,63,71
2/7/2023 6:06,64,72
2/7/2023 6:21,65,73
2/7/2023 6:36,66,72
2/7/2023 6:51,65,73
2/7/2023 7:06,64,72
2/7/2023 7:21,63,73
2/7/2023 7:36,64,74
2/7/2023 7:51,63,75
2/7/2023 8:06,62,76
2/7/2023 8:21,63,75
2/7/2023 8:36,64,76
2/7/2023 8:51,65,77
2/7/2023 9:06,66,76
2/7/2023 9:21,67,77
2/7/2023 9:36,66,76
2/7/2023 9:51,65,77
2/7/2023 10:06,66,78
2/7/2023 10:21,65,79
2/7/2023 10:36,66,78
2/7/2023 10:51,67,79
2/7/2023 11:06,66,80
2/7/2023 11:21,67,81
2/7/2023 11:36,66,80
2/7/2023 11:51,65,81
2/7/2023 12:06,64,82
2/7/2023 12:21,65,81
2/7/2023 12:36,66,82
2/7/2023 12:51,67,81
2/7/2023 13:06,68,82
2/7/2023 13:21,67,83
2/7/2023 13:36,68,82
2/7/2023 13:51,69,81
2/7/2023 14:06,68,82
2/7/2023 14:21,69,83
2/7/2023 14:36,68,84
2/7/2023 14:51,69,85
2/7/2023 15:06,68,84
2/7/2023 15:21,67,85
2/7/2023 15:36,68,86
2/7/2023 15:51,67,85
2/7/2023 16:06,66,86
2/7/2023 16:21,67,87
2/7/2023 16:36,66,88
2/7/2023 16:51,67,87
2/7/2023 17:06,66,88
2/7/2023 17:21,65,87
2/7/2023 17:36,64,86
2/7/2023 17:51,65,85
2/7/2023 18:06,66,84
2/7/2023 18:21,65,83
2/7/2023 18:36,64,82
2/7/2023 18:51,63,81
2/7/2023 19:06,64,82
2/7/2023 19:21,63,81
2/7/2023 19:36,64,82
2/7/2023 19:51,65,81
2/7/2023 20:06,64,82
2/7/2023 20:21,65,83
2/7/2023 20:36,64,82
2/7/2023 20:51,65,81
2/7/2023 21:06,64,80
2/7/2023 21:21,65,81
2/7/2023 21:36,66,82
2/7/2023 21:51,65,81
2/7/2023 22:06,64,82
2/7/2023 22:21,65,81
2/7/2023 22:36,66,80
2/7/2023 22:51,65,79
2/7/2023 23:06,66,78
2/7/2023 23:21,65,79
2/7/2023 23:36,66,80
2/7/2023 23:51,67,81
2/8/2023 0:06,66,80
2/8/2023 0:21,67,79
2/8/2023 0:36,66,78
2/8/2023 0:51,67,79
2/8/2023 1:06,68,78
2/8/2023 1:21,69,77
2/8/2023 1:36,68,78
2/8/2023 1:51,67,77
2/8/2023 2:06,68,78
2/8/2023 2:21,67,79
2/8/2023 2:36,68,80
2/8/2023 2:51,67,81
2/8/2023 3:06,68,82
2/8/2023 3:21,67,83
2/8/2023 3:36,66,82
2/8/2023 3:51,65,81
2/8/2023 4:06,64,82
2/8/2023 4:21,65,81
2/8/2023 4:36,66,80
2/8/2023 4:51,65,79
2/8/2023 5:06,64,78
2/8/2023 5:21,65,77
2/8/2023 5:36,64,78
2/8/2023 5:51,65,77
2/8/2023 6:06,64,78
2/8/2023 6:21,63,79
2/8/2023 6:36,62,78
2/8/2023 6:51,63,77
2/8/2023 7:06,64,78
2/8/2023 7:21,65,77
2/8/2023 7:36,64,78
2/8/2023 7:51,63,79
2/8/2023 8:06,62,78
2/8/2023 8:21,61,77
2/8/2023 8:36,60,78
2/8/2023 8:51,61,79
2/8/2023 9:06,60,80
2/8/2023 9:21,61,79
2/8/2023 9:36,60,78
2/8/2023 9:51,61,77
2/8/2023 10:06,60,78
2/8/2023 10:21,61,77
2/8/2023 10:36,60,78
2/8/2023 10:51,61,77
2/8/2023 11:06,60,78
2/8/2023 11:21,61,77
2/8/2023 11:36,62,78
2/8/2023 11:51,63,79
2/8/2023 12:06,64,80
2/8/2023 12:21,65,81
2/8/2023 12:36,64,82
2/8/2023 12:51,63,81
2/8/2023 13:06,62,82
2/8/2023 13:21,63,81
2/8/2023 13:36,64,80
2/8/2023 13:51,63,79
2/8/2023 14:06,62,78
2/8/2023 14:21,61,77
2/8/2023 14:36,62,78
2/8/2023 14:51,63,79
2/8/2023 15:06,62,80
2/8/2023 15:21,61,81
2/8/2023 15:36,62,80
2/8/2023 15:51,61,81
2/8/2023 16:06,62,82
2/8/2023 16:21,63,83
2/8/2023 16:36,62,84
2/8/2023 16:51,63,85
2/8/2023 17:06,64,84
2/8/2023 17:21,63,83
2/8/2023 17:36,62,84
2/8/2023 17:51,63,83
2/8/2023 18:06,62,82
2/8/2023 18:21,63,81
2/8/2023 18:36,64,80
2/8/2023 18:51,63,81
2/8/2023 19:06,64,80
2/8/2023 19:21,65,81
2/8/2023 19:36,64,80
2/8/2023 19:51,65,79
2/8/2023 20:06,66,78
2/8/2023 20:21,65,77
2/8/2023 20:36,64,76
2/8/2023 20:51,63,75
2/8/2023 21:06,64,76
2/8/2023 21:21,65,75
2/8/2023 21:36,64,76
2/8/2023 21:51,63,75
2/8/2023 22:06,62,74
2/8/2023 22:21,63,75
2/8/2023 22:36,64,74
2/8/2023 22:51,63,75
2/8/2023 23:06,62,76
2/8/2023 23:21,63,77
2/8/2023 23:36,64,76
2/8/2023 23:51,65,77
2/9/2023 0:06,66,76
2/9/2023 0:21,65,75
2/9/2023 0:36,64,74
2/9/2023 0:51,65,73
2/9/2023 1:06,64,74
2/9/2023 1:21,65,73
2/9/2023 1:36,66,72
2/9/2023 1:51,67,71
2/9/2023 2:06,68,70
2/9/2023 2:21,69,71
2/9/2023 2:36,68,70
2/9/2023 2:51,69,69
2/9/2023 3:06,70,70
2/9/2023 3:21,71,69
2/9/2023 3:36,72,68
2/9/2023 3:51,71,69
2/9/2023 4:06,70,70
2/9/2023 4:21,71,69
2/9/2023 4:36,72,70
2/9/2023 4:51,73,71
2/9/2023 5:06,74,70
2/9/2023 5:21,75,71
2/9/2023 5:36,74,72
2/9/2023 5:51,75,73
2/9/2023 6:06,76,72
2/9/2023 6:21,75,73
2/9/2023 6:36,76,72
2/9/2023 6:51,75,71
2/9/2023 7:06,74,72
2/9/2023 7:21,75,73
2/9/2023 7:36,74,74
2/9/2023 7:51,73,75
2/9/2023 8:06,72,74
2/9/2023 8:21,73,73
2/9/2023 8:36,72,72
2/9/2023 8:51,71,73
2/9/2023 9:06,72,72
2/9/2023 9:21,71,73
2/9/2023 9:36,70,74
2/9/2023 9:51,71,73
2/9/2023 10:06,72,74
2/9/2023 10:21,71,75
2/9/2023 10:36,72,76
2/9/2023 10:51,71,75
2/9/2023 11:06,72,76
2/9/2023 11:21,71,77
2/9/2023 11:36,72,76
2/9/2023 11:51,73,75
2/9/2023 12:06,74,74
2/9/2023 12:21,73,73
2/9/2023 12:36,72,72
2/9/2023 12:51,71,73
2/9/2023 13:06,72,72
2/9/2023 13:21,71,73
2/9/2023 13:36,70,72
2/9/2023 13:51,69,73
2/9/2023 14:06,70,74
2/9/2023 14:21,69,75
2/9/2023 14:36,70,74
2/9/2023 14:51,71,75
2/9/2023 15:06,72,74
2/9/2023 15:21,71,73
2/9/2023 15:36,72,74
2/9/2023 15:51,73,73
2/9/2023 16:06,72,72
2/9/2023 16:21,71,73
2/9/2023 16:36,70,72
2/9/2023 16:51,69,71
2/9/2023 17:06,70,70
2/9/2023 17:21,71,71
2/9/2023 17:36,72,70
2/9/2023 17:51,73,69
2/9/2023 18:06,74,68
2/9/2023 18:21,73,69
2/9/2023 18:36,74,70
2/9/2023 18:51,75,71
2/9/2023 19:06,74,70
2/9/2023 19:21,73,71
2/9/2023 19:36,72,70
2/9/2023 19:51,73,69
2/9/2023 20:06,72,68
2/9/2023 20:21,73,67
2/9/2023 20:36,74,66
2/9/2023 20:51,73,65
2/9/2023 21:06,72,64
2/9/2023 21:21,71,63
2/9/2023 21:36,70,62
2/9/2023 21:51,69,61
2/9/2023 22:06,70,62
2/9/2023 22:21,69,63
2/9/2023 22:36,68,64
2/9/2023 22:51,67,65
2/9/2023 23:06,68,64
2/9/2023 23:21,67,65
2/9/2023 23:36,68,64
2/9/2023 23:51,67,63
2/10/2023 0:06,66,64
2/10/2023 0:21,67,63
2/10/2023 0:36,66,62
2/10/2023 0:51,67,61
2/10/2023 1:06,68,60
2/10/2023 1:21,67,61
2/10/2023 1:36,66,60
2/10/2023 1:51,65,61
2/10/2023 2:06,64,62
2/10/2023 2:21,65,61
2/10/2023 2:36,66,62
2/10/2023 2:51,67,61
2/10/2023 3:06,68,62
2/10/2023 3:21,69,61
2/10/2023 3:36,68,62
2/10/2023 3:51,67,63
2/10/2023 4:06,66,64
2/10/2023 4:21,65,63
2/10/2023 4:36,66,62
2/10/2023 4:51,65,61
2/10/2023 5:06,66,62
2/10/2023 5:21,65,61
2/10/2023 5:36,64,60
2/10/2023 5:51,65,59
2/10/2023 6:06,66,60
2/10/2023 6:21,67,61
2/10/2023 6:36,66,60
2/10/2023 6:51,65,59
2/10/2023 7:06,66,58
2/10/2023 7:21,67,57
2/10/2023 7:36,68,58
2/10/2023 7:51,67,57
2/10/2023 8:06,66,56
2/10/2023 8:21,67,57
2/10/2023 8:36,68,56
2/10/2023 8:51,69,57
2/10/2023 9:06,70,56
2/10/2023 9:21,69,55
2/10/2023 9:36,70,54
2/10/2023 9:51,71,53
2/10/2023 10:06,70,54
2/10/2023 10:21,71,55
2/10/2023 10:36,70,54
2/10/2023 10:51,71,53
2/10/2023 11:06,72,54
2/10/2023 11:21,71,53
2/10/2023 11:36,70,52
2/10/2023 11:51,71,53
2/10/2023 12:06,70,54
2/10/2023 12:21,69,55
2/10/2023 12:36,68,56
2/10/2023 12:51,69,57
2/10/2023 13:06,68,58
2/10/2023 13:21,67,59
2/10/2023 13:36,68,58
2/10/2023 13:51,69,57
2/10/2023 14:06,68,56
2/10/2023 14:21,69,55
2/10/2023 14:36,70,56
2/10/2023 14:51,69,57
2/10/2023 15:06,70,56
2/10/2023 15:21,69,57
2/10/2023 15:36,68,58
2/10/2023 15:51,67,59
2/10/2023 16:06,66,58
2/10/2023 16:21,67,57
2/10/2023 16:36,68,56
2/10/2023 16:51,67,57
2/10/2023 17:06,68,56
2/10/2023 17:21,69,57
2/10/2023 17:36,68,56
2/10/2023 17:51,69,57
2/10/2023 18:06,70,56
2/10/2023 18:21,69,55
2/10/2023 18:36,68,54
2/10/2023 18:51,67,55
2/10/2023 19:06,68,56
2/10/2023 19:21,69,57
2/10/2023 19:36,70,58
2/10/2023 19:51,71,57
2/10/2023 20:06,70,56
2/10/2023 20:21,71,57
2/10/2023 20:36,70,56
2/10/2023 20:51,69,55
2/10/2023 21:06,70,56
2/10/2023 21:21,71,57
2/10/2023 21:36,72,58
2/10/2023 21:51,71,59
2/10/2023 22:06,70,58
2/10/2023 22:21,69,57
2/10/2023 22:36,68,56
2/10/2023 22:51,69,55
2/10/2023 23:06,70,56
2/10/2023 23:21,69,57
2/10/2023 23:36,68,56
2/10/2023 23:51,69,57
2/11/2023 0:06,68,56
2/11/2023 0:21,69,55
2/11/2023 0:36,68,56
2/11/2023 0:51,67,55
2/11/2023 1:06,66,54
2/11/2023 1:21,67,55
2/11/2023 1:36,66,56
2/11/2023 1:51,67,55
2/11/2023 2:06,66,56
2/11/2023 2:21,67,57
2/11/2023 2:36,68,58
2/11/2023 2:51,67,57
2/11/2023 3:06,66,56
2/11/2023 3:21,67,55
2/11/2023 3:36,66,54
2/11/2023 3:51,65,55
2/11/2023 4:06,64,54
2/11/2023 4:21,63,53
2/11/2023 4:36,62,52
2/11/2023 4:51,63,51
2/11/2023 5:06,62,50
2/11/2023 5:21,61,49
2/11/2023 5:36,60,50
2/11/2023 5:51,60,51
2/11/2023 6:06,61,50
2/11/2023 6:21,62,49
2/11/2023 6:36,63,48
2/11/2023 6:51,62,47
2/11/2023 7:06,61,46
2/11/2023 7:21,60,47
2/11/2023 7:36,61,46
2/11/2023 7:51,60,47
2/11/2023 8:06,61,48
2/11/2023 8:21,60,49
2/11/2023 8:36,60,48
2/11/2023 8:51,60,49
2/11/2023 9:06,61,50
2/11/2023 9:21,62,49
2/11/2023 9:36,61,50
2/11/2023 9:51,60,49
2/11/2023 10:06,61,50
2/11/2023 10:21,60,51
2/11/2023 10:36,61,52
2/11/2023 10:51,62,53
2/11/2023 11:06,63,54
2/11/2023 11:21,62,53
2/11/2023 11:36,63,52
2/11/2023 11:51,62,53
2/11/2023 12:06,61,52
2/11/2023 12:21,62,51
2/11/2023 12:36,61,52
2/11/2023 12:51,62,53
2/11/2023 13:06,61,52
2/11/2023 13:21,62,53
2/11/2023 13:36,61,54
2/11/2023 13:51,62,53
2/11/2023 14:06,61,54
2/11/2023 14:21,62,55
2/11/2023 14:36,61,54
2/11/2023 14:51,62,53
2/11/2023 15:06,63,54
2/11/2023 15:21,64,53
2/11/2023 15:36,63,54
2/11/2023 15:51,64,55
2/11/2023 16:06,65,56
2/11/2023 16:21,64,55
2/11/2023 16:36,65,54
2/11/2023 16:51,64,55
2/11/2023 17:06,63,56
2/11/2023 17:21,64,55
2/11/2023 17:36,65,54
2/11/2023 17:51,64,53
2/11/2023 18:06,65,54
2/11/2023 18:21,66,55
2/11/2023 18:36,65,54
2/11/2023 18:51,64,55
2/11/2023 19:06,65,56
2/11/2023 19:21,66,57
2/11/2023 19:36,67,58
2/11/2023 19:51,66,59
2/11/2023 20:06,67,60
2/11/2023 20:21,66,61
2/11/2023 20:36,67,62
2/11/2023 20:51,66,63
2/11/2023 21:06,65,64
2/11/2023 21:21,64,63
2/11/2023 21:36,63,62
2/11/2023 21:51,64,61
2/11/2023 22:06,63,62
2/11/2023 22:21,64,63
2/11/2023 22:36,63,62
2/11/2023 22:51,62,63
2/11/2023 23:06,63,64
2/11/2023 23:21,62,65
2/11/2023 23:36,63,66
2/11/2023 23:51,62,65
2/12/2023 0:06,61,64
2/12/2023 0:21,60,63
2/12/2023 0:36,60,62
2/12/2023 0:51,61,63
2/12/2023 1:06,60,62
2/12/2023 1:21,61,61
2/12/2023 1:36,62,62
2/12/2023 1:51,63,63
2/12/2023 2:06,62,64
2/12/2023 2:21,61,63
2/12/2023 2:36,60,62
2/12/2023 2:51,60,61
2/12/2023 3:06,61,62
2/12/2023 3:21,62,63
2/12/2023 3:36,63,62
2/12/2023 3:51,64,63
2/12/2023 4:06,65,64
2/12/2023 4:21,64,65
2/12/2023 4:36,65,64
2/12/2023 4:51,66,63
2/12/2023 5:06,65,64
2/12/2023 5:21,66,63
2/12/2023 5:36,65,62
2/12/2023 5:51,64,61
2/12/2023 6:06,63,62
2/12/2023 6:21,62,61
2/12/2023 6:36,63,62
2/12/2023 6:51,64,61
2/12/2023 7:06,65,60
2/12/2023 7:21,64,61
2/12/2023 7:36,65,62
2/12/2023 7:51,64,63
2/12/2023 8:06,65,64
2/12/2023 8:21,66,63
2/12/2023 8:36,67,62
2/12/2023 8:51,68,61
2/12/2023 9:06,69,62
2/12/2023 9:21,70,63
2/12/2023 9:36,71,64
2/12/2023 9:51,70,63
2/12/2023 10:06,71,62
2/12/2023 10:21,70,61
2/12/2023 10:36,71,62
2/12/2023 10:51,72,63
2/12/2023 11:06,73,64
2/12/2023 11:21,72,63
2/12/2023 11:36,73,64
2/12/2023 11:51,72,63
2/12/2023 12:06,71,62
2/12/2023 12:21,70,61
2/12/2023 12:36,71,60
2/12/2023 12:51,70,59
2/12/2023 13:06,69,60
2/12/2023 13:21,70,61
2/12/2023 13:36,69,60
2/12/2023 13:51,70,59
2/12/2023 14:06,71,60
2/12/2023 14:21,72,59
2/12/2023 14:36,71,58
2/12/2023 14:51,70,57
2/12/2023 15:06,71,58
2/12/2023 15:21,70,57
2/12/2023 15:36,69,58
2/12/2023 15:51,70,57
2/12/2023 16:06,71,58
2/12/2023 16:21,70,59
2/12/2023 16:36,71,60
2/12/2023 16:51,72,61
2/12/2023 17:06,71,60
2/12/2023 17:21,72,61
2/12/2023 17:36,73,60
2/12/2023 17:51,72,59
2/12/2023 18:06,73,58
2/12/2023 18:21,72,57
2/12/2023 18:36,73,58
2/12/2023 18:51,72,59
2/12/2023 19:06,73,58
2/12/2023 19:21,72,57
2/12/2023 19:36,73,58
2/12/2023 19:51,72,57
2/12/2023 20:06,73,56
2/12/2023 20:21,74,55
2/12/2023 20:36,73,54
2/12/2023 20:51,74,53
2/12/2023 21:06,73,54
2/12/2023 21:21,72,53
2/12/2023 21:36,73,54
2/12/2023 21:51,74,55
2/12/2023 22:06,75,56
2/12/2023 22:21,76,57
2/12/2023 22:36,77,56
2/12/2023 22:51,76,55
2/12/2023 23:06,75,54
2/12/2023 23:21,74,55
2/12/2023 23:36,73,56
2/12/2023 23:51,74,57
2/13/2023 0:06,75,58
2/13/2023 0:21,76,57
2/13/2023 0:36,77,58
2/13/2023 0:51,78,59
2/13/2023 1:06,79,60
2/13/2023 1:21,78,61
2/13/2023 1:36,77,60
2/13/2023 1:51,78,59
2/13/2023 2:06,79,60
2/13/2023 2:21,80,59
2/13/2023 2:36,79,60
2/13/2023 2:51,80,59
2/13/2023 3:06,81,58
2/13/2023 3:21,80,59
2/13/2023 3:36,81,58
2/13/2023 3:51,82,59
2/13/2023 4:06,83,60
2/13/2023 4:21,84,59
2/13/2023 4:36,85,60
2/13/2023 4:51,84,59
2/13/2023 5:06,83,58
2/13/2023 5:21,84,59
2/13/2023 5:36,85,58
2/13/2023 5:51,84,59
2/13/2023 6:06,83,58
2/13/2023 6:21,82,59
2/13/2023 6:36,83,60
2/13/2023 6:51,84,59
2/13/2023 7:06,85,58
2/13/2023 7:21,84,59
2/13/2023 7:36,85,58
2/13/2023 7:51,84,57
2/13/2023 8:06,83,56
2/13/2023 8:21,84,55
2/13/2023 8:36,85,54
2/13/2023 8:51,84,53
2/13/2023 9:06,83,54
2/13/2023 9:21,82,55
2/13/2023 9:36,81,54
2/13/2023 9:51,82,53
2/13/2023 10:06,83,54
2/13/2023 10:21,82,53
2/13/2023 10:36,83,54
2/13/2023 10:51,82,53
2/13/2023 11:06,81,54
2/13/2023 11:21,80,55
2/13/2023 11:36,79,56
2/13/2023 11:51,78,57
2/13/2023 12:06,77,56
2/13/2023 12:21,76,55
2/13/2023 12:36,77,56
2/13/2023 12:51,78,55
2/13/2023 13:06,79,56
2/13/2023 13:21,78,55
2/13/2023 13:36,79,56
2/13/2023 13:51,78,55
2/13/2023 14:06,79,54
2/13/2023 14:21,78,55
2/13/2023 14:36,79,54
2/13/2023 14:51,80,53
2/13/2023 15:06,79,52
2/13/2023 15:21,78,53
2/13/2023 15:36,79,54
2/13/2023 15:51,80,53
2/13/2023 16:06,81,52
2/13/2023 16:21,82,53
2/13/2023 16:36,83,52
2/13/2023 16:51,82,51
2/13/2023 17:06,81,52
2/13/2023 17:21,82,53
2/13/2023 17:36,83,54
2/13/2023 17:51,82,55
2/13/2023 18:06,81,56
2/13/2023 18:21,80,55
2/13/2023 18:36,81,56
2/13/2023 18:51,82,55
2/13/2023 19:06,83,54
2/13/2023 19:21,82,53
2/13/2023 19:36,81,54
2/13/2023 19:51,80,53
2/13/2023 20:06,81,54
2/13/2023 20:21,82,53
2/13/2023 20:36,81,54
2/13/2023 20:51,82,55
2/13/2023 21:06,83,54
2/13/2023 21:21,84,53
2/13/2023 21:36,85,52
2/13/2023 21:51,84,53
2/13/2023 22:06,85,52
2/13/2023 22:21,84,51
2/13/2023 22:36,85,52
2/13/2023 22:51,86,51
2/13/2023 23:06,85,50
2/13/2023 23:21,84,49
2/13/2023 23:36,83,50
2/13/2023 23:51,82,49
2/14/2023 0:06,81,50
2/14/2023 0:21,82,49
2/14/2023 0:36,81,50
2/14/2023 0:51,80,49
2/14/2023 1:06,79,48
2/14/2023 1:21,80,47
2/14/2023 1:36,79,46
2/14/2023 1:51,78,45
2/14/2023 2:06,77,46
2/14/2023 2:21,76,45
2/14/2023 2:36,77,46
2/14/2023 2:51,76,45
2/14/2023 3:06,75,46
2/14/2023 3:21,74,47
2/14/2023 3:36,75,48
2/14/2023 3:51,76,47
2/14/2023 4:06,77,46
2/14/2023 4:21,76,45
2/14/2023 4:36,75,46
2/14/2023 4:51,74,47
2/14/2023 5:06,73,46
2/14/2023 5:21,74,47
2/14/2023 5:36,73,46
2/14/2023 5:51,74,45
2/14/2023 6:06,75,44
2/14/2023 6:21,76,43
2/14/2023 6:36,77,44
2/14/2023 6:51,76,43
2/14/2023 7:06,75,42
2/14/2023 7:21,76,41
2/14/2023 7:36,77,42
2/14/2023 7:51,76,41
2/14/2023 8:06,77,42
2/14/2023 8:21,78,43
2/14/2023 8:36,79,42
2/14/2023 8:51,80,43
2/14/2023 9:06,79,42
2/14/2023 9:21,78,43
2/14/2023 9:36,79,42
2/14/2023 9:51,78,43
2/14/2023 10:06,79,44
2/14/2023 10:21,80,45
2/14/2023 10:36,79,44
2/14/2023 10:51,78,43
2/14/2023 11:06,79,44
2/14/2023 11:21,80,43
2/14/2023 11:36,81,44
2/14/2023 11:51,82,43
2/14/2023 12:06,83,42
2/14/2023 12:21,84,43
2/14/2023 12:36,83,44
2/14/2023 12:51,84,45
2/14/2023 13:06,83,46
2/14/2023 13:21,84,47
2/14/2023 13:36,85,46
2/14/2023 13:51,86,47
2/14/2023 14:06,87,46
2/14/2023 14:21,86,47
2/14/2023 14:36,87,48
2/14/2023 14:51,86,47
2/14/2023 15:06,87,46
2/14/2023 15:21,86,47
2/14/2023 15:36,87,46
2/14/2023 15:51,88,47
2/14/2023 16:06,89,48
2/14/2023 16:21,88,49
2/14/2023 16:36,87,50
2/14/2023 16:51,88,49
2/14/2023 17:06,87,50
2/14/2023 17:21,88,51
2/14/2023 17:36,89,52
2/14/2023 17:51,88,53
2/14/2023 18:06,87,52
2/14/2023 18:21,88,53
2/14/2023 18:36,87,52
2/14/2023 18:51,86,51
2/14/2023 19:06,85,52
2/14/2023 19:21,84,53
2/14/2023 19:36,83,54
2/14/2023 19:51,84,53
2/14/2023 20:06,83,54
2/14/2023 20:21,84,53
2/14/2023 20:36,85,54
2/14/2023 20:51,84,53
2/14/2023 21:06,85,52
2/14/2023 21:21,84,51
2/14/2023 21:36,83,52
2/14/2023 21:51,82,51
2/14/2023 22:06,81,52
2/14/2023 22:21,80,53
2/14/2023 22:36,81,54
2/14/2023 22:51,80,55
2/14/2023 23:06,81,56
2/14/2023 23:21,80,55
2/14/2023 23:36,79,56
2/14/2023 23:51,80,55
2/15/2023 0:06,81,54
2/15/2023 0:21,82,55
2/15/2023 0:36,81,54
2/15/2023 0:51,82,53
2/15/2023 1:06,83,54
2/15/2023 1:21,82,55
2/15/2023 1:36,81,56
2/15/2023 1:51,80,57
2/15/2023 2:06,81,58
2/15/2023 2:21,80,59
2/15/2023 2:36,81,60
2/15/2023 2:51,80,59
2/15/2023 3:06,79,58
2/15/2023 3:21,80,57
2/15/2023 3:36,81,58
2/15/2023 3:51,80,59
2/15/2023 4:06,79,58
2/15/2023 4:21,78,57
2/15/2023 4:36,77,58
2/15/2023 4:51,76,57
2/15/2023 5:06,75,56
2/15/2023 5:21,74,57
2/15/2023 5:36,73,58
2/15/2023 5:51,72,59
2/15/2023 6:06,73,60
2/15/2023 6:21,72,61
2/15/2023 6:36,71,62
2/15/2023 6:51,70,63
2/15/2023 7:06,71,62
2/15/2023 7:21,70,63
2/15/2023 7:36,71,62
2/15/2023 7:51,70,61
2/15/2023 8:06,71,60
2/15/2023 8:21,72,61
2/15/2023 8:36,73,62
2/15/2023 8:51,74,63
2/15/2023 9:06,75,62
2/15/2023 9:21,76,63
2/15/2023 9:36,77,62
2/15/2023 9:51,76,61
2/15/2023 10:06,77,60
2/15/2023 10:21,76,61
2/15/2023 10:36,77,62
2/15/2023 10:51,78,63
2/15/2023 11:06,79,62
2/15/2023 11:21,80,61
2/15/2023 11:36,81,62
2/15/2023 11:51,80,61
2/15/2023 12:06,81,60
2/15/2023 12:21,82,59
2/15/2023 12:36,81,58
2/15/2023 12:51,82,57
2/15/2023 13:06,81,58
2/15/2023 13:21,82,57
2/15/2023 13:36,81,56
2/15/2023 13:51,82,55
2/15/2023 14:06,81,54
2/15/2023 14:21,80,55
2/15/2023 14:36,79,56
2/15/2023 14:51,78,55
2/15/2023 15:06,79,56
2/15/2023 15:21,78,57
2/15/2023 15:36,79,56
2/15/2023 15:51,78,57
2/15/2023 16:06,77,58
2/15/2023 16:21,78,59
2/15/2023 16:36,79,58
2/15/2023 16:51,80,59
2/15/2023 17:06,81,60
2/15/2023 17:21,80,59
2/15/2023 17:36,81,58
2/15/2023 17:51,82,59
2/15/2023 18:06,81,58
2/15/2023 18:21,82,59
2/15/2023 18:36,83,60
2/15/2023 18:51,82,61
2/15/2023 19:06,81,60
2/15/2023 19:21,82,61
2/15/2023 19:36,83,60
2/15/2023 19:51,82,59
2/15/2023 20:06,83,60
2/15/2023 20:21,82,59
2/15/2023 20:36,83,58
2/15/2023 20:51,84,57
2/15/2023 21:06,85,58
2/15/2023 21:21,84,59
2/15/2023 21:36,83,60
2/15/2023 21:51,82,61
2/15/2023 22:06,83,60
2/15/2023 22:21,84,61
2/15/2023 22:36,85,62
2/15/2023 22:51,84,63
2/15/2023 23:06,83,64
2/15/2023 23:21,82,63
2/15/2023 23:36,81,64
2/15/2023 23:51,80,65
2/16/2023 0:06,79,64
2/16/2023 0:21,78,65
2/16/2023 0:36,77,64
2/16/2023 0:51,76,63
2/16/2023 1:06,77,64
2/16/2023 1:21,76,65
2/16/2023 1:36,77,64
2/16/2023 1:51,76,63
2/16/2023 2:06,75,62
2/16/2023 2:21,74,61
2/16/2023 2:36,75,60
2/16/2023 2:51,76,61
2/16/2023 3:06,77,62
2/16/2023 3:21,78,61
2/16/2023 3:36,77,62
2/16/2023 3:51,78,63
2/16/2023 4:06,77,62
2/16/2023 4:21,76,61
2/16/2023 4:36,75,60
2/16/2023 4:51,74,59
2/16/2023 5:06,75,60
2/16/2023 5:21,74,59
2/16/2023 5:36,73,58
2/16/2023 5:51,74,57
2/16/2023 6:06,73,58
2/16/2023 6:21,72,57
2/16/2023 6:36,73,56
2/16/2023 6:51,72,57
2/16/2023 7:06,71,58
2/16/2023 7:21,70,59
2/16/2023 7:36,69,60
2/16/2023 7:51,68,61
2/16/2023 8:06,69,60
2/16/2023 8:21,68,61
2/16/2023 8:36,69,60
2/16/2023 8:51,68,59
2/16/2023 9:06,67,58
2/16/2023 9:21,66,57
2/16/2023 9:36,65,56
2/16/2023 9:51,66,57
2/16/2023 10:06,65,56
2/16/2023 10:21,66,57
2/16/2023 10:36,67,58
2/16/2023 10:51,66,57
2/16/2023 11:06,67,58
2/16/2023 11:21,66,59
2/16/2023 11:36,65,60
2/16/2023 11:51,66,61
2/16/2023 12:06,65,60
2/16/2023 12:21,64,59
2/16/2023 12:36,65,58
2/16/2023 12:51,64,57
2/16/2023 13:06,63,58
