Date,heating_sig,economizer_sig,cooling_sig
2023-01-07 17:26:00,19,72,28
2023-01-07 17:41:00,18,71,29
2023-01-07 17:56:00,17,70,28
2023-01-07 18:11:00,18,71,29
2023-01-07 18:26:00,17,70,30
2023-01-07 18:41:00,16,71,29
2023-01-07 18:56:00,17,72,30
2023-01-07 19:11:00,16,71,29
2023-01-07 19:26:00,17,70,30
2023-01-07 19:41:00,16,69,29
2023-01-07 19:56:00,15,70,30
2023-01-07 20:11:00,14,69,31
2023-01-07 20:26:00,13,70,30
2023-01-07 20:41:00,14,69,31
2023-01-07 20:56:00,15,68,32
2023-01-07 21:11:00,14,67,33
2023-01-07 21:26:00,15,66,32
2023-01-07 21:41:00,16,65,33
2023-01-07 21:56:00,17,64,34
2023-01-07 22:11:00,16,65,33
2023-01-07 22:26:00,17,64,34
2023-01-07 22:41:00,16,65,33
2023-01-07 22:56:00,15,64,34
2023-01-07 23:11:00,16,65,33
2023-01-07 23:26:00,15,64,34
2023-01-07 23:41:00,14,63,35
2023-01-07 23:56:00,13,62,36
2023-01-08 00:11:00,14,61,37
2023-01-08 00:26:00,15,60,36
2023-01-08 00:41:00,14,61,35
2023-01-08 00:56:00,13,60,36
2023-01-08 01:11:00,12,61,35
2023-01-08 01:26:00,11,62,34
2023-01-08 01:41:00,12,61,33
2023-01-08 01:56:00,11,60,34
2023-01-08 02:11:00,12,59,33
2023-01-08 02:26:00,13,60,34
2023-01-08 02:41:00,14,59,35
2023-01-08 02:56:00,15,58,36
2023-01-08 03:11:00,14,59,37
2023-01-08 03:26:00,15,58,38
2023-01-08 03:41:00,16,57,39
2023-01-08 03:56:00,17,56,38
2023-01-08 04:11:00,16,57,37
2023-01-08 04:26:00,15,56,38
2023-01-08 04:41:00,14,55,37
2023-01-08 04:56:00,13,56,36
2023-01-08 05:11:00,12,55,35
2023-01-08 05:26:00,11,56,34
2023-01-08 05:41:00,10,55,35
2023-01-08 05:56:00,11,54,36
2023-01-08 06:11:00,12,55,37
2023-01-08 06:26:00,13,54,36
2023-01-08 06:41:00,12,53,37
2023-01-08 06:56:00,13,54,38
2023-01-08 07:11:00,12,55,37
2023-01-08 07:26:00,11,54,38
2023-01-08 07:41:00,10,53,39
2023-01-08 07:56:00,11,54,38
2023-01-08 08:11:00,10,55,39
2023-01-08 08:26:00,11,54,38
2023-01-08 08:41:00,10,53,39
2023-01-08 08:56:00,9,52,40
2023-01-08 09:11:00,8,51,39
2023-01-08 09:26:00,7,50,40
2023-01-08 09:41:00,6,51,41
2023-01-08 09:56:00,5,50,40
2023-01-08 10:11:00,4,49,39
2023-01-08 10:26:00,3,50,40
2023-01-08 10:41:00,4,51,39
2023-01-08 10:56:00,3,50,38
2023-01-08 11:11:00,2,49,39
2023-01-08 11:26:00,3,48,38
2023-01-08 11:41:00,4,49,39
2023-01-08 11:56:00,3,48,38
2023-01-08 12:11:00,4,47,37
2023-01-08 12:26:00,5,46,36
2023-01-08 12:41:00,4,47,35
2023-01-08 12:56:00,3,48,34
2023-01-08 13:11:00,2,47,33
2023-01-08 13:26:00,1,48,34
2023-01-08 13:41:00,0,47,35
2023-01-08 13:56:00,1,46,34
2023-01-08 14:11:00,0,47,35
2023-01-08 14:26:00,0,46,34
2023-01-08 14:41:00,1,47,35
2023-01-08 14:56:00,0,46,36
2023-01-08 15:11:00,0,47,37
2023-01-08 15:26:00,1,46,38
2023-01-08 15:41:00,2,45,37
2023-01-08 15:56:00,3,46,36
2023-01-08 16:11:00,2,47,35
2023-01-08 16:26:00,1,48,34
2023-01-08 16:41:00,2,47,35
2023-01-08 16:56:00,3,48,36
2023-01-08 17:11:00,4,47,35
2023-01-08 17:26:00,3,48,34
2023-01-08 17:41:00,4,47,35
2023-01-08 17:56:00,3,48,34
2023-01-08 18:11:00,2,47,35
2023-01-08 18:26:00,1,48,36
2023-01-08 18:41:00,0,49,37
2023-01-08 18:56:00,0,50,38
2023-01-08 19:11:00,1,51,37
2023-01-08 19:26:00,0,52,38
2023-01-08 19:41:00,1,51,39
2023-01-08 19:56:00,2,50,40
2023-01-08 20:11:00,3,49,41
2023-01-08 20:26:00,2,50,42
2023-01-08 20:41:00,3,51,43
2023-01-08 20:56:00,4,50,44
2023-01-08 21:11:00,3,49,43
2023-01-08 21:26:00,4,50,42
2023-01-08 21:41:00,3,49,41
2023-01-08 21:56:00,2,48,42
2023-01-08 22:11:00,3,49,41
2023-01-08 22:26:00,4,48,40
2023-01-08 22:41:00,3,49,39
2023-01-08 22:56:00,4,50,40
2023-01-08 23:11:00,3,49,39
2023-01-08 23:26:00,4,48,38
2023-01-08 23:41:00,3,47,39
2023-01-08 23:56:00,2,48,38
2023-01-09 00:11:00,1,49,39
2023-01-09 00:26:00,2,48,40
2023-01-09 00:41:00,1,47,41
2023-01-09 00:56:00,0,48,40
2023-01-09 01:11:00,0,49,41
2023-01-09 01:26:00,0,50,40
2023-01-09 01:41:00,1,49,39
2023-01-09 01:56:00,2,50,40
2023-01-09 02:11:00,3,51,41
2023-01-09 02:26:00,2,50,40
2023-01-09 02:41:00,1,49,41
2023-01-09 02:56:00,2,48,42
2023-01-09 03:11:00,1,49,43
2023-01-09 03:26:00,0,50,42
2023-01-09 03:41:00,1,51,43
2023-01-09 03:56:00,0,52,44
2023-01-09 04:11:00,1,53,45
2023-01-09 04:26:00,2,54,46
2023-01-09 04:41:00,3,53,45
2023-01-09 04:56:00,4,52,44
2023-01-09 05:11:00,3,51,43
2023-01-09 05:26:00,4,50,42
2023-01-09 05:41:00,3,51,41
2023-01-09 05:56:00,2,50,40
2023-01-09 06:11:00,1,49,39
2023-01-09 06:26:00,2,50,40
2023-01-09 06:41:00,1,49,41
2023-01-09 06:56:00,2,50,40
2023-01-09 07:11:00,3,51,39
2023-01-09 07:26:00,4,52,40
2023-01-09 07:41:00,5,51,41
2023-01-09 07:56:00,6,52,40
2023-01-09 08:11:00,5,53,41
2023-01-09 08:26:00,6,54,40
2023-01-09 08:41:00,5,53,39
2023-01-09 08:56:00,6,52,38
2023-01-09 09:11:00,7,51,39
2023-01-09 09:26:00,8,52,38
2023-01-09 09:41:00,7,51,39
2023-01-09 09:56:00,6,52,40
2023-01-09 10:11:00,5,53,41
2023-01-09 10:26:00,6,52,42
2023-01-09 10:41:00,7,51,43
2023-01-09 10:56:00,8,50,44
2023-01-09 11:11:00,9,51,45
2023-01-09 11:26:00,8,52,44
2023-01-09 11:41:00,7,53,43
2023-01-09 11:56:00,6,52,42
2023-01-09 12:11:00,5,51,43
2023-01-09 12:26:00,4,52,44
2023-01-09 12:41:00,3,53,43
2023-01-09 12:56:00,4,52,42
2023-01-09 13:11:00,5,51,43
2023-01-09 13:26:00,4,50,44
2023-01-09 13:41:00,5,51,45
2023-01-09 13:56:00,4,50,44
2023-01-09 14:11:00,5,49,43
2023-01-09 14:26:00,6,48,44
2023-01-09 14:41:00,7,49,45
2023-01-09 14:56:00,6,48,44
2023-01-09 15:11:00,5,49,45
2023-01-09 15:26:00,6,50,46
2023-01-09 15:41:00,5,49,45
2023-01-09 15:56:00,4,48,44
2023-01-09 16:11:00,5,47,45
2023-01-09 16:26:00,4,48,46
2023-01-09 16:41:00,5,47,45
2023-01-09 16:56:00,6,48,44
2023-01-09 17:11:00,7,49,45
2023-01-09 17:26:00,6,48,44
2023-01-09 17:41:00,7,49,43
2023-01-09 17:56:00,8,48,42
2023-01-09 18:11:00,7,47,41
2023-01-09 18:26:00,6,46,40
2023-01-09 18:41:00,7,47,41
2023-01-09 18:56:00,8,48,42
2023-01-09 19:11:00,7,47,41
2023-01-09 19:26:00,8,46,40
2023-01-09 19:41:00,7,47,39
2023-01-09 19:56:00,6,48,40
2023-01-09 20:11:00,7,49,39
2023-01-09 20:26:00,8,48,38
2023-01-09 20:41:00,9,49,39
2023-01-09 20:56:00,10,48,40
2023-01-09 21:11:00,11,49,39
2023-01-09 21:26:00,12,50,40
2023-01-09 21:41:00,13,51,41
2023-01-09 21:56:00,12,50,40
2023-01-09 22:11:00,11,51,39
2023-01-09 22:26:00,12,50,40
2023-01-09 22:41:00,11,51,39
2023-01-09 22:56:00,12,52,40
2023-01-09 23:11:00,13,53,41
2023-01-09 23:26:00,14,52,42
2023-01-09 23:41:00,15,51,41
2023-01-09 23:56:00,16,50,42
2023-01-10 00:11:00,15,49,41
2023-01-10 00:26:00,14,48,40
2023-01-10 00:41:00,13,49,39
2023-01-10 00:56:00,12,50,40
2023-01-10 01:11:00,13,51,41
2023-01-10 01:26:00,14,50,40
2023-01-10 01:41:00,15,51,39
2023-01-10 01:56:00,14,52,38
2023-01-10 02:11:00,13,53,39
2023-01-10 02:26:00,14,52,40
2023-01-10 02:41:00,13,53,39
2023-01-10 02:56:00,12,54,38
2023-01-10 03:11:00,11,53,39
2023-01-10 03:26:00,12,52,38
2023-01-10 03:41:00,11,51,39
2023-01-10 03:56:00,12,52,38
2023-01-10 04:11:00,13,53,37
2023-01-10 04:26:00,14,54,36
2023-01-10 04:41:00,13,53,37
2023-01-10 04:56:00,12,52,38
2023-01-10 05:11:00,13,51,37
2023-01-10 05:26:00,14,52,36
2023-01-10 05:41:00,13,53,35
2023-01-10 05:56:00,12,54,34
2023-01-10 06:11:00,13,53,35
2023-01-10 06:26:00,12,52,34
2023-01-10 06:41:00,13,53,35
2023-01-10 06:56:00,12,54,34
2023-01-10 07:11:00,11,53,33
2023-01-10 07:26:00,12,54,32
2023-01-10 07:41:00,11,55,33
2023-01-10 07:56:00,12,56,32
2023-01-10 08:11:00,13,55,33
2023-01-10 08:26:00,14,56,32
2023-01-10 08:41:00,13,55,33
2023-01-10 08:56:00,12,56,32
2023-01-10 09:11:00,11,55,31
2023-01-10 09:26:00,12,54,32
2023-01-10 09:41:00,11,55,33
2023-01-10 09:56:00,12,56,34
2023-01-10 10:11:00,13,55,33
2023-01-10 10:26:00,14,54,32
2023-01-10 10:41:00,13,55,31
2023-01-10 10:56:00,12,54,32
2023-01-10 11:11:00,11,55,33
2023-01-10 11:26:00,10,56,32
2023-01-10 11:41:00,11,57,31
2023-01-10 11:56:00,12,56,30
2023-01-10 12:11:00,13,55,31
2023-01-10 12:26:00,12,54,32
2023-01-10 12:41:00,11,53,33
2023-01-10 12:56:00,12,54,34
2023-01-10 13:11:00,13,53,35
2023-01-10 13:26:00,12,52,34
2023-01-10 13:41:00,11,53,33
2023-01-10 13:56:00,10,52,34
2023-01-10 14:11:00,9,51,33
2023-01-10 14:26:00,8,52,34
2023-01-10 14:41:00,7,53,33
2023-01-10 14:56:00,8,52,32
2023-01-10 15:11:00,7,53,33
2023-01-10 15:26:00,6,54,32
2023-01-10 15:41:00,5,53,33
2023-01-10 15:56:00,4,52,32
2023-01-10 16:11:00,5,53,33
2023-01-10 16:26:00,6,54,32
2023-01-10 16:41:00,7,53,31
2023-01-10 16:56:00,6,52,32
2023-01-10 17:11:00,5,53,31
2023-01-10 17:26:00,6,52,30
2023-01-10 17:41:00,5,53,29
2023-01-10 17:56:00,4,52,28
2023-01-10 18:11:00,3,51,27
2023-01-10 18:26:00,4,50,26
2023-01-10 18:41:00,3,49,27
2023-01-10 18:56:00,2,50,28
2023-01-10 19:11:00,3,51,27
2023-01-10 19:26:00,2,50,26
2023-01-10 19:41:00,3,51,27
2023-01-10 19:56:00,2,50,26
2023-01-10 20:11:00,1,51,25
2023-01-10 20:26:00,0,50,24
2023-01-10 20:41:00,1,51,23
2023-01-10 20:56:00,0,52,24
2023-01-10 21:11:00,1,53,23
2023-01-10 21:26:00,2,54,24
2023-01-10 21:41:00,1,55,25
2023-01-10 21:56:00,2,56,24
2023-01-10 22:11:00,3,57,25
2023-01-10 22:26:00,4,58,26
2023-01-10 22:41:00,5,59,25
2023-01-10 22:56:00,6,60,24
2023-01-10 23:11:00,5,61,23
2023-01-10 23:26:00,6,62,22
2023-01-10 23:41:00,5,61,23
2023-01-10 23:56:00,4,62,24
2023-01-11 00:11:00,3,63,23
2023-01-11 00:26:00,4,62,22
2023-01-11 00:41:00,3,61,21
2023-01-11 00:56:00,2,62,20
2023-01-11 01:11:00,1,63,21
2023-01-11 01:26:00,2,64,22
2023-01-11 01:41:00,3,65,21
2023-01-11 01:56:00,2,66,20
2023-01-11 02:11:00,1,65,21
2023-01-11 02:26:00,2,66,22
2023-01-11 02:41:00,1,65,23
2023-01-11 02:56:00,0,64,24
2023-01-11 03:11:00,1,65,25
2023-01-11 03:26:00,2,66,26
2023-01-11 03:41:00,3,67,25
2023-01-11 03:56:00,4,68,24
2023-01-11 04:11:00,3,67,23
2023-01-11 04:26:00,2,68,22
2023-01-11 04:41:00,3,67,23
2023-01-11 04:56:00,2,68,22
2023-01-11 05:11:00,3,67,21
2023-01-11 05:26:00,4,68,22
2023-01-11 05:41:00,3,69,21
2023-01-11 05:56:00,4,68,22
2023-01-11 06:11:00,5,67,23
2023-01-11 06:26:00,6,68,22
2023-01-11 06:41:00,5,69,21
2023-01-11 06:56:00,6,68,20
2023-01-11 07:11:00,5,69,21
2023-01-11 07:26:00,4,68,20
2023-01-11 07:41:00,3,67,21
2023-01-11 07:56:00,2,68,20
2023-01-11 08:11:00,1,69,21
2023-01-11 08:26:00,0,68,20
2023-01-11 08:41:00,1,69,21
2023-01-11 08:56:00,0,68,20
2023-01-11 09:11:00,0,67,21
2023-01-11 09:26:00,1,66,22
2023-01-11 09:41:00,2,65,21
2023-01-11 09:56:00,3,66,22
2023-01-11 10:11:00,2,67,21
2023-01-11 10:26:00,3,66,20
2023-01-11 10:41:00,4,65,19
2023-01-11 10:56:00,5,64,20
2023-01-11 11:11:00,6,63,21
2023-01-11 11:26:00,5,64,20
2023-01-11 11:41:00,6,65,19
2023-01-11 11:56:00,7,64,18
2023-01-11 12:11:00,8,63,17
2023-01-11 12:26:00,7,62,18
2023-01-11 12:41:00,6,61,19
2023-01-11 12:56:00,7,60,18
2023-01-11 13:11:00,8,61,17
2023-01-11 13:26:00,7,60,16
2023-01-11 13:41:00,6,61,15
2023-01-11 13:56:00,5,62,14
2023-01-11 14:11:00,6,61,15
2023-01-11 14:26:00,5,60,14
2023-01-11 14:41:00,6,59,15
2023-01-11 14:56:00,7,58,14
2023-01-11 15:11:00,8,57,13
2023-01-11 15:26:00,9,58,12
2023-01-11 15:41:00,8,57,11
2023-01-11 15:56:00,9,56,10
2023-01-11 16:11:00,10,55,9
2023-01-11 16:26:00,9,54,8
2023-01-11 16:41:00,8,53,7
2023-01-11 16:56:00,9,54,8
2023-01-11 17:11:00,8,55,7
2023-01-11 17:26:00,7,54,8
2023-01-11 17:41:00,6,53,7
2023-01-11 17:56:00,7,52,8
2023-01-11 18:11:00,6,53,7
2023-01-11 18:26:00,7,52,8
2023-01-11 18:41:00,8,53,7
2023-01-11 18:56:00,7,52,8
2023-01-11 19:11:00,8,53,7
2023-01-11 19:26:00,7,52,6
2023-01-11 19:41:00,8,53,5
2023-01-11 19:56:00,9,54,4
2023-01-11 20:11:00,8,53,5
2023-01-11 20:26:00,9,52,6
2023-01-11 20:41:00,8,53,7
2023-01-11 20:56:00,7,54,6
2023-01-11 21:11:00,8,53,5
2023-01-11 21:26:00,9,52,4
2023-01-11 21:41:00,8,53,3
2023-01-11 21:56:00,9,54,4
2023-01-11 22:11:00,10,55,3
2023-01-11 22:26:00,11,56,4
2023-01-11 22:41:00,10,55,3
2023-01-11 22:56:00,9,56,4
2023-01-11 23:11:00,8,57,3
2023-01-11 23:26:00,7,58,4
2023-01-11 23:41:00,8,59,5
2023-01-11 23:56:00,9,60,6
2023-01-12 00:11:00,8,59,5
2023-01-12 00:26:00,7,60,4
2023-01-12 00:41:00,6,59,3
2023-01-12 00:56:00,5,58,2
2023-01-12 01:11:00,4,59,1
2023-01-12 01:26:00,3,60,2
2023-01-12 01:41:00,2,61,3
2023-01-12 01:56:00,3,60,4
2023-01-12 02:11:00,4,61,5
2023-01-12 02:26:00,5,60,4
2023-01-12 02:41:00,6,59,5
2023-01-12 02:56:00,5,60,4
2023-01-12 03:11:00,4,59,3
2023-01-12 03:26:00,5,60,4
2023-01-12 03:41:00,4,61,5
2023-01-12 03:56:00,3,62,6
2023-01-12 04:11:00,2,61,7
2023-01-12 04:26:00,3,60,6
2023-01-12 04:41:00,2,61,7
2023-01-12 04:56:00,3,60,8
2023-01-12 05:11:00,2,59,7
2023-01-12 05:26:00,1,58,8
2023-01-12 05:41:00,2,59,9
2023-01-12 05:56:00,1,58,10
2023-01-12 06:11:00,0,59,11
2023-01-12 06:26:00,0,60,12
2023-01-12 06:41:00,1,61,13
2023-01-12 06:56:00,0,60,14
2023-01-12 07:11:00,1,59,13
2023-01-12 07:26:00,2,58,14
2023-01-12 07:41:00,1,57,15
2023-01-12 07:56:00,2,58,16
2023-01-12 08:11:00,3,57,17
2023-01-12 08:26:00,4,58,18
2023-01-12 08:41:00,5,59,17
2023-01-12 08:56:00,6,60,16
2023-01-12 09:11:00,7,59,15
2023-01-12 09:26:00,6,58,14
2023-01-12 09:41:00,7,59,15
2023-01-12 09:56:00,6,60,16
2023-01-12 10:11:00,5,61,17
2023-01-12 10:26:00,4,62,16
2023-01-12 10:41:00,3,61,17
2023-01-12 10:56:00,4,60,18
2023-01-12 11:11:00,3,61,17
2023-01-12 11:26:00,4,62,18
2023-01-12 11:41:00,5,61,19
2023-01-12 11:56:00,6,60,18
2023-01-12 12:11:00,5,59,19
2023-01-12 12:26:00,4,58,18
2023-01-12 12:41:00,3,59,19
2023-01-12 12:56:00,4,58,20
2023-01-12 13:11:00,3,57,21
2023-01-12 13:26:00,4,56,22
2023-01-12 13:41:00,5,55,21
2023-01-12 13:56:00,6,54,22
2023-01-12 14:11:00,7,55,21
2023-01-12 14:26:00,8,56,20
2023-01-12 14:41:00,9,57,19
2023-01-12 14:56:00,8,58,20
2023-01-12 15:11:00,7,57,21
2023-01-12 15:26:00,6,58,20
2023-01-12 15:41:00,7,57,21
2023-01-12 15:56:00,6,58,20
2023-01-12 16:11:00,5,59,21
2023-01-12 16:26:00,6,60,22
2023-01-12 16:41:00,5,61,23
2023-01-12 16:56:00,6,62,22
2023-01-12 17:11:00,5,61,21
2023-01-12 17:26:00,6,62,22
2023-01-12 17:41:00,5,63,23
2023-01-12 17:56:00,4,64,24
2023-01-12 18:11:00,5,65,23
2023-01-12 18:26:00,4,66,22
2023-01-12 18:41:00,3,67,23
2023-01-12 18:56:00,2,66,22
2023-01-12 19:11:00,3,67,23
2023-01-12 19:26:00,4,68,22
2023-01-12 19:41:00,5,69,23
2023-01-12 19:56:00,4,70,22
2023-01-12 20:11:00,3,69,21
2023-01-12 20:26:00,2,68,20
2023-01-12 20:41:00,1,67,21
2023-01-12 20:56:00,0,66,20
2023-01-12 21:11:00,0,67,19
2023-01-12 21:26:00,1,66,20
2023-01-12 21:41:00,0,65,19
2023-01-12 21:56:00,1,66,20
2023-01-12 22:11:00,0,65,21
2023-01-12 22:26:00,1,64,20
2023-01-12 22:41:00,2,65,19
2023-01-12 22:56:00,3,64,18
2023-01-12 23:11:00,4,63,17
2023-01-12 23:26:00,5,62,16
2023-01-12 23:41:00,6,61,15
2023-01-12 23:56:00,7,60,14
2023-01-13 00:11:00,8,61,13
2023-01-13 00:26:00,9,62,12
2023-01-13 00:41:00,10,61,11
2023-01-13 00:56:00,9,62,12
2023-01-13 01:11:00,8,61,13
2023-01-13 01:26:00,7,62,14
2023-01-13 01:41:00,8,63,15
2023-01-13 01:56:00,9,62,16
2023-01-13 02:11:00,10,63,15
2023-01-13 02:26:00,11,64,14
2023-01-13 02:41:00,10,65,15
2023-01-13 02:56:00,11,66,14
2023-01-13 03:11:00,10,65,15
2023-01-13 03:26:00,9,64,16
2023-01-13 03:41:00,10,63,15
2023-01-13 03:56:00,9,62,16
2023-01-13 04:11:00,8,63,17
2023-01-13 04:26:00,7,62,16
2023-01-13 04:41:00,8,63,17
2023-01-13 04:56:00,9,62,18
2023-01-13 05:11:00,10,61,17
2023-01-13 05:26:00,9,62,18
2023-01-13 05:41:00,10,61,19
2023-01-13 05:56:00,9,60,18
2023-01-13 06:11:00,10,59,17
2023-01-13 06:26:00,9,60,16
2023-01-13 06:41:00,10,61,17
2023-01-13 06:56:00,9,60,16
2023-01-13 07:11:00,8,59,17
2023-01-13 07:26:00,7,58,18
2023-01-13 07:41:00,6,59,17
2023-01-13 07:56:00,5,60,16
2023-01-13 08:11:00,4,59,17
2023-01-13 08:26:00,3,60,18
2023-01-13 08:41:00,4,59,17
2023-01-13 08:56:00,5,58,18
2023-01-13 09:11:00,6,59,17
2023-01-13 09:26:00,5,60,16
2023-01-13 09:41:00,6,59,15
2023-01-13 09:56:00,7,60,14
2023-01-13 10:11:00,8,59,13
2023-01-13 10:26:00,9,60,12
2023-01-13 10:41:00,8,61,11
2023-01-13 10:56:00,9,60,10
2023-01-13 11:11:00,10,59,9
2023-01-13 11:26:00,9,60,8
2023-01-13 11:41:00,10,59,7
2023-01-13 11:56:00,11,60,6
2023-01-13 12:11:00,12,61,5
2023-01-13 12:26:00,11,60,4
2023-01-13 12:41:00,10,61,5
2023-01-13 12:56:00,9,62,4
2023-01-13 13:11:00,8,61,3
2023-01-13 13:26:00,9,60,4
2023-01-13 13:41:00,10,59,3
2023-01-13 13:56:00,9,60,4
2023-01-13 14:11:00,8,61,5
2023-01-13 14:26:00,9,60,4
2023-01-13 14:41:00,10,61,5
2023-01-13 14:56:00,11,62,4
2023-01-13 15:11:00,12,61,5
2023-01-13 15:26:00,13,60,4
2023-01-13 15:41:00,14,61,5
2023-01-13 15:56:00,15,62,4
2023-01-13 16:11:00,14,61,5
2023-01-13 16:26:00,15,62,4
2023-01-13 16:41:00,16,63,3
2023-01-13 16:56:00,15,64,2
2023-01-13 17:11:00,16,65,3
2023-01-13 17:26:00,15,66,2
2023-01-13 17:41:00,14,65,3
2023-01-13 17:56:00,15,66,2
2023-01-13 18:11:00,14,65,1
2023-01-13 18:26:00,15,66,2
2023-01-13 18:41:00,14,67,3
2023-01-13 18:56:00,13,66,2
2023-01-13 19:11:00,12,65,3
2023-01-13 19:26:00,11,66,4
2023-01-13 19:41:00,12,67,5
2023-01-13 19:56:00,11,68,4
2023-01-13 20:11:00,12,69,5
2023-01-13 20:26:00,13,70,4
2023-01-13 20:41:00,12,71,3
2023-01-13 20:56:00,11,70,4
2023-01-13 21:11:00,10,71,5
2023-01-13 21:26:00,11,70,4
2023-01-13 21:41:00,10,69,3
2023-01-13 21:56:00,11,70,4
2023-01-13 22:11:00,10,71,5
2023-01-13 22:26:00,9,70,6
2023-01-13 22:41:00,8,71,7
2023-01-13 22:56:00,9,70,8
2023-01-13 23:11:00,8,69,9
2023-01-13 23:26:00,7,70,10
2023-01-13 23:41:00,6,69,11
2023-01-13 23:56:00,5,70,12
2023-01-14 00:11:00,4,69,13
2023-01-14 00:26:00,5,70,12
2023-01-14 00:41:00,6,69,13
2023-01-14 00:56:00,5,68,12
2023-01-14 01:11:00,4,69,11
2023-01-14 01:26:00,3,70,10
2023-01-14 01:41:00,4,69,9
2023-01-14 01:56:00,3,70,8
2023-01-14 02:11:00,4,71,7
2023-01-14 02:26:00,3,70,6
2023-01-14 02:41:00,2,71,5
2023-01-14 02:56:00,3,70,6
2023-01-14 03:11:00,4,71,5
2023-01-14 03:26:00,3,72,6
2023-01-14 03:41:00,2,71,7
2023-01-14 03:56:00,3,70,8
2023-01-14 04:11:00,2,69,9
2023-01-14 04:26:00,3,68,8
2023-01-14 04:41:00,2,69,9
2023-01-14 04:56:00,3,70,10
2023-01-14 05:11:00,4,71,11
2023-01-14 05:26:00,5,72,10
2023-01-14 05:41:00,6,71,9
2023-01-14 05:56:00,5,72,8
2023-01-14 06:11:00,4,73,7
2023-01-14 06:26:00,3,72,8
2023-01-14 06:41:00,4,71,9
2023-01-14 06:56:00,3,70,8
2023-01-14 07:11:00,4,69,9
2023-01-14 07:26:00,5,70,8
2023-01-14 07:41:00,6,71,7
2023-01-14 07:56:00,7,70,8
2023-01-14 08:11:00,6,69,7
2023-01-14 08:26:00,5,70,8
2023-01-14 08:41:00,4,71,7
2023-01-14 08:56:00,5,72,8
2023-01-14 09:11:00,6,71,7
2023-01-14 09:26:00,5,72,8
2023-01-14 09:41:00,4,73,9
2023-01-14 09:56:00,5,72,8
2023-01-14 10:11:00,4,71,7
2023-01-14 10:26:00,5,72,6
2023-01-14 10:41:00,6,71,5
2023-01-14 10:56:00,5,70,4
2023-01-14 11:11:00,4,69,5
2023-01-14 11:26:00,3,70,4
2023-01-14 11:41:00,2,69,3
2023-01-14 11:56:00,1,68,4
2023-01-14 12:11:00,0,69,5
2023-01-14 12:26:00,1,70,4
2023-01-14 12:41:00,0,71,3
2023-01-14 12:56:00,0,72,4
2023-01-14 13:11:00,0,71,3
2023-01-14 13:26:00,1,72,4
2023-01-14 13:41:00,2,71,3
2023-01-14 13:56:00,3,70,4
2023-01-14 14:11:00,4,69,3
2023-01-14 14:26:00,3,70,2
2023-01-14 14:41:00,2,69,1
2023-01-14 14:56:00,1,70,0
2023-01-14 15:11:00,0,69,1
2023-01-14 15:26:00,1,68,0
2023-01-14 15:41:00,0,69,0
2023-01-14 15:56:00,1,70,0
2023-01-14 16:11:00,2,71,0
2023-01-14 16:26:00,1,72,1
2023-01-14 16:41:00,2,71,0
2023-01-14 16:56:00,1,70,1
2023-01-14 17:11:00,0,69,2
2023-01-14 17:26:00,0,70,1
2023-01-14 17:41:00,1,71,2
2023-01-14 17:56:00,2,70,1
2023-01-14 18:11:00,3,69,0
2023-01-14 18:26:00,2,68,1
2023-01-14 18:41:00,1,69,2
2023-01-14 18:56:00,0,70,3
2023-01-14 19:11:00,0,69,2
2023-01-14 19:26:00,0,68,1
2023-01-14 19:41:00,0,69,2
2023-01-14 19:56:00,0,68,1
2023-01-14 20:11:00,1,69,2
2023-01-14 20:26:00,0,68,1
2023-01-14 20:41:00,0,67,2
2023-01-14 20:56:00,0,68,1
2023-01-14 21:11:00,1,69,0
2023-01-14 21:26:00,2,70,1
2023-01-14 21:41:00,3,71,2
2023-01-14 21:56:00,2,72,1
2023-01-14 22:11:00,3,73,2
2023-01-14 22:26:00,2,74,1
2023-01-14 22:41:00,3,75,2
2023-01-14 22:56:00,2,74,1
2023-01-14 23:11:00,3,75,2
2023-01-14 23:26:00,4,74,3
2023-01-14 23:41:00,3,73,4
2023-01-14 23:56:00,4,72,3
2023-01-15 00:11:00,3,73,2
2023-01-15 00:26:00,4,72,1
2023-01-15 00:41:00,3,71,2
2023-01-15 00:56:00,4,70,3
2023-01-15 01:11:00,5,71,2
2023-01-15 01:26:00,4,72,1
2023-01-15 01:41:00,5,73,2
2023-01-15 01:56:00,6,72,3
2023-01-15 02:11:00,5,71,2
2023-01-15 02:26:00,6,70,3
2023-01-15 02:41:00,7,69,4
2023-01-15 02:56:00,8,70,3
2023-01-15 03:11:00,9,71,4
2023-01-15 03:26:00,8,72,3
2023-01-15 03:41:00,7,73,4
2023-01-15 03:56:00,6,72,3
2023-01-15 04:11:00,5,71,2
2023-01-15 04:26:00,4,72,1
2023-01-15 04:41:00,5,73,0
2023-01-15 04:56:00,6,72,0
2023-01-15 05:11:00,5,73,0
2023-01-15 05:26:00,6,74,0
2023-01-15 05:41:00,5,75,1
2023-01-15 05:56:00,6,74,2
2023-01-15 06:11:00,5,75,1
2023-01-15 06:26:00,4,76,2
2023-01-15 06:41:00,3,77,1
2023-01-15 06:56:00,4,78,0
2023-01-15 07:11:00,3,79,1
2023-01-15 07:26:00,2,80,2
2023-01-15 07:41:00,1,81,3
2023-01-15 07:56:00,2,82,2
2023-01-15 08:11:00,3,81,3
2023-01-15 08:26:00,4,82,4
2023-01-15 08:41:00,3,83,5
2023-01-15 08:56:00,4,84,6
