Date,satsp,oat,clg,economizer_sig,supply_vfd_speed
2/1/2023 6:21,63,85,94,23,0
2/1/2023 6:36,64,86,95,24,0
2/1/2023 6:51,63,85,96,23,0
2/1/2023 7:06,64,86,97,24,0
2/1/2023 7:21,63,85,96,23,0
2/1/2023 7:36,62,84,97,24,0
2/1/2023 7:51,63,85,96,25,0
2/1/2023 8:06,64,84,97,26,0
2/1/2023 8:21,63,83,96,27,0
2/1/2023 8:36,64,84,95,26,0
2/1/2023 8:51,63,83,94,25,0
2/1/2023 9:06,64,84,95,26,0
2/1/2023 9:21,63,83,94,27,0
2/1/2023 9:36,62,82,93,28,0
2/1/2023 9:51,63,81,92,29,0
2/1/2023 10:06,62,80,93,28,0
2/1/2023 10:21,63,81,94,27,0
2/1/2023 10:36,64,80,95,26,0
2/1/2023 10:51,65,81,94,27,0
2/1/2023 11:06,64,80,95,26,0
2/1/2023 11:21,63,79,96,25,0
2/1/2023 11:36,62,80,95,24,0
2/1/2023 11:51,61,81,96,23,0
2/1/2023 12:06,60,82,97,22,0
2/1/2023 12:21,61,83,98,23,0
2/1/2023 12:36,60,82,97,24,0
2/1/2023 12:51,61,83,96,25,0
2/1/2023 13:06,60,82,97,26,0
2/1/2023 13:21,61,83,96,27,0
2/1/2023 13:36,60,84,97,26,0
2/1/2023 13:51,60,83,98,25,0
2/1/2023 14:06,61,82,99,24,0
2/1/2023 14:21,62,81,98,25,0
2/1/2023 14:36,61,80,97,24,0
2/1/2023 14:51,60,81,98,25,0
2/1/2023 15:06,61,82,97,24,0
2/1/2023 15:21,62,81,96,23,0
2/1/2023 15:36,63,80,97,24,0
2/1/2023 15:51,62,79,96,25,0
2/1/2023 16:06,63,78,97,24,0
2/1/2023 16:21,62,79,96,23,0
2/1/2023 16:36,61,78,95,24,0
2/1/2023 16:51,60,77,94,25,0
2/1/2023 17:06,60,78,93,24,0
2/1/2023 17:21,61,77,94,25,0
2/1/2023 17:36,60,78,93,24,0
2/1/2023 17:51,60,77,94,23,0
2/1/2023 18:06,60,78,93,24,0
2/1/2023 18:21,60,77,94,25,0
2/1/2023 18:36,60,76,93,24,0
2/1/2023 18:51,61,75,94,25,0
2/1/2023 19:06,60,74,93,24,0
2/1/2023 19:21,60,73,94,25,0
2/1/2023 19:36,61,72,93,26,0
2/1/2023 19:51,60,71,94,27,0
2/1/2023 20:06,60,70,95,28,0
2/1/2023 20:21,60,69,94,29,0
2/1/2023 20:36,61,68,93,30,0
2/1/2023 20:51,62,67,92,29,0
2/1/2023 21:06,61,66,91,30,0
2/1/2023 21:21,62,65,92,31,0
2/1/2023 21:36,63,64,93,32,0
2/1/2023 21:51,64,65,92,31,0
2/1/2023 22:06,65,66,91,32,0
2/1/2023 22:21,64,67,90,31,0
2/1/2023 22:36,65,68,91,32,0
2/1/2023 22:51,64,67,90,31,0
2/1/2023 23:06,65,68,89,32,0
2/1/2023 23:21,64,67,88,33,0
2/1/2023 23:36,65,66,89,32,0
2/1/2023 23:51,66,67,90,31,0
2/2/2023 0:06,67,66,89,30,0
2/2/2023 0:21,68,65,88,29,0
2/2/2023 0:36,69,64,89,28,0
2/2/2023 0:51,70,63,88,29,0
2/2/2023 1:06,69,62,89,30,0
2/2/2023 1:21,68,63,90,29,0
2/2/2023 1:36,69,64,91,28,0
2/2/2023 1:51,68,63,92,29,0
2/2/2023 2:06,69,64,91,30,0
2/2/2023 2:21,70,65,90,29,0
2/2/2023 2:36,71,64,89,30,0
2/2/2023 2:51,70,65,90,29,0
2/2/2023 3:06,71,64,89,30,0
2/2/2023 3:21,70,63,90,29,0
2/2/2023 3:36,69,64,91,28,0
2/2/2023 3:51,68,63,90,27,0
2/2/2023 4:06,67,62,89,26,0
2/2/2023 4:21,66,63,90,27,0
2/2/2023 4:36,67,64,91,28,0
2/2/2023 4:51,68,65,92,27,0
2/2/2023 5:06,69,64,93,26,0
2/2/2023 5:21,68,63,94,25,0
2/2/2023 5:36,69,62,95,26,0
2/2/2023 5:51,68,61,94,27,0
2/2/2023 6:06,67,62,93,26,0
2/2/2023 6:21,66,63,94,27,0
2/2/2023 6:36,67,62,95,26,0
2/2/2023 6:51,66,61,96,25,0
2/2/2023 7:06,67,60,97,24,0
2/2/2023 7:21,66,61,96,25,0
2/2/2023 7:36,67,60,97,24,0
2/2/2023 7:51,68,59,96,25,0
2/2/2023 8:06,67,60,95,26,0
2/2/2023 8:21,66,61,94,27,0
2/2/2023 8:36,65,62,95,26,0
2/2/2023 8:51,64,61,96,27,0
2/2/2023 9:06,65,60,97,28,0
2/2/2023 9:21,64,61,96,27,0
2/2/2023 9:36,63,60,95,28,0
2/2/2023 9:51,62,61,96,29,0
2/2/2023 10:06,61,60,95,30,0
2/2/2023 10:21,62,61,96,31,0
2/2/2023 10:36,63,62,97,30,0
2/2/2023 10:51,62,63,98,29,0
2/2/2023 11:06,63,62,99,28,0
2/2/2023 11:21,62,63,98,27,0
2/2/2023 11:36,63,64,97,26,0
2/2/2023 11:51,64,63,98,25,0
2/2/2023 12:06,65,62,97,24,0
2/2/2023 12:21,64,63,98,23,0
2/2/2023 12:36,65,62,99,24,0
2/2/2023 12:51,64,61,98,23,0
2/2/2023 13:06,65,62,99,24,0
2/2/2023 13:21,64,63,98,25,0
2/2/2023 13:36,63,64,99,26,0
2/2/2023 13:51,64,63,100,25,0
2/2/2023 14:06,65,62,100,26,0
2/2/2023 14:21,66,63,99,27,0
2/2/2023 14:36,67,62,100,26,0
2/2/2023 14:51,66,63,100,25,0
2/2/2023 15:06,65,62,99,26,0
2/2/2023 15:21,64,63,98,25,0
2/2/2023 15:36,65,64,97,26,0
2/2/2023 15:51,66,65,98,25,0
2/2/2023 16:06,65,66,99,24,0
2/2/2023 16:21,64,65,98,25,0
2/2/2023 16:36,65,64,99,26,0
2/2/2023 16:51,66,63,100,25,0
2/2/2023 17:06,67,64,100,24,0
2/2/2023 17:21,66,63,100,23,0
2/2/2023 17:36,65,64,100,22,0
2/2/2023 17:51,66,65,100,23,0
2/2/2023 18:06,65,66,99,24,0
2/2/2023 18:21,66,65,100,25,0
2/2/2023 18:36,67,64,99,26,0
2/2/2023 18:51,66,63,100,27,0
2/2/2023 19:06,65,62,100,26,0
2/2/2023 19:21,64,63,99,27,0
2/2/2023 19:36,63,62,100,26,0
2/2/2023 19:51,64,61,100,27,0
2/2/2023 20:06,63,60,99,26,0
2/2/2023 20:21,62,59,98,25,0
2/2/2023 20:36,61,58,97,26,0
2/2/2023 20:51,60,57,96,27,0
2/2/2023 21:06,60,56,97,28,0
2/2/2023 21:21,61,55,98,27,0
2/2/2023 21:36,62,56,97,26,0
2/2/2023 21:51,61,55,96,27,0
2/2/2023 22:06,60,54,97,26,0
2/2/2023 22:21,61,55,98,27,0
2/2/2023 22:36,60,54,97,28,0
2/2/2023 22:51,61,55,98,27,0
2/2/2023 23:06,60,56,99,26,0
2/2/2023 23:21,60,55,100,25,0
2/2/2023 23:36,61,54,99,24,0
2/2/2023 23:51,62,53,100,23,0
2/3/2023 0:06,63,54,100,22,0
2/3/2023 0:21,64,55,100,21,0
2/3/2023 0:36,65,56,99,20,0
2/3/2023 0:51,64,55,98,21,0
2/3/2023 1:06,63,54,99,20,0
2/3/2023 1:21,62,53,100,19,0
2/3/2023 1:36,61,52,100,18,0
2/3/2023 1:51,62,53,99,19,0
2/3/2023 2:06,61,52,98,18,0
2/3/2023 2:21,60,51,99,19,0
2/3/2023 2:36,61,50,98,20,0
2/3/2023 2:51,62,49,99,21,0
2/3/2023 3:06,63,48,100,20,0
2/3/2023 3:21,64,49,99,21,0
2/3/2023 3:36,65,48,98,22,0
2/3/2023 3:51,64,49,99,21,0
2/3/2023 4:06,65,50,98,20,0
2/3/2023 4:21,66,51,99,19,0
2/3/2023 4:36,65,50,98,18,0
2/3/2023 4:51,66,49,99,17,0
2/3/2023 5:06,65,48,98,18,0
2/3/2023 5:21,64,49,99,19,0
2/3/2023 5:36,63,50,98,18,0
2/3/2023 5:51,64,49,97,17,0
2/3/2023 6:06,65,50,98,18,0
2/3/2023 6:21,66,51,99,19,0
2/3/2023 6:36,65,50,98,18,0
2/3/2023 6:51,66,51,99,19,0
2/3/2023 7:06,67,52,98,20,0
2/3/2023 7:21,68,51,97,19,0
2/3/2023 7:36,67,50,96,20,0
2/3/2023 7:51,68,51,95,19,0
2/3/2023 8:06,67,50,94,20,0
2/3/2023 8:21,68,51,95,19,0
2/3/2023 8:36,67,52,96,18,0
2/3/2023 8:51,68,53,97,17,0
2/3/2023 9:06,69,52,96,16,0
2/3/2023 9:21,68,53,95,17,0
2/3/2023 9:36,67,52,96,16,0
2/3/2023 9:51,66,51,95,15,0
2/3/2023 10:06,67,52,96,16,0
2/3/2023 10:21,68,51,95,17,0
2/3/2023 10:36,69,52,94,16,0
2/3/2023 10:51,68,53,95,17,0
2/3/2023 11:06,69,52,96,16,0
2/3/2023 11:21,70,51,97,15,0
2/3/2023 11:36,71,50,96,14,0
2/3/2023 11:51,72,49,95,13,0
2/3/2023 12:06,71,50,96,14,0
2/3/2023 12:21,70,49,97,15,0
2/3/2023 12:36,69,50,98,14,0
2/3/2023 12:51,70,51,99,13,0
2/3/2023 13:06,69,52,98,12,0
2/3/2023 13:21,68,51,97,11,0
2/3/2023 13:36,67,50,98,12,0
2/3/2023 13:51,66,51,97,13,0
2/3/2023 14:06,65,50,98,14,0
2/3/2023 14:21,64,49,97,13,0
2/3/2023 14:36,63,50,98,12,0
2/3/2023 14:51,62,49,99,11,0
2/3/2023 15:06,61,48,100,10,0
2/3/2023 15:21,60,47,100,9,0
2/3/2023 15:36,61,46,100,8,0
2/3/2023 15:51,60,45,100,7,0
2/3/2023 16:06,61,44,99,8,0
2/3/2023 16:21,60,43,100,9,0
2/3/2023 16:36,60,42,100,10,0
2/3/2023 16:51,61,41,99,9,0
2/3/2023 17:06,60,42,98,8,55
2/3/2023 17:21,61,43,99,9,54
2/3/2023 17:36,62,42,100,10,53
2/3/2023 17:51,61,43,100,9,54
2/3/2023 18:06,62,42,100,8,55
2/3/2023 18:21,63,41,99,9,54
2/3/2023 18:36,64,42,98,8,55
2/3/2023 18:51,65,43,99,7,56
2/3/2023 19:06,66,44,98,8,57
2/3/2023 19:21,65,43,97,9,56
2/3/2023 19:36,66,44,96,8,55
2/3/2023 19:51,65,43,97,7,54
2/3/2023 20:06,66,44,98,6,53
2/3/2023 20:21,65,43,97,5,54
2/3/2023 20:36,66,44,98,6,53
2/3/2023 20:51,65,45,99,7,54
2/3/2023 21:06,66,46,98,6,53
2/3/2023 21:21,65,45,97,7,52
2/3/2023 21:36,66,44,98,6,53
2/3/2023 21:51,67,43,97,5,54
2/3/2023 22:06,68,42,98,4,55
2/3/2023 22:21,69,41,97,5,54
2/3/2023 22:36,70,40,98,4,53
2/3/2023 22:51,71,39,99,3,52
2/3/2023 23:06,72,38,98,2,53
2/3/2023 23:21,73,39,99,3,52
2/3/2023 23:36,74,40,98,4,51
2/3/2023 23:51,75,41,97,3,52
2/4/2023 0:06,74,42,98,2,53
2/4/2023 0:21,75,41,97,3,54
2/4/2023 0:36,76,40,96,4,53
2/4/2023 0:51,75,39,97,3,52
2/4/2023 1:06,74,40,98,4,51
2/4/2023 1:21,75,39,97,5,52
2/4/2023 1:36,76,38,96,4,51
2/4/2023 1:51,75,37,97,5,52
2/4/2023 2:06,76,38,96,4,51
2/4/2023 2:21,77,37,97,5,52
2/4/2023 2:36,76,38,98,6,51
2/4/2023 2:51,75,39,99,7,52
2/4/2023 3:06,74,40,98,8,53
2/4/2023 3:21,75,41,99,9,54
2/4/2023 3:36,74,42,100,10,53
2/4/2023 3:51,75,41,100,11,52
2/4/2023 4:06,74,42,99,10,51
2/4/2023 4:21,73,43,98,9,50
2/4/2023 4:36,72,44,97,10,49
2/4/2023 4:51,73,45,98,11,50
2/4/2023 5:06,72,46,97,12,51
2/4/2023 5:21,73,45,96,11,52
2/4/2023 5:36,74,46,97,10,53
2/4/2023 5:51,73,47,96,11,54
2/4/2023 6:06,74,48,97,10,55
2/4/2023 6:21,73,49,98,11,56
2/4/2023 6:36,72,48,97,12,57
2/4/2023 6:51,73,47,98,11,58
2/4/2023 7:06,72,46,97,10,57
2/4/2023 7:21,71,47,98,11,56
2/4/2023 7:36,70,48,97,12,55
2/4/2023 7:51,69,47,98,13,56
2/4/2023 8:06,70,46,97,14,55
2/4/2023 8:21,71,47,98,13,56
2/4/2023 8:36,72,46,99,12,55
2/4/2023 8:51,71,47,98,13,54
2/4/2023 9:06,72,46,99,12,53
2/4/2023 9:21,71,47,98,11,54
2/4/2023 9:36,70,46,99,10,53
2/4/2023 9:51,71,45,100,9,54
2/4/2023 10:06,70,44,99,8,55
2/4/2023 10:21,69,43,100,7,56
2/4/2023 10:36,70,44,99,8,55
2/4/2023 10:51,71,43,98,9,56
2/4/2023 11:06,72,42,97,10,57
2/4/2023 11:21,73,43,98,9,56
2/4/2023 11:36,72,44,97,8,55
2/4/2023 11:51,73,45,96,7,54
2/4/2023 12:06,72,44,95,6,55
2/4/2023 12:21,71,45,94,7,54
2/4/2023 12:36,72,46,93,8,53
2/4/2023 12:51,73,47,94,7,54
2/4/2023 13:06,74,46,93,8,55
2/4/2023 13:21,75,47,94,7,54
2/4/2023 13:36,74,46,93,8,53
2/4/2023 13:51,75,45,94,7,52
2/4/2023 14:06,76,46,93,6,53
2/4/2023 14:21,77,45,92,5,54
2/4/2023 14:36,78,44,93,4,55
2/4/2023 14:51,77,45,92,3,56
2/4/2023 15:06,76,46,91,4,55
2/4/2023 15:21,77,47,92,3,56
2/4/2023 15:36,76,48,93,4,57
2/4/2023 15:51,75,49,92,5,56
2/4/2023 16:06,74,48,93,6,57
2/4/2023 16:21,73,49,94,7,56
2/4/2023 16:36,72,48,95,8,57
2/4/2023 16:51,71,47,96,7,58
2/4/2023 17:06,72,46,97,6,57
2/4/2023 17:21,73,47,98,7,58
2/4/2023 17:36,74,48,97,6,57
2/4/2023 17:51,75,49,98,5,56
2/4/2023 18:06,76,50,99,6,55
2/4/2023 18:21,75,51,100,7,54
2/4/2023 18:36,76,52,99,6,53
2/4/2023 18:51,77,51,100,7,54
2/4/2023 19:06,78,50,99,6,55
2/4/2023 19:21,79,51,98,5,54
2/4/2023 19:36,78,52,99,4,53
2/4/2023 19:51,79,53,100,5,54
2/4/2023 20:06,80,52,100,6,55
2/4/2023 20:21,81,53,100,5,54
2/4/2023 20:36,80,54,100,4,53
2/4/2023 20:51,79,55,99,3,52
2/4/2023 21:06,78,54,98,2,51
2/4/2023 21:21,77,55,97,3,50
2/4/2023 21:36,78,54,98,4,51
2/4/2023 21:51,79,53,97,3,52
2/4/2023 22:06,80,52,98,4,51
2/4/2023 22:21,81,51,97,5,50
2/4/2023 22:36,80,52,96,4,49
2/4/2023 22:51,79,53,95,5,48
2/4/2023 23:06,78,52,94,6,47
2/4/2023 23:21,77,53,93,5,48
2/4/2023 23:36,76,54,92,6,49
2/4/2023 23:51,77,53,91,7,50
2/5/2023 0:06,78,52,92,6,51
2/5/2023 0:21,79,51,91,7,52
2/5/2023 0:36,78,52,90,8,51
2/5/2023 0:51,77,53,89,7,52
2/5/2023 1:06,76,52,90,8,51
2/5/2023 1:21,77,53,91,7,50
2/5/2023 1:36,76,54,92,6,51
2/5/2023 1:51,75,55,93,7,50
2/5/2023 2:06,76,56,92,8,51
2/5/2023 2:21,75,57,91,7,52
2/5/2023 2:36,76,58,92,6,53
2/5/2023 2:51,77,59,93,5,54
2/5/2023 3:06,78,58,92,4,53
2/5/2023 3:21,77,59,93,5,52
2/5/2023 3:36,76,58,94,6,51
2/5/2023 3:51,77,57,95,7,50
2/5/2023 4:06,76,58,94,8,49
2/5/2023 4:21,75,57,95,9,48
2/5/2023 4:36,76,56,94,10,47
2/5/2023 4:51,77,57,93,11,46
2/5/2023 5:06,76,58,94,10,47
2/5/2023 5:21,75,59,93,11,48
2/5/2023 5:36,74,58,92,12,49
2/5/2023 5:51,73,59,91,13,48
2/5/2023 6:06,72,58,92,12,47
2/5/2023 6:21,71,59,93,11,48
2/5/2023 6:36,70,60,94,12,47
2/5/2023 6:51,71,59,95,11,46
2/5/2023 7:06,72,60,94,12,45
2/5/2023 7:21,73,61,95,13,46
2/5/2023 7:36,74,62,96,12,47
2/5/2023 7:51,75,61,95,13,46
2/5/2023 8:06,76,62,94,14,45
2/5/2023 8:21,75,61,93,15,44
2/5/2023 8:36,76,62,92,14,43
2/5/2023 8:51,75,61,91,13,42
2/5/2023 9:06,76,62,90,12,41
2/5/2023 9:21,75,61,91,13,42
2/5/2023 9:36,76,60,90,12,43
2/5/2023 9:51,75,61,91,11,44
2/5/2023 10:06,76,60,92,12,43
2/5/2023 10:21,77,61,93,13,42
2/5/2023 10:36,76,62,94,12,41
2/5/2023 10:51,77,63,93,13,42
2/5/2023 11:06,78,62,94,14,43
2/5/2023 11:21,77,63,93,13,44
2/5/2023 11:36,78,62,92,14,43
2/5/2023 11:51,77,61,93,15,42
2/5/2023 12:06,76,60,94,16,41
2/5/2023 12:21,75,59,93,15,40
2/5/2023 12:36,74,58,92,14,39
2/5/2023 12:51,75,57,91,13,40
2/5/2023 13:06,76,58,92,12,39
2/5/2023 13:21,75,59,93,11,38
2/5/2023 13:36,76,60,94,12,37
2/5/2023 13:51,75,59,93,11,38
2/5/2023 14:06,76,58,92,10,39
2/5/2023 14:21,77,57,91,11,38
2/5/2023 14:36,76,56,90,10,37
2/5/2023 14:51,77,57,91,11,38
2/5/2023 15:06,78,56,90,10,39
2/5/2023 15:21,77,57,89,9,38
2/5/2023 15:36,76,58,90,10,39
2/5/2023 15:51,77,57,89,11,40
2/5/2023 16:06,78,56,88,12,41
2/5/2023 16:21,79,55,89,11,40
2/5/2023 16:36,80,54,90,10,39
2/5/2023 16:51,79,53,91,11,38
2/5/2023 17:06,80,52,90,10,39
2/5/2023 17:21,81,51,89,11,40
2/5/2023 17:36,80,52,90,10,41
2/5/2023 17:51,79,53,91,9,40
2/5/2023 18:06,78,54,90,8,41
2/5/2023 18:21,79,53,89,9,40
2/5/2023 18:36,78,54,90,10,41
2/5/2023 18:51,79,53,91,9,42
2/5/2023 19:06,78,54,90,8,43
2/5/2023 19:21,77,53,89,7,44
2/5/2023 19:36,76,54,90,8,43
2/5/2023 19:51,75,53,91,9,42
2/5/2023 20:06,74,52,92,10,43
2/5/2023 20:21,73,53,93,9,42
2/5/2023 20:36,74,54,92,10,43
2/5/2023 20:51,75,55,93,9,44
2/5/2023 21:06,74,54,94,10,45
2/5/2023 21:21,75,55,93,11,44
2/5/2023 21:36,74,56,92,12,43
2/5/2023 21:51,73,57,93,11,44
2/5/2023 22:06,72,58,92,12,43
2/5/2023 22:21,73,59,91,13,42
2/5/2023 22:36,72,60,92,12,43
2/5/2023 22:51,71,61,91,11,42
2/5/2023 23:06,70,62,92,10,41
2/5/2023 23:21,71,63,93,11,42
2/5/2023 23:36,70,62,92,10,43
2/5/2023 23:51,69,63,91,11,44
2/6/2023 0:06,68,64,92,10,43
2/6/2023 0:21,69,63,91,9,44
2/6/2023 0:36,70,64,90,10,45
2/6/2023 0:51,71,65,91,11,44
2/6/2023 1:06,70,66,90,12,45
2/6/2023 1:21,71,67,89,13,44
2/6/2023 1:36,70,68,88,14,43
2/6/2023 1:51,71,69,87,13,44
2/6/2023 2:06,70,70,88,14,43
2/6/2023 2:21,69,69,89,13,42
2/6/2023 2:36,68,70,88,14,41
2/6/2023 2:51,69,71,89,13,40
2/6/2023 3:06,70,70,88,14,39
2/6/2023 3:21,71,69,87,15,40
2/6/2023 3:36,72,68,88,16,39
2/6/2023 3:51,71,69,89,17,38
2/6/2023 4:06,70,68,88,18,37
2/6/2023 4:21,71,67,89,17,38
2/6/2023 4:36,72,66,88,16,39
2/6/2023 4:51,71,67,87,15,40
2/6/2023 5:06,72,66,88,16,39
2/6/2023 5:21,73,65,87,15,40
2/6/2023 5:36,72,64,88,14,41
2/6/2023 5:51,71,65,89,13,42
2/6/2023 6:06,70,66,88,12,43
2/6/2023 6:21,71,67,89,13,44
2/6/2023 6:36,70,68,90,12,43
2/6/2023 6:51,69,67,89,11,44
2/6/2023 7:06,68,66,90,12,43
2/6/2023 7:21,67,65,91,11,42
2/6/2023 7:36,66,66,90,10,41
2/6/2023 7:51,65,67,89,9,40
2/6/2023 8:06,66,66,88,8,39
2/6/2023 8:21,65,67,89,9,40
2/6/2023 8:36,64,68,90,8,41
2/6/2023 8:51,63,69,91,7,42
2/6/2023 9:06,64,70,92,6,43
2/6/2023 9:21,65,71,91,7,44
2/6/2023 9:36,64,72,90,8,45
2/6/2023 9:51,63,73,89,7,46
2/6/2023 10:06,64,72,90,6,47
2/6/2023 10:21,63,73,91,5,46
2/6/2023 10:36,64,72,92,4,45
2/6/2023 10:51,65,71,91,5,44
2/6/2023 11:06,64,70,90,4,45
2/6/2023 11:21,63,69,91,3,44
2/6/2023 11:36,64,68,92,4,45
2/6/2023 11:51,65,69,93,3,44
2/6/2023 12:06,66,70,92,4,43
2/6/2023 12:21,67,71,93,5,42
2/6/2023 12:36,68,72,92,4,41
2/6/2023 12:51,69,73,91,5,40
2/6/2023 13:06,68,72,92,6,41
2/6/2023 13:21,67,73,91,7,40
2/6/2023 13:36,68,74,90,8,41
2/6/2023 13:51,69,75,89,9,42
2/6/2023 14:06,68,74,90,10,41
2/6/2023 14:21,69,73,89,9,42
2/6/2023 14:36,68,74,90,8,41
2/6/2023 14:51,67,75,89,9,40
2/6/2023 15:06,68,76,90,8,41
2/6/2023 15:21,67,77,91,9,40
2/6/2023 15:36,68,76,90,10,41
2/6/2023 15:51,69,75,89,11,40
2/6/2023 16:06,70,74,90,10,39
2/6/2023 16:21,69,73,91,9,40
2/6/2023 16:36,68,72,92,8,39
2/6/2023 16:51,67,73,93,9,40
2/6/2023 17:06,66,74,92,8,39
2/6/2023 17:21,65,73,93,7,38
2/6/2023 17:36,66,72,92,6,39
2/6/2023 17:51,67,73,91,5,38
2/6/2023 18:06,68,74,90,6,37
2/6/2023 18:21,69,75,89,5,38
2/6/2023 18:36,68,76,88,4,37
2/6/2023 18:51,67,77,87,5,36
2/6/2023 19:06,68,76,88,6,35
2/6/2023 19:21,69,75,89,5,36
2/6/2023 19:36,68,76,88,4,35
2/6/2023 19:51,67,77,89,5,34
2/6/2023 20:06,66,76,88,6,35
2/6/2023 20:21,67,77,87,5,36
2/6/2023 20:36,66,76,86,6,35
2/6/2023 20:51,65,77,85,7,36
2/6/2023 21:06,66,78,84,6,35
2/6/2023 21:21,65,77,83,7,34
2/6/2023 21:36,64,76,82,8,33
2/6/2023 21:51,63,77,83,9,32
2/6/2023 22:06,62,78,84,8,31
2/6/2023 22:21,63,77,83,9,32
2/6/2023 22:36,64,76,82,10,33
2/6/2023 22:51,65,75,83,11,32
2/6/2023 23:06,64,74,82,10,31
2/6/2023 23:21,63,73,81,11,32
2/6/2023 23:36,62,72,82,12,33
2/6/2023 23:51,61,73,83,13,34
2/7/2023 0:06,62,74,82,12,33
2/7/2023 0:21,61,73,81,13,32
2/7/2023 0:36,60,74,82,14,31
2/7/2023 0:51,61,75,81,15,32
2/7/2023 1:06,62,76,80,14,31
2/7/2023 1:21,61,77,79,13,32
2/7/2023 1:36,60,78,80,12,33
2/7/2023 1:51,61,77,79,13,34
2/7/2023 2:06,60,76,78,12,33
2/7/2023 2:21,61,77,79,11,32
2/7/2023 2:36,62,76,80,10,31
2/7/2023 2:51,63,75,81,9,32
2/7/2023 3:06,64,74,82,8,33
2/7/2023 3:21,63,75,83,7,32
2/7/2023 3:36,64,74,84,6,33
2/7/2023 3:51,63,73,83,7,32
2/7/2023 4:06,64,72,82,8,33
2/7/2023 4:21,63,73,81,7,34
2/7/2023 4:36,64,72,82,8,35
2/7/2023 4:51,63,71,83,9,34
2/7/2023 5:06,62,70,82,8,35
2/7/2023 5:21,63,69,81,9,36
2/7/2023 5:36,64,70,82,8,37
2/7/2023 5:51,63,71,83,7,36
2/7/2023 6:06,64,72,84,8,35
2/7/2023 6:21,65,73,83,7,36
2/7/2023 6:36,66,72,84,8,37
2/7/2023 6:51,65,73,85,9,38
2/7/2023 7:06,64,72,84,10,39
2/7/2023 7:21,63,73,83,9,40
2/7/2023 7:36,64,74,82,10,41
2/7/2023 7:51,63,75,83,11,40
2/7/2023 8:06,62,76,84,12,41
2/7/2023 8:21,63,75,85,13,40
2/7/2023 8:36,64,76,84,12,39
2/7/2023 8:51,65,77,83,11,40
2/7/2023 9:06,66,76,84,12,39
2/7/2023 9:21,67,77,85,13,38
2/7/2023 9:36,66,76,86,12,37
2/7/2023 9:51,65,77,85,13,36
2/7/2023 10:06,66,78,84,14,35
2/7/2023 10:21,65,79,85,13,36
2/7/2023 10:36,66,78,84,12,35
2/7/2023 10:51,67,79,83,13,34
2/7/2023 11:06,66,80,84,14,33
2/7/2023 11:21,67,81,85,15,34
2/7/2023 11:36,66,80,86,16,35
2/7/2023 11:51,65,81,87,17,36
2/7/2023 12:06,64,82,88,18,35
2/7/2023 12:21,65,81,89,17,36
2/7/2023 12:36,66,82,90,16,37
2/7/2023 12:51,67,81,89,15,36
2/7/2023 13:06,68,82,88,16,35
2/7/2023 13:21,67,83,89,15,36
2/7/2023 13:36,68,82,88,16,35
2/7/2023 13:51,69,81,89,17,36
2/7/2023 14:06,68,82,88,18,37
2/7/2023 14:21,69,83,87,19,36
2/7/2023 14:36,68,84,88,20,35
2/7/2023 14:51,69,85,89,21,34
2/7/2023 15:06,68,84,90,22,33
2/7/2023 15:21,67,85,89,21,34
2/7/2023 15:36,68,86,90,22,35
2/7/2023 15:51,67,85,89,21,34
2/7/2023 16:06,66,86,90,22,33
2/7/2023 16:21,67,87,91,23,34
2/7/2023 16:36,66,88,92,22,33
2/7/2023 16:51,67,87,93,21,32
2/7/2023 17:06,66,88,92,20,31
2/7/2023 17:21,65,87,93,19,32
2/7/2023 17:36,64,86,92,18,33
2/7/2023 17:51,65,85,91,19,32
2/7/2023 18:06,66,84,90,18,31
2/7/2023 18:21,65,83,91,17,32
2/7/2023 18:36,64,82,92,18,31
2/7/2023 18:51,63,81,93,17,32
2/7/2023 19:06,64,82,94,18,31
2/7/2023 19:21,63,81,95,19,32
2/7/2023 19:36,64,82,94,18,31
2/7/2023 19:51,65,81,95,17,32
2/7/2023 20:06,64,82,96,16,33
2/7/2023 20:21,65,83,95,15,34
2/7/2023 20:36,64,82,96,16,33
2/7/2023 20:51,65,81,97,15,34
2/7/2023 21:06,64,80,98,14,35
2/7/2023 21:21,65,81,99,15,34
2/7/2023 21:36,66,82,98,14,33
2/7/2023 21:51,65,81,97,15,34
2/7/2023 22:06,64,82,96,16,33
2/7/2023 22:21,65,81,95,15,32
2/7/2023 22:36,66,80,94,14,31
2/7/2023 22:51,65,79,93,13,30
2/7/2023 23:06,66,78,92,12,29
2/7/2023 23:21,65,79,93,11,30
2/7/2023 23:36,66,80,92,12,29
2/7/2023 23:51,67,81,93,11,28
2/8/2023 0:06,66,80,94,12,27
2/8/2023 0:21,67,79,93,13,28
2/8/2023 0:36,66,78,92,12,29
2/8/2023 0:51,67,79,91,13,30
2/8/2023 1:06,68,78,90,14,31
2/8/2023 1:21,69,77,91,15,30
2/8/2023 1:36,68,78,90,16,29
2/8/2023 1:51,67,77,89,17,28
2/8/2023 2:06,68,78,90,16,29
2/8/2023 2:21,67,79,91,17,30
2/8/2023 2:36,68,80,92,18,31
2/8/2023 2:51,67,81,93,19,30
2/8/2023 3:06,68,82,94,20,29
2/8/2023 3:21,67,83,93,21,28
2/8/2023 3:36,66,82,94,20,27
2/8/2023 3:51,65,81,93,21,28
2/8/2023 4:06,64,82,92,20,29
2/8/2023 4:21,65,81,91,21,30
