Date,oat,mat
2023-02-04 14:08:00,74,73
2023-02-04 14:23:00,75,72
2023-02-04 14:38:00,76,73
2023-02-04 14:53:00,77,72
2023-02-04 15:08:00,78,71
2023-02-04 15:23:00,79,72
2023-02-04 15:38:00,78,71
2023-02-04 15:53:00,77,72
2023-02-04 16:08:00,78,71
2023-02-04 16:23:00,79,72
2023-02-04 16:38:00,78,71
2023-02-04 16:53:00,77,72
2023-02-04 17:08:00,78,71
2023-02-04 17:23:00,79,70
2023-02-04 17:38:00,78,69
2023-02-04 17:53:00,79,70
2023-02-04 18:08:00,78,71
2023-02-04 18:23:00,79,70
2023-02-04 18:38:00,78,69
2023-02-04 18:53:00,79,68
2023-02-04 19:08:00,78,69
2023-02-04 19:23:00,77,68
2023-02-04 19:38:00,76,67
2023-02-04 19:53:00,75,68
2023-02-04 20:08:00,74,67
2023-02-04 20:23:00,75,68
2023-02-04 20:38:00,74,69
2023-02-04 20:53:00,75,70
2023-02-04 21:08:00,76,71
2023-02-04 21:23:00,75,72
2023-02-04 21:38:00,76,73
2023-02-04 21:53:00,77,74
2023-02-04 22:08:00,76,73
2023-02-04 22:23:00,77,72
2023-02-04 22:38:00,78,73
2023-02-04 22:53:00,77,74
2023-02-04 23:08:00,76,75
2023-02-04 23:23:00,75,76
2023-02-04 23:38:00,76,75
2023-02-04 23:53:00,77,76
2023-02-05 00:08:00,76,77
2023-02-05 00:23:00,77,76
2023-02-05 00:38:00,76,77
2023-02-05 00:53:00,75,78
2023-02-05 01:08:00,74,79
2023-02-05 01:23:00,73,78
2023-02-05 01:38:00,74,77
2023-02-05 01:53:00,75,78
2023-02-05 02:08:00,76,79
2023-02-05 02:23:00,77,78
2023-02-05 02:38:00,78,77
2023-02-05 02:53:00,77,78
2023-02-05 03:08:00,76,79
2023-02-05 03:23:00,75,80
2023-02-05 03:38:00,76,80
2023-02-05 03:53:00,77,79
2023-02-05 04:08:00,76,80
2023-02-05 04:23:00,77,80
2023-02-05 04:38:00,76,80
2023-02-05 04:53:00,77,80
2023-02-05 05:08:00,78,80
2023-02-05 05:23:00,79,80
2023-02-05 05:38:00,78,79
2023-02-05 05:53:00,77,80
2023-02-05 06:08:00,76,80
2023-02-05 06:23:00,77,80
2023-02-05 06:38:00,78,80
2023-02-05 06:53:00,79,80
2023-02-05 07:08:00,80,80
2023-02-05 07:23:00,81,80
2023-02-05 07:38:00,82,80
2023-02-05 07:53:00,81,79
2023-02-05 08:08:00,82,80
2023-02-05 08:23:00,81,79
2023-02-05 08:38:00,80,80
2023-02-05 08:53:00,79,79
2023-02-05 09:08:00,78,78
2023-02-05 09:23:00,79,79
2023-02-05 09:38:00,78,78
2023-02-05 09:53:00,77,77
2023-02-05 10:08:00,78,76
2023-02-05 10:23:00,79,77
2023-02-05 10:38:00,80,78
2023-02-05 10:53:00,81,79
2023-02-05 11:08:00,82,78
2023-02-05 11:23:00,83,77
2023-02-05 11:38:00,82,78
2023-02-05 11:53:00,83,77
2023-02-05 12:08:00,82,78
2023-02-05 12:23:00,83,79
2023-02-05 12:38:00,82,80
2023-02-05 12:53:00,83,79
2023-02-05 13:08:00,82,78
2023-02-05 13:23:00,81,77
2023-02-05 13:38:00,80,76
2023-02-05 13:53:00,79,75
2023-02-05 14:08:00,78,76
2023-02-05 14:23:00,77,75
2023-02-05 14:38:00,78,74
2023-02-05 14:53:00,79,75
2023-02-05 15:08:00,80,76
2023-02-05 15:23:00,79,75
2023-02-05 15:38:00,80,76
2023-02-05 15:53:00,81,75
2023-02-05 16:08:00,80,76
2023-02-05 16:23:00,79,77
2023-02-05 16:38:00,80,76
2023-02-05 16:53:00,79,77
2023-02-05 17:08:00,78,76
2023-02-05 17:23:00,79,75
2023-02-05 17:38:00,80,74
2023-02-05 17:53:00,81,75
2023-02-05 18:08:00,82,76
2023-02-05 18:23:00,81,75
2023-02-05 18:38:00,82,74
2023-02-05 18:53:00,83,73
2023-02-05 19:08:00,84,74
2023-02-05 19:23:00,85,73
2023-02-05 19:38:00,84,74
2023-02-05 19:53:00,83,75
2023-02-05 20:08:00,82,74
2023-02-05 20:23:00,81,75
2023-02-05 20:38:00,82,76
2023-02-05 20:53:00,81,77
2023-02-05 21:08:00,80,76
2023-02-05 21:23:00,81,77
2023-02-05 21:38:00,80,78
2023-02-05 21:53:00,79,77
2023-02-05 22:08:00,80,78
2023-02-05 22:23:00,79,77
2023-02-05 22:38:00,78,78
2023-02-05 22:53:00,77,79
2023-02-05 23:08:00,78,78
2023-02-05 23:23:00,77,77
2023-02-05 23:38:00,78,78
2023-02-05 23:53:00,79,77
2023-02-06 00:08:00,78,76
2023-02-06 00:23:00,77,77
2023-02-06 00:38:00,78,78
2023-02-06 00:53:00,77,77
2023-02-06 01:08:00,76,76
2023-02-06 01:23:00,75,75
2023-02-06 01:38:00,74,76
2023-02-06 01:53:00,73,77
2023-02-06 02:08:00,72,76
2023-02-06 02:23:00,73,77
2023-02-06 02:38:00,74,76
2023-02-06 02:53:00,75,75
2023-02-06 03:08:00,76,74
2023-02-06 03:23:00,77,75
2023-02-06 03:38:00,78,74
2023-02-06 03:53:00,79,73
2023-02-06 04:08:00,78,74
2023-02-06 04:23:00,79,75
2023-02-06 04:38:00,80,76
2023-02-06 04:53:00,81,75
2023-02-06 05:08:00,80,76
2023-02-06 05:23:00,79,75
2023-02-06 05:38:00,78,76
2023-02-06 05:53:00,79,77
2023-02-06 06:08:00,80,76
2023-02-06 06:23:00,81,77
2023-02-06 06:38:00,82,76
2023-02-06 06:53:00,83,77
2023-02-06 07:08:00,84,76
2023-02-06 07:23:00,85,75
2023-02-06 07:38:00,86,74
2023-02-06 07:53:00,87,73
2023-02-06 08:08:00,86,72
2023-02-06 08:23:00,87,73
2023-02-06 08:38:00,86,74
2023-02-06 08:53:00,85,75
2023-02-06 09:08:00,86,74
2023-02-06 09:23:00,87,73
2023-02-06 09:38:00,86,74
2023-02-06 09:53:00,85,75
2023-02-06 10:08:00,86,74
2023-02-06 10:23:00,85,75
2023-02-06 10:38:00,86,74
2023-02-06 10:53:00,87,75
2023-02-06 11:08:00,88,76
2023-02-06 11:23:00,87,77
2023-02-06 11:38:00,86,78
2023-02-06 11:53:00,85,77
2023-02-06 12:08:00,84,76
2023-02-06 12:23:00,83,77
2023-02-06 12:38:00,82,78
2023-02-06 12:53:00,81,77
2023-02-06 13:08:00,82,78
2023-02-06 13:23:00,83,77
2023-02-06 13:38:00,82,78
2023-02-06 13:53:00,83,79
2023-02-06 14:08:00,82,78
2023-02-06 14:23:00,81,77
2023-02-06 14:38:00,82,78
2023-02-06 14:53:00,81,79
2023-02-06 15:08:00,80,80
2023-02-06 15:23:00,81,80
2023-02-06 15:38:00,82,80
2023-02-06 15:53:00,83,79
2023-02-06 16:08:00,82,78
2023-02-06 16:23:00,83,77
2023-02-06 16:38:00,84,76
2023-02-06 16:53:00,85,75
2023-02-06 17:08:00,84,76
2023-02-06 17:23:00,85,77
2023-02-06 17:38:00,84,76
2023-02-06 17:53:00,83,75
2023-02-06 18:08:00,84,74
2023-02-06 18:23:00,85,73
2023-02-06 18:38:00,84,74
2023-02-06 18:53:00,83,75
2023-02-06 19:08:00,84,74
2023-02-06 19:23:00,85,75
2023-02-06 19:38:00,86,76
2023-02-06 19:53:00,85,75
2023-02-06 20:08:00,86,76
2023-02-06 20:23:00,85,75
2023-02-06 20:38:00,84,74
2023-02-06 20:53:00,85,73
2023-02-06 21:08:00,86,72
2023-02-06 21:23:00,85,71
2023-02-06 21:38:00,86,70
2023-02-06 21:53:00,85,69
2023-02-06 22:08:00,84,70
2023-02-06 22:23:00,85,69
2023-02-06 22:38:00,86,68
2023-02-06 22:53:00,85,69
2023-02-06 23:08:00,86,70
2023-02-06 23:23:00,85,71
2023-02-06 23:38:00,84,70
2023-02-06 23:53:00,85,71
2023-02-07 00:08:00,86,70
2023-02-07 00:23:00,87,69
2023-02-07 00:38:00,86,70
2023-02-07 00:53:00,87,71
2023-02-07 01:08:00,88,72
2023-02-07 01:23:00,87,71
2023-02-07 01:38:00,88,72
2023-02-07 01:53:00,87,71
2023-02-07 02:08:00,88,70
2023-02-07 02:23:00,87,71
2023-02-07 02:38:00,88,70
2023-02-07 02:53:00,89,71
2023-02-07 03:08:00,90,72
2023-02-07 03:23:00,91,73
2023-02-07 03:38:00,92,74
2023-02-07 03:53:00,93,75
2023-02-07 04:08:00,94,74
2023-02-07 04:23:00,93,73
2023-02-07 04:38:00,94,72
2023-02-07 04:53:00,95,71
2023-02-07 05:08:00,96,70
2023-02-07 05:23:00,97,71
2023-02-07 05:38:00,98,72
2023-02-07 05:53:00,97,73
2023-02-07 06:08:00,96,74
2023-02-07 06:23:00,95,73
2023-02-07 06:38:00,96,72
2023-02-07 06:53:00,95,73
2023-02-07 07:08:00,94,74
2023-02-07 07:23:00,93,73
2023-02-07 07:38:00,92,74
2023-02-07 07:53:00,93,73
2023-02-07 08:08:00,92,74
2023-02-07 08:23:00,93,75
2023-02-07 08:38:00,92,74
2023-02-07 08:53:00,93,75
2023-02-07 09:08:00,94,76
2023-02-07 09:23:00,95,75
2023-02-07 09:38:00,94,76
2023-02-07 09:53:00,95,75
2023-02-07 10:08:00,94,74
2023-02-07 10:23:00,95,75
2023-02-07 10:38:00,96,76
2023-02-07 10:53:00,95,75
2023-02-07 11:08:00,96,74
2023-02-07 11:23:00,95,75
2023-02-07 11:38:00,96,74
2023-02-07 11:53:00,95,75
2023-02-07 12:08:00,96,76
2023-02-07 12:23:00,95,75
2023-02-07 12:38:00,96,76
2023-02-07 12:53:00,97,77
2023-02-07 13:08:00,96,78
2023-02-07 13:23:00,95,77
2023-02-07 13:38:00,96,78
2023-02-07 13:53:00,95,79
2023-02-07 14:08:00,94,80
2023-02-07 14:23:00,93,79
2023-02-07 14:38:00,92,80
2023-02-07 14:53:00,93,79
2023-02-07 15:08:00,94,80
2023-02-07 15:23:00,93,79
2023-02-07 15:38:00,92,80
2023-02-07 15:53:00,93,79
2023-02-07 16:08:00,94,80
2023-02-07 16:23:00,93,80
2023-02-07 16:38:00,92,79
2023-02-07 16:53:00,93,78
2023-02-07 17:08:00,94,77
2023-02-07 17:23:00,95,78
2023-02-07 17:38:00,96,79
2023-02-07 17:53:00,97,80
2023-02-07 18:08:00,98,80
2023-02-07 18:23:00,99,79
2023-02-07 18:38:00,98,80
2023-02-07 18:53:00,99,79
2023-02-07 19:08:00,100,80
2023-02-07 19:23:00,99,80
2023-02-07 19:38:00,100,80
2023-02-07 19:53:00,99,80
2023-02-07 20:08:00,98,80
2023-02-07 20:23:00,99,79
2023-02-07 20:38:00,100,80
2023-02-07 20:53:00,100,80
2023-02-07 21:08:00,99,79
2023-02-07 21:23:00,98,78
2023-02-07 21:38:00,99,79
2023-02-07 21:53:00,98,78
2023-02-07 22:08:00,97,77
2023-02-07 22:23:00,98,76
2023-02-07 22:38:00,99,75
2023-02-07 22:53:00,100,74
2023-02-07 23:08:00,100,73
2023-02-07 23:23:00,99,74
2023-02-07 23:38:00,100,75
2023-02-07 23:53:00,100,76
2023-02-08 00:08:00,99,75
2023-02-08 00:23:00,100,76
2023-02-08 00:38:00,99,75
2023-02-08 00:53:00,100,76
2023-02-08 01:08:00,99,75
2023-02-08 01:23:00,100,74
2023-02-08 01:38:00,100,73
2023-02-08 01:53:00,100,72
2023-02-08 02:08:00,100,71
2023-02-08 02:23:00,99,70
2023-02-08 02:38:00,100,69
2023-02-08 02:53:00,100,70
2023-02-08 03:08:00,99,69
2023-02-08 03:23:00,100,70
2023-02-08 03:38:00,100,71
2023-02-08 03:53:00,99,72
2023-02-08 04:08:00,100,73
2023-02-08 04:23:00,100,72
2023-02-08 04:38:00,99,73
2023-02-08 04:53:00,98,74
2023-02-08 05:08:00,97,75
2023-02-08 05:23:00,98,76
2023-02-08 05:38:00,99,77
2023-02-08 05:53:00,100,76
2023-02-08 06:08:00,99,77
2023-02-08 06:23:00,100,76
2023-02-08 06:38:00,100,75
2023-02-08 06:53:00,99,76
2023-02-08 07:08:00,100,75
2023-02-08 07:23:00,99,76
2023-02-08 07:38:00,100,77
2023-02-08 07:53:00,100,76
2023-02-08 08:08:00,99,77
2023-02-08 08:23:00,100,78
2023-02-08 08:38:00,99,77
2023-02-08 08:53:00,98,78
2023-02-08 09:08:00,99,79
2023-02-08 09:23:00,98,80
2023-02-08 09:38:00,99,79
2023-02-08 09:53:00,100,78
2023-02-08 10:08:00,99,79
2023-02-08 10:23:00,98,78
2023-02-08 10:38:00,97,77
2023-02-08 10:53:00,96,78
2023-02-08 11:08:00,95,79
2023-02-08 11:23:00,94,78
2023-02-08 11:38:00,95,77
2023-02-08 11:53:00,94,76
2023-02-08 12:08:00,95,75
2023-02-08 12:23:00,94,76
2023-02-08 12:38:00,95,77
2023-02-08 12:53:00,94,76
2023-02-08 13:08:00,95,77
2023-02-08 13:23:00,94,76
2023-02-08 13:38:00,95,75
2023-02-08 13:53:00,96,76
2023-02-08 14:08:00,97,75
2023-02-08 14:23:00,96,74
2023-02-08 14:38:00,95,75
2023-02-08 14:53:00,96,74
2023-02-08 15:08:00,95,75
2023-02-08 15:23:00,94,74
2023-02-08 15:38:00,95,73
2023-02-08 15:53:00,94,74
2023-02-08 16:08:00,93,75
2023-02-08 16:23:00,94,74
2023-02-08 16:38:00,93,75
2023-02-08 16:53:00,94,74
2023-02-08 17:08:00,93,75
2023-02-08 17:23:00,92,74
2023-02-08 17:38:00,93,73
2023-02-08 17:53:00,92,72
2023-02-08 18:08:00,91,71
2023-02-08 18:23:00,92,70
2023-02-08 18:38:00,91,69
2023-02-08 18:53:00,92,68
2023-02-08 19:08:00,93,67
2023-02-08 19:23:00,94,66
2023-02-08 19:38:00,95,65
2023-02-08 19:53:00,96,66
2023-02-08 20:08:00,97,67
2023-02-08 20:23:00,96,68
2023-02-08 20:38:00,97,69
2023-02-08 20:53:00,96,70
2023-02-08 21:08:00,95,71
2023-02-08 21:23:00,96,70
2023-02-08 21:38:00,95,69
2023-02-08 21:53:00,96,68
2023-02-08 22:08:00,95,69
2023-02-08 22:23:00,96,68
2023-02-08 22:38:00,95,69
2023-02-08 22:53:00,96,70
2023-02-08 23:08:00,95,71
2023-02-08 23:23:00,96,70
2023-02-08 23:38:00,97,71
2023-02-08 23:53:00,98,70
2023-02-09 00:08:00,97,69
2023-02-09 00:23:00,96,68
2023-02-09 00:38:00,95,67
2023-02-09 00:53:00,96,68
2023-02-09 01:08:00,97,67
2023-02-09 01:23:00,98,66
2023-02-09 01:38:00,97,65
2023-02-09 01:53:00,98,64
2023-02-09 02:08:00,97,63
2023-02-09 02:23:00,98,64
2023-02-09 02:38:00,97,63
2023-02-09 02:53:00,96,64
2023-02-09 03:08:00,97,65
2023-02-09 03:23:00,96,66
2023-02-09 03:38:00,97,67
2023-02-09 03:53:00,98,68
2023-02-09 04:08:00,97,67
2023-02-09 04:23:00,96,66
2023-02-09 04:38:00,95,65
2023-02-09 04:53:00,94,66
2023-02-09 05:08:00,95,67
2023-02-09 05:23:00,94,68
2023-02-09 05:38:00,95,67
2023-02-09 05:53:00,96,68
2023-02-09 06:08:00,95,69
2023-02-09 06:23:00,94,68
2023-02-09 06:38:00,95,69
2023-02-09 06:53:00,94,70
2023-02-09 07:08:00,93,69
2023-02-09 07:23:00,94,70
2023-02-09 07:38:00,93,71
2023-02-09 07:53:00,94,72
2023-02-09 08:08:00,95,73
2023-02-09 08:23:00,94,72
2023-02-09 08:38:00,93,73
2023-02-09 08:53:00,94,72
2023-02-09 09:08:00,95,73
2023-02-09 09:23:00,96,72
2023-02-09 09:38:00,95,71
2023-02-09 09:53:00,96,72
2023-02-09 10:08:00,95,73
2023-02-09 10:23:00,94,72
2023-02-09 10:38:00,95,73
2023-02-09 10:53:00,96,74
2023-02-09 11:08:00,95,73
2023-02-09 11:23:00,96,72
2023-02-09 11:38:00,97,73
2023-02-09 11:53:00,96,72
2023-02-09 12:08:00,97,73
2023-02-09 12:23:00,96,72
2023-02-09 12:38:00,95,73
2023-02-09 12:53:00,96,74
2023-02-09 13:08:00,97,73
2023-02-09 13:23:00,98,74
2023-02-09 13:38:00,97,75
2023-02-09 13:53:00,96,76
2023-02-09 14:08:00,95,77
2023-02-09 14:23:00,94,78
2023-02-09 14:38:00,95,79
2023-02-09 14:53:00,94,80
2023-02-09 15:08:00,95,79
2023-02-09 15:23:00,94,78
2023-02-09 15:38:00,95,79
2023-02-09 15:53:00,96,80
2023-02-09 16:08:00,95,79
2023-02-09 16:23:00,96,78
2023-02-09 16:38:00,97,79
2023-02-09 16:53:00,98,78
2023-02-09 17:08:00,99,79
2023-02-09 17:23:00,98,80
2023-02-09 17:38:00,97,80
2023-02-09 17:53:00,98,79
2023-02-09 18:08:00,99,78
2023-02-09 18:23:00,100,79
2023-02-09 18:38:00,99,80
2023-02-09 18:53:00,100,79
2023-02-09 19:08:00,100,80
2023-02-09 19:23:00,100,80
2023-02-09 19:38:00,99,79
2023-02-09 19:53:00,98,78
2023-02-09 20:08:00,97,79
2023-02-09 20:23:00,96,80
2023-02-09 20:38:00,95,79
2023-02-09 20:53:00,96,78
2023-02-09 21:08:00,97,77
2023-02-09 21:23:00,96,76
2023-02-09 21:38:00,95,77
2023-02-09 21:53:00,96,76
2023-02-09 22:08:00,97,77
2023-02-09 22:23:00,98,78
2023-02-09 22:38:00,97,79
2023-02-09 22:53:00,96,80
2023-02-09 23:08:00,97,79
2023-02-09 23:23:00,98,78
2023-02-09 23:38:00,97,79
2023-02-09 23:53:00,96,80
2023-02-10 00:08:00,95,80
2023-02-10 00:23:00,96,80
2023-02-10 00:38:00,97,79
2023-02-10 00:53:00,96,78
2023-02-10 01:08:00,97,79
2023-02-10 01:23:00,96,78
2023-02-10 01:38:00,95,77
2023-02-10 01:53:00,94,76
2023-02-10 02:08:00,93,77
2023-02-10 02:23:00,94,76
2023-02-10 02:38:00,95,75
2023-02-10 02:53:00,96,74
2023-02-10 03:08:00,95,73
2023-02-10 03:23:00,96,74
2023-02-10 03:38:00,97,75
2023-02-10 03:53:00,96,76
2023-02-10 04:08:00,97,77
2023-02-10 04:23:00,98,76
2023-02-10 04:38:00,99,75
2023-02-10 04:53:00,98,74
2023-02-10 05:08:00,99,73
2023-02-10 05:23:00,100,74
2023-02-10 05:38:00,99,73
2023-02-10 05:53:00,98,72
2023-02-10 06:08:00,99,71
2023-02-10 06:23:00,98,70
2023-02-10 06:38:00,97,69
2023-02-10 06:53:00,98,70
2023-02-10 07:08:00,97,69
2023-02-10 07:23:00,96,68
2023-02-10 07:38:00,95,67
2023-02-10 07:53:00,96,66
2023-02-10 08:08:00,97,65
2023-02-10 08:23:00,98,66
2023-02-10 08:38:00,99,67
2023-02-10 08:53:00,98,68
2023-02-10 09:08:00,97,69
2023-02-10 09:23:00,98,68
2023-02-10 09:38:00,97,69
2023-02-10 09:53:00,96,68
2023-02-10 10:08:00,97,69
2023-02-10 10:23:00,96,70
2023-02-10 10:38:00,95,69
2023-02-10 10:53:00,96,68
2023-02-10 11:08:00,95,67
2023-02-10 11:23:00,94,68
2023-02-10 11:38:00,93,69
2023-02-10 11:53:00,92,70
2023-02-10 12:08:00,91,71
2023-02-10 12:23:00,92,72
2023-02-10 12:38:00,93,71
2023-02-10 12:53:00,92,72
2023-02-10 13:08:00,91,71
2023-02-10 13:23:00,92,70
2023-02-10 13:38:00,91,71
2023-02-10 13:53:00,92,70
2023-02-10 14:08:00,91,69
2023-02-10 14:23:00,90,68
2023-02-10 14:38:00,91,69
2023-02-10 14:53:00,92,70
2023-02-10 15:08:00,91,71
2023-02-10 15:23:00,90,72
2023-02-10 15:38:00,91,73
2023-02-10 15:53:00,92,74
2023-02-10 16:08:00,91,75
2023-02-10 16:23:00,90,76
2023-02-10 16:38:00,91,75
2023-02-10 16:53:00,92,74
2023-02-10 17:08:00,93,75
2023-02-10 17:23:00,92,76
2023-02-10 17:38:00,93,77
2023-02-10 17:53:00,92,76
2023-02-10 18:08:00,91,77
2023-02-10 18:23:00,90,78
2023-02-10 18:38:00,91,79
2023-02-10 18:53:00,92,80
2023-02-10 19:08:00,93,79
2023-02-10 19:23:00,94,80
2023-02-10 19:38:00,93,79
2023-02-10 19:53:00,92,78
2023-02-10 20:08:00,93,79
2023-02-10 20:23:00,94,78
2023-02-10 20:38:00,93,79
2023-02-10 20:53:00,94,78
2023-02-10 21:08:00,93,79
2023-02-10 21:23:00,92,80
2023-02-10 21:38:00,91,79
2023-02-10 21:53:00,90,80
2023-02-10 22:08:00,89,79
2023-02-10 22:23:00,88,78
2023-02-10 22:38:00,87,79
2023-02-10 22:53:00,88,80
2023-02-10 23:08:00,89,79
2023-02-10 23:23:00,88,78
2023-02-10 23:38:00,89,77
2023-02-10 23:53:00,88,78
2023-02-11 00:08:00,89,79
2023-02-11 00:23:00,90,80
2023-02-11 00:38:00,91,79
2023-02-11 00:53:00,90,78
2023-02-11 01:08:00,89,79
2023-02-11 01:23:00,88,80
2023-02-11 01:38:00,89,79
2023-02-11 01:53:00,90,78
2023-02-11 02:08:00,91,77
2023-02-11 02:23:00,92,78
2023-02-11 02:38:00,91,77
2023-02-11 02:53:00,92,78
2023-02-11 03:08:00,93,79
2023-02-11 03:23:00,94,80
2023-02-11 03:38:00,95,80
2023-02-11 03:53:00,96,80
2023-02-11 04:08:00,97,80
2023-02-11 04:23:00,98,80
2023-02-11 04:38:00,97,80
2023-02-11 04:53:00,98,79
2023-02-11 05:08:00,99,80
2023-02-11 05:23:00,100,80
2023-02-11 05:38:00,99,80
2023-02-11 05:53:00,98,79
2023-02-11 06:08:00,99,80
2023-02-11 06:23:00,100,79
2023-02-11 06:38:00,99,80
2023-02-11 06:53:00,100,79
2023-02-11 07:08:00,99,80
2023-02-11 07:23:00,100,79
2023-02-11 07:38:00,99,80
2023-02-11 07:53:00,98,79
2023-02-11 08:08:00,97,80
2023-02-11 08:23:00,98,80
2023-02-11 08:38:00,97,80
2023-02-11 08:53:00,98,80
2023-02-11 09:08:00,99,79
2023-02-11 09:23:00,98,80
2023-02-11 09:38:00,97,80
2023-02-11 09:53:00,96,80
2023-02-11 10:08:00,97,79
2023-02-11 10:23:00,98,78
2023-02-11 10:38:00,97,79
2023-02-11 10:53:00,98,78
2023-02-11 11:08:00,97,79
2023-02-11 11:23:00,98,80
2023-02-11 11:38:00,99,79
2023-02-11 11:53:00,98,80
2023-02-11 12:08:00,99,79
2023-02-11 12:23:00,98,78
2023-02-11 12:38:00,97,79
2023-02-11 12:53:00,98,78
2023-02-11 13:08:00,97,77
2023-02-11 13:23:00,96,76
2023-02-11 13:38:00,95,77
2023-02-11 13:53:00,96,78
2023-02-11 14:08:00,97,79
2023-02-11 14:23:00,98,78
2023-02-11 14:38:00,99,77
2023-02-11 14:53:00,100,76
2023-02-11 15:08:00,100,77
2023-02-11 15:23:00,100,76
2023-02-11 15:38:00,99,75
2023-02-11 15:53:00,98,74
2023-02-11 16:08:00,99,73
2023-02-11 16:23:00,98,72
2023-02-11 16:38:00,99,71
2023-02-11 16:53:00,100,70
2023-02-11 17:08:00,99,71
2023-02-11 17:23:00,100,70
2023-02-11 17:38:00,99,69
2023-02-11 17:53:00,100,68
2023-02-11 18:08:00,100,69
2023-02-11 18:23:00,99,70
2023-02-11 18:38:00,100,69
2023-02-11 18:53:00,99,70
2023-02-11 19:08:00,98,71
2023-02-11 19:23:00,97,70
2023-02-11 19:38:00,96,69
2023-02-11 19:53:00,97,68
2023-02-11 20:08:00,96,69
2023-02-11 20:23:00,97,70
2023-02-11 20:38:00,98,69
2023-02-11 20:53:00,99,68
2023-02-11 21:08:00,98,69
2023-02-11 21:23:00,97,70
2023-02-11 21:38:00,98,69
2023-02-11 21:53:00,97,70
2023-02-11 22:08:00,98,69
2023-02-11 22:23:00,99,68
2023-02-11 22:38:00,100,67
2023-02-11 22:53:00,99,66
2023-02-11 23:08:00,100,67
2023-02-11 23:23:00,99,68
2023-02-11 23:38:00,98,69
2023-02-11 23:53:00,99,70
2023-02-12 00:08:00,98,69
2023-02-12 00:23:00,99,70
2023-02-12 00:38:00,100,69
2023-02-12 00:53:00,100,70
2023-02-12 01:08:00,100,69
2023-02-12 01:23:00,99,70
2023-02-12 01:38:00,98,71
2023-02-12 01:53:00,99,72
2023-02-12 02:08:00,98,71
2023-02-12 02:23:00,97,72
2023-02-12 02:38:00,98,71
2023-02-12 02:53:00,99,70
2023-02-12 03:08:00,98,69
2023-02-12 03:23:00,97,70
2023-02-12 03:38:00,96,71
2023-02-12 03:53:00,97,72
2023-02-12 04:08:00,96,73
2023-02-12 04:23:00,95,72
2023-02-12 04:38:00,94,71
2023-02-12 04:53:00,93,70
2023-02-12 05:08:00,92,69
2023-02-12 05:23:00,93,68
2023-02-12 05:38:00,92,67
2023-02-12 05:53:00,93,68
2023-02-12 06:08:00,92,67
2023-02-12 06:23:00,93,66
2023-02-12 06:38:00,94,67
2023-02-12 06:53:00,93,66
2023-02-12 07:08:00,92,67
2023-02-12 07:23:00,91,68
2023-02-12 07:38:00,92,67
2023-02-12 07:53:00,93,68
2023-02-12 08:08:00,94,69
2023-02-12 08:23:00,95,68
2023-02-12 08:38:00,96,67
2023-02-12 08:53:00,95,68
2023-02-12 09:08:00,96,69
2023-02-12 09:23:00,97,68
2023-02-12 09:38:00,98,67
2023-02-12 09:53:00,99,68
2023-02-12 10:08:00,98,69
2023-02-12 10:23:00,99,68
2023-02-12 10:38:00,100,67
2023-02-12 10:53:00,100,68
2023-02-12 11:08:00,100,67
2023-02-12 11:23:00,100,66
2023-02-12 11:38:00,100,67
2023-02-12 11:53:00,100,68
2023-02-12 12:08:00,100,67
2023-02-12 12:23:00,99,68
2023-02-12 12:38:00,100,67
2023-02-12 12:53:00,100,66
2023-02-12 13:08:00,99,65
2023-02-12 13:23:00,98,64
2023-02-12 13:38:00,99,63
2023-02-12 13:53:00,100,62
2023-02-12 14:08:00,100,63
2023-02-12 14:23:00,100,64
2023-02-12 14:38:00,99,65
2023-02-12 14:53:00,98,64
2023-02-12 15:08:00,97,63
2023-02-12 15:23:00,98,62
2023-02-12 15:38:00,97,61
2023-02-12 15:53:00,98,60
2023-02-12 16:08:00,97,61
2023-02-12 16:23:00,96,60
2023-02-12 16:38:00,95,61
2023-02-12 16:53:00,94,62
2023-02-12 17:08:00,95,61
2023-02-12 17:23:00,96,62
2023-02-12 17:38:00,97,61
2023-02-12 17:53:00,98,62
2023-02-12 18:08:00,99,63
2023-02-12 18:23:00,100,62
2023-02-12 18:38:00,99,61
2023-02-12 18:53:00,98,60
2023-02-12 19:08:00,99,61
2023-02-12 19:23:00,98,60
2023-02-12 19:38:00,99,60
2023-02-12 19:53:00,100,60
2023-02-12 20:08:00,99,61
2023-02-12 20:23:00,100,62
2023-02-12 20:38:00,99,63
2023-02-12 20:53:00,100,64
2023-02-12 21:08:00,100,63
2023-02-12 21:23:00,100,62
2023-02-12 21:38:00,99,63
2023-02-12 21:53:00,100,64
2023-02-12 22:08:00,99,65
2023-02-12 22:23:00,98,66
2023-02-12 22:38:00,97,67
2023-02-12 22:53:00,98,66
2023-02-12 23:08:00,99,67
2023-02-12 23:23:00,98,66
2023-02-12 23:38:00,99,65
2023-02-12 23:53:00,100,66
2023-02-13 00:08:00,99,67
2023-02-13 00:23:00,100,68
2023-02-13 00:38:00,99,67
2023-02-13 00:53:00,100,68
2023-02-13 01:08:00,99,67
2023-02-13 01:23:00,98,68
2023-02-13 01:38:00,97,67
2023-02-13 01:53:00,98,68
2023-02-13 02:08:00,99,69
2023-02-13 02:23:00,98,70
2023-02-13 02:38:00,97,69
2023-02-13 02:53:00,98,68
2023-02-13 03:08:00,99,67
2023-02-13 03:23:00,100,66
2023-02-13 03:38:00,99,65
