Date,sat,oat
2023-02-04 12:21:00,67,24
2023-02-04 12:36:00,66,25
2023-02-04 12:51:00,65,26
2023-02-04 13:06:00,64,27
2023-02-04 13:21:00,65,28
2023-02-04 13:36:00,66,29
2023-02-04 13:51:00,65,28
2023-02-04 14:06:00,64,29
2023-02-04 14:21:00,65,30
2023-02-04 14:36:00,66,29
2023-02-04 14:51:00,65,28
2023-02-04 15:06:00,64,27
2023-02-04 15:21:00,63,26
2023-02-04 15:36:00,64,25
2023-02-04 15:51:00,63,24
2023-02-04 16:06:00,62,23
2023-02-04 16:21:00,63,22
2023-02-04 16:36:00,64,21
2023-02-04 16:51:00,63,22
2023-02-04 17:06:00,62,23
2023-02-04 17:21:00,63,24
2023-02-04 17:36:00,64,23
2023-02-04 17:51:00,63,22
2023-02-04 18:06:00,62,21
2023-02-04 18:21:00,61,20
2023-02-04 18:36:00,62,21
2023-02-04 18:51:00,63,22
2023-02-04 19:06:00,64,23
2023-02-04 19:21:00,65,24
2023-02-04 19:36:00,66,25
2023-02-04 19:51:00,67,24
2023-02-04 20:06:00,66,23
2023-02-04 20:21:00,65,24
2023-02-04 20:36:00,64,23
2023-02-04 20:51:00,65,24
2023-02-04 21:06:00,66,23
2023-02-04 21:21:00,65,22
2023-02-04 21:36:00,64,23
2023-02-04 21:51:00,65,22
2023-02-04 22:06:00,66,23
2023-02-04 22:21:00,67,24
2023-02-04 22:36:00,68,25
2023-02-04 22:51:00,67,26
2023-02-04 23:06:00,68,27
2023-02-04 23:21:00,69,28
2023-02-04 23:36:00,70,27
2023-02-04 23:51:00,71,28
2023-02-05 00:06:00,72,29
2023-02-05 00:21:00,73,28
2023-02-05 00:36:00,72,29
2023-02-05 00:51:00,71,28
2023-02-05 01:06:00,70,27
2023-02-05 01:21:00,69,26
2023-02-05 01:36:00,68,25
2023-02-05 01:51:00,67,26
2023-02-05 02:06:00,68,27
2023-02-05 02:21:00,69,28
2023-02-05 02:36:00,70,29
2023-02-05 02:51:00,69,28
2023-02-05 03:06:00,70,27
2023-02-05 03:21:00,69,26
2023-02-05 03:36:00,68,27
2023-02-05 03:51:00,67,28
2023-02-05 04:06:00,66,29
2023-02-05 04:21:00,65,30
2023-02-05 04:36:00,64,29
2023-02-05 04:51:00,65,30
2023-02-05 05:06:00,64,29
2023-02-05 05:21:00,65,30
2023-02-05 05:36:00,66,29
2023-02-05 05:51:00,65,28
2023-02-05 06:06:00,66,29
2023-02-05 06:21:00,67,30
2023-02-05 06:36:00,66,29
2023-02-05 06:51:00,67,30
2023-02-05 07:06:00,68,31
2023-02-05 07:21:00,67,30
2023-02-05 07:36:00,66,29
2023-02-05 07:51:00,65,28
2023-02-05 08:06:00,66,29
2023-02-05 08:21:00,67,30
2023-02-05 08:36:00,68,31
2023-02-05 08:51:00,69,30
2023-02-05 09:06:00,70,29
2023-02-05 09:21:00,71,28
2023-02-05 09:36:00,72,27
2023-02-05 09:51:00,73,26
2023-02-05 10:06:00,74,25
2023-02-05 10:21:00,75,26
2023-02-05 10:36:00,76,27
2023-02-05 10:51:00,77,26
2023-02-05 11:06:00,76,25
2023-02-05 11:21:00,77,24
2023-02-05 11:36:00,76,25
2023-02-05 11:51:00,77,24
2023-02-05 12:06:00,78,25
2023-02-05 12:21:00,77,24
2023-02-05 12:36:00,76,23
2023-02-05 12:51:00,75,24
2023-02-05 13:06:00,76,25
2023-02-05 13:21:00,77,26
2023-02-05 13:36:00,76,27
2023-02-05 13:51:00,77,26
2023-02-05 14:06:00,76,27
2023-02-05 14:21:00,75,26
2023-02-05 14:36:00,76,25
2023-02-05 14:51:00,77,26
2023-02-05 15:06:00,78,27
2023-02-05 15:21:00,79,26
2023-02-05 15:36:00,78,27
2023-02-05 15:51:00,77,28
2023-02-05 16:06:00,78,27
2023-02-05 16:21:00,79,28
2023-02-05 16:36:00,78,29
2023-02-05 16:51:00,77,28
2023-02-05 17:06:00,76,29
2023-02-05 17:21:00,77,30
2023-02-05 17:36:00,78,29
2023-02-05 17:51:00,79,30
2023-02-05 18:06:00,78,31
2023-02-05 18:21:00,79,32
2023-02-05 18:36:00,80,33
2023-02-05 18:51:00,81,32
2023-02-05 19:06:00,80,31
2023-02-05 19:21:00,79,32
2023-02-05 19:36:00,80,33
2023-02-05 19:51:00,79,32
2023-02-05 20:06:00,80,33
2023-02-05 20:21:00,79,34
2023-02-05 20:36:00,78,35
2023-02-05 20:51:00,79,36
2023-02-05 21:06:00,78,37
2023-02-05 21:21:00,79,36
2023-02-05 21:36:00,80,37
2023-02-05 21:51:00,79,36
2023-02-05 22:06:00,80,35
2023-02-05 22:21:00,79,34
2023-02-05 22:36:00,78,33
2023-02-05 22:51:00,79,32
2023-02-05 23:06:00,78,31
2023-02-05 23:21:00,77,30
2023-02-05 23:36:00,78,29
2023-02-05 23:51:00,79,30
2023-02-06 00:06:00,80,29
2023-02-06 00:21:00,79,30
2023-02-06 00:36:00,78,31
2023-02-06 00:51:00,79,30
2023-02-06 01:06:00,80,29
2023-02-06 01:21:00,81,28
2023-02-06 01:36:00,80,27
2023-02-06 01:51:00,81,26
2023-02-06 02:06:00,82,25
2023-02-06 02:21:00,83,26
2023-02-06 02:36:00,84,25
2023-02-06 02:51:00,85,24
2023-02-06 03:06:00,86,23
2023-02-06 03:21:00,85,22
2023-02-06 03:36:00,86,21
2023-02-06 03:51:00,87,22
2023-02-06 04:06:00,88,23
2023-02-06 04:21:00,87,22
2023-02-06 04:36:00,88,21
2023-02-06 04:51:00,87,20
2023-02-06 05:06:00,86,19
2023-02-06 05:21:00,87,18
2023-02-06 05:36:00,88,17
2023-02-06 05:51:00,89,16
2023-02-06 06:06:00,90,15
2023-02-06 06:21:00,89,14
2023-02-06 06:36:00,90,15
2023-02-06 06:51:00,90,16
2023-02-06 07:06:00,90,17
2023-02-06 07:21:00,89,16
2023-02-06 07:36:00,90,15
2023-02-06 07:51:00,89,16
2023-02-06 08:06:00,88,17
2023-02-06 08:21:00,89,18
2023-02-06 08:36:00,88,17
2023-02-06 08:51:00,87,16
2023-02-06 09:06:00,86,15
2023-02-06 09:21:00,87,14
2023-02-06 09:36:00,86,13
2023-02-06 09:51:00,85,12
2023-02-06 10:06:00,86,13
2023-02-06 10:21:00,85,14
2023-02-06 10:36:00,84,15
2023-02-06 10:51:00,83,14
2023-02-06 11:06:00,84,15
2023-02-06 11:21:00,85,16
2023-02-06 11:36:00,86,15
2023-02-06 11:51:00,85,14
2023-02-06 12:06:00,86,13
2023-02-06 12:21:00,87,12
2023-02-06 12:36:00,86,13
2023-02-06 12:51:00,87,14
2023-02-06 13:06:00,86,15
2023-02-06 13:21:00,87,14
2023-02-06 13:36:00,88,13
2023-02-06 13:51:00,89,12
2023-02-06 14:06:00,88,13
2023-02-06 14:21:00,89,12
2023-02-06 14:36:00,90,13
2023-02-06 14:51:00,90,14
2023-02-06 15:06:00,90,15
2023-02-06 15:21:00,89,14
2023-02-06 15:36:00,88,15
2023-02-06 15:51:00,89,14
2023-02-06 16:06:00,88,13
2023-02-06 16:21:00,87,12
2023-02-06 16:36:00,86,11
2023-02-06 16:51:00,85,12
2023-02-06 17:06:00,84,11
2023-02-06 17:21:00,83,12
2023-02-06 17:36:00,84,11
2023-02-06 17:51:00,83,10
2023-02-06 18:06:00,82,11
2023-02-06 18:21:00,81,12
2023-02-06 18:36:00,82,11
2023-02-06 18:51:00,83,12
2023-02-06 19:06:00,82,11
2023-02-06 19:21:00,83,12
2023-02-06 19:36:00,84,13
2023-02-06 19:51:00,83,14
2023-02-06 20:06:00,82,15
2023-02-06 20:21:00,81,16
2023-02-06 20:36:00,82,15
2023-02-06 20:51:00,81,14
2023-02-06 21:06:00,80,13
2023-02-06 21:21:00,79,14
2023-02-06 21:36:00,80,13
2023-02-06 21:51:00,81,14
2023-02-06 22:06:00,82,13
2023-02-06 22:21:00,81,12
2023-02-06 22:36:00,80,13
2023-02-06 22:51:00,79,14
2023-02-06 23:06:00,78,15
2023-02-06 23:21:00,77,14
2023-02-06 23:36:00,78,13
2023-02-06 23:51:00,79,14
2023-02-07 00:06:00,78,15
2023-02-07 00:21:00,77,16
2023-02-07 00:36:00,76,17
2023-02-07 00:51:00,75,18
2023-02-07 01:06:00,74,17
2023-02-07 01:21:00,73,18
2023-02-07 01:36:00,72,17
2023-02-07 01:51:00,71,16
2023-02-07 02:06:00,70,15
2023-02-07 02:21:00,71,16
2023-02-07 02:36:00,70,15
2023-02-07 02:51:00,69,14
2023-02-07 03:06:00,70,15
2023-02-07 03:21:00,71,14
2023-02-07 03:36:00,70,13
2023-02-07 03:51:00,69,12
2023-02-07 04:06:00,70,11
2023-02-07 04:21:00,69,12
2023-02-07 04:36:00,68,13
2023-02-07 04:51:00,69,12
2023-02-07 05:06:00,68,11
2023-02-07 05:21:00,67,12
2023-02-07 05:36:00,68,11
2023-02-07 05:51:00,67,12
2023-02-07 06:06:00,66,13
2023-02-07 06:21:00,65,12
2023-02-07 06:36:00,66,11
2023-02-07 06:51:00,65,10
2023-02-07 07:06:00,64,9
2023-02-07 07:21:00,65,8
2023-02-07 07:36:00,66,7
2023-02-07 07:51:00,67,6
2023-02-07 08:06:00,66,7
2023-02-07 08:21:00,65,8
2023-02-07 08:36:00,64,9
2023-02-07 08:51:00,65,8
2023-02-07 09:06:00,64,9
2023-02-07 09:21:00,65,8
2023-02-07 09:36:00,66,7
2023-02-07 09:51:00,65,6
2023-02-07 10:06:00,64,7
2023-02-07 10:21:00,63,6
2023-02-07 10:36:00,64,7
2023-02-07 10:51:00,65,6
2023-02-07 11:06:00,66,7
2023-02-07 11:21:00,65,6
2023-02-07 11:36:00,66,5
2023-02-07 11:51:00,67,6
2023-02-07 12:06:00,66,5
2023-02-07 12:21:00,67,6
2023-02-07 12:36:00,68,5
2023-02-07 12:51:00,67,6
2023-02-07 13:06:00,66,7
2023-02-07 13:21:00,67,8
2023-02-07 13:36:00,66,9
2023-02-07 13:51:00,67,10
2023-02-07 14:06:00,68,9
2023-02-07 14:21:00,67,10
2023-02-07 14:36:00,66,11
2023-02-07 14:51:00,65,10
2023-02-07 15:06:00,64,11
2023-02-07 15:21:00,63,12
2023-02-07 15:36:00,64,11
2023-02-07 15:51:00,65,12
2023-02-07 16:06:00,66,13
2023-02-07 16:21:00,65,14
2023-02-07 16:36:00,64,15
2023-02-07 16:51:00,63,14
2023-02-07 17:06:00,62,15
2023-02-07 17:21:00,61,16
2023-02-07 17:36:00,62,17
2023-02-07 17:51:00,63,16
2023-02-07 18:06:00,62,15
2023-02-07 18:21:00,61,14
2023-02-07 18:36:00,60,13
2023-02-07 18:51:00,61,14
2023-02-07 19:06:00,60,13
2023-02-07 19:21:00,60,14
2023-02-07 19:36:00,61,15
2023-02-07 19:51:00,60,14
2023-02-07 20:06:00,60,13
2023-02-07 20:21:00,60,12
2023-02-07 20:36:00,60,13
2023-02-07 20:51:00,60,12
2023-02-07 21:06:00,60,11
2023-02-07 21:21:00,60,10
2023-02-07 21:36:00,60,9
2023-02-07 21:51:00,60,8
2023-02-07 22:06:00,60,7
2023-02-07 22:21:00,60,6
2023-02-07 22:36:00,61,7
2023-02-07 22:51:00,60,6
2023-02-07 23:06:00,61,5
2023-02-07 23:21:00,60,6
2023-02-07 23:36:00,60,5
2023-02-07 23:51:00,60,6
2023-02-08 00:06:00,60,7
2023-02-08 00:21:00,60,8
2023-02-08 00:36:00,60,7
2023-02-08 00:51:00,60,8
2023-02-08 01:06:00,61,7
2023-02-08 01:21:00,60,8
2023-02-08 01:36:00,61,9
2023-02-08 01:51:00,62,10
2023-02-08 02:06:00,61,11
2023-02-08 02:21:00,62,10
2023-02-08 02:36:00,63,9
2023-02-08 02:51:00,62,10
2023-02-08 03:06:00,63,11
2023-02-08 03:21:00,62,10
2023-02-08 03:36:00,61,9
2023-02-08 03:51:00,60,10
2023-02-08 04:06:00,60,11
2023-02-08 04:21:00,60,12
2023-02-08 04:36:00,60,11
2023-02-08 04:51:00,61,12
2023-02-08 05:06:00,62,11
2023-02-08 05:21:00,63,10
2023-02-08 05:36:00,62,11
2023-02-08 05:51:00,63,12
2023-02-08 06:06:00,62,13
2023-02-08 06:21:00,63,12
2023-02-08 06:36:00,64,11
2023-02-08 06:51:00,63,12
2023-02-08 07:06:00,62,11
2023-02-08 07:21:00,63,10
2023-02-08 07:36:00,62,9
2023-02-08 07:51:00,63,10
2023-02-08 08:06:00,64,9
2023-02-08 08:21:00,65,10
2023-02-08 08:36:00,64,9
2023-02-08 08:51:00,65,10
2023-02-08 09:06:00,66,11
2023-02-08 09:21:00,65,10
2023-02-08 09:36:00,66,11
2023-02-08 09:51:00,65,10
2023-02-08 10:06:00,64,9
2023-02-08 10:21:00,65,8
2023-02-08 10:36:00,64,9
2023-02-08 10:51:00,65,10
2023-02-08 11:06:00,64,11
2023-02-08 11:21:00,63,10
2023-02-08 11:36:00,64,11
2023-02-08 11:51:00,65,10
2023-02-08 12:06:00,64,11
2023-02-08 12:21:00,63,12
2023-02-08 12:36:00,62,13
2023-02-08 12:51:00,63,12
2023-02-08 13:06:00,62,13
2023-02-08 13:21:00,61,12
2023-02-08 13:36:00,62,11
2023-02-08 13:51:00,63,12
2023-02-08 14:06:00,64,11
2023-02-08 14:21:00,65,10
2023-02-08 14:36:00,66,11
2023-02-08 14:51:00,67,10
2023-02-08 15:06:00,66,11
2023-02-08 15:21:00,65,12
2023-02-08 15:36:00,66,13
2023-02-08 15:51:00,67,12
2023-02-08 16:06:00,66,11
2023-02-08 16:21:00,67,10
2023-02-08 16:36:00,68,9
2023-02-08 16:51:00,69,8
2023-02-08 17:06:00,70,7
2023-02-08 17:21:00,69,6
2023-02-08 17:36:00,68,7
2023-02-08 17:51:00,67,8
2023-02-08 18:06:00,66,9
2023-02-08 18:21:00,65,10
2023-02-08 18:36:00,66,9
2023-02-08 18:51:00,67,8
2023-02-08 19:06:00,68,9
2023-02-08 19:21:00,69,10
2023-02-08 19:36:00,68,9
2023-02-08 19:51:00,69,10
2023-02-08 20:06:00,70,9
2023-02-08 20:21:00,71,10
2023-02-08 20:36:00,72,11
2023-02-08 20:51:00,71,10
2023-02-08 21:06:00,70,9
2023-02-08 21:21:00,71,10
2023-02-08 21:36:00,72,9
2023-02-08 21:51:00,71,8
2023-02-08 22:06:00,72,9
2023-02-08 22:21:00,73,10
2023-02-08 22:36:00,72,9
2023-02-08 22:51:00,71,10
2023-02-08 23:06:00,70,9
2023-02-08 23:21:00,69,8
2023-02-08 23:36:00,70,9
2023-02-08 23:51:00,71,10
2023-02-09 00:06:00,70,11
2023-02-09 00:21:00,71,12
2023-02-09 00:36:00,70,11
2023-02-09 00:51:00,71,10
2023-02-09 01:06:00,72,11
2023-02-09 01:21:00,71,12
2023-02-09 01:36:00,72,13
2023-02-09 01:51:00,73,14
2023-02-09 02:06:00,72,15
2023-02-09 02:21:00,71,14
2023-02-09 02:36:00,72,13
2023-02-09 02:51:00,73,12
2023-02-09 03:06:00,72,11
2023-02-09 03:21:00,73,10
2023-02-09 03:36:00,72,11
2023-02-09 03:51:00,73,10
2023-02-09 04:06:00,74,9
2023-02-09 04:21:00,73,10
2023-02-09 04:36:00,72,9
2023-02-09 04:51:00,73,8
2023-02-09 05:06:00,72,7
2023-02-09 05:21:00,73,8
2023-02-09 05:36:00,74,9
2023-02-09 05:51:00,75,8
2023-02-09 06:06:00,76,9
2023-02-09 06:21:00,75,10
2023-02-09 06:36:00,74,11
2023-02-09 06:51:00,75,10
2023-02-09 07:06:00,74,9
2023-02-09 07:21:00,73,10
2023-02-09 07:36:00,74,11
2023-02-09 07:51:00,73,10
2023-02-09 08:06:00,74,11
2023-02-09 08:21:00,73,12
2023-02-09 08:36:00,72,11
2023-02-09 08:51:00,73,12
2023-02-09 09:06:00,74,11
2023-02-09 09:21:00,73,12
2023-02-09 09:36:00,72,11
2023-02-09 09:51:00,73,12
2023-02-09 10:06:00,72,11
2023-02-09 10:21:00,73,10
2023-02-09 10:36:00,74,9
2023-02-09 10:51:00,73,10
2023-02-09 11:06:00,72,9
2023-02-09 11:21:00,73,10
2023-02-09 11:36:00,74,9
2023-02-09 11:51:00,73,8
2023-02-09 12:06:00,72,7
2023-02-09 12:21:00,71,8
2023-02-09 12:36:00,72,9
2023-02-09 12:51:00,71,8
2023-02-09 13:06:00,72,7
2023-02-09 13:21:00,73,8
2023-02-09 13:36:00,72,7
2023-02-09 13:51:00,71,8
2023-02-09 14:06:00,70,9
2023-02-09 14:21:00,69,8
2023-02-09 14:36:00,68,9
2023-02-09 14:51:00,69,8
2023-02-09 15:06:00,68,7
2023-02-09 15:21:00,67,8
2023-02-09 15:36:00,66,7
2023-02-09 15:51:00,65,8
2023-02-09 16:06:00,66,9
2023-02-09 16:21:00,65,10
2023-02-09 16:36:00,66,9
2023-02-09 16:51:00,65,8
2023-02-09 17:06:00,64,7
2023-02-09 17:21:00,65,8
2023-02-09 17:36:00,66,7
2023-02-09 17:51:00,67,6
2023-02-09 18:06:00,66,7
2023-02-09 18:21:00,67,8
2023-02-09 18:36:00,66,9
2023-02-09 18:51:00,67,10
2023-02-09 19:06:00,68,11
2023-02-09 19:21:00,67,10
2023-02-09 19:36:00,68,11
2023-02-09 19:51:00,69,10
2023-02-09 20:06:00,70,11
2023-02-09 20:21:00,71,10
2023-02-09 20:36:00,70,9
2023-02-09 20:51:00,71,10
2023-02-09 21:06:00,72,11
2023-02-09 21:21:00,73,10
2023-02-09 21:36:00,74,11
2023-02-09 21:51:00,75,12
2023-02-09 22:06:00,74,13
2023-02-09 22:21:00,75,12
2023-02-09 22:36:00,74,13
2023-02-09 22:51:00,73,14
2023-02-09 23:06:00,72,13
2023-02-09 23:21:00,73,14
2023-02-09 23:36:00,74,15
2023-02-09 23:51:00,73,14
2023-02-10 00:06:00,74,13
2023-02-10 00:21:00,73,12
2023-02-10 00:36:00,74,13
2023-02-10 00:51:00,75,12
2023-02-10 01:06:00,76,13
2023-02-10 01:21:00,77,12
2023-02-10 01:36:00,78,11
2023-02-10 01:51:00,79,12
2023-02-10 02:06:00,80,11
2023-02-10 02:21:00,79,10
2023-02-10 02:36:00,78,11
2023-02-10 02:51:00,79,10
2023-02-10 03:06:00,78,11
2023-02-10 03:21:00,77,12
2023-02-10 03:36:00,76,13
2023-02-10 03:51:00,77,12
2023-02-10 04:06:00,78,11
2023-02-10 04:21:00,77,12
2023-02-10 04:36:00,78,11
2023-02-10 04:51:00,79,12
2023-02-10 05:06:00,80,11
2023-02-10 05:21:00,81,12
2023-02-10 05:36:00,80,13
2023-02-10 05:51:00,79,14
2023-02-10 06:06:00,78,15
2023-02-10 06:21:00,77,16
2023-02-10 06:36:00,76,15
2023-02-10 06:51:00,75,16
2023-02-10 07:06:00,76,17
2023-02-10 07:21:00,77,16
2023-02-10 07:36:00,78,17
2023-02-10 07:51:00,77,18
2023-02-10 08:06:00,76,19
2023-02-10 08:21:00,75,20
2023-02-10 08:36:00,74,21
2023-02-10 08:51:00,75,22
2023-02-10 09:06:00,74,21
2023-02-10 09:21:00,73,20
2023-02-10 09:36:00,72,19
2023-02-10 09:51:00,73,18
2023-02-10 10:06:00,74,19
2023-02-10 10:21:00,73,20
2023-02-10 10:36:00,74,19
2023-02-10 10:51:00,73,18
2023-02-10 11:06:00,72,19
2023-02-10 11:21:00,73,20
2023-02-10 11:36:00,72,19
2023-02-10 11:51:00,71,20
2023-02-10 12:06:00,72,21
2023-02-10 12:21:00,73,20
2023-02-10 12:36:00,74,21
2023-02-10 12:51:00,75,22
2023-02-10 13:06:00,74,21
2023-02-10 13:21:00,73,22
2023-02-10 13:36:00,72,23
2023-02-10 13:51:00,73,24
2023-02-10 14:06:00,74,25
2023-02-10 14:21:00,73,24
2023-02-10 14:36:00,74,23
2023-02-10 14:51:00,75,24
2023-02-10 15:06:00,74,23
2023-02-10 15:21:00,73,24
2023-02-10 15:36:00,74,23
2023-02-10 15:51:00,75,22
2023-02-10 16:06:00,76,23
2023-02-10 16:21:00,77,22
2023-02-10 16:36:00,78,23
2023-02-10 16:51:00,79,24
2023-02-10 17:06:00,78,23
2023-02-10 17:21:00,77,22
2023-02-10 17:36:00,76,21
2023-02-10 17:51:00,75,22
2023-02-10 18:06:00,74,23
2023-02-10 18:21:00,73,24
2023-02-10 18:36:00,74,25
2023-02-10 18:51:00,73,24
2023-02-10 19:06:00,72,25
2023-02-10 19:21:00,73,24
2023-02-10 19:36:00,72,23
2023-02-10 19:51:00,71,22
2023-02-10 20:06:00,70,23
2023-02-10 20:21:00,71,22
2023-02-10 20:36:00,72,23
2023-02-10 20:51:00,71,22
2023-02-10 21:06:00,72,23
2023-02-10 21:21:00,71,22
2023-02-10 21:36:00,70,21
2023-02-10 21:51:00,69,20
2023-02-10 22:06:00,70,21
2023-02-10 22:21:00,71,20
2023-02-10 22:36:00,72,19
2023-02-10 22:51:00,73,20
2023-02-10 23:06:00,74,19
2023-02-10 23:21:00,75,18
2023-02-10 23:36:00,74,19
2023-02-10 23:51:00,75,20
2023-02-11 00:06:00,74,19
2023-02-11 00:21:00,73,18
2023-02-11 00:36:00,74,19
2023-02-11 00:51:00,73,18
2023-02-11 01:06:00,74,17
2023-02-11 01:21:00,73,18
2023-02-11 01:36:00,74,17
2023-02-11 01:51:00,73,16
2023-02-11 02:06:00,72,17
2023-02-11 02:21:00,71,18
2023-02-11 02:36:00,70,19
2023-02-11 02:51:00,69,20
2023-02-11 03:06:00,70,19
2023-02-11 03:21:00,71,20
2023-02-11 03:36:00,70,19
2023-02-11 03:51:00,69,18
2023-02-11 04:06:00,70,19
2023-02-11 04:21:00,71,18
2023-02-11 04:36:00,72,17
2023-02-11 04:51:00,71,16
2023-02-11 05:06:00,70,17
2023-02-11 05:21:00,71,16
2023-02-11 05:36:00,70,15
2023-02-11 05:51:00,71,16
2023-02-11 06:06:00,70,17
2023-02-11 06:21:00,71,18
2023-02-11 06:36:00,70,19
2023-02-11 06:51:00,69,20
2023-02-11 07:06:00,68,21
2023-02-11 07:21:00,67,22
2023-02-11 07:36:00,66,23
2023-02-11 07:51:00,67,22
2023-02-11 08:06:00,66,21
2023-02-11 08:21:00,67,22
2023-02-11 08:36:00,66,23
2023-02-11 08:51:00,67,22
2023-02-11 09:06:00,68,23
2023-02-11 09:21:00,67,24
2023-02-11 09:36:00,68,25
2023-02-11 09:51:00,67,24
2023-02-11 10:06:00,66,25
2023-02-11 10:21:00,67,26
2023-02-11 10:36:00,68,27
2023-02-11 10:51:00,69,26
2023-02-11 11:06:00,68,27
2023-02-11 11:21:00,69,26
2023-02-11 11:36:00,68,25
2023-02-11 11:51:00,67,26
2023-02-11 12:06:00,66,25
2023-02-11 12:21:00,67,26
2023-02-11 12:36:00,66,27
2023-02-11 12:51:00,65,26
2023-02-11 13:06:00,66,27
2023-02-11 13:21:00,65,28
2023-02-11 13:36:00,64,27
2023-02-11 13:51:00,65,28
2023-02-11 14:06:00,64,29
2023-02-11 14:21:00,63,28
2023-02-11 14:36:00,64,27
2023-02-11 14:51:00,65,26
2023-02-11 15:06:00,64,27
2023-02-11 15:21:00,63,26
2023-02-11 15:36:00,62,27
2023-02-11 15:51:00,63,28
2023-02-11 16:06:00,62,29
2023-02-11 16:21:00,61,30
2023-02-11 16:36:00,60,31
2023-02-11 16:51:00,61,32
2023-02-11 17:06:00,60,33
2023-02-11 17:21:00,61,32
2023-02-11 17:36:00,62,33
2023-02-11 17:51:00,63,32
2023-02-11 18:06:00,62,31
2023-02-11 18:21:00,61,30
2023-02-11 18:36:00,60,29
2023-02-11 18:51:00,60,30
2023-02-11 19:06:00,61,29
2023-02-11 19:21:00,60,30
2023-02-11 19:36:00,60,31
2023-02-11 19:51:00,61,30
2023-02-11 20:06:00,60,29
2023-02-11 20:21:00,61,28
2023-02-11 20:36:00,62,29
2023-02-11 20:51:00,63,28
2023-02-11 21:06:00,62,27
2023-02-11 21:21:00,63,26
2023-02-11 21:36:00,62,25
2023-02-11 21:51:00,61,26
2023-02-11 22:06:00,60,27
2023-02-11 22:21:00,61,26
2023-02-11 22:36:00,60,27
2023-02-11 22:51:00,60,26
2023-02-11 23:06:00,61,27
2023-02-11 23:21:00,62,26
2023-02-11 23:36:00,63,25
2023-02-11 23:51:00,62,24
2023-02-12 00:06:00,61,25
2023-02-12 00:21:00,60,26
2023-02-12 00:36:00,60,25
2023-02-12 00:51:00,60,26
2023-02-12 01:06:00,60,27
2023-02-12 01:21:00,60,26
2023-02-12 01:36:00,61,25
2023-02-12 01:51:00,62,24
2023-02-12 02:06:00,63,25
2023-02-12 02:21:00,64,24
2023-02-12 02:36:00,63,25
2023-02-12 02:51:00,64,24
2023-02-12 03:06:00,65,23
2023-02-12 03:21:00,66,24
2023-02-12 03:36:00,67,23
2023-02-12 03:51:00,68,24
2023-02-12 04:06:00,69,25
2023-02-12 04:21:00,70,26
2023-02-12 04:36:00,71,25
2023-02-12 04:51:00,72,24
2023-02-12 05:06:00,73,23
2023-02-12 05:21:00,72,24
2023-02-12 05:36:00,73,23
2023-02-12 05:51:00,72,22
2023-02-12 06:06:00,73,23
2023-02-12 06:21:00,74,24
2023-02-12 06:36:00,73,25
2023-02-12 06:51:00,72,24
2023-02-12 07:06:00,73,23
2023-02-12 07:21:00,74,22
2023-02-12 07:36:00,75,23
2023-02-12 07:51:00,76,24
2023-02-12 08:06:00,77,23
2023-02-12 08:21:00,76,22
2023-02-12 08:36:00,77,21
2023-02-12 08:51:00,78,20
2023-02-12 09:06:00,79,19
2023-02-12 09:21:00,78,20
2023-02-12 09:36:00,77,21
2023-02-12 09:51:00,78,22
2023-02-12 10:06:00,79,23
2023-02-12 10:21:00,80,22
2023-02-12 10:36:00,81,23
2023-02-12 10:51:00,80,22
2023-02-12 11:06:00,81,23
2023-02-12 11:21:00,80,22
2023-02-12 11:36:00,81,23
2023-02-12 11:51:00,80,24
2023-02-12 12:06:00,81,23
2023-02-12 12:21:00,80,24
2023-02-12 12:36:00,79,25
2023-02-12 12:51:00,80,26
2023-02-12 13:06:00,81,25
2023-02-12 13:21:00,82,24
2023-02-12 13:36:00,83,25
2023-02-12 13:51:00,82,24
2023-02-12 14:06:00,81,25
2023-02-12 14:21:00,80,26
2023-02-12 14:36:00,81,27
2023-02-12 14:51:00,80,26
2023-02-12 15:06:00,79,27
2023-02-12 15:21:00,80,28
2023-02-12 15:36:00,79,27
2023-02-12 15:51:00,80,26
2023-02-12 16:06:00,79,25
2023-02-12 16:21:00,80,24
2023-02-12 16:36:00,81,25
2023-02-12 16:51:00,82,26
2023-02-12 17:06:00,83,27
2023-02-12 17:21:00,82,26
2023-02-12 17:36:00,81,25
2023-02-12 17:51:00,80,26
2023-02-12 18:06:00,79,25
2023-02-12 18:21:00,80,26
2023-02-12 18:36:00,81,25
2023-02-12 18:51:00,80,26
2023-02-12 19:06:00,79,27
2023-02-12 19:21:00,78,28
2023-02-12 19:36:00,79,27
2023-02-12 19:51:00,80,26
2023-02-12 20:06:00,81,27
2023-02-12 20:21:00,82,28
2023-02-12 20:36:00,83,29
2023-02-12 20:51:00,84,28
2023-02-12 21:06:00,83,27
2023-02-12 21:21:00,82,28
2023-02-12 21:36:00,81,29
2023-02-12 21:51:00,82,28
2023-02-12 22:06:00,81,27
2023-02-12 22:21:00,82,28
2023-02-12 22:36:00,81,29
2023-02-12 22:51:00,82,28
2023-02-12 23:06:00,83,27
2023-02-12 23:21:00,84,26
2023-02-12 23:36:00,83,27
2023-02-12 23:51:00,82,28
2023-02-13 00:06:00,83,27
2023-02-13 00:21:00,82,28
2023-02-13 00:36:00,81,29
2023-02-13 00:51:00,82,30
2023-02-13 01:06:00,81,29
2023-02-13 01:21:00,82,28
2023-02-13 01:36:00,83,29
2023-02-13 01:51:00,82,30
