Date,mat,rat,oat
2023-01-05 20:24:00,69,30,83
2023-01-05 20:39:00,68,31,84
2023-01-05 20:54:00,69,30,85
2023-01-05 21:09:00,68,30,86
2023-01-05 21:24:00,69,31,85
2023-01-05 21:39:00,70,32,84
2023-01-05 21:54:00,71,31,85
2023-01-05 22:09:00,72,32,86
2023-01-05 22:24:00,71,33,87
2023-01-05 22:39:00,70,34,88
2023-01-05 22:54:00,69,33,87
2023-01-05 23:09:00,70,34,86
2023-01-05 23:24:00,71,33,87
2023-01-05 23:39:00,70,32,88
2023-01-05 23:54:00,69,33,87
2023-01-06 00:09:00,70,34,88
2023-01-06 00:24:00,69,35,87
2023-01-06 00:39:00,70,34,86
2023-01-06 00:54:00,69,33,87
2023-01-06 01:09:00,68,34,88
2023-01-06 01:24:00,67,35,89
2023-01-06 01:39:00,66,36,90
2023-01-06 01:54:00,65,35,89
2023-01-06 02:09:00,64,34,88
2023-01-06 02:24:00,65,33,89
2023-01-06 02:39:00,64,32,88
2023-01-06 02:54:00,65,31,89
2023-01-06 03:09:00,64,30,88
2023-01-06 03:24:00,65,31,87
2023-01-06 03:39:00,66,32,88
2023-01-06 03:54:00,67,31,89
2023-01-06 04:09:00,68,32,88
2023-01-06 04:24:00,67,33,87
2023-01-06 04:39:00,68,34,88
2023-01-06 04:54:00,69,35,87
2023-01-06 05:09:00,68,34,88
2023-01-06 05:24:00,69,33,87
2023-01-06 05:39:00,68,32,88
2023-01-06 05:54:00,69,31,89
2023-01-06 06:09:00,68,32,88
2023-01-06 06:24:00,67,31,89
2023-01-06 06:39:00,68,32,90
2023-01-06 06:54:00,67,31,91
2023-01-06 07:09:00,68,30,90
2023-01-06 07:24:00,67,31,91
2023-01-06 07:39:00,68,32,92
2023-01-06 07:54:00,67,31,91
2023-01-06 08:09:00,68,30,90
2023-01-06 08:24:00,67,30,91
2023-01-06 08:39:00,66,30,92
2023-01-06 08:54:00,67,30,93
2023-01-06 09:09:00,66,30,94
2023-01-06 09:24:00,65,30,93
2023-01-06 09:39:00,66,31,92
2023-01-06 09:54:00,65,32,91
2023-01-06 10:09:00,66,31,92
2023-01-06 10:24:00,65,32,93
2023-01-06 10:39:00,66,33,92
2023-01-06 10:54:00,65,34,93
2023-01-06 11:09:00,66,35,94
2023-01-06 11:24:00,65,36,95
2023-01-06 11:39:00,66,37,96
2023-01-06 11:54:00,65,38,95
2023-01-06 12:09:00,64,39,96
2023-01-06 12:24:00,65,40,97
2023-01-06 12:39:00,64,41,98
2023-01-06 12:54:00,65,40,99
2023-01-06 13:09:00,64,39,100
2023-01-06 13:24:00,65,40,99
2023-01-06 13:39:00,66,39,100
2023-01-06 13:54:00,65,40,101
2023-01-06 14:09:00,64,41,100
2023-01-06 14:24:00,65,42,99
2023-01-06 14:39:00,64,41,100
2023-01-06 14:54:00,65,40,101
2023-01-06 15:09:00,64,39,102
2023-01-06 15:24:00,65,38,103
2023-01-06 15:39:00,66,39,104
2023-01-06 15:54:00,65,40,105
2023-01-06 16:09:00,64,41,106
2023-01-06 16:24:00,65,42,107
2023-01-06 16:39:00,66,41,106
2023-01-06 16:54:00,67,40,107
2023-01-06 17:09:00,68,41,108
2023-01-06 17:24:00,67,42,109
2023-01-06 17:39:00,66,41,108
2023-01-06 17:54:00,65,42,109
2023-01-06 18:09:00,64,41,110
2023-01-06 18:24:00,65,42,110
2023-01-06 18:39:00,66,41,110
2023-01-06 18:54:00,65,40,110
2023-01-06 19:09:00,64,41,110
2023-01-06 19:24:00,65,40,110
2023-01-06 19:39:00,66,41,109
2023-01-06 19:54:00,67,42,108
2023-01-06 20:09:00,66,41,107
2023-01-06 20:24:00,67,42,106
2023-01-06 20:39:00,66,43,107
2023-01-06 20:54:00,65,44,108
2023-01-06 21:09:00,66,43,109
2023-01-06 21:24:00,65,44,110
2023-01-06 21:39:00,64,43,109
2023-01-06 21:54:00,63,42,108
2023-01-06 22:09:00,62,43,107
2023-01-06 22:24:00,63,42,108
2023-01-06 22:39:00,62,43,107
2023-01-06 22:54:00,61,44,106
2023-01-06 23:09:00,60,45,107
2023-01-06 23:24:00,59,46,106
2023-01-06 23:39:00,58,45,105
2023-01-06 23:54:00,59,44,104
2023-01-07 00:09:00,58,43,105
2023-01-07 00:24:00,57,44,104
2023-01-07 00:39:00,58,45,105
2023-01-07 00:54:00,57,46,104
2023-01-07 01:09:00,56,47,103
2023-01-07 01:24:00,55,48,102
2023-01-07 01:39:00,54,49,103
2023-01-07 01:54:00,55,48,104
2023-01-07 02:09:00,56,49,103
2023-01-07 02:24:00,55,48,104
2023-01-07 02:39:00,54,47,103
2023-01-07 02:54:00,55,48,102
2023-01-07 03:09:00,54,47,103
2023-01-07 03:24:00,55,48,102
2023-01-07 03:39:00,56,49,103
2023-01-07 03:54:00,55,50,104
2023-01-07 04:09:00,54,49,103
2023-01-07 04:24:00,53,50,104
2023-01-07 04:39:00,52,49,103
2023-01-07 04:54:00,53,50,102
2023-01-07 05:09:00,52,51,103
2023-01-07 05:24:00,53,52,102
2023-01-07 05:39:00,52,53,101
2023-01-07 05:54:00,53,54,102
2023-01-07 06:09:00,54,55,103
2023-01-07 06:24:00,53,56,104
2023-01-07 06:39:00,54,57,103
2023-01-07 06:54:00,53,56,102
2023-01-07 07:09:00,54,55,101
2023-01-07 07:24:00,55,54,102
2023-01-07 07:39:00,56,53,101
2023-01-07 07:54:00,57,52,102
2023-01-07 08:09:00,58,51,103
2023-01-07 08:24:00,57,50,104
2023-01-07 08:39:00,58,49,103
2023-01-07 08:54:00,57,48,102
2023-01-07 09:09:00,58,49,103
2023-01-07 09:24:00,57,50,102
2023-01-07 09:39:00,58,49,101
2023-01-07 09:54:00,57,48,100
2023-01-07 10:09:00,58,47,101
2023-01-07 10:24:00,57,48,100
2023-01-07 10:39:00,56,47,101
2023-01-07 10:54:00,57,46,100
2023-01-07 11:09:00,58,45,101
2023-01-07 11:24:00,57,46,102
2023-01-07 11:39:00,58,45,101
2023-01-07 11:54:00,57,46,102
2023-01-07 12:09:00,56,45,101
2023-01-07 12:24:00,57,46,102
2023-01-07 12:39:00,58,47,103
2023-01-07 12:54:00,59,48,104
2023-01-07 13:09:00,58,47,105
2023-01-07 13:24:00,57,48,104
2023-01-07 13:39:00,58,49,105
2023-01-07 13:54:00,57,50,106
2023-01-07 14:09:00,58,51,107
2023-01-07 14:24:00,59,50,106
2023-01-07 14:39:00,60,51,107
2023-01-07 14:54:00,59,52,106
2023-01-07 15:09:00,60,51,105
2023-01-07 15:24:00,61,52,106
2023-01-07 15:39:00,60,53,105
2023-01-07 15:54:00,61,52,104
2023-01-07 16:09:00,60,53,105
2023-01-07 16:24:00,59,54,104
2023-01-07 16:39:00,60,55,105
2023-01-07 16:54:00,59,54,106
2023-01-07 17:09:00,58,53,105
2023-01-07 17:24:00,59,52,104
2023-01-07 17:39:00,58,51,103
2023-01-07 17:54:00,57,50,104
2023-01-07 18:09:00,56,51,103
2023-01-07 18:24:00,57,52,104
2023-01-07 18:39:00,58,51,103
2023-01-07 18:54:00,57,50,102
2023-01-07 19:09:00,58,51,103
2023-01-07 19:24:00,59,52,102
2023-01-07 19:39:00,58,51,101
2023-01-07 19:54:00,57,52,102
2023-01-07 20:09:00,56,51,103
2023-01-07 20:24:00,55,52,104
2023-01-07 20:39:00,56,51,103
2023-01-07 20:54:00,57,50,104
2023-01-07 21:09:00,58,49,103
2023-01-07 21:24:00,57,48,102
2023-01-07 21:39:00,56,49,103
2023-01-07 21:54:00,57,50,102
2023-01-07 22:09:00,58,51,101
2023-01-07 22:24:00,59,50,102
2023-01-07 22:39:00,58,49,103
2023-01-07 22:54:00,59,50,102
2023-01-07 23:09:00,60,49,101
2023-01-07 23:24:00,61,50,102
2023-01-07 23:39:00,60,51,103
2023-01-07 23:54:00,59,50,104
2023-01-08 00:09:00,60,49,103
2023-01-08 00:24:00,59,48,102
2023-01-08 00:39:00,60,47,101
2023-01-08 00:54:00,59,48,100
2023-01-08 01:09:00,60,49,101
2023-01-08 01:24:00,61,48,102
2023-01-08 01:39:00,60,47,101
2023-01-08 01:54:00,61,48,102
2023-01-08 02:09:00,60,47,103
2023-01-08 02:24:00,61,46,104
2023-01-08 02:39:00,60,45,103
2023-01-08 02:54:00,61,46,104
2023-01-08 03:09:00,60,45,103
2023-01-08 03:24:00,59,44,102
2023-01-08 03:39:00,60,45,101
2023-01-08 03:54:00,61,44,102
2023-01-08 04:09:00,60,45,103
2023-01-08 04:24:00,61,46,102
2023-01-08 04:39:00,62,45,101
2023-01-08 04:54:00,63,46,100
2023-01-08 05:09:00,62,45,99
2023-01-08 05:24:00,63,44,98
2023-01-08 05:39:00,62,45,97
2023-01-08 05:54:00,61,44,96
2023-01-08 06:09:00,62,43,97
2023-01-08 06:24:00,63,42,98
2023-01-08 06:39:00,64,41,99
2023-01-08 06:54:00,63,42,98
2023-01-08 07:09:00,64,43,97
2023-01-08 07:24:00,65,42,96
2023-01-08 07:39:00,64,43,95
2023-01-08 07:54:00,65,44,96
2023-01-08 08:09:00,66,43,97
2023-01-08 08:24:00,67,42,98
2023-01-08 08:39:00,66,41,97
2023-01-08 08:54:00,65,42,96
2023-01-08 09:09:00,64,43,95
2023-01-08 09:24:00,63,42,94
2023-01-08 09:39:00,62,41,93
2023-01-08 09:54:00,61,42,94
2023-01-08 10:09:00,62,41,93
2023-01-08 10:24:00,61,42,92
2023-01-08 10:39:00,62,41,91
2023-01-08 10:54:00,63,40,90
2023-01-08 11:09:00,64,39,91
2023-01-08 11:24:00,65,40,90
2023-01-08 11:39:00,66,39,91
2023-01-08 11:54:00,67,38,90
2023-01-08 12:09:00,66,39,89
2023-01-08 12:24:00,65,38,90
2023-01-08 12:39:00,64,39,91
2023-01-08 12:54:00,65,40,92
2023-01-08 13:09:00,64,41,93
2023-01-08 13:24:00,65,42,92
2023-01-08 13:39:00,64,43,91
2023-01-08 13:54:00,65,44,92
2023-01-08 14:09:00,66,45,91
2023-01-08 14:24:00,67,44,92
2023-01-08 14:39:00,66,45,91
2023-01-08 14:54:00,67,44,90
2023-01-08 15:09:00,68,43,89
2023-01-08 15:24:00,67,42,90
2023-01-08 15:39:00,68,43,89
2023-01-08 15:54:00,67,42,90
2023-01-08 16:09:00,66,41,91
2023-01-08 16:24:00,67,42,92
2023-01-08 16:39:00,68,41,91
2023-01-08 16:54:00,67,42,90
2023-01-08 17:09:00,66,43,89
2023-01-08 17:24:00,65,42,90
2023-01-08 17:39:00,64,43,89
2023-01-08 17:54:00,63,44,88
2023-01-08 18:09:00,62,45,87
2023-01-08 18:24:00,61,44,88
2023-01-08 18:39:00,60,45,89
2023-01-08 18:54:00,59,44,88
2023-01-08 19:09:00,60,45,87
2023-01-08 19:24:00,61,46,86
2023-01-08 19:39:00,60,47,85
2023-01-08 19:54:00,59,48,84
2023-01-08 20:09:00,58,47,85
2023-01-08 20:24:00,59,46,84
2023-01-08 20:39:00,58,47,85
2023-01-08 20:54:00,59,48,86
2023-01-08 21:09:00,60,49,87
2023-01-08 21:24:00,61,50,86
2023-01-08 21:39:00,60,51,85
2023-01-08 21:54:00,59,50,86
2023-01-08 22:09:00,58,51,87
2023-01-08 22:24:00,59,52,86
2023-01-08 22:39:00,58,53,85
2023-01-08 22:54:00,57,52,86
2023-01-08 23:09:00,58,53,85
2023-01-08 23:24:00,59,52,86
2023-01-08 23:39:00,58,53,85
2023-01-08 23:54:00,57,54,84
2023-01-09 00:09:00,58,53,83
2023-01-09 00:24:00,59,54,82
2023-01-09 00:39:00,60,53,81
2023-01-09 00:54:00,61,52,80
2023-01-09 01:09:00,62,51,79
2023-01-09 01:24:00,63,52,78
2023-01-09 01:39:00,64,53,77
2023-01-09 01:54:00,65,52,76
2023-01-09 02:09:00,64,53,75
2023-01-09 02:24:00,65,54,76
2023-01-09 02:39:00,64,55,75
2023-01-09 02:54:00,65,54,74
2023-01-09 03:09:00,66,55,73
2023-01-09 03:24:00,67,54,74
2023-01-09 03:39:00,66,55,75
2023-01-09 03:54:00,67,56,74
2023-01-09 04:09:00,66,57,73
2023-01-09 04:24:00,67,56,72
2023-01-09 04:39:00,66,57,71
2023-01-09 04:54:00,65,56,70
2023-01-09 05:09:00,66,57,69
2023-01-09 05:24:00,65,58,68
2023-01-09 05:39:00,64,59,69
2023-01-09 05:54:00,65,58,70
2023-01-09 06:09:00,64,57,69
2023-01-09 06:24:00,63,58,70
2023-01-09 06:39:00,62,57,69
2023-01-09 06:54:00,63,56,68
2023-01-09 07:09:00,64,57,67
2023-01-09 07:24:00,63,56,68
2023-01-09 07:39:00,64,55,69
2023-01-09 07:54:00,65,56,70
2023-01-09 08:09:00,64,55,71
2023-01-09 08:24:00,65,56,70
2023-01-09 08:39:00,64,55,69
2023-01-09 08:54:00,65,54,68
2023-01-09 09:09:00,66,55,69
2023-01-09 09:24:00,67,56,68
2023-01-09 09:39:00,68,55,67
2023-01-09 09:54:00,67,54,68
2023-01-09 10:09:00,68,53,69
2023-01-09 10:24:00,69,54,68
2023-01-09 10:39:00,68,53,67
2023-01-09 10:54:00,69,52,66
2023-01-09 11:09:00,70,51,65
2023-01-09 11:24:00,71,50,66
2023-01-09 11:39:00,70,51,65
2023-01-09 11:54:00,69,50,64
2023-01-09 12:09:00,70,51,65
2023-01-09 12:24:00,69,52,64
2023-01-09 12:39:00,68,51,65
2023-01-09 12:54:00,67,50,64
2023-01-09 13:09:00,66,51,63
2023-01-09 13:24:00,65,52,62
2023-01-09 13:39:00,64,53,61
2023-01-09 13:54:00,63,52,62
2023-01-09 14:09:00,62,51,63
2023-01-09 14:24:00,63,52,62
2023-01-09 14:39:00,64,51,63
2023-01-09 14:54:00,63,50,64
2023-01-09 15:09:00,64,51,63
2023-01-09 15:24:00,65,50,64
2023-01-09 15:39:00,64,51,63
2023-01-09 15:54:00,65,52,62
2023-01-09 16:09:00,64,51,61
2023-01-09 16:24:00,65,52,62
2023-01-09 16:39:00,66,53,61
2023-01-09 16:54:00,67,54,62
2023-01-09 17:09:00,66,53,61
2023-01-09 17:24:00,65,52,60
2023-01-09 17:39:00,66,53,61
2023-01-09 17:54:00,65,54,62
2023-01-09 18:09:00,64,53,61
2023-01-09 18:24:00,65,52,62
2023-01-09 18:39:00,66,53,61
2023-01-09 18:54:00,65,54,62
2023-01-09 19:09:00,66,53,61
2023-01-09 19:24:00,67,54,62
2023-01-09 19:39:00,68,53,63
2023-01-09 19:54:00,67,52,62
2023-01-09 20:09:00,66,53,61
2023-01-09 20:24:00,67,52,60
2023-01-09 20:39:00,68,51,61
2023-01-09 20:54:00,67,50,60
2023-01-09 21:09:00,68,49,59
2023-01-09 21:24:00,69,50,60
2023-01-09 21:39:00,68,51,61
2023-01-09 21:54:00,69,50,60
2023-01-09 22:09:00,70,51,59
2023-01-09 22:24:00,71,52,60
2023-01-09 22:39:00,72,51,59
2023-01-09 22:54:00,73,52,58
2023-01-09 23:09:00,72,53,59
2023-01-09 23:24:00,73,54,60
2023-01-09 23:39:00,74,53,61
2023-01-09 23:54:00,73,54,62
2023-01-10 00:09:00,74,53,63
2023-01-10 00:24:00,73,54,62
2023-01-10 00:39:00,74,53,61
2023-01-10 00:54:00,75,52,60
2023-01-10 01:09:00,74,51,61
2023-01-10 01:24:00,73,52,60
2023-01-10 01:39:00,74,53,59
2023-01-10 01:54:00,75,52,60
2023-01-10 02:09:00,76,51,61
2023-01-10 02:24:00,75,50,60
2023-01-10 02:39:00,76,51,61
2023-01-10 02:54:00,77,50,60
2023-01-10 03:09:00,78,51,59
2023-01-10 03:24:00,79,50,60
2023-01-10 03:39:00,80,49,61
2023-01-10 03:54:00,80,48,62
2023-01-10 04:09:00,79,47,61
2023-01-10 04:24:00,78,46,62
2023-01-10 04:39:00,79,45,61
2023-01-10 04:54:00,78,44,60
2023-01-10 05:09:00,77,45,61
2023-01-10 05:24:00,76,44,62
2023-01-10 05:39:00,75,45,61
2023-01-10 05:54:00,76,46,60
2023-01-10 06:09:00,77,47,61
2023-01-10 06:24:00,76,46,60
2023-01-10 06:39:00,77,47,59
2023-01-10 06:54:00,76,48,58
2023-01-10 07:09:00,77,49,59
2023-01-10 07:24:00,76,48,58
2023-01-10 07:39:00,77,49,59
2023-01-10 07:54:00,78,50,60
2023-01-10 08:09:00,77,51,61
2023-01-10 08:24:00,76,52,62
2023-01-10 08:39:00,75,51,61
2023-01-10 08:54:00,76,50,60
2023-01-10 09:09:00,77,49,61
2023-01-10 09:24:00,76,48,60
2023-01-10 09:39:00,77,47,59
2023-01-10 09:54:00,78,46,58
2023-01-10 10:09:00,77,45,57
2023-01-10 10:24:00,78,46,56
2023-01-10 10:39:00,79,45,55
2023-01-10 10:54:00,78,44,56
2023-01-10 11:09:00,77,43,57
2023-01-10 11:24:00,76,44,58
2023-01-10 11:39:00,77,43,57
2023-01-10 11:54:00,76,42,58
2023-01-10 12:09:00,77,43,59
2023-01-10 12:24:00,78,44,60
2023-01-10 12:39:00,77,43,61
2023-01-10 12:54:00,76,42,60
2023-01-10 13:09:00,77,43,61
2023-01-10 13:24:00,78,44,60
2023-01-10 13:39:00,79,43,61
2023-01-10 13:54:00,80,44,62
2023-01-10 14:09:00,79,45,63
2023-01-10 14:24:00,80,46,64
2023-01-10 14:39:00,80,47,63
2023-01-10 14:54:00,79,46,62
2023-01-10 15:09:00,78,45,63
2023-01-10 15:24:00,79,46,64
2023-01-10 15:39:00,78,47,63
2023-01-10 15:54:00,79,48,64
2023-01-10 16:09:00,80,49,65
2023-01-10 16:24:00,79,50,64
2023-01-10 16:39:00,80,51,65
2023-01-10 16:54:00,79,52,66
2023-01-10 17:09:00,78,51,67
2023-01-10 17:24:00,79,52,66
2023-01-10 17:39:00,80,51,65
2023-01-10 17:54:00,80,52,64
2023-01-10 18:09:00,80,53,65
2023-01-10 18:24:00,79,54,66
2023-01-10 18:39:00,80,55,67
2023-01-10 18:54:00,80,54,68
2023-01-10 19:09:00,80,55,69
2023-01-10 19:24:00,79,56,70
2023-01-10 19:39:00,78,55,69
2023-01-10 19:54:00,79,54,70
2023-01-10 20:09:00,78,53,69
2023-01-10 20:24:00,79,54,68
2023-01-10 20:39:00,78,55,69
2023-01-10 20:54:00,79,56,70
2023-01-10 21:09:00,80,57,69
2023-01-10 21:24:00,80,58,70
2023-01-10 21:39:00,79,59,69
2023-01-10 21:54:00,80,58,70
2023-01-10 22:09:00,79,59,69
2023-01-10 22:24:00,78,60,68
2023-01-10 22:39:00,79,61,67
2023-01-10 22:54:00,80,60,68
2023-01-10 23:09:00,79,59,69
2023-01-10 23:24:00,80,60,70
2023-01-10 23:39:00,80,61,71
2023-01-10 23:54:00,80,60,70
2023-01-11 00:09:00,79,61,69
2023-01-11 00:24:00,78,62,70
2023-01-11 00:39:00,77,61,69
2023-01-11 00:54:00,76,60,68
2023-01-11 01:09:00,75,59,69
2023-01-11 01:24:00,74,60,70
2023-01-11 01:39:00,75,59,71
2023-01-11 01:54:00,76,60,72
2023-01-11 02:09:00,75,61,71
2023-01-11 02:24:00,74,62,70
2023-01-11 02:39:00,75,61,69
2023-01-11 02:54:00,74,62,70
2023-01-11 03:09:00,75,61,69
2023-01-11 03:24:00,74,62,70
2023-01-11 03:39:00,75,63,69
2023-01-11 03:54:00,76,62,68
2023-01-11 04:09:00,77,61,69
2023-01-11 04:24:00,76,60,70
2023-01-11 04:39:00,77,61,69
2023-01-11 04:54:00,76,62,70
2023-01-11 05:09:00,77,63,69
2023-01-11 05:24:00,78,62,70
2023-01-11 05:39:00,77,61,71
2023-01-11 05:54:00,78,60,72
2023-01-11 06:09:00,79,59,71
2023-01-11 06:24:00,80,60,70
2023-01-11 06:39:00,79,61,71
2023-01-11 06:54:00,78,62,72
2023-01-11 07:09:00,77,61,71
2023-01-11 07:24:00,78,62,70
2023-01-11 07:39:00,79,63,71
2023-01-11 07:54:00,80,62,70
2023-01-11 08:09:00,79,61,71
2023-01-11 08:24:00,80,60,70
2023-01-11 08:39:00,80,59,69
2023-01-11 08:54:00,80,58,68
2023-01-11 09:09:00,79,57,69
2023-01-11 09:24:00,80,56,70
2023-01-11 09:39:00,80,57,71
2023-01-11 09:54:00,80,58,70
2023-01-11 10:09:00,79,57,69
2023-01-11 10:24:00,78,58,70
2023-01-11 10:39:00,79,57,69
2023-01-11 10:54:00,78,58,70
2023-01-11 11:09:00,79,57,69
2023-01-11 11:24:00,78,58,68
2023-01-11 11:39:00,77,59,67
2023-01-11 11:54:00,78,60,68
2023-01-11 12:09:00,79,61,69
2023-01-11 12:24:00,80,62,70
2023-01-11 12:39:00,79,63,71
2023-01-11 12:54:00,80,62,70
2023-01-11 13:09:00,79,63,69
2023-01-11 13:24:00,78,62,70
2023-01-11 13:39:00,79,63,71
2023-01-11 13:54:00,78,62,70
2023-01-11 14:09:00,77,61,69
2023-01-11 14:24:00,78,62,68
2023-01-11 14:39:00,77,61,67
2023-01-11 14:54:00,78,60,66
2023-01-11 15:09:00,77,61,65
2023-01-11 15:24:00,78,62,66
2023-01-11 15:39:00,79,61,67
2023-01-11 15:54:00,78,60,68
2023-01-11 16:09:00,79,61,69
2023-01-11 16:24:00,80,62,68
2023-01-11 16:39:00,80,61,67
2023-01-11 16:54:00,80,62,66
2023-01-11 17:09:00,80,63,67
2023-01-11 17:24:00,80,64,68
2023-01-11 17:39:00,80,65,67
2023-01-11 17:54:00,79,64,66
2023-01-11 18:09:00,80,65,67
2023-01-11 18:24:00,79,64,68
2023-01-11 18:39:00,78,63,67
2023-01-11 18:54:00,79,62,68
2023-01-11 19:09:00,78,61,69
2023-01-11 19:24:00,77,60,68
2023-01-11 19:39:00,78,59,67
2023-01-11 19:54:00,77,60,68
2023-01-11 20:09:00,76,59,67
2023-01-11 20:24:00,75,58,66
2023-01-11 20:39:00,76,57,65
2023-01-11 20:54:00,75,58,64
2023-01-11 21:09:00,74,57,65
2023-01-11 21:24:00,75,58,66
2023-01-11 21:39:00,74,59,67
2023-01-11 21:54:00,75,58,66
2023-01-11 22:09:00,76,57,67
2023-01-11 22:24:00,75,56,66
2023-01-11 22:39:00,76,55,67
2023-01-11 22:54:00,75,54,68
2023-01-11 23:09:00,74,55,69
2023-01-11 23:24:00,75,54,70
2023-01-11 23:39:00,74,53,71
2023-01-11 23:54:00,73,54,70
2023-01-12 00:09:00,72,53,69
2023-01-12 00:24:00,73,52,70
2023-01-12 00:39:00,74,51,71
2023-01-12 00:54:00,75,52,70
2023-01-12 01:09:00,76,51,71
2023-01-12 01:24:00,75,50,70
2023-01-12 01:39:00,74,49,71
2023-01-12 01:54:00,75,48,72
2023-01-12 02:09:00,74,47,73
2023-01-12 02:24:00,73,46,72
2023-01-12 02:39:00,74,47,71
2023-01-12 02:54:00,75,48,70
2023-01-12 03:09:00,76,47,71
2023-01-12 03:24:00,77,46,72
2023-01-12 03:39:00,78,47,73
2023-01-12 03:54:00,77,46,72
2023-01-12 04:09:00,76,45,73
2023-01-12 04:24:00,77,46,74
2023-01-12 04:39:00,76,47,75
2023-01-12 04:54:00,75,48,74
2023-01-12 05:09:00,76,49,73
2023-01-12 05:24:00,75,48,74
2023-01-12 05:39:00,76,49,73
2023-01-12 05:54:00,75,50,74
2023-01-12 06:09:00,76,51,73
2023-01-12 06:24:00,75,52,74
2023-01-12 06:39:00,74,53,73
2023-01-12 06:54:00,75,52,72
2023-01-12 07:09:00,74,53,71
2023-01-12 07:24:00,73,52,72
2023-01-12 07:39:00,74,53,73
2023-01-12 07:54:00,75,52,72
2023-01-12 08:09:00,74,51,71
2023-01-12 08:24:00,73,52,72
2023-01-12 08:39:00,72,53,71
2023-01-12 08:54:00,73,54,70
2023-01-12 09:09:00,74,55,69
2023-01-12 09:24:00,75,56,70
2023-01-12 09:39:00,74,55,71
2023-01-12 09:54:00,73,56,72
2023-01-12 10:09:00,74,57,71
2023-01-12 10:24:00,75,58,70
2023-01-12 10:39:00,76,59,71
2023-01-12 10:54:00,75,60,72
2023-01-12 11:09:00,74,61,71
2023-01-12 11:24:00,75,60,70
2023-01-12 11:39:00,74,61,71
2023-01-12 11:54:00,75,62,72
2023-01-12 12:09:00,76,63,71
2023-01-12 12:24:00,77,64,72
2023-01-12 12:39:00,78,63,73
2023-01-12 12:54:00,77,64,74
2023-01-12 13:09:00,76,65,75
2023-01-12 13:24:00,77,66,74
2023-01-12 13:39:00,76,67,73
2023-01-12 13:54:00,75,68,72
2023-01-12 14:09:00,76,67,73
2023-01-12 14:24:00,75,68,74
2023-01-12 14:39:00,74,67,75
2023-01-12 14:54:00,75,68,76
2023-01-12 15:09:00,74,69,75
2023-01-12 15:24:00,75,70,76
2023-01-12 15:39:00,76,69,77
2023-01-12 15:54:00,77,68,78
2023-01-12 16:09:00,76,67,77
2023-01-12 16:24:00,77,68,76
2023-01-12 16:39:00,76,67,77
2023-01-12 16:54:00,77,66,76
2023-01-12 17:09:00,76,65,77
2023-01-12 17:24:00,75,64,76
2023-01-12 17:39:00,76,63,77
2023-01-12 17:54:00,75,64,78
2023-01-12 18:09:00,74,63,77
2023-01-12 18:24:00,73,62,78
2023-01-12 18:39:00,74,61,77
2023-01-12 18:54:00,75,62,78
2023-01-12 19:09:00,76,61,77
2023-01-12 19:24:00,77,60,76
2023-01-12 19:39:00,78,61,75
2023-01-12 19:54:00,79,60,74
2023-01-12 20:09:00,78,61,73
2023-01-12 20:24:00,79,62,74
2023-01-12 20:39:00,80,63,75
2023-01-12 20:54:00,79,62,74
2023-01-12 21:09:00,80,63,73
2023-01-12 21:24:00,80,62,74
2023-01-12 21:39:00,79,63,75
2023-01-12 21:54:00,78,64,76
2023-01-12 22:09:00,79,65,77
2023-01-12 22:24:00,80,66,76
2023-01-12 22:39:00,79,67,77
2023-01-12 22:54:00,80,66,76
2023-01-12 23:09:00,79,67,77
2023-01-12 23:24:00,78,68,76
2023-01-12 23:39:00,77,69,77
2023-01-12 23:54:00,76,70,78
2023-01-13 00:09:00,75,69,77
2023-01-13 00:24:00,74,70,78
2023-01-13 00:39:00,73,69,77
2023-01-13 00:54:00,74,70,78
2023-01-13 01:09:00,73,69,79
2023-01-13 01:24:00,74,70,80
2023-01-13 01:39:00,73,69,79
2023-01-13 01:54:00,72,70,78
2023-01-13 02:09:00,71,71,77
2023-01-13 02:24:00,72,72,78
2023-01-13 02:39:00,73,73,79
2023-01-13 02:54:00,74,74,80
2023-01-13 03:09:00,75,73,81
2023-01-13 03:24:00,76,72,80
2023-01-13 03:39:00,77,71,79
2023-01-13 03:54:00,78,70,78
2023-01-13 04:09:00,79,71,77
2023-01-13 04:24:00,78,72,76
2023-01-13 04:39:00,77,73,75
2023-01-13 04:54:00,78,74,76
2023-01-13 05:09:00,77,75,77
2023-01-13 05:24:00,78,76,78
2023-01-13 05:39:00,79,77,77
2023-01-13 05:54:00,78,76,78
2023-01-13 06:09:00,79,75,77
2023-01-13 06:24:00,78,74,78
2023-01-13 06:39:00,77,75,77
2023-01-13 06:54:00,78,76,76
2023-01-13 07:09:00,77,75,77
2023-01-13 07:24:00,78,74,78
2023-01-13 07:39:00,79,75,79
2023-01-13 07:54:00,78,76,80
2023-01-13 08:09:00,77,77,81
2023-01-13 08:24:00,76,78,82
2023-01-13 08:39:00,75,79,81
2023-01-13 08:54:00,74,80,82
2023-01-13 09:09:00,73,79,81
2023-01-13 09:24:00,74,80,82
2023-01-13 09:39:00,73,80,81
2023-01-13 09:54:00,72,79,82
2023-01-13 10:09:00,71,80,81
2023-01-13 10:24:00,72,80,80
2023-01-13 10:39:00,71,79,81
2023-01-13 10:54:00,70,80,80
2023-01-13 11:09:00,71,80,81
2023-01-13 11:24:00,70,79,82
2023-01-13 11:39:00,71,78,81
2023-01-13 11:54:00,70,77,80
2023-01-13 12:09:00,69,78,79
