Date,heating_sig,economizer_sig,cooling_sig,supply_vfd_speed
1/7/2023 17:11,0,23,8,0
1/7/2023 17:26,0,22,7,0
1/7/2023 17:41,0,23,8,0
1/7/2023 17:56,0,24,7,0
1/7/2023 18:11,0,25,6,0
1/7/2023 18:26,0,26,5,0
1/7/2023 18:41,0,27,6,0
1/7/2023 18:56,0,26,5,0
1/7/2023 19:11,0,27,6,0
1/7/2023 19:26,0,26,5,0
1/7/2023 19:41,0,27,6,0
1/7/2023 19:56,0,26,5,0
1/7/2023 20:11,0,25,4,0
1/7/2023 20:26,0,26,5,0
1/7/2023 20:41,0,27,4,0
1/7/2023 20:56,0,28,5,0
1/7/2023 21:11,0,27,4,0
1/7/2023 21:26,0,26,5,0
1/7/2023 21:41,0,27,4,0
1/7/2023 21:56,0,26,3,0
1/7/2023 22:11,0,27,2,0
1/7/2023 22:26,0,28,1,0
1/7/2023 22:41,0,27,0,0
1/7/2023 22:56,0,26,0,0
1/7/2023 23:11,0,25,1,0
1/7/2023 23:26,0,24,2,0
1/7/2023 23:41,0,23,3,0
1/7/2023 23:56,0,22,4,0
1/8/2023 0:11,0,21,3,0
1/8/2023 0:26,0,20,2,0
1/8/2023 0:41,0,21,1,0
1/8/2023 0:56,0,20,2,0
1/8/2023 1:11,0,19,1,0
1/8/2023 1:26,0,18,2,0
1/8/2023 1:41,0,19,1,0
1/8/2023 1:56,0,18,0,0
1/8/2023 2:11,0,19,1,0
1/8/2023 2:26,0,20,0,0
1/8/2023 2:41,0,21,1,0
1/8/2023 2:56,0,20,2,0
1/8/2023 3:11,0,21,3,0
1/8/2023 3:26,0,22,4,0
1/8/2023 3:41,0,21,5,0
1/8/2023 3:56,0,20,6,0
1/8/2023 4:11,0,19,5,0
1/8/2023 4:26,0,18,4,0
1/8/2023 4:41,0,17,5,0
1/8/2023 4:56,0,18,4,0
1/8/2023 5:11,0,19,5,0
1/8/2023 5:26,0,18,4,0
1/8/2023 5:41,0,17,5,0
1/8/2023 5:56,0,18,6,0
1/8/2023 6:11,0,19,5,0
1/8/2023 6:26,0,18,4,0
1/8/2023 6:41,0,19,5,0
1/8/2023 6:56,0,20,4,0
1/8/2023 7:11,0,19,3,0
1/8/2023 7:26,0,20,4,0
1/8/2023 7:41,0,19,5,0
1/8/2023 7:56,0,20,4,0
1/8/2023 8:11,0,19,3,0
1/8/2023 8:26,0,18,2,0
1/8/2023 8:41,0,17,1,0
1/8/2023 8:56,0,16,0,0
1/8/2023 9:11,0,17,1,0
1/8/2023 9:26,0,16,2,0
1/8/2023 9:41,0,15,1,0
1/8/2023 9:56,0,16,2,0
1/8/2023 10:11,0,17,1,0
1/8/2023 10:26,0,16,2,0
1/8/2023 10:41,0,17,3,0
1/8/2023 10:56,0,16,2,0
1/8/2023 11:11,0,15,1,0
1/8/2023 11:26,0,14,0,0
1/8/2023 11:41,0,13,1,0
1/8/2023 11:56,0,14,0,0
1/8/2023 12:11,0,15,1,0
1/8/2023 12:26,0,14,2,0
1/8/2023 12:41,0,13,1,0
1/8/2023 12:56,0,12,2,0
1/8/2023 13:11,0,11,3,0
1/8/2023 13:26,0,12,2,0
1/8/2023 13:41,0,13,1,0
1/8/2023 13:56,0,14,0,0
1/8/2023 14:11,0,13,0,0
1/8/2023 14:26,0,12,0,0
1/8/2023 14:41,0,11,0,0
1/8/2023 14:56,0,10,0,0
1/8/2023 15:11,0,9,0,0
1/8/2023 15:26,0,8,0,0
1/8/2023 15:41,0,7,0,0
1/8/2023 15:56,0,8,0,0
1/8/2023 16:11,0,9,1,0
1/8/2023 16:26,0,10,2,0
1/8/2023 16:41,0,9,1,0
1/8/2023 16:56,0,8,0,55
1/8/2023 17:11,0,9,0,54
1/8/2023 17:26,0,10,1,53
1/8/2023 17:41,0,9,2,54
1/8/2023 17:56,0,8,1,55
1/8/2023 18:11,0,9,2,54
1/8/2023 18:26,0,8,3,55
1/8/2023 18:41,0,7,4,56
1/8/2023 18:56,0,8,3,57
1/8/2023 19:11,0,9,2,56
1/8/2023 19:26,0,8,1,55
1/8/2023 19:41,0,7,0,54
1/8/2023 19:56,0,6,1,53
1/8/2023 20:11,0,5,0,54
1/8/2023 20:26,0,6,1,53
1/8/2023 20:41,0,7,2,54
1/8/2023 20:56,0,6,1,53
1/8/2023 21:11,0,7,2,52
1/8/2023 21:26,0,6,1,53
1/8/2023 21:41,0,5,2,54
1/8/2023 21:56,0,4,1,55
1/8/2023 22:11,0,5,2,54
1/8/2023 22:26,0,4,1,53
1/8/2023 22:41,0,3,2,52
1/8/2023 22:56,0,2,1,53
1/8/2023 23:11,0,3,0,52
1/8/2023 23:26,0,4,1,51
1/8/2023 23:41,0,3,2,52
1/8/2023 23:56,0,2,3,53
1/9/2023 0:11,0,3,2,54
1/9/2023 0:26,0,4,3,53
1/9/2023 0:41,0,3,4,52
1/9/2023 0:56,0,4,5,51
1/9/2023 1:11,0,5,4,52
1/9/2023 1:26,0,4,3,51
1/9/2023 1:41,0,5,2,52
1/9/2023 1:56,0,4,1,51
1/9/2023 2:11,0,5,2,52
1/9/2023 2:26,0,6,1,51
1/9/2023 2:41,0,7,0,52
1/9/2023 2:56,0,8,0,53
1/9/2023 3:11,0,9,1,54
1/9/2023 3:26,0,10,2,53
1/9/2023 3:41,0,11,1,52
1/9/2023 3:56,0,10,0,51
1/9/2023 4:11,0,9,1,50
1/9/2023 4:26,0,10,0,49
1/9/2023 4:41,0,11,1,50
1/9/2023 4:56,0,12,0,51
1/9/2023 5:11,0,11,1,52
1/9/2023 5:26,0,10,2,53
1/9/2023 5:41,0,11,3,54
1/9/2023 5:56,0,10,4,55
1/9/2023 6:11,0,11,5,56
1/9/2023 6:26,0,12,4,57
1/9/2023 6:41,0,11,3,58
1/9/2023 6:56,0,10,4,57
1/9/2023 7:11,0,11,3,56
1/9/2023 7:26,0,12,2,55
1/9/2023 7:41,0,13,3,56
1/9/2023 7:56,0,14,2,55
1/9/2023 8:11,0,13,1,56
1/9/2023 8:26,0,12,2,55
1/9/2023 8:41,0,13,3,54
1/9/2023 8:56,0,12,2,53
1/9/2023 9:11,0,11,1,54
1/9/2023 9:26,0,10,2,53
1/9/2023 9:41,0,9,3,54
1/9/2023 9:56,0,8,4,55
1/9/2023 10:11,0,7,3,56
1/9/2023 10:26,0,8,4,55
1/9/2023 10:41,0,9,3,56
1/9/2023 10:56,0,10,4,57
1/9/2023 11:11,0,9,3,56
1/9/2023 11:26,0,8,4,55
1/9/2023 11:41,0,7,5,54
1/9/2023 11:56,0,6,4,55
1/9/2023 12:11,0,7,3,54
1/9/2023 12:26,0,8,4,53
1/9/2023 12:41,0,7,3,54
1/9/2023 12:56,0,8,4,55
1/9/2023 13:11,0,7,5,54
1/9/2023 13:26,0,8,4,53
1/9/2023 13:41,0,7,5,52
1/9/2023 13:56,0,6,6,53
1/9/2023 14:11,0,5,7,54
1/9/2023 14:26,0,4,8,55
1/9/2023 14:41,0,3,9,56
1/9/2023 14:56,0,4,10,55
1/9/2023 15:11,0,3,9,56
1/9/2023 15:26,0,4,10,57
1/9/2023 15:41,0,5,11,56
1/9/2023 15:56,0,6,10,57
1/9/2023 16:11,0,7,9,56
1/9/2023 16:26,0,8,8,57
1/9/2023 16:41,0,7,9,58
1/9/2023 16:56,0,6,8,57
1/9/2023 17:11,0,7,9,58
1/9/2023 17:26,0,6,10,57
1/9/2023 17:41,0,5,9,56
1/9/2023 17:56,0,6,8,55
1/9/2023 18:11,0,7,9,54
1/9/2023 18:26,0,6,10,53
1/9/2023 18:41,0,7,9,54
1/9/2023 18:56,0,6,10,55
1/9/2023 19:11,0,5,11,54
1/9/2023 19:26,0,4,12,53
1/9/2023 19:41,0,5,11,54
1/9/2023 19:56,0,6,10,55
1/9/2023 20:11,0,5,11,54
1/9/2023 20:26,0,4,12,53
1/9/2023 20:41,0,3,13,52
1/9/2023 20:56,0,2,12,51
1/9/2023 21:11,0,3,13,50
1/9/2023 21:26,0,4,12,51
1/9/2023 21:41,0,3,11,52
1/9/2023 21:56,0,4,12,51
1/9/2023 22:11,0,5,13,50
1/9/2023 22:26,0,4,12,49
1/9/2023 22:41,0,5,13,48
1/9/2023 22:56,0,6,14,47
1/9/2023 23:11,0,5,13,48
1/9/2023 23:26,0,6,12,49
1/9/2023 23:41,0,7,11,50
1/9/2023 23:56,0,6,10,51
1/10/2023 0:11,0,7,11,52
1/10/2023 0:26,0,8,12,51
1/10/2023 0:41,0,7,13,52
1/10/2023 0:56,0,8,12,51
1/10/2023 1:11,0,7,13,50
1/10/2023 1:26,0,6,14,51
1/10/2023 1:41,0,7,15,50
1/10/2023 1:56,0,8,14,51
1/10/2023 2:11,0,7,13,52
1/10/2023 2:26,0,6,12,53
1/10/2023 2:41,0,5,13,54
1/10/2023 2:56,0,4,12,53
1/10/2023 3:11,0,5,11,52
1/10/2023 3:26,0,6,10,51
1/10/2023 3:41,0,7,11,50
1/10/2023 3:56,0,8,12,49
1/10/2023 4:11,0,9,13,48
1/10/2023 4:26,0,10,14,47
1/10/2023 4:41,0,11,13,46
1/10/2023 4:56,0,10,12,47
1/10/2023 5:11,0,11,11,48
1/10/2023 5:26,0,12,12,49
1/10/2023 5:41,0,13,11,48
1/10/2023 5:56,0,12,10,47
1/10/2023 6:11,0,11,11,48
1/10/2023 6:26,0,12,12,47
1/10/2023 6:41,0,11,11,46
1/10/2023 6:56,0,12,12,45
1/10/2023 7:11,0,13,11,46
1/10/2023 7:26,0,12,10,47
1/10/2023 7:41,0,13,11,46
1/10/2023 7:56,0,14,10,45
1/10/2023 8:11,0,15,11,44
1/10/2023 8:26,0,14,12,43
1/10/2023 8:41,0,13,13,42
1/10/2023 8:56,0,12,12,41
1/10/2023 9:11,0,13,11,42
1/10/2023 9:26,0,12,10,43
1/10/2023 9:41,0,11,11,44
1/10/2023 9:56,0,12,10,43
1/10/2023 10:11,0,13,9,42
1/10/2023 10:26,0,12,8,41
1/10/2023 10:41,0,13,7,42
1/10/2023 10:56,0,14,6,43
1/10/2023 11:11,0,13,5,44
1/10/2023 11:26,0,14,4,43
1/10/2023 11:41,0,15,3,42
1/10/2023 11:56,0,16,2,41
1/10/2023 12:11,0,15,3,40
1/10/2023 12:26,0,14,4,39
1/10/2023 12:41,0,13,5,40
1/10/2023 12:56,0,12,6,39
1/10/2023 13:11,0,11,7,38
1/10/2023 13:26,0,12,6,37
1/10/2023 13:41,0,11,5,38
1/10/2023 13:56,0,10,4,39
1/10/2023 14:11,0,11,3,38
1/10/2023 14:26,0,10,2,37
1/10/2023 14:41,0,11,3,38
1/10/2023 14:56,0,10,4,39
1/10/2023 15:11,0,9,3,38
1/10/2023 15:26,0,10,4,39
1/10/2023 15:41,0,11,3,40
1/10/2023 15:56,0,12,2,41
1/10/2023 16:11,0,11,3,40
1/10/2023 16:26,0,10,4,39
1/10/2023 16:41,0,11,5,38
1/10/2023 16:56,0,10,4,39
1/10/2023 17:11,0,11,3,40
1/10/2023 17:26,0,10,2,41
1/10/2023 17:41,0,9,1,40
1/10/2023 17:56,0,8,0,41
1/10/2023 18:11,0,9,1,40
1/10/2023 18:26,0,10,0,41
1/10/2023 18:41,0,9,1,42
1/10/2023 18:56,0,8,2,43
1/10/2023 19:11,0,7,3,44
1/10/2023 19:26,0,8,4,43
1/10/2023 19:41,0,9,3,42
1/10/2023 19:56,0,10,4,43
1/10/2023 20:11,0,9,5,42
1/10/2023 20:26,0,10,4,43
1/10/2023 20:41,0,9,3,44
1/10/2023 20:56,0,10,4,45
1/10/2023 21:11,0,11,5,44
1/10/2023 21:26,0,12,6,43
1/10/2023 21:41,0,11,7,44
1/10/2023 21:56,0,12,6,43
1/10/2023 22:11,0,13,7,42
1/10/2023 22:26,0,12,8,43
1/10/2023 22:41,0,11,9,42
1/10/2023 22:56,0,10,8,41
1/10/2023 23:11,0,11,7,42
1/10/2023 23:26,0,10,8,43
1/10/2023 23:41,0,11,7,44
1/10/2023 23:56,0,10,8,43
1/11/2023 0:11,0,9,7,44
1/11/2023 0:26,0,10,8,45
1/11/2023 0:41,0,11,7,44
1/11/2023 0:56,0,12,8,45
1/11/2023 1:11,0,13,9,44
1/11/2023 1:26,0,14,10,43
1/11/2023 1:41,0,13,9,44
1/11/2023 1:56,0,14,10,43
1/11/2023 2:11,0,13,11,42
1/11/2023 2:26,0,14,12,41
1/11/2023 2:41,0,13,11,40
1/11/2023 2:56,0,14,12,39
1/11/2023 3:11,0,15,13,40
1/11/2023 3:26,0,16,14,39
1/11/2023 3:41,0,17,15,38
1/11/2023 3:56,0,18,14,37
1/11/2023 4:11,0,17,13,38
1/11/2023 4:26,0,16,12,39
1/11/2023 4:41,0,15,11,40
1/11/2023 4:56,0,16,10,39
1/11/2023 5:11,0,15,9,40
1/11/2023 5:26,0,14,10,41
1/11/2023 5:41,0,13,11,42
1/11/2023 5:56,0,12,10,43
1/11/2023 6:11,0,13,11,44
1/11/2023 6:26,0,12,10,43
1/11/2023 6:41,0,11,11,44
1/11/2023 6:56,0,12,10,43
1/11/2023 7:11,0,11,11,42
1/11/2023 7:26,0,10,12,41
1/11/2023 7:41,0,9,13,40
1/11/2023 7:56,0,8,14,39
1/11/2023 8:11,0,9,13,40
1/11/2023 8:26,0,8,12,41
1/11/2023 8:41,0,7,13,42
1/11/2023 8:56,0,6,14,43
1/11/2023 9:11,0,7,13,44
1/11/2023 9:26,0,8,12,45
1/11/2023 9:41,0,7,13,46
1/11/2023 9:56,0,6,14,47
1/11/2023 10:11,0,5,13,46
1/11/2023 10:26,0,4,12,45
1/11/2023 10:41,0,5,11,44
1/11/2023 10:56,0,4,10,45
1/11/2023 11:11,0,3,9,44
1/11/2023 11:26,0,4,8,45
1/11/2023 11:41,0,3,7,44
1/11/2023 11:56,0,4,6,43
1/11/2023 12:11,0,5,5,42
1/11/2023 12:26,0,4,4,41
1/11/2023 12:41,0,5,3,40
1/11/2023 12:56,0,6,4,41
1/11/2023 13:11,0,7,3,40
1/11/2023 13:26,0,8,4,41
1/11/2023 13:41,0,9,3,42
1/11/2023 13:56,0,10,2,41
1/11/2023 14:11,0,9,1,42
1/11/2023 14:26,0,8,0,41
1/11/2023 14:41,0,9,0,40
1/11/2023 14:56,0,8,1,41
1/11/2023 15:11,0,9,0,40
1/11/2023 15:26,0,10,1,41
1/11/2023 15:41,0,11,0,40
1/11/2023 15:56,0,10,1,39
1/11/2023 16:11,0,9,2,40
1/11/2023 16:26,0,8,1,39
1/11/2023 16:41,0,9,2,40
1/11/2023 16:56,0,8,1,39
1/11/2023 17:11,0,7,2,38
1/11/2023 17:26,0,6,3,39
1/11/2023 17:41,0,5,2,38
1/11/2023 17:56,0,6,1,37
1/11/2023 18:11,0,5,0,38
1/11/2023 18:26,0,4,0,37
1/11/2023 18:41,0,5,0,36
1/11/2023 18:56,0,6,0,35
1/11/2023 19:11,0,5,0,36
1/11/2023 19:26,0,4,0,35
1/11/2023 19:41,0,5,0,34
1/11/2023 19:56,0,6,1,35
1/11/2023 20:11,0,5,2,36
1/11/2023 20:26,0,6,1,35
1/11/2023 20:41,0,7,0,36
1/11/2023 20:56,0,6,1,35
1/11/2023 21:11,0,7,2,34
1/11/2023 21:26,0,8,3,33
1/11/2023 21:41,0,9,2,32
1/11/2023 21:56,0,8,1,31
1/11/2023 22:11,0,9,2,32
1/11/2023 22:26,0,10,3,33
1/11/2023 22:41,0,11,2,32
1/11/2023 22:56,0,10,3,31
1/11/2023 23:11,0,11,2,32
1/11/2023 23:26,0,12,1,33
1/11/2023 23:41,0,13,2,34
1/11/2023 23:56,0,12,1,33
1/12/2023 0:11,0,13,0,32
1/12/2023 0:26,0,14,1,31
1/12/2023 0:41,0,15,2,32
1/12/2023 0:56,0,14,1,31
1/12/2023 1:11,0,13,0,32
1/12/2023 1:26,0,12,1,33
1/12/2023 1:41,0,13,2,34
1/12/2023 1:56,0,12,1,33
1/12/2023 2:11,0,11,0,32
1/12/2023 2:26,0,10,1,31
1/12/2023 2:41,0,9,0,32
1/12/2023 2:56,0,8,0,33
1/12/2023 3:11,0,7,1,32
1/12/2023 3:26,0,6,0,33
1/12/2023 3:41,0,7,1,32
1/12/2023 3:56,0,8,0,33
1/12/2023 4:11,0,7,0,34
1/12/2023 4:26,0,8,1,35
1/12/2023 4:41,0,9,0,34
1/12/2023 4:56,0,8,0,35
1/12/2023 5:11,0,9,0,36
1/12/2023 5:26,0,8,1,37
1/12/2023 5:41,0,7,0,36
1/12/2023 5:56,0,8,1,35
1/12/2023 6:11,0,7,0,36
1/12/2023 6:26,0,8,1,37
1/12/2023 6:41,0,9,2,38
1/12/2023 6:56,0,10,1,39
1/12/2023 7:11,0,9,2,40
1/12/2023 7:26,0,10,1,41
1/12/2023 7:41,0,11,2,40
1/12/2023 7:56,0,12,1,41
1/12/2023 8:11,0,13,0,40
1/12/2023 8:26,0,12,0,39
1/12/2023 8:41,0,11,0,40
1/12/2023 8:56,0,12,1,39
1/12/2023 9:11,0,13,2,38
1/12/2023 9:26,0,12,1,37
1/12/2023 9:41,0,13,0,36
1/12/2023 9:56,0,14,0,35
1/12/2023 10:11,0,13,1,36
1/12/2023 10:26,0,12,0,35
1/12/2023 10:41,0,13,0,34
1/12/2023 10:56,0,14,0,33
1/12/2023 11:11,0,15,1,34
1/12/2023 11:26,0,16,0,35
1/12/2023 11:41,0,17,0,36
1/12/2023 11:56,0,18,0,35
1/12/2023 12:11,0,17,1,36
1/12/2023 12:26,0,16,0,37
1/12/2023 12:41,0,15,0,36
1/12/2023 12:56,0,16,1,35
1/12/2023 13:11,0,15,0,36
1/12/2023 13:26,0,16,0,35
1/12/2023 13:41,0,17,0,36
1/12/2023 13:56,0,18,0,37
1/12/2023 14:11,0,19,0,36
1/12/2023 14:26,0,20,1,35
1/12/2023 14:41,0,21,0,34
1/12/2023 14:56,0,22,1,33
1/12/2023 15:11,0,21,2,34
1/12/2023 15:26,0,22,3,35
1/12/2023 15:41,0,21,2,34
1/12/2023 15:56,0,22,3,33
1/12/2023 16:11,0,23,2,34
1/12/2023 16:26,0,22,1,33
1/12/2023 16:41,0,21,2,32
1/12/2023 16:56,0,20,3,31
1/12/2023 17:11,0,19,2,32
1/12/2023 17:26,0,18,1,33
1/12/2023 17:41,0,19,0,32
1/12/2023 17:56,0,18,0,31
1/12/2023 18:11,0,17,0,32
1/12/2023 18:26,0,18,0,31
1/12/2023 18:41,0,17,1,32
1/12/2023 18:56,0,18,2,31
1/12/2023 19:11,0,19,3,32
1/12/2023 19:26,0,18,2,31
1/12/2023 19:41,0,17,1,32
1/12/2023 19:56,0,16,0,33
1/12/2023 20:11,0,15,1,34
1/12/2023 20:26,0,16,0,33
1/12/2023 20:41,0,15,0,34
1/12/2023 20:56,0,14,0,35
1/12/2023 21:11,0,15,1,34
1/12/2023 21:26,0,14,0,33
1/12/2023 21:41,0,15,0,34
1/12/2023 21:56,0,16,0,33
1/12/2023 22:11,0,15,0,32
1/12/2023 22:26,0,14,1,31
1/12/2023 22:41,0,13,0,30
1/12/2023 22:56,0,12,0,29
1/12/2023 23:11,0,11,1,30
1/12/2023 23:26,0,12,2,29
1/12/2023 23:41,0,11,1,28
1/12/2023 23:56,0,12,2,27
1/13/2023 0:11,0,13,3,28
1/13/2023 0:26,0,12,4,29
1/13/2023 0:41,0,13,5,30
1/13/2023 0:56,0,14,6,31
1/13/2023 1:11,0,15,7,30
1/13/2023 1:26,0,16,8,29
1/13/2023 1:41,0,17,9,28
1/13/2023 1:56,0,16,8,29
1/13/2023 2:11,0,17,9,30
1/13/2023 2:26,0,18,8,31
1/13/2023 2:41,0,19,9,30
1/13/2023 2:56,0,20,8,29
1/13/2023 3:11,0,21,9,28
1/13/2023 3:26,0,20,10,27
1/13/2023 3:41,0,21,9,28
1/13/2023 3:56,0,20,10,29
1/13/2023 4:11,0,21,11,30
1/13/2023 4:26,0,22,12,31
1/13/2023 4:41,0,21,13,32
1/13/2023 4:56,0,22,14,33
1/13/2023 5:11,0,21,13,34
1/13/2023 5:26,0,22,12,35
1/13/2023 5:41,0,23,11,36
1/13/2023 5:56,0,22,12,37
1/13/2023 6:11,0,21,13,36
1/13/2023 6:26,0,22,12,37
1/13/2023 6:41,0,21,11,36
1/13/2023 6:56,0,22,12,37
1/13/2023 7:11,0,21,13,36
1/13/2023 7:26,0,20,14,37
1/13/2023 7:41,0,21,15,38
1/13/2023 7:56,0,20,16,39
1/13/2023 8:11,0,19,17,40
1/13/2023 8:26,0,18,18,39
1/13/2023 8:41,0,19,19,38
1/13/2023 8:56,0,20,20,37
1/13/2023 9:11,0,19,21,38
1/13/2023 9:26,0,20,22,39
1/13/2023 9:41,0,21,23,38
1/13/2023 9:56,0,22,22,39
1/13/2023 10:11,0,23,21,38
1/13/2023 10:26,0,24,22,39
1/13/2023 10:41,0,23,21,40
1/13/2023 10:56,0,22,22,41
1/13/2023 11:11,0,23,23,40
1/13/2023 11:26,0,24,22,39
1/13/2023 11:41,0,23,21,38
1/13/2023 11:56,0,24,20,37
1/13/2023 12:11,0,25,21,38
1/13/2023 12:26,0,24,20,37
1/13/2023 12:41,0,23,19,38
1/13/2023 12:56,0,22,18,39
1/13/2023 13:11,0,23,17,40
1/13/2023 13:26,0,22,16,41
1/13/2023 13:41,0,23,15,40
1/13/2023 13:56,0,22,14,41
1/13/2023 14:11,0,21,13,42
1/13/2023 14:26,0,20,14,41
1/13/2023 14:41,0,21,13,42
1/13/2023 14:56,0,20,12,41
1/13/2023 15:11,0,19,13,40
1/13/2023 15:26,0,18,12,41
1/13/2023 15:41,0,19,11,40
1/13/2023 15:56,0,20,12,39
1/13/2023 16:11,0,21,11,40
1/13/2023 16:26,0,22,10,39
1/13/2023 16:41,0,23,11,40
1/13/2023 16:56,0,22,10,41
1/13/2023 17:11,0,21,11,40
1/13/2023 17:26,0,20,12,41
1/13/2023 17:41,0,19,13,40
1/13/2023 17:56,0,20,12,41
1/13/2023 18:11,0,19,11,42
1/13/2023 18:26,0,20,12,41
1/13/2023 18:41,0,21,13,42
1/13/2023 18:56,0,22,14,43
1/13/2023 19:11,0,21,15,42
1/13/2023 19:26,0,22,16,43
1/13/2023 19:41,0,21,17,42
1/13/2023 19:56,0,20,18,43
1/13/2023 20:11,0,21,19,44
1/13/2023 20:26,0,22,20,45
1/13/2023 20:41,0,23,19,46
1/13/2023 20:56,0,22,18,47
1/13/2023 21:11,0,23,19,48
1/13/2023 21:26,0,22,18,49
1/13/2023 21:41,0,23,17,48
1/13/2023 21:56,0,24,18,49
1/13/2023 22:11,0,25,19,48
1/13/2023 22:26,0,26,18,49
1/13/2023 22:41,0,25,19,50
1/13/2023 22:56,0,24,18,51
1/13/2023 23:11,0,25,17,52
1/13/2023 23:26,0,24,16,51
1/13/2023 23:41,0,23,15,52
1/13/2023 23:56,0,24,16,53
1/14/2023 0:11,0,25,17,54
1/14/2023 0:26,0,26,16,53
1/14/2023 0:41,0,25,15,54
1/14/2023 0:56,0,26,16,53
1/14/2023 1:11,0,25,15,52
1/14/2023 1:26,0,26,16,53
1/14/2023 1:41,0,25,17,54
1/14/2023 1:56,0,26,16,55
1/14/2023 2:11,0,27,17,56
1/14/2023 2:26,0,28,18,55
1/14/2023 2:41,0,27,17,54
1/14/2023 2:56,0,26,16,53
1/14/2023 3:11,0,25,17,52
1/14/2023 3:26,0,26,16,53
1/14/2023 3:41,0,27,17,54
1/14/2023 3:56,0,26,18,53
1/14/2023 4:11,0,27,19,52
1/14/2023 4:26,0,26,20,51
1/14/2023 4:41,0,27,19,52
1/14/2023 4:56,0,28,18,51
1/14/2023 5:11,0,27,19,50
1/14/2023 5:26,0,26,18,49
1/14/2023 5:41,0,27,19,48
1/14/2023 5:56,0,26,18,47
1/14/2023 6:11,0,27,19,48
1/14/2023 6:26,0,26,20,49
1/14/2023 6:41,0,25,21,50
1/14/2023 6:56,0,24,22,49
1/14/2023 7:11,0,23,21,48
1/14/2023 7:26,0,24,20,47
1/14/2023 7:41,0,25,21,48
1/14/2023 7:56,0,24,22,49
1/14/2023 8:11,0,23,23,50
1/14/2023 8:26,0,24,24,49
1/14/2023 8:41,0,23,23,50
1/14/2023 8:56,0,22,22,49
1/14/2023 9:11,0,21,23,48
1/14/2023 9:26,0,20,22,47
1/14/2023 9:41,0,21,21,46
1/14/2023 9:56,0,20,22,47
1/14/2023 10:11,0,19,23,46
1/14/2023 10:26,0,18,22,47
1/14/2023 10:41,0,19,21,46
1/14/2023 10:56,0,18,20,45
1/14/2023 11:11,0,17,21,46
1/14/2023 11:26,0,16,22,47
1/14/2023 11:41,0,17,21,48
1/14/2023 11:56,0,18,20,47
1/14/2023 12:11,0,17,19,48
1/14/2023 12:26,0,16,18,49
1/14/2023 12:41,0,15,17,48
1/14/2023 12:56,0,14,18,47
1/14/2023 13:11,0,13,17,48
1/14/2023 13:26,0,12,16,49
1/14/2023 13:41,0,13,15,48
1/14/2023 13:56,0,12,14,49
1/14/2023 14:11,0,13,13,50
1/14/2023 14:26,0,12,12,49
1/14/2023 14:41,0,13,11,48
1/14/2023 14:56,0,14,10,49
1/14/2023 15:11,0,13,9,50
1/14/2023 15:26,0,12,10,49
1/14/2023 15:41,0,11,11,48
1/14/2023 15:56,0,12,10,47
1/14/2023 16:11,0,13,11,48
1/14/2023 16:26,0,12,12,47
1/14/2023 16:41,0,13,13,48
1/14/2023 16:56,0,14,12,49
1/14/2023 17:11,0,13,11,50
1/14/2023 17:26,0,12,12,51
1/14/2023 17:41,0,11,13,0
1/14/2023 17:56,0,10,14,0
1/14/2023 18:11,0,9,13,0
1/14/2023 18:26,0,10,14,0
1/14/2023 18:41,0,9,15,0
1/14/2023 18:56,0,8,14,0
1/14/2023 19:11,0,7,13,0
1/14/2023 19:26,0,6,14,0
1/14/2023 19:41,0,7,13,0
1/14/2023 19:56,0,8,14,0
1/14/2023 20:11,0,9,13,0
1/14/2023 20:26,0,10,12,0
1/14/2023 20:41,0,9,13,0
1/14/2023 20:56,0,10,12,0
1/14/2023 21:11,0,9,11,0
1/14/2023 21:26,0,8,12,0
1/14/2023 21:41,0,9,11,0
1/14/2023 21:56,0,8,10,0
1/14/2023 22:11,0,7,9,0
1/14/2023 22:26,0,8,10,0
1/14/2023 22:41,0,9,9,0
1/14/2023 22:56,0,10,8,0
1/14/2023 23:11,0,9,7,0
1/14/2023 23:26,0,10,8,0
1/14/2023 23:41,0,11,9,0
1/14/2023 23:56,0,10,8,0
1/15/2023 0:11,0,11,9,0
1/15/2023 0:26,0,12,10,0
1/15/2023 0:41,0,13,11,0
1/15/2023 0:56,0,14,10,0
1/15/2023 1:11,0,15,9,0
1/15/2023 1:26,0,14,8,0
1/15/2023 1:41,0,15,9,0
1/15/2023 1:56,0,14,10,0
1/15/2023 2:11,0,15,9,0
1/15/2023 2:26,0,16,10,0
1/15/2023 2:41,0,17,9,0
1/15/2023 2:56,0,16,8,0
1/15/2023 3:11,0,15,7,0
1/15/2023 3:26,0,14,8,0
1/15/2023 3:41,0,13,9,0
1/15/2023 3:56,0,14,8,0
1/15/2023 4:11,0,15,9,0
1/15/2023 4:26,0,14,8,0
1/15/2023 4:41,0,15,9,0
1/15/2023 4:56,0,14,8,0
1/15/2023 5:11,0,15,9,0
1/15/2023 5:26,0,14,10,0
1/15/2023 5:41,0,13,9,0
1/15/2023 5:56,0,14,10,0
1/15/2023 6:11,0,13,9,0
1/15/2023 6:26,0,12,10,0
1/15/2023 6:41,0,13,9,0
1/15/2023 6:56,0,12,8,0
1/15/2023 7:11,0,13,9,0
1/15/2023 7:26,0,12,10,0
1/15/2023 7:41,0,11,11,0
1/15/2023 7:56,0,12,10,0
1/15/2023 8:11,0,13,9,0
1/15/2023 8:26,0,12,10,0
1/15/2023 8:41,0,13,11,0
