Date,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Return Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
5/15/2008 6:38,45,65,47.47,70.55,68.28,1,1,1,1,0.4,0.4,0.6,0,0.57,1.4,4.23,1,1
5/15/2008 6:39,44.93,65,47.49,70.58,68.31,1,1,1,1,0.4,0.4,0.6,0,0.59,1.4,4.23,1,1
5/15/2008 6:40,44.97,65,47.48,70.6,68.33,1,1,1,1,0.4,0.4,0.6,0,0.6,1.4,4.23,1,1
5/15/2008 6:41,44.87,65,47.56,70.61,68.34,1,1,1,1,0.4,0.4,0.6,0,0.62,1.4,4.23,1,1
5/15/2008 6:42,44.84,65,47.58,70.61,68.34,1,1,1,1,0.4,0.4,0.6,0,0.63,1.4,4.23,1,1
5/15/2008 6:43,44.84,65,47.7,70.6,68.33,1,1,1,1,0.4,0.4,0.6,0,0.65,1.4,4.23,1,1
5/15/2008 6:44,44.79,65,47.74,70.59,68.32,1,1,1,1,0.4,0.4,0.6,0,0.66,1.4,4.23,1,1
5/15/2008 6:45,44.72,65,47.86,70.58,68.3,1,1,1,1,0.4,0.4,0.6,0,0.68,1.4,4.23,1,1
5/15/2008 6:46,44.7,65,48.03,70.56,68.29,1,1,1,1,0.4,0.4,0.6,0,0.69,1.4,4.23,1,1
5/15/2008 6:47,44.59,65,48.23,70.55,68.28,1,1,1,1,0.4,0.4,0.6,0,0.71,1.4,4.23,1,1
5/15/2008 6:48,44.61,65,48.4,70.54,68.27,1,1,1,1,0.4,0.4,0.6,0,0.72,1.4,4.23,1,1
5/15/2008 6:49,44.57,65,48.53,70.54,68.27,1,1,1,1,0.4,0.4,0.6,0,0.74,1.4,4.23,1,1
5/15/2008 6:50,44.44,65,48.67,70.55,68.27,1,1,1,1,0.4,0.4,0.6,0,0.76,1.4,4.23,1,1
5/15/2008 6:51,44.41,65,48.72,70.56,68.29,1,1,1,1,0.4,0.4,0.6,0,0.77,1.4,4.23,1,1
5/15/2008 6:52,44.3,65,48.74,70.58,68.31,1,1,1,1,0.4,0.4,0.6,0,0.79,1.4,4.23,1,1
5/15/2008 6:53,44.27,65,48.77,70.6,68.33,1,1,1,1,0.4,0.4,0.6,0,0.8,1.4,4.23,1,1
5/15/2008 6:54,44.21,65,48.79,70.64,68.36,1,1,1,1,0.4,0.4,0.6,0,0.82,1.4,4.23,1,1
5/15/2008 6:55,44.25,65,48.84,70.67,68.4,1,1,1,1,0.4,0.4,0.6,0,0.84,1.4,4.23,1,1
5/15/2008 6:56,44.21,65,48.93,70.71,68.43,1,1,1,1,0.4,0.4,0.6,0,0.85,1.4,4.23,1,1
5/15/2008 6:57,44.08,65,49.02,70.74,68.47,1,1,1,1,0.4,0.4,0.6,0,0.87,1.4,4.23,1,1
5/15/2008 6:58,44,65,49.14,70.78,68.51,1,1,1,1,0.4,0.4,0.6,0,0.89,1.4,4.23,1,1
5/15/2008 6:59,43.93,65,49.25,70.82,68.55,1,1,1,1,0.4,0.4,0.6,0,0.9,1.4,4.23,1,1
5/15/2008 7:00,43.91,65,49.42,70.86,68.59,1,1,1,1,0.4,0.4,0.6,0,0.92,1.4,4.23,1,1
5/15/2008 7:01,43.91,65,49.54,70.9,68.63,1,1,1,1,0.4,0.4,0.6,0,0.94,1.4,4.23,1,1
5/15/2008 7:02,43.8,65,49.64,70.93,68.66,1,1,1,1,0.4,0.4,0.6,0,0.95,1.4,4.23,1,1
5/15/2008 7:03,43.71,65,49.8,70.96,68.69,1,1,1,1,0.4,0.4,0.6,0,0.97,1.4,4.23,1,1
5/15/2008 7:04,43.75,65,49.99,70.99,68.71,1,1,1,1,0.4,0.4,0.6,0,0.99,1.4,4.23,1,1
5/15/2008 7:05,43.66,65,50.16,71.01,68.73,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:06,43.62,65,50.31,71.02,68.75,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:07,43.51,65,50.47,71.04,68.77,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:08,43.59,65,50.6,71.05,68.78,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:09,43.51,65,50.7,71.06,68.79,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:10,43.43,65,50.94,71.08,68.8,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:11,43.35,65,51.27,71.09,68.82,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:12,43.28,65,51.6,71.1,68.83,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:13,43.32,65,51.97,71.12,68.85,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:14,43.22,65,52.29,71.13,68.86,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:15,43.19,65,52.56,71.15,68.87,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:16,43.25,65,52.86,71.16,68.89,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:17,43.15,65,53.09,71.18,68.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:18,43.01,65,53.29,71.19,68.92,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:19,43.03,65,53.55,71.21,68.93,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:20,42.94,65,53.75,71.22,68.95,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:21,42.96,65,53.75,71.23,68.96,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:22,42.98,65,53.66,71.25,68.97,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:23,42.92,65,53.65,71.26,68.99,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:24,42.91,65,53.78,71.27,69,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:25,42.79,65,53.77,71.29,69.01,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:26,42.71,65,53.7,71.3,69.03,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:27,42.64,65,53.64,71.31,69.04,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:28,42.73,65,53.77,71.33,69.05,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:29,42.71,65,54,71.34,69.07,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:30,42.69,65,53.96,71.35,69.08,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:31,42.64,65,53.89,71.36,69.09,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:32,42.62,65,53.95,71.37,69.1,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:33,42.56,65,54.07,71.38,69.11,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:34,42.55,65,54.18,71.4,69.12,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:35,42.44,65,54.39,71.41,69.14,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:36,42.41,65,54.37,71.42,69.15,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:37,42.41,65,54.16,71.43,69.16,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:38,42.41,65,53.86,71.44,69.17,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:39,42.29,65,53.76,71.45,69.18,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:40,42.32,65,53.83,71.47,69.19,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:41,42.33,65,53.78,71.48,69.2,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:42,42.33,65,53.91,71.49,69.21,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:43,42.17,65,53.92,71.5,69.22,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:44,42.2,65,54.13,71.51,69.23,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:45,42.18,65,54.29,71.52,69.25,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:46,42.17,65,54.39,71.53,69.26,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:47,42.26,65,54.67,71.54,69.27,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:48,42.26,65,54.97,71.55,69.28,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:49,42.26,65,55.31,71.56,69.29,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:50,42.33,65,55.42,71.57,69.3,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:51,42.35,65,55.35,71.58,69.31,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:52,42.29,65,55.1,71.59,69.32,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:53,42.23,65,55.2,71.6,69.33,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:54,42.32,65,55.55,71.61,69.34,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:55,42.26,65,55.58,71.62,69.35,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:56,42.21,65,55.81,71.63,69.36,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:57,42.23,65,55.63,71.63,69.36,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:58,42.12,65,55.59,71.71,69.44,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 7:59,42.12,65,56.05,71.89,69.62,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:00,42.09,65,56.51,72.05,69.78,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:01,42.15,65,56.67,72.2,69.93,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:02,42.21,65,56.82,72.34,70.07,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:03,42.22,65,56.43,72.46,70.18,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:04,42.17,65,56.28,72.55,70.28,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:05,42.3,65,56.01,72.63,70.35,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:06,42.19,65,55.95,72.7,70.42,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:07,42.15,65,55.97,72.76,70.49,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:08,42.15,65,56.11,72.83,70.56,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:09,42.15,65,56.38,72.89,70.62,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:10,42.21,65,56.45,72.95,70.68,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:11,42.22,65,56.28,73.01,70.74,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:12,42.21,65,55.92,73.06,70.79,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:13,42.22,65,55.86,73.1,70.83,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:14,42.26,65,55.86,73.14,70.87,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:15,42.24,65,55.96,73.17,70.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:16,42.24,65,56.11,73.2,70.93,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:17,42.26,65,56.43,73.22,70.95,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:18,42.32,65,56.49,73.24,70.97,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:19,42.34,65,56.64,73.27,70.99,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:20,42.36,65,57.12,73.29,71.01,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:21,42.36,65,56.97,73.31,71.04,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:22,42.35,65,56.91,73.33,71.06,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:23,42.34,65,56.89,73.35,71.08,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:24,42.36,65,57.19,73.37,71.1,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:25,42.43,65,57.13,73.39,71.12,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:26,42.43,65,57.03,73.41,71.14,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:27,42.41,65,56.98,73.43,71.16,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:28,42.39,65,57.04,73.45,71.18,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:29,42.4,65,57.2,73.47,71.2,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:30,42.4,65,57.35,73.49,71.22,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:31,42.44,65,57.37,73.51,71.24,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:32,42.47,65,57.74,73.52,71.25,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:33,42.53,65,57.7,73.54,71.26,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:34,42.48,65,57.71,73.56,71.28,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:35,42.45,65,57.77,73.57,71.3,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:36,42.41,65,57.89,73.59,71.32,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:37,42.51,65,57.99,73.61,71.34,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:38,42.59,65,58.36,73.63,71.36,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:39,42.66,65,58.57,73.65,71.38,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:40,42.67,65,58.64,73.67,71.4,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:41,42.66,65,59.03,73.69,71.42,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:42,42.66,65,59.42,73.71,71.44,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:43,42.62,65,59.43,73.73,71.46,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:44,42.67,65,59.22,73.75,71.48,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:45,42.64,65,59.17,73.77,71.5,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:46,42.7,65,59.4,73.79,71.52,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:47,42.71,65,59.43,73.81,71.54,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:48,42.73,65,59.16,73.82,71.55,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:49,42.77,65,59.12,73.84,71.57,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:50,42.78,65,59.48,73.86,71.59,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:51,42.89,65,60.04,73.88,71.61,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:52,42.88,65,60.25,73.9,71.62,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:53,42.86,65,60.01,73.91,71.64,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:54,42.9,65,59.94,73.93,71.66,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:55,42.97,65,60.11,73.95,71.68,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:56,43.06,65,60.31,73.97,71.7,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:57,43.03,65,60.34,73.98,71.71,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:58,43.04,65,60.17,74,71.73,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 8:59,43.07,65,60.19,74.02,71.75,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 9:00,43.06,65,60.28,74.04,71.76,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 9:01,43.03,65,60.16,74.05,71.78,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.23,1,1
5/15/2008 9:02,43.25,65,60.35,74.06,71.8,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.21,1,1
5/15/2008 9:03,43.44,65,60.58,74.06,71.81,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.19,1,1
5/15/2008 9:04,43.46,65,60.38,74.05,71.82,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.18,1,1
5/15/2008 9:05,43.62,65,60.31,74.04,71.82,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:06,43.7,65,60.45,74.02,71.81,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:07,43.77,65,60.62,74.01,71.8,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:08,43.88,65,60.74,74.01,71.8,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:09,43.76,65,60.65,74.01,71.79,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:10,43.79,65,60.58,74.01,71.78,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.18,1,1
5/15/2008 9:11,43.7,65,60.68,74.01,71.78,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.19,1,1
5/15/2008 9:12,43.73,65,60.73,74.02,71.78,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.2,1,1
5/15/2008 9:13,43.7,65,61.18,74.04,71.79,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.21,1,1
5/15/2008 9:14,43.54,65,61.36,74.06,71.8,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.21,1,1
5/15/2008 9:15,43.42,65,61.1,74.07,71.82,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.22,1,1
5/15/2008 9:16,43.39,65,61.67,74.09,71.83,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.22,1,1
5/15/2008 9:17,43.33,65,62.33,74.11,71.85,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.22,1,1
5/15/2008 9:18,43.39,65,62.33,74.12,71.86,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.22,1,1
5/15/2008 9:19,43.48,65,61.89,74.14,71.88,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.21,1,1
5/15/2008 9:20,43.52,65,61.54,74.15,71.89,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.21,1,1
5/15/2008 9:21,43.61,65,61.34,74.15,71.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.2,1,1
5/15/2008 9:22,43.66,65,61.21,74.16,71.91,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.2,1,1
5/15/2008 9:23,43.69,65,61.2,74.16,71.92,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.19,1,1
5/15/2008 9:24,43.71,65,61.38,74.16,71.92,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.19,1,1
5/15/2008 9:25,43.73,65,61.7,74.16,71.93,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.19,1,1
5/15/2008 9:26,43.74,65,61.83,74.16,71.93,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.19,1,1
5/15/2008 9:27,43.79,65,61.74,74.17,71.93,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.19,1,1
5/15/2008 9:28,43.88,65,61.91,74.17,71.94,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.18,1,1
5/15/2008 9:29,44,65,62.47,74.17,71.94,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:30,44.1,65,62.48,74.16,71.94,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 9:31,44.29,65,62.69,74.14,71.94,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.14,1,1
5/15/2008 9:32,44.27,65,62.59,74.12,71.93,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.14,1,1
5/15/2008 9:33,44.42,65,62.5,74.11,71.92,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.14,1,1
5/15/2008 9:34,44.46,65,62.33,74.1,71.91,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.14,1,1
5/15/2008 9:35,44.38,65,62.4,74.1,71.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.14,1,1
5/15/2008 9:36,44.33,65,62.23,74.1,71.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 9:37,44.39,65,62.09,74.1,71.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 9:38,44.43,65,62,74.11,71.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:39,44.35,65,62.67,74.11,71.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:40,44.3,65,62.89,74.12,71.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:41,44.33,65,62.95,74.12,71.9,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:42,44.32,65,63.03,74.13,71.91,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.18,1,1
5/15/2008 9:43,44.37,65,62.95,74.14,71.91,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.18,1,1
5/15/2008 9:44,44.44,65,63.13,74.14,71.92,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.18,1,1
5/15/2008 9:45,44.52,65,63.23,74.15,71.92,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:46,44.55,65,63.5,74.15,71.93,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:47,44.57,65,63.69,74.15,71.93,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:48,44.63,65,63.1,74.16,71.94,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:49,44.72,65,62.89,74.16,71.94,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.17,1,1
5/15/2008 9:50,44.81,65,62.85,74.16,71.94,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:51,44.84,65,62.99,74.16,71.95,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:52,44.86,65,63.22,74.17,71.95,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:53,44.93,65,63.53,74.17,71.96,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:54,45.01,65,63.37,74.17,71.96,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.16,1,1
5/15/2008 9:55,44.98,65,63.3,74.17,71.96,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 9:56,45.09,65,63.4,74.18,71.97,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 9:57,45.13,65,63.38,74.18,71.97,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 9:58,45.08,65,63.28,74.18,71.98,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 9:59,45.18,65,63.28,74.19,71.98,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 10:00,45.17,65,63.27,74.19,71.99,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 10:01,45.22,65,63.12,74.19,71.99,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 10:02,45.24,65,63.26,74.19,71.99,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 10:03,45.41,65,63.44,74.2,72,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 10:04,45.35,65,63.21,74.2,72,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 10:05,45.32,65,63.06,74.2,72,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 10:06,45.38,65,63.14,74.21,72.01,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.15,1,1
5/15/2008 10:07,45.46,65,63.36,74.21,72.01,1,1,1,1,0.4,0.4,0.6,0,1,1.4,4.14,1,1
