Date,sat,mat,clg,economizer_sig,supply_vfd_speed
1/30/2023 8:24,61,77,94,23,0
1/30/2023 8:39,62,76,95,24,0
1/30/2023 8:54,61,77,96,23,0
1/30/2023 9:09,60,76,97,24,0
1/30/2023 9:24,61,77,96,23,0
1/30/2023 9:39,62,78,97,24,0
1/30/2023 9:54,63,77,96,25,0
1/30/2023 10:09,62,78,97,26,0
1/30/2023 10:24,63,77,96,27,0
1/30/2023 10:39,62,78,95,26,0
1/30/2023 10:54,63,79,94,25,0
1/30/2023 11:09,62,78,95,26,0
1/30/2023 11:24,61,79,94,27,0
1/30/2023 11:39,62,80,93,28,0
1/30/2023 11:54,61,80,92,29,0
1/30/2023 12:09,62,79,93,28,0
1/30/2023 12:24,61,78,94,27,0
1/30/2023 12:39,62,79,95,26,0
1/30/2023 12:54,63,80,94,27,0
1/30/2023 13:09,62,79,95,26,0
1/30/2023 13:24,63,78,96,25,0
1/30/2023 13:39,64,77,95,24,0
1/30/2023 13:54,65,78,96,23,0
1/30/2023 14:09,66,79,97,22,0
1/30/2023 14:24,67,78,98,23,0
1/30/2023 14:39,68,79,97,24,0
1/30/2023 14:54,69,78,96,25,0
1/30/2023 15:09,68,79,97,26,0
1/30/2023 15:24,69,80,96,27,0
1/30/2023 15:39,68,80,97,26,0
1/30/2023 15:54,67,79,98,25,0
1/30/2023 16:09,68,80,99,24,0
1/30/2023 16:24,69,80,98,25,0
1/30/2023 16:39,68,80,97,24,0
1/30/2023 16:54,67,79,98,25,0
1/30/2023 17:09,66,78,97,24,0
1/30/2023 17:24,67,77,96,23,0
1/30/2023 17:39,66,78,97,24,0
1/30/2023 17:54,67,79,96,25,0
1/30/2023 18:09,68,80,97,24,0
1/30/2023 18:24,69,80,96,23,0
1/30/2023 18:39,70,80,95,24,0
1/30/2023 18:54,71,79,94,25,0
1/30/2023 19:09,72,80,93,24,0
1/30/2023 19:24,71,79,94,25,0
1/30/2023 19:39,72,80,93,24,0
1/30/2023 19:54,71,80,94,23,0
1/30/2023 20:09,70,79,93,24,0
1/30/2023 20:24,71,80,94,25,0
1/30/2023 20:39,70,80,93,24,0
1/30/2023 20:54,69,79,94,25,0
1/30/2023 21:09,68,78,93,24,0
1/30/2023 21:24,67,77,94,25,0
1/30/2023 21:39,68,78,93,26,0
1/30/2023 21:54,69,77,94,27,0
1/30/2023 22:09,70,78,95,28,0
1/30/2023 22:24,69,77,94,29,0
1/30/2023 22:39,68,78,93,30,0
1/30/2023 22:54,69,77,92,29,0
1/30/2023 23:09,70,76,91,30,0
1/30/2023 23:24,71,77,92,31,0
1/30/2023 23:39,70,76,93,32,0
1/30/2023 23:54,71,75,92,31,0
1/31/2023 0:09,72,76,91,32,0
1/31/2023 0:24,73,75,90,31,0
1/31/2023 0:39,74,74,91,32,0
1/31/2023 0:54,75,73,90,31,0
1/31/2023 1:09,74,74,89,32,0
1/31/2023 1:24,75,75,88,33,0
1/31/2023 1:39,74,74,89,32,0
1/31/2023 1:54,75,73,90,31,0
1/31/2023 2:09,74,74,89,30,0
1/31/2023 2:24,73,75,88,29,0
1/31/2023 2:39,74,74,89,28,0
1/31/2023 2:54,75,73,88,29,0
1/31/2023 3:09,76,72,89,30,0
1/31/2023 3:24,75,73,90,29,0
1/31/2023 3:39,76,72,91,28,0
1/31/2023 3:54,77,71,92,29,0
1/31/2023 4:09,76,70,91,30,0
1/31/2023 4:24,77,71,90,29,0
1/31/2023 4:39,76,70,89,30,0
1/31/2023 4:54,75,70,90,29,0
1/31/2023 5:09,74,71,89,30,0
1/31/2023 5:24,73,72,90,29,0
1/31/2023 5:39,74,73,91,28,0
1/31/2023 5:54,75,74,90,27,0
1/31/2023 6:09,74,75,89,26,0
1/31/2023 6:24,73,76,90,27,0
1/31/2023 6:39,72,75,91,28,0
1/31/2023 6:54,73,74,92,27,0
1/31/2023 7:09,72,75,93,26,0
1/31/2023 7:24,73,76,94,25,0
1/31/2023 7:39,72,77,95,26,0
1/31/2023 7:54,71,76,94,27,0
1/31/2023 8:09,70,77,93,26,0
1/31/2023 8:24,71,76,94,27,0
1/31/2023 8:39,72,77,95,26,0
1/31/2023 8:54,71,78,96,25,0
1/31/2023 9:09,70,79,97,24,0
1/31/2023 9:24,71,80,96,25,0
1/31/2023 9:39,72,79,97,24,0
1/31/2023 9:54,73,80,96,25,0
1/31/2023 10:09,72,80,95,26,0
1/31/2023 10:24,71,80,94,27,0
1/31/2023 10:39,70,79,95,26,0
1/31/2023 10:54,69,80,96,27,0
1/31/2023 11:09,68,79,97,28,0
1/31/2023 11:24,67,80,96,27,0
1/31/2023 11:39,66,80,95,28,0
1/31/2023 11:54,67,80,96,29,0
1/31/2023 12:09,68,79,95,30,0
1/31/2023 12:24,67,78,96,31,0
1/31/2023 12:39,68,79,97,30,0
1/31/2023 12:54,69,80,98,29,0
1/31/2023 13:09,70,79,99,28,0
1/31/2023 13:24,71,80,98,27,0
1/31/2023 13:39,70,79,97,26,0
1/31/2023 13:54,71,78,98,25,0
1/31/2023 14:09,70,79,97,24,0
1/31/2023 14:24,71,78,98,23,0
1/31/2023 14:39,70,79,99,24,0
1/31/2023 14:54,71,78,98,23,0
1/31/2023 15:09,72,79,99,24,0
1/31/2023 15:24,71,78,98,25,0
1/31/2023 15:39,72,79,99,26,0
1/31/2023 15:54,73,80,100,25,0
1/31/2023 16:09,72,80,100,26,0
1/31/2023 16:24,73,79,99,27,0
1/31/2023 16:39,72,80,100,26,0
1/31/2023 16:54,73,79,100,25,0
1/31/2023 17:09,72,80,99,26,0
1/31/2023 17:24,73,80,98,25,0
1/31/2023 17:39,74,80,97,26,0
1/31/2023 17:54,75,80,98,25,0
1/31/2023 18:09,76,80,99,24,0
1/31/2023 18:24,77,80,98,25,0
1/31/2023 18:39,78,79,99,26,0
1/31/2023 18:54,79,80,100,25,0
1/31/2023 19:09,80,80,100,24,0
1/31/2023 19:24,81,80,100,23,0
1/31/2023 19:39,82,79,100,22,0
1/31/2023 19:54,81,78,100,23,0
1/31/2023 20:09,80,79,99,24,0
1/31/2023 20:24,81,78,100,25,0
1/31/2023 20:39,82,79,99,26,0
1/31/2023 20:54,81,80,100,27,0
1/31/2023 21:09,80,79,100,26,0
1/31/2023 21:24,81,78,99,27,0
1/31/2023 21:39,82,77,100,26,0
1/31/2023 21:54,81,78,100,27,0
1/31/2023 22:09,82,77,99,26,0
1/31/2023 22:24,81,78,98,25,0
1/31/2023 22:39,80,77,97,26,0
1/31/2023 22:54,79,76,96,27,0
1/31/2023 23:09,78,75,97,28,0
1/31/2023 23:24,79,74,98,27,0
1/31/2023 23:39,78,73,97,26,0
1/31/2023 23:54,77,72,96,27,0
2/1/2023 0:09,78,73,97,26,0
2/1/2023 0:24,79,74,98,27,0
2/1/2023 0:39,78,75,97,28,0
2/1/2023 0:54,77,76,98,27,0
2/1/2023 1:09,78,77,99,26,0
2/1/2023 1:24,79,78,100,25,0
2/1/2023 1:39,78,77,99,24,0
2/1/2023 1:54,79,76,100,23,0
2/1/2023 2:09,78,75,100,22,0
2/1/2023 2:24,77,74,100,21,0
2/1/2023 2:39,78,73,99,20,0
2/1/2023 2:54,79,72,98,21,0
2/1/2023 3:09,80,73,99,20,0
2/1/2023 3:24,79,74,100,19,0
2/1/2023 3:39,78,73,100,18,0
2/1/2023 3:54,79,72,99,19,0
2/1/2023 4:09,78,73,98,18,0
2/1/2023 4:24,77,74,99,19,0
2/1/2023 4:39,78,75,98,20,0
2/1/2023 4:54,79,76,99,21,0
2/1/2023 5:09,78,75,100,20,0
2/1/2023 5:24,79,76,99,21,0
2/1/2023 5:39,80,77,98,22,0
2/1/2023 5:54,79,76,99,21,0
2/1/2023 6:09,78,75,98,20,0
2/1/2023 6:24,79,76,99,19,0
2/1/2023 6:39,78,77,98,18,0
2/1/2023 6:54,79,78,99,17,0
2/1/2023 7:09,78,79,98,18,0
2/1/2023 7:24,77,78,99,19,0
2/1/2023 7:39,78,79,98,18,0
2/1/2023 7:54,77,78,97,17,0
2/1/2023 8:09,78,79,98,18,0
2/1/2023 8:24,79,78,99,19,0
2/1/2023 8:39,78,77,98,18,0
2/1/2023 8:54,77,78,99,19,0
2/1/2023 9:09,76,77,98,20,0
2/1/2023 9:24,75,78,97,19,0
2/1/2023 9:39,74,77,96,20,0
2/1/2023 9:54,73,78,95,19,0
2/1/2023 10:09,72,77,94,20,0
2/1/2023 10:24,73,78,95,19,0
2/1/2023 10:39,74,79,96,18,0
2/1/2023 10:54,75,80,97,17,0
2/1/2023 11:09,74,80,96,16,0
2/1/2023 11:24,75,79,95,17,0
2/1/2023 11:39,74,80,96,16,0
2/1/2023 11:54,73,80,95,15,0
2/1/2023 12:09,72,80,96,16,0
2/1/2023 12:24,73,79,95,17,0
2/1/2023 12:39,72,78,94,16,0
2/1/2023 12:54,71,77,95,17,0
2/1/2023 13:09,72,78,96,16,0
2/1/2023 13:24,71,79,97,15,0
2/1/2023 13:39,72,78,96,14,0
2/1/2023 13:54,73,77,95,13,0
2/1/2023 14:09,74,78,96,14,0
2/1/2023 14:24,73,77,97,15,0
2/1/2023 14:39,72,78,98,14,0
2/1/2023 14:54,71,77,99,13,0
2/1/2023 15:09,72,78,98,12,0
2/1/2023 15:24,73,79,97,11,0
2/1/2023 15:39,72,78,98,12,0
2/1/2023 15:54,73,79,97,13,0
2/1/2023 16:09,72,78,98,14,0
2/1/2023 16:24,71,77,97,13,0
2/1/2023 16:39,70,78,98,12,0
2/1/2023 16:54,69,77,99,11,0
2/1/2023 17:09,68,76,100,10,0
2/1/2023 17:24,67,77,100,9,0
2/1/2023 17:39,68,76,100,8,0
2/1/2023 17:54,67,77,100,7,0
2/1/2023 18:09,66,78,99,8,0
2/1/2023 18:24,67,79,100,9,0
2/1/2023 18:39,68,80,100,10,0
2/1/2023 18:54,69,80,99,9,0
2/1/2023 19:09,70,80,98,8,55
2/1/2023 19:24,69,80,99,9,54
2/1/2023 19:39,68,80,100,10,53
2/1/2023 19:54,69,80,100,9,54
2/1/2023 20:09,70,80,100,8,55
2/1/2023 20:24,69,79,99,9,54
2/1/2023 20:39,70,78,98,8,55
2/1/2023 20:54,71,79,99,7,56
2/1/2023 21:09,72,80,98,8,57
2/1/2023 21:24,71,79,97,9,56
2/1/2023 21:39,70,78,96,8,55
2/1/2023 21:54,69,77,97,7,54
2/1/2023 22:09,68,76,98,6,53
2/1/2023 22:24,67,75,97,5,54
2/1/2023 22:39,68,74,98,6,53
2/1/2023 22:54,67,73,99,7,54
2/1/2023 23:09,66,74,98,6,53
2/1/2023 23:24,65,75,97,7,52
2/1/2023 23:39,66,74,98,6,53
2/1/2023 23:54,67,73,97,5,54
2/2/2023 0:09,66,72,98,4,55
2/2/2023 0:24,67,73,97,5,54
2/2/2023 0:39,66,72,98,4,53
2/2/2023 0:54,67,73,99,3,52
2/2/2023 1:09,68,72,98,2,53
2/2/2023 1:24,69,71,99,3,52
2/2/2023 1:39,68,72,98,4,51
2/2/2023 1:54,69,73,97,3,52
2/2/2023 2:09,70,72,98,2,53
2/2/2023 2:24,71,73,97,3,54
2/2/2023 2:39,72,72,96,4,53
2/2/2023 2:54,71,73,97,3,52
2/2/2023 3:09,70,74,98,4,51
2/2/2023 3:24,69,75,97,5,52
2/2/2023 3:39,70,74,96,4,51
2/2/2023 3:54,71,73,97,5,52
2/2/2023 4:09,70,72,96,4,51
2/2/2023 4:24,69,71,97,5,52
2/2/2023 4:39,70,72,98,6,51
2/2/2023 4:54,69,73,99,7,52
2/2/2023 5:09,68,74,98,8,53
2/2/2023 5:24,67,73,99,9,54
2/2/2023 5:39,68,72,100,10,53
2/2/2023 5:54,67,71,100,11,52
2/2/2023 6:09,66,70,99,10,51
2/2/2023 6:24,67,70,98,9,50
2/2/2023 6:39,68,70,97,10,49
2/2/2023 6:54,69,71,98,11,50
2/2/2023 7:09,68,70,97,12,51
2/2/2023 7:24,67,71,96,11,52
2/2/2023 7:39,68,70,97,10,53
2/2/2023 7:54,69,71,96,11,54
2/2/2023 8:09,70,72,97,10,55
2/2/2023 8:24,69,73,98,11,56
2/2/2023 8:39,68,74,97,12,57
2/2/2023 8:54,69,75,98,11,58
2/2/2023 9:09,70,76,97,10,57
2/2/2023 9:24,71,75,98,11,56
2/2/2023 9:39,72,74,97,12,55
2/2/2023 9:54,71,75,98,13,56
2/2/2023 10:09,72,74,97,14,55
2/2/2023 10:24,71,73,98,13,56
2/2/2023 10:39,70,72,99,12,55
2/2/2023 10:54,71,71,98,13,54
2/2/2023 11:09,72,70,99,12,53
2/2/2023 11:24,71,71,98,11,54
2/2/2023 11:39,70,72,99,10,53
2/2/2023 11:54,69,71,100,9,54
2/2/2023 12:09,68,70,99,8,55
2/2/2023 12:24,67,70,100,7,56
2/2/2023 12:39,66,71,99,8,55
2/2/2023 12:54,67,72,98,9,56
2/2/2023 13:09,66,71,97,10,57
2/2/2023 13:24,67,70,98,9,56
2/2/2023 13:39,66,70,97,8,55
2/2/2023 13:54,65,70,96,7,54
2/2/2023 14:09,66,71,95,6,55
2/2/2023 14:24,65,70,94,7,54
2/2/2023 14:39,66,71,93,8,53
2/2/2023 14:54,67,72,94,7,54
2/2/2023 15:09,66,71,93,8,55
2/2/2023 15:24,65,70,94,7,54
2/2/2023 15:39,66,71,93,8,53
2/2/2023 15:54,67,72,94,7,52
2/2/2023 16:09,68,73,93,6,53
2/2/2023 16:24,67,74,92,5,54
2/2/2023 16:39,68,75,93,4,55
2/2/2023 16:54,69,74,92,3,56
2/2/2023 17:09,68,73,91,4,55
2/2/2023 17:24,69,74,92,3,56
2/2/2023 17:39,68,73,93,4,57
2/2/2023 17:54,67,72,92,5,56
2/2/2023 18:09,66,73,93,6,57
2/2/2023 18:24,65,74,94,7,56
2/2/2023 18:39,66,73,95,8,57
2/2/2023 18:54,65,72,96,7,58
2/2/2023 19:09,64,73,97,6,57
2/2/2023 19:24,63,74,98,7,58
2/2/2023 19:39,62,75,97,6,57
2/2/2023 19:54,61,74,98,5,56
2/2/2023 20:09,60,75,99,6,55
2/2/2023 20:24,61,76,100,7,54
2/2/2023 20:39,60,77,99,6,53
2/2/2023 20:54,61,76,100,7,54
2/2/2023 21:09,60,77,99,6,55
2/2/2023 21:24,61,78,98,5,54
2/2/2023 21:39,62,79,99,4,53
2/2/2023 21:54,63,80,100,5,54
2/2/2023 22:09,64,79,100,6,55
2/2/2023 22:24,63,80,100,5,54
2/2/2023 22:39,62,79,100,4,53
2/2/2023 22:54,61,78,99,3,52
2/2/2023 23:09,62,79,98,2,51
2/2/2023 23:24,61,78,97,3,50
2/2/2023 23:39,62,79,98,4,51
2/2/2023 23:54,63,80,97,3,52
2/3/2023 0:09,64,80,98,4,51
2/3/2023 0:24,65,79,97,5,50
2/3/2023 0:39,66,78,96,4,49
2/3/2023 0:54,65,79,95,5,48
2/3/2023 1:09,66,80,94,6,47
2/3/2023 1:24,67,79,93,5,48
2/3/2023 1:39,66,78,92,6,49
2/3/2023 1:54,65,77,91,7,50
2/3/2023 2:09,66,76,92,6,51
2/3/2023 2:24,67,77,91,7,52
2/3/2023 2:39,68,78,90,8,51
2/3/2023 2:54,67,79,89,7,52
2/3/2023 3:09,68,80,90,8,51
2/3/2023 3:24,69,79,91,7,50
2/3/2023 3:39,68,78,92,6,51
2/3/2023 3:54,67,79,93,7,50
2/3/2023 4:09,66,78,92,8,51
2/3/2023 4:24,65,79,91,7,52
2/3/2023 4:39,64,78,92,6,53
2/3/2023 4:54,63,79,93,5,54
2/3/2023 5:09,62,78,92,4,53
2/3/2023 5:24,61,77,93,5,52
2/3/2023 5:39,60,76,94,6,51
2/3/2023 5:54,60,75,95,7,50
2/3/2023 6:09,60,76,94,8,49
2/3/2023 6:24,60,75,95,9,48
2/3/2023 6:39,61,74,94,10,47
2/3/2023 6:54,62,75,93,11,46
2/3/2023 7:09,63,74,94,10,47
2/3/2023 7:24,64,75,93,11,48
2/3/2023 7:39,63,74,92,12,49
2/3/2023 7:54,64,75,91,13,48
2/3/2023 8:09,63,74,92,12,47
2/3/2023 8:24,62,73,93,11,48
2/3/2023 8:39,63,72,94,12,47
2/3/2023 8:54,62,73,95,11,46
2/3/2023 9:09,63,74,94,12,45
2/3/2023 9:24,62,75,95,13,46
2/3/2023 9:39,61,74,96,12,47
2/3/2023 9:54,62,73,95,13,46
2/3/2023 10:09,63,72,94,14,45
2/3/2023 10:24,64,71,93,15,44
2/3/2023 10:39,63,70,92,14,43
2/3/2023 10:54,62,70,91,13,42
2/3/2023 11:09,63,71,90,12,41
2/3/2023 11:24,64,72,91,13,42
2/3/2023 11:39,65,71,90,12,43
2/3/2023 11:54,64,70,91,11,44
2/3/2023 12:09,63,70,92,12,43
2/3/2023 12:24,62,70,93,13,42
2/3/2023 12:39,61,71,94,12,41
2/3/2023 12:54,62,70,93,13,42
2/3/2023 13:09,63,71,94,14,43
2/3/2023 13:24,64,70,93,13,44
2/3/2023 13:39,63,71,92,14,43
2/3/2023 13:54,62,70,93,15,42
2/3/2023 14:09,63,71,94,16,41
2/3/2023 14:24,62,70,93,15,40
2/3/2023 14:39,61,71,92,14,39
2/3/2023 14:54,62,70,91,13,40
2/3/2023 15:09,61,70,92,12,39
2/3/2023 15:24,62,70,93,11,38
2/3/2023 15:39,63,71,94,12,37
2/3/2023 15:54,62,72,93,11,38
2/3/2023 16:09,63,71,92,10,39
2/3/2023 16:24,62,70,91,11,38
2/3/2023 16:39,63,71,90,10,37
2/3/2023 16:54,62,72,91,11,38
2/3/2023 17:09,61,73,90,10,39
2/3/2023 17:24,60,72,89,9,38
2/3/2023 17:39,60,73,90,10,39
2/3/2023 17:54,61,74,89,11,40
2/3/2023 18:09,60,73,88,12,41
2/3/2023 18:24,61,74,89,11,40
2/3/2023 18:39,62,73,90,10,39
2/3/2023 18:54,63,74,91,11,38
2/3/2023 19:09,62,75,90,10,39
2/3/2023 19:24,63,74,89,11,40
2/3/2023 19:39,62,73,90,10,41
2/3/2023 19:54,61,72,91,9,40
2/3/2023 20:09,62,71,90,8,41
2/3/2023 20:24,63,72,89,9,40
2/3/2023 20:39,62,71,90,10,41
2/3/2023 20:54,61,72,91,9,42
2/3/2023 21:09,62,71,90,8,43
2/3/2023 21:24,63,72,89,7,44
2/3/2023 21:39,64,73,90,8,43
2/3/2023 21:54,63,72,91,9,42
2/3/2023 22:09,64,73,92,10,43
2/3/2023 22:24,65,74,93,9,42
2/3/2023 22:39,64,73,92,10,43
2/3/2023 22:54,65,72,93,9,44
2/3/2023 23:09,64,73,94,10,45
2/3/2023 23:24,65,74,93,11,44
2/3/2023 23:39,64,73,92,12,43
2/3/2023 23:54,65,72,93,11,44
2/4/2023 0:09,64,73,92,12,43
2/4/2023 0:24,65,72,91,13,42
2/4/2023 0:39,66,73,92,12,43
2/4/2023 0:54,67,74,91,11,42
2/4/2023 1:09,68,73,92,10,41
2/4/2023 1:24,69,74,93,11,42
2/4/2023 1:39,68,75,92,10,43
2/4/2023 1:54,67,74,91,11,44
2/4/2023 2:09,66,75,92,10,43
2/4/2023 2:24,65,76,91,9,44
2/4/2023 2:39,66,75,90,10,45
2/4/2023 2:54,67,76,91,11,44
2/4/2023 3:09,68,75,90,12,45
2/4/2023 3:24,67,74,89,13,44
2/4/2023 3:39,68,73,88,14,43
2/4/2023 3:54,69,74,87,13,44
2/4/2023 4:09,70,73,88,14,43
2/4/2023 4:24,69,72,89,13,42
2/4/2023 4:39,68,73,88,14,41
2/4/2023 4:54,67,72,89,13,40
2/4/2023 5:09,66,71,88,14,39
2/4/2023 5:24,67,70,87,15,40
2/4/2023 5:39,68,71,88,16,39
2/4/2023 5:54,67,72,89,17,38
2/4/2023 6:09,66,71,88,18,37
2/4/2023 6:24,65,72,89,17,38
2/4/2023 6:39,64,73,88,16,39
2/4/2023 6:54,63,72,87,15,40
2/4/2023 7:09,64,73,88,16,39
2/4/2023 7:24,65,74,87,15,40
2/4/2023 7:39,66,73,88,14,41
2/4/2023 7:54,65,72,89,13,42
2/4/2023 8:09,66,73,88,12,43
2/4/2023 8:24,67,74,89,13,44
2/4/2023 8:39,66,73,90,12,43
2/4/2023 8:54,65,74,89,11,44
2/4/2023 9:09,64,75,90,12,43
2/4/2023 9:24,65,76,91,11,42
2/4/2023 9:39,66,77,90,10,41
2/4/2023 9:54,65,78,89,9,40
2/4/2023 10:09,66,79,88,8,39
2/4/2023 10:24,67,80,89,9,40
2/4/2023 10:39,66,79,90,8,41
2/4/2023 10:54,65,80,91,7,42
2/4/2023 11:09,64,80,92,6,43
2/4/2023 11:24,65,79,91,7,44
2/4/2023 11:39,64,80,90,8,45
2/4/2023 11:54,65,79,89,7,46
2/4/2023 12:09,66,80,90,6,47
2/4/2023 12:24,65,80,91,5,46
2/4/2023 12:39,66,79,92,4,45
2/4/2023 12:54,65,80,91,5,44
2/4/2023 13:09,66,79,90,4,45
2/4/2023 13:24,67,80,91,3,44
2/4/2023 13:39,68,79,92,4,45
2/4/2023 13:54,67,78,93,3,44
2/4/2023 14:09,68,77,92,4,43
2/4/2023 14:24,69,76,93,5,42
2/4/2023 14:39,70,75,92,4,41
2/4/2023 14:54,69,74,91,5,40
2/4/2023 15:09,68,75,92,6,41
2/4/2023 15:24,67,76,91,7,40
2/4/2023 15:39,68,75,90,8,41
2/4/2023 15:54,69,76,89,9,42
2/4/2023 16:09,70,77,90,10,41
2/4/2023 16:24,69,76,89,9,42
2/4/2023 16:39,70,77,90,8,41
2/4/2023 16:54,71,76,89,9,40
2/4/2023 17:09,72,77,90,8,41
2/4/2023 17:24,71,76,91,9,40
2/4/2023 17:39,72,75,90,10,41
2/4/2023 17:54,71,74,89,11,40
2/4/2023 18:09,70,75,90,10,39
2/4/2023 18:24,71,76,91,9,40
2/4/2023 18:39,70,77,92,8,39
2/4/2023 18:54,71,78,93,9,40
2/4/2023 19:09,70,77,92,8,39
2/4/2023 19:24,71,78,93,7,38
2/4/2023 19:39,70,79,92,6,39
2/4/2023 19:54,69,78,91,5,38
2/4/2023 20:09,70,77,90,6,37
2/4/2023 20:24,69,76,89,5,38
2/4/2023 20:39,68,77,88,4,37
2/4/2023 20:54,69,78,87,5,36
2/4/2023 21:09,68,79,88,6,35
2/4/2023 21:24,67,80,89,5,36
2/4/2023 21:39,68,79,88,4,35
2/4/2023 21:54,67,80,89,5,34
2/4/2023 22:09,66,79,88,6,35
2/4/2023 22:24,65,80,87,5,36
2/4/2023 22:39,64,79,86,6,35
2/4/2023 22:54,65,78,85,7,36
2/4/2023 23:09,64,77,84,6,35
2/4/2023 23:24,65,78,83,7,34
2/4/2023 23:39,66,79,82,8,33
2/4/2023 23:54,65,78,83,9,32
2/5/2023 0:09,64,77,84,8,31
2/5/2023 0:24,63,78,83,9,32
2/5/2023 0:39,64,79,82,10,33
2/5/2023 0:54,63,80,83,11,32
2/5/2023 1:09,64,80,82,10,31
2/5/2023 1:24,63,80,81,11,32
2/5/2023 1:39,64,79,82,12,33
2/5/2023 1:54,63,78,83,13,34
2/5/2023 2:09,62,79,82,12,33
2/5/2023 2:24,63,80,81,13,32
2/5/2023 2:39,64,80,82,14,31
2/5/2023 2:54,63,80,81,15,32
2/5/2023 3:09,64,80,80,14,31
2/5/2023 3:24,63,80,79,13,32
2/5/2023 3:39,64,80,80,12,33
2/5/2023 3:54,63,79,79,13,34
2/5/2023 4:09,64,80,78,12,33
2/5/2023 4:24,63,79,79,11,32
2/5/2023 4:39,64,78,80,10,31
2/5/2023 4:54,63,79,81,9,32
2/5/2023 5:09,62,78,82,8,33
2/5/2023 5:24,61,79,83,7,32
2/5/2023 5:39,62,80,84,6,33
2/5/2023 5:54,63,80,83,7,32
2/5/2023 6:09,62,80,82,8,33
2/5/2023 6:24,63,79,81,7,34
2/5/2023 6:39,64,80,82,8,35
2/5/2023 6:54,65,79,83,9,34
2/5/2023 7:09,64,80,82,8,35
2/5/2023 7:24,65,79,81,9,36
2/5/2023 7:39,66,78,82,8,37
2/5/2023 7:54,67,77,83,7,36
2/5/2023 8:09,66,76,84,8,35
2/5/2023 8:24,65,77,83,7,36
2/5/2023 8:39,64,78,84,8,37
2/5/2023 8:54,63,77,85,9,38
2/5/2023 9:09,64,78,84,10,39
2/5/2023 9:24,65,77,83,9,40
2/5/2023 9:39,66,76,82,10,41
2/5/2023 9:54,67,75,83,11,40
2/5/2023 10:09,66,74,84,12,41
2/5/2023 10:24,65,75,85,13,40
2/5/2023 10:39,66,76,84,12,39
2/5/2023 10:54,67,77,83,11,40
2/5/2023 11:09,68,76,84,12,39
2/5/2023 11:24,69,75,85,13,38
2/5/2023 11:39,70,76,86,12,37
2/5/2023 11:54,69,77,85,13,36
2/5/2023 12:09,68,76,84,14,35
2/5/2023 12:24,69,77,85,13,36
2/5/2023 12:39,68,76,84,12,35
2/5/2023 12:54,69,75,83,13,34
2/5/2023 13:09,68,74,84,14,33
2/5/2023 13:24,67,73,85,15,34
2/5/2023 13:39,68,74,86,16,35
2/5/2023 13:54,69,75,87,17,36
2/5/2023 14:09,68,74,88,18,35
2/5/2023 14:24,69,73,89,17,36
2/5/2023 14:39,68,74,90,16,37
2/5/2023 14:54,67,75,89,15,36
2/5/2023 15:09,66,76,88,16,35
2/5/2023 15:24,65,77,89,15,36
2/5/2023 15:39,66,76,88,16,35
2/5/2023 15:54,67,75,89,17,36
2/5/2023 16:09,68,74,88,18,37
2/5/2023 16:24,67,75,87,19,36
2/5/2023 16:39,68,76,88,20,35
2/5/2023 16:54,69,75,89,21,34
2/5/2023 17:09,70,76,90,22,33
2/5/2023 17:24,69,75,89,21,34
2/5/2023 17:39,68,74,90,22,35
2/5/2023 17:54,69,73,89,21,34
2/5/2023 18:09,70,74,90,22,33
2/5/2023 18:24,69,75,91,23,34
2/5/2023 18:39,70,76,92,22,33
2/5/2023 18:54,71,75,93,21,32
2/5/2023 19:09,72,76,92,20,31
2/5/2023 19:24,73,75,93,19,32
2/5/2023 19:39,74,76,92,18,33
2/5/2023 19:54,75,77,91,19,32
2/5/2023 20:09,76,78,90,18,31
2/5/2023 20:24,75,77,91,17,32
2/5/2023 20:39,76,78,92,18,31
2/5/2023 20:54,75,77,93,17,32
2/5/2023 21:09,76,76,94,18,31
2/5/2023 21:24,75,75,95,19,32
2/5/2023 21:39,74,76,94,18,31
2/5/2023 21:54,75,75,95,17,32
2/5/2023 22:09,76,74,96,16,33
2/5/2023 22:24,77,75,95,15,34
2/5/2023 22:39,78,74,96,16,33
2/5/2023 22:54,77,73,97,15,34
2/5/2023 23:09,76,74,98,14,35
2/5/2023 23:24,77,73,99,15,34
2/5/2023 23:39,78,74,98,14,33
2/5/2023 23:54,77,75,97,15,34
2/6/2023 0:09,76,74,96,16,33
2/6/2023 0:24,75,75,95,15,32
2/6/2023 0:39,74,76,94,14,31
2/6/2023 0:54,75,77,93,13,30
2/6/2023 1:09,74,76,92,12,29
2/6/2023 1:24,75,77,93,11,30
2/6/2023 1:39,76,76,92,12,29
2/6/2023 1:54,75,77,93,11,28
2/6/2023 2:09,74,76,94,12,27
2/6/2023 2:24,75,75,93,13,28
2/6/2023 2:39,76,76,92,12,29
2/6/2023 2:54,77,75,91,13,30
2/6/2023 3:09,76,76,90,14,31
2/6/2023 3:24,75,75,91,15,30
2/6/2023 3:39,74,74,90,16,29
2/6/2023 3:54,73,75,89,17,28
2/6/2023 4:09,72,76,90,16,29
2/6/2023 4:24,71,77,91,17,30
2/6/2023 4:39,72,78,92,18,31
2/6/2023 4:54,71,79,93,19,30
2/6/2023 5:09,72,80,94,20,29
2/6/2023 5:24,73,79,93,21,28
2/6/2023 5:39,72,80,94,20,27
2/6/2023 5:54,73,80,93,21,28
2/6/2023 6:09,72,79,92,20,29
2/6/2023 6:24,73,78,91,21,30
