Date,sat,mat,htg_vlv,supply_vfd_speed
1/8/2023 14:59,35,39,0,0
1/8/2023 15:14,34,40,0,0
1/8/2023 15:29,35,41,0,0
1/8/2023 15:44,36,42,0,0
1/8/2023 15:59,37,41,0,0
1/8/2023 16:14,36,40,0,0
1/8/2023 16:29,35,39,0,0
1/8/2023 16:44,36,40,0,0
1/8/2023 16:59,37,41,0,0
1/8/2023 17:14,36,40,0,0
1/8/2023 17:29,35,41,0,0
1/8/2023 17:44,36,42,0,0
1/8/2023 17:59,35,41,0,0
1/8/2023 18:14,36,40,0,0
1/8/2023 18:29,37,41,0,0
1/8/2023 18:44,36,40,0,0
1/8/2023 18:59,37,39,0,0
1/8/2023 19:14,38,40,0,0
1/8/2023 19:29,37,39,0,0
1/8/2023 19:44,38,38,0,0
1/8/2023 19:59,39,39,0,0
1/8/2023 20:14,40,38,0,0
1/8/2023 20:29,41,39,0,0
1/8/2023 20:44,40,38,0,0
1/8/2023 20:59,39,37,0,0
1/8/2023 21:14,38,38,0,0
1/8/2023 21:29,39,39,0,0
1/8/2023 21:44,40,38,0,0
1/8/2023 21:59,41,39,0,0
1/8/2023 22:14,42,38,0,0
1/8/2023 22:29,43,39,0,0
1/8/2023 22:44,42,40,0,0
1/8/2023 22:59,43,39,0,0
1/8/2023 23:14,42,38,0,0
1/8/2023 23:29,41,39,0,0
1/8/2023 23:44,40,38,0,0
1/8/2023 23:59,41,37,0,0
1/9/2023 0:14,40,36,0,0
1/9/2023 0:29,41,37,0,0
1/9/2023 0:44,42,38,0,0
1/9/2023 0:59,43,37,0,0
1/9/2023 1:14,42,36,0,0
1/9/2023 1:29,41,37,0,0
1/9/2023 1:44,40,36,0,0
1/9/2023 1:59,41,35,0,0
1/9/2023 2:14,42,36,0,0
1/9/2023 2:29,41,35,0,0
1/9/2023 2:44,40,36,0,0
1/9/2023 2:59,39,35,0,0
1/9/2023 3:14,38,34,0,0
1/9/2023 3:29,39,35,0,0
1/9/2023 3:44,38,36,0,0
1/9/2023 3:59,37,37,0,0
1/9/2023 4:14,36,38,0,0
1/9/2023 4:29,35,37,0,0
1/9/2023 4:44,36,36,0,0
1/9/2023 4:59,37,37,0,0
1/9/2023 5:14,36,36,0,0
1/9/2023 5:29,37,37,0,0
1/9/2023 5:44,38,38,0,0
1/9/2023 5:59,37,37,0,0
1/9/2023 6:14,38,36,0,0
1/9/2023 6:29,37,35,0,0
1/9/2023 6:44,36,36,0,0
1/9/2023 6:59,35,37,0,0
1/9/2023 7:14,34,38,0,0
1/9/2023 7:29,35,39,0,0
1/9/2023 7:44,36,38,0,0
1/9/2023 7:59,35,37,0,0
1/9/2023 8:14,34,36,0,0
1/9/2023 8:29,33,37,0,0
1/9/2023 8:44,32,36,0,0
1/9/2023 8:59,33,35,0,0
1/9/2023 9:14,34,36,0,0
1/9/2023 9:29,33,35,0,0
1/9/2023 9:44,32,36,0,0
1/9/2023 9:59,31,35,0,0
1/9/2023 10:14,32,36,0,0
1/9/2023 10:29,31,35,0,0
1/9/2023 10:44,32,36,0,0
1/9/2023 10:59,31,35,0,0
1/9/2023 11:14,30,34,0,0
1/9/2023 11:29,30,33,0,0
1/9/2023 11:44,31,32,0,0
1/9/2023 11:59,30,33,0,0
1/9/2023 12:14,30,34,0,0
1/9/2023 12:29,30,35,0,0
1/9/2023 12:44,31,34,0,0
1/9/2023 12:59,32,33,0,0
1/9/2023 13:14,31,32,0,0
1/9/2023 13:29,30,31,0,0
1/9/2023 13:44,31,32,0,0
1/9/2023 13:59,32,33,0,0
1/9/2023 14:14,31,32,0,0
1/9/2023 14:29,30,33,50,55
1/9/2023 14:44,31,32,50,54
1/9/2023 14:59,30,33,50,53
1/9/2023 15:14,31,34,50,54
1/9/2023 15:29,30,35,50,55
1/9/2023 15:44,30,36,50,54
1/9/2023 15:59,31,37,50,55
1/9/2023 16:14,32,38,50,56
1/9/2023 16:29,33,37,50,57
1/9/2023 16:44,34,36,50,56
1/9/2023 16:59,35,35,50,55
1/9/2023 17:14,36,36,50,54
1/9/2023 17:29,37,37,50,53
1/9/2023 17:44,36,38,50,54
1/9/2023 17:59,35,39,50,53
1/9/2023 18:14,36,40,50,54
1/9/2023 18:29,35,39,50,53
1/9/2023 18:44,36,40,50,52
1/9/2023 18:59,35,39,50,53
1/9/2023 19:14,34,38,50,54
1/9/2023 19:29,33,39,50,55
1/9/2023 19:44,34,40,50,54
1/9/2023 19:59,35,41,50,53
1/9/2023 20:14,34,42,50,52
1/9/2023 20:29,33,41,50,53
1/9/2023 20:44,32,40,50,52
1/9/2023 20:59,33,39,50,51
1/9/2023 21:14,34,40,50,52
1/9/2023 21:29,35,41,50,53
1/9/2023 21:44,36,42,50,54
1/9/2023 21:59,37,43,50,53
1/9/2023 22:14,38,42,50,52
1/9/2023 22:29,37,41,50,51
1/9/2023 22:44,36,40,50,52
1/9/2023 22:59,37,41,50,51
1/9/2023 23:14,36,42,50,52
1/9/2023 23:29,35,43,50,51
1/9/2023 23:44,34,42,50,52
1/9/2023 23:59,35,43,50,51
1/10/2023 0:14,36,42,50,52
1/10/2023 0:29,35,43,50,53
1/10/2023 0:44,36,42,50,54
1/10/2023 0:59,37,41,50,53
1/10/2023 1:14,38,42,50,52
1/10/2023 1:29,39,41,50,51
1/10/2023 1:44,38,42,50,50
1/10/2023 1:59,39,41,50,49
1/10/2023 2:14,38,40,50,50
1/10/2023 2:29,37,41,50,51
1/10/2023 2:44,38,42,50,52
1/10/2023 2:59,39,41,50,53
1/10/2023 3:14,40,40,50,54
1/10/2023 3:29,39,39,50,55
1/10/2023 3:44,38,40,50,56
1/10/2023 3:59,37,39,50,57
1/10/2023 4:14,38,38,50,58
1/10/2023 4:29,37,37,50,57
1/10/2023 4:44,38,36,50,56
1/10/2023 4:59,37,37,50,55
1/10/2023 5:14,38,38,50,56
1/10/2023 5:29,37,39,50,55
1/10/2023 5:44,36,38,50,56
1/10/2023 5:59,37,37,50,55
1/10/2023 6:14,36,38,50,54
1/10/2023 6:29,35,39,50,53
1/10/2023 6:44,36,38,50,54
1/10/2023 6:59,35,37,50,53
1/10/2023 7:14,34,38,50,54
1/10/2023 7:29,33,39,50,55
1/10/2023 7:44,32,40,50,56
1/10/2023 7:59,33,39,50,55
1/10/2023 8:14,34,38,50,56
1/10/2023 8:29,35,39,50,57
1/10/2023 8:44,36,40,50,56
1/10/2023 8:59,35,41,50,55
1/10/2023 9:14,36,40,50,54
1/10/2023 9:29,37,39,50,55
1/10/2023 9:44,36,40,50,54
1/10/2023 9:59,37,41,50,53
1/10/2023 10:14,38,42,50,54
1/10/2023 10:29,39,41,50,55
1/10/2023 10:44,40,40,50,54
1/10/2023 10:59,39,39,50,53
1/10/2023 11:14,38,40,50,52
1/10/2023 11:29,39,41,50,53
1/10/2023 11:44,38,42,50,54
1/10/2023 11:59,39,41,50,55
1/10/2023 12:14,38,42,50,56
1/10/2023 12:29,39,41,50,55
1/10/2023 12:44,40,40,50,56
1/10/2023 12:59,41,41,50,57
1/10/2023 13:14,40,42,50,56
1/10/2023 13:29,39,43,50,57
1/10/2023 13:44,40,44,50,56
1/10/2023 13:59,41,43,50,57
1/10/2023 14:14,40,44,50,58
1/10/2023 14:29,39,43,50,57
1/10/2023 14:44,38,44,50,58
1/10/2023 14:59,39,43,50,57
1/10/2023 15:14,38,44,50,56
1/10/2023 15:29,37,43,50,55
1/10/2023 15:44,38,44,50,54
1/10/2023 15:59,39,43,50,53
1/10/2023 16:14,40,42,50,54
1/10/2023 16:29,39,43,50,55
1/10/2023 16:44,38,44,50,54
1/10/2023 16:59,37,45,50,53
1/10/2023 17:14,38,46,50,54
1/10/2023 17:29,39,47,50,55
1/10/2023 17:44,38,46,50,54
1/10/2023 17:59,39,47,50,53
1/10/2023 18:14,40,48,50,52
1/10/2023 18:29,39,49,50,51
1/10/2023 18:44,40,48,50,50
1/10/2023 18:59,39,49,50,51
1/10/2023 19:14,38,48,50,52
1/10/2023 19:29,39,49,50,51
1/10/2023 19:44,40,50,50,50
1/10/2023 19:59,39,51,50,49
1/10/2023 20:14,38,52,50,48
1/10/2023 20:29,37,51,50,47
1/10/2023 20:44,38,52,50,48
1/10/2023 20:59,39,53,50,49
1/10/2023 21:14,38,54,50,50
1/10/2023 21:29,39,53,50,51
1/10/2023 21:44,38,54,50,52
1/10/2023 21:59,37,55,50,51
1/10/2023 22:14,36,56,50,52
1/10/2023 22:29,37,55,50,51
1/10/2023 22:44,36,56,50,50
1/10/2023 22:59,35,55,50,51
1/10/2023 23:14,34,56,50,50
1/10/2023 23:29,35,55,50,51
1/10/2023 23:44,34,54,50,52
1/10/2023 23:59,35,55,50,53
1/11/2023 0:14,36,56,50,54
1/11/2023 0:29,35,57,50,53
1/11/2023 0:44,34,58,50,52
1/11/2023 0:59,35,57,50,51
1/11/2023 1:14,36,56,50,50
1/11/2023 1:29,37,55,50,49
1/11/2023 1:44,38,56,50,48
1/11/2023 1:59,37,57,50,47
1/11/2023 2:14,38,56,50,46
1/11/2023 2:29,37,57,50,47
1/11/2023 2:44,36,56,50,48
1/11/2023 2:59,37,55,50,49
1/11/2023 3:14,38,56,50,48
1/11/2023 3:29,37,57,50,47
1/11/2023 3:44,38,56,50,48
1/11/2023 3:59,37,55,50,47
1/11/2023 4:14,36,54,50,46
1/11/2023 4:29,37,55,50,45
1/11/2023 4:44,36,56,50,46
1/11/2023 4:59,37,57,50,47
1/11/2023 5:14,38,58,50,46
1/11/2023 5:29,39,59,50,45
1/11/2023 5:44,38,58,50,44
1/11/2023 5:59,39,57,50,43
1/11/2023 6:14,38,56,50,42
1/11/2023 6:29,39,55,50,41
1/11/2023 6:44,38,54,50,42
1/11/2023 6:59,39,55,50,43
1/11/2023 7:14,38,56,50,44
1/11/2023 7:29,39,55,50,43
1/11/2023 7:44,38,56,50,42
1/11/2023 7:59,37,57,50,41
1/11/2023 8:14,36,58,50,42
1/11/2023 8:29,37,57,50,43
1/11/2023 8:44,36,56,50,44
1/11/2023 8:59,35,55,50,43
1/11/2023 9:14,34,54,50,42
1/11/2023 9:29,35,53,50,41
1/11/2023 9:44,36,54,50,40
1/11/2023 9:59,35,53,50,39
1/11/2023 10:14,34,54,50,40
1/11/2023 10:29,33,53,50,39
1/11/2023 10:44,34,52,50,38
1/11/2023 10:59,35,51,50,37
1/11/2023 11:14,34,50,50,38
1/11/2023 11:29,35,49,50,39
1/11/2023 11:44,34,50,50,38
1/11/2023 11:59,33,49,50,37
1/11/2023 12:14,34,48,50,38
1/11/2023 12:29,35,49,50,39
1/11/2023 12:44,36,50,50,38
1/11/2023 12:59,37,51,50,39
1/11/2023 13:14,36,52,50,40
1/11/2023 13:29,37,51,50,41
1/11/2023 13:44,38,52,50,40
1/11/2023 13:59,37,51,50,39
1/11/2023 14:14,36,50,50,38
1/11/2023 14:29,35,49,50,39
1/11/2023 14:44,34,50,50,40
1/11/2023 14:59,33,51,50,41
1/11/2023 15:14,32,50,50,40
1/11/2023 15:29,33,51,50,41
1/11/2023 15:44,34,52,50,40
1/11/2023 15:59,35,51,50,41
1/11/2023 16:14,34,52,50,42
1/11/2023 16:29,35,53,50,43
1/11/2023 16:44,34,52,50,44
1/11/2023 16:59,35,51,50,43
1/11/2023 17:14,36,52,50,42
1/11/2023 17:29,35,53,50,43
1/11/2023 17:44,34,54,50,42
1/11/2023 17:59,33,53,50,43
1/11/2023 18:14,34,52,50,44
1/11/2023 18:29,35,53,50,45
1/11/2023 18:44,36,54,50,44
1/11/2023 18:59,35,53,50,43
1/11/2023 19:14,34,54,50,44
1/11/2023 19:29,35,53,50,43
1/11/2023 19:44,34,52,50,42
1/11/2023 19:59,35,51,50,43
1/11/2023 20:14,36,52,50,42
1/11/2023 20:29,37,53,50,41
1/11/2023 20:44,36,52,50,42
1/11/2023 20:59,37,51,50,43
1/11/2023 21:14,36,52,50,44
1/11/2023 21:29,35,53,50,43
1/11/2023 21:44,36,52,50,44
1/11/2023 21:59,37,51,50,45
1/11/2023 22:14,38,50,50,44
1/11/2023 22:29,37,49,50,45
1/11/2023 22:44,38,50,50,44
1/11/2023 22:59,39,51,50,43
1/11/2023 23:14,38,52,50,44
1/11/2023 23:29,39,51,50,43
1/11/2023 23:44,40,52,50,42
1/11/2023 23:59,39,53,50,41
1/12/2023 0:14,40,52,50,40
1/12/2023 0:29,41,53,50,39
1/12/2023 0:44,40,52,50,40
1/12/2023 0:59,41,53,50,39
1/12/2023 1:14,40,54,50,38
1/12/2023 1:29,39,53,50,37
1/12/2023 1:44,38,52,50,38
1/12/2023 1:59,37,51,50,39
1/12/2023 2:14,38,52,50,40
1/12/2023 2:29,37,53,50,39
1/12/2023 2:44,38,54,50,40
1/12/2023 2:59,39,53,50,41
1/12/2023 3:14,40,52,50,42
1/12/2023 3:29,41,53,50,43
1/12/2023 3:44,40,54,50,44
1/12/2023 3:59,41,53,50,43
1/12/2023 4:14,42,52,50,44
1/12/2023 4:29,41,51,50,43
1/12/2023 4:44,42,52,50,42
1/12/2023 4:59,41,51,50,41
1/12/2023 5:14,42,52,50,40
1/12/2023 5:29,41,51,50,39
1/12/2023 5:44,40,50,50,40
1/12/2023 5:59,41,49,50,41
1/12/2023 6:14,40,48,50,42
1/12/2023 6:29,39,47,50,43
1/12/2023 6:44,38,46,50,44
1/12/2023 6:59,37,45,50,45
1/12/2023 7:14,36,44,50,46
1/12/2023 7:29,35,45,50,47
1/12/2023 7:44,36,46,50,46
1/12/2023 7:59,35,47,50,45
1/12/2023 8:14,34,48,50,44
1/12/2023 8:29,35,49,50,45
1/12/2023 8:44,34,50,50,44
1/12/2023 8:59,35,49,50,45
1/12/2023 9:14,36,48,50,44
1/12/2023 9:29,37,47,50,43
1/12/2023 9:44,38,46,50,42
1/12/2023 9:59,39,47,50,41
1/12/2023 10:14,40,46,50,40
1/12/2023 10:29,39,45,50,41
1/12/2023 10:44,40,46,50,40
1/12/2023 10:59,39,45,50,41
1/12/2023 11:14,38,44,50,42
1/12/2023 11:29,37,43,50,41
1/12/2023 11:44,38,42,50,42
1/12/2023 11:59,37,43,50,41
1/12/2023 12:14,36,44,50,40
1/12/2023 12:29,35,45,50,41
1/12/2023 12:44,34,46,50,40
1/12/2023 12:59,35,47,50,41
1/12/2023 13:14,34,48,50,40
1/12/2023 13:29,33,49,50,39
1/12/2023 13:44,32,50,50,40
1/12/2023 13:59,33,51,50,39
1/12/2023 14:14,32,50,50,40
1/12/2023 14:29,31,49,50,39
1/12/2023 14:44,30,50,50,38
1/12/2023 14:59,30,51,50,39
1/12/2023 15:14,31,50,50,38
1/12/2023 15:29,30,49,50,37
1/12/2023 15:44,31,50,50,38
1/12/2023 15:59,30,49,50,37
1/12/2023 16:14,30,48,50,36
1/12/2023 16:29,30,49,50,35
1/12/2023 16:44,31,50,50,36
1/12/2023 16:59,32,49,50,35
1/12/2023 17:14,33,50,50,34
1/12/2023 17:29,34,49,50,35
1/12/2023 17:44,35,48,50,36
1/12/2023 17:59,36,49,50,35
1/12/2023 18:14,35,48,50,36
1/12/2023 18:29,34,47,50,35
1/12/2023 18:44,35,48,50,34
1/12/2023 18:59,36,47,50,33
1/12/2023 19:14,37,46,50,32
1/12/2023 19:29,38,47,50,31
1/12/2023 19:44,39,46,50,32
1/12/2023 19:59,38,47,50,33
1/12/2023 20:14,39,48,50,32
1/12/2023 20:29,38,49,50,31
1/12/2023 20:44,39,48,50,32
1/12/2023 20:59,40,47,50,33
1/12/2023 21:14,41,46,50,34
1/12/2023 21:29,40,47,50,33
1/12/2023 21:44,41,46,50,32
1/12/2023 21:59,40,47,50,31
1/12/2023 22:14,41,48,50,32
1/12/2023 22:29,40,49,50,31
1/12/2023 22:44,39,50,50,32
1/12/2023 22:59,40,51,50,33
1/12/2023 23:14,41,50,50,34
1/12/2023 23:29,42,49,50,33
1/12/2023 23:44,41,50,50,32
1/12/2023 23:59,40,49,50,31
1/13/2023 0:14,39,48,50,32
1/13/2023 0:29,38,47,50,33
1/13/2023 0:44,37,46,50,32
1/13/2023 0:59,38,47,50,33
1/13/2023 1:14,37,46,50,32
1/13/2023 1:29,38,47,50,33
1/13/2023 1:44,37,46,50,34
1/13/2023 1:59,36,47,50,35
1/13/2023 2:14,37,48,50,34
1/13/2023 2:29,38,47,50,35
1/13/2023 2:44,39,46,50,36
1/13/2023 2:59,38,45,50,37
1/13/2023 3:14,39,46,50,36
1/13/2023 3:29,38,45,50,35
1/13/2023 3:44,39,46,50,36
1/13/2023 3:59,40,47,50,37
1/13/2023 4:14,41,48,50,38
1/13/2023 4:29,42,49,50,39
1/13/2023 4:44,41,48,50,40
1/13/2023 4:59,40,47,50,41
1/13/2023 5:14,39,48,50,40
1/13/2023 5:29,40,47,50,41
1/13/2023 5:44,39,48,50,40
1/13/2023 5:59,40,49,50,39
1/13/2023 6:14,41,48,50,40
1/13/2023 6:29,42,47,50,39
1/13/2023 6:44,41,46,50,38
1/13/2023 6:59,42,45,50,37
1/13/2023 7:14,41,44,50,36
1/13/2023 7:29,42,43,50,35
1/13/2023 7:44,41,44,50,36
1/13/2023 7:59,42,43,50,35
1/13/2023 8:14,43,42,50,34
1/13/2023 8:29,44,43,50,33
1/13/2023 8:44,43,44,50,34
1/13/2023 8:59,44,43,50,35
1/13/2023 9:14,43,42,50,36
1/13/2023 9:29,42,43,50,35
1/13/2023 9:44,41,42,50,36
1/13/2023 9:59,42,41,50,37
1/13/2023 10:14,41,42,50,36
1/13/2023 10:29,40,43,50,35
1/13/2023 10:44,41,42,50,36
1/13/2023 10:59,40,41,50,35
1/13/2023 11:14,39,40,50,36
1/13/2023 11:29,40,39,50,37
1/13/2023 11:44,41,38,50,36
1/13/2023 11:59,40,37,50,35
1/13/2023 12:14,41,38,50,34
1/13/2023 12:29,42,39,50,33
1/13/2023 12:44,43,40,50,34
1/13/2023 12:59,44,39,50,35
1/13/2023 13:14,45,40,50,34
1/13/2023 13:29,44,41,50,33
1/13/2023 13:44,45,42,50,34
1/13/2023 13:59,44,41,50,33
1/13/2023 14:14,43,40,50,32
1/13/2023 14:29,42,41,50,31
1/13/2023 14:44,41,42,50,32
1/13/2023 14:59,40,43,50,33
1/13/2023 15:14,41,44,50,32
1/13/2023 15:29,42,45,50,31
1/13/2023 15:44,41,44,50,32
1/13/2023 15:59,40,43,50,31
1/13/2023 16:14,39,42,50,32
1/13/2023 16:29,40,41,50,31
1/13/2023 16:44,41,40,50,32
1/13/2023 16:59,42,41,50,31
1/13/2023 17:14,43,40,50,32
1/13/2023 17:29,42,41,50,33
1/13/2023 17:44,41,40,50,34
1/13/2023 17:59,42,41,50,33
1/13/2023 18:14,43,40,50,34
1/13/2023 18:29,42,39,50,35
1/13/2023 18:44,43,40,50,34
1/13/2023 18:59,42,39,50,33
1/13/2023 19:14,43,40,50,34
1/13/2023 19:29,42,39,50,33
1/13/2023 19:44,41,40,50,32
1/13/2023 19:59,42,39,50,31
1/13/2023 20:14,43,38,50,30
1/13/2023 20:29,42,39,50,29
1/13/2023 20:44,41,40,50,30
1/13/2023 20:59,40,39,50,29
1/13/2023 21:14,39,40,50,28
1/13/2023 21:29,38,41,50,27
1/13/2023 21:44,39,40,50,28
1/13/2023 21:59,38,39,50,29
1/13/2023 22:14,37,40,50,30
1/13/2023 22:29,36,39,50,31
1/13/2023 22:44,35,38,50,30
1/13/2023 22:59,34,37,50,29
1/13/2023 23:14,35,38,50,28
1/13/2023 23:29,36,37,50,29
1/13/2023 23:44,37,36,50,30
1/13/2023 23:59,36,35,50,31
1/14/2023 0:14,37,36,50,30
1/14/2023 0:29,38,37,50,29
1/14/2023 0:44,39,38,50,28
1/14/2023 0:59,38,37,50,27
1/14/2023 1:14,37,38,50,28
1/14/2023 1:29,36,37,50,29
1/14/2023 1:44,37,36,50,30
1/14/2023 1:59,36,37,50,31
1/14/2023 2:14,35,38,50,32
1/14/2023 2:29,36,39,50,33
1/14/2023 2:44,35,38,50,34
1/14/2023 2:59,36,39,50,35
1/14/2023 3:14,35,40,50,36
1/14/2023 3:29,36,39,50,37
1/14/2023 3:44,35,40,50,36
1/14/2023 3:59,36,39,50,37
1/14/2023 4:14,37,40,50,36
1/14/2023 4:29,36,39,50,37
1/14/2023 4:44,37,40,50,36
1/14/2023 4:59,36,41,50,37
1/14/2023 5:14,35,40,50,38
1/14/2023 5:29,36,41,50,39
1/14/2023 5:44,37,40,50,40
1/14/2023 5:59,36,41,50,39
1/14/2023 6:14,35,42,50,38
1/14/2023 6:29,36,41,50,37
1/14/2023 6:44,35,42,50,38
1/14/2023 6:59,34,43,50,39
1/14/2023 7:14,33,44,50,38
1/14/2023 7:29,34,45,50,39
1/14/2023 7:44,33,46,50,38
1/14/2023 7:59,34,45,50,39
1/14/2023 8:14,35,46,50,40
1/14/2023 8:29,36,47,50,41
1/14/2023 8:44,37,46,50,40
1/14/2023 8:59,38,45,50,39
1/14/2023 9:14,37,44,50,38
1/14/2023 9:29,36,45,50,37
1/14/2023 9:44,35,44,50,38
1/14/2023 9:59,36,43,50,37
1/14/2023 10:14,35,42,50,38
1/14/2023 10:29,36,43,50,39
1/14/2023 10:44,35,44,50,40
1/14/2023 10:59,34,43,50,41
1/14/2023 11:14,35,42,50,40
1/14/2023 11:29,34,41,50,41
1/14/2023 11:44,33,40,50,42
1/14/2023 11:59,34,41,50,41
1/14/2023 12:14,33,40,50,42
1/14/2023 12:29,32,41,50,41
1/14/2023 12:44,31,42,50,40
1/14/2023 12:59,30,41,50,41
1/14/2023 13:14,30,40,50,40
1/14/2023 13:29,31,41,50,39
1/14/2023 13:44,32,42,50,40
1/14/2023 13:59,33,41,50,39
1/14/2023 14:14,32,40,50,40
1/14/2023 14:29,31,39,50,41
1/14/2023 14:44,32,38,50,40
1/14/2023 14:59,33,37,50,41
1/14/2023 15:14,32,38,50,40
1/14/2023 15:29,31,39,50,41
1/14/2023 15:44,30,40,50,42
1/14/2023 15:59,30,41,50,41
1/14/2023 16:14,30,42,50,42
1/14/2023 16:29,31,41,50,43
1/14/2023 16:44,30,42,50,42
1/14/2023 16:59,31,43,50,43
1/14/2023 17:14,32,42,50,42
1/14/2023 17:29,33,43,50,43
1/14/2023 17:44,34,44,50,44
1/14/2023 17:59,33,43,50,45
1/14/2023 18:14,32,42,50,46
1/14/2023 18:29,31,43,50,47
1/14/2023 18:44,30,44,50,48
1/14/2023 18:59,30,43,50,49
1/14/2023 19:14,30,44,50,48
1/14/2023 19:29,30,45,50,49
1/14/2023 19:44,31,46,50,48
1/14/2023 19:59,30,47,50,49
1/14/2023 20:14,30,48,50,50
1/14/2023 20:29,30,47,50,51
1/14/2023 20:44,31,48,50,52
1/14/2023 20:59,30,49,50,51
1/14/2023 21:14,31,48,50,52
1/14/2023 21:29,30,49,50,53
1/14/2023 21:44,31,50,50,54
1/14/2023 21:59,30,49,50,53
1/14/2023 22:14,31,50,50,54
1/14/2023 22:29,30,51,50,53
1/14/2023 22:44,30,52,50,52
1/14/2023 22:59,31,53,50,53
1/14/2023 23:14,32,52,50,54
1/14/2023 23:29,33,53,50,55
1/14/2023 23:44,34,52,50,56
1/14/2023 23:59,35,53,50,55
1/15/2023 0:14,36,52,50,54
1/15/2023 0:29,35,53,50,53
1/15/2023 0:44,36,52,50,52
1/15/2023 0:59,35,51,50,53
1/15/2023 1:14,36,50,50,54
1/15/2023 1:29,35,51,50,53
1/15/2023 1:44,34,52,50,52
1/15/2023 1:59,35,53,50,51
1/15/2023 2:14,34,52,50,52
1/15/2023 2:29,33,51,50,51
1/15/2023 2:44,32,52,50,50
1/15/2023 2:59,31,51,50,49
1/15/2023 3:14,30,50,50,48
1/15/2023 3:29,30,51,50,47
1/15/2023 3:44,30,50,50,48
1/15/2023 3:59,30,51,50,49
1/15/2023 4:14,31,50,50,50
1/15/2023 4:29,32,49,50,49
1/15/2023 4:44,31,48,50,48
1/15/2023 4:59,30,47,50,47
1/15/2023 5:14,31,48,50,48
1/15/2023 5:29,30,49,50,49
1/15/2023 5:44,31,48,50,50
1/15/2023 5:59,32,47,50,49
1/15/2023 6:14,31,48,50,50
1/15/2023 6:29,30,49,50,49
1/15/2023 6:44,31,48,50,48
1/15/2023 6:59,30,47,50,47
1/15/2023 7:14,30,46,50,46
1/15/2023 7:29,31,45,50,47
1/15/2023 7:44,30,46,50,46
1/15/2023 7:59,31,45,50,47
1/15/2023 8:14,30,46,50,46
1/15/2023 8:29,31,45,50,45
1/15/2023 8:44,30,46,50,46
1/15/2023 8:59,30,47,50,47
1/15/2023 9:14,31,48,50,48
1/15/2023 9:29,32,47,50,47
1/15/2023 9:44,33,46,50,48
1/15/2023 9:59,34,45,50,49
1/15/2023 10:14,35,46,50,48
1/15/2023 10:29,36,45,50,47
1/15/2023 10:44,35,44,50,48
1/15/2023 10:59,34,45,50,49
1/15/2023 11:14,33,46,50,48
1/15/2023 11:29,34,47,50,49
1/15/2023 11:44,35,48,50,50
1/15/2023 11:59,34,49,50,49
1/15/2023 12:14,35,48,50,48
1/15/2023 12:29,34,47,50,49
1/15/2023 12:44,33,46,50,50
1/15/2023 12:59,34,45,50,49
1/15/2023 13:14,33,44,50,48
1/15/2023 13:29,32,45,50,47
1/15/2023 13:44,31,46,50,48
1/15/2023 13:59,30,47,50,47
1/15/2023 14:14,31,48,50,48
1/15/2023 14:29,30,49,50,49
1/15/2023 14:44,31,50,50,50
1/15/2023 14:59,32,49,50,51
1/15/2023 15:14,31,48,0,0
1/15/2023 15:29,30,49,0,0
1/15/2023 15:44,31,48,0,0
1/15/2023 15:59,32,47,0,0
1/15/2023 16:14,33,48,0,0
1/15/2023 16:29,34,49,0,0
1/15/2023 16:44,33,48,0,0
1/15/2023 16:59,34,47,0,0
1/15/2023 17:14,33,48,0,0
1/15/2023 17:29,34,47,0,0
1/15/2023 17:44,35,48,0,0
1/15/2023 17:59,36,49,0,0
1/15/2023 18:14,35,48,0,0
1/15/2023 18:29,36,49,0,0
1/15/2023 18:44,37,50,0,0
1/15/2023 18:59,36,49,0,0
1/15/2023 19:14,37,48,0,0
1/15/2023 19:29,36,47,0,0
1/15/2023 19:44,35,46,0,0
1/15/2023 19:59,36,47,0,0
1/15/2023 20:14,37,46,0,0
1/15/2023 20:29,38,45,0,0
1/15/2023 20:44,39,46,0,0
1/15/2023 20:59,40,47,0,0
1/15/2023 21:14,39,48,0,0
1/15/2023 21:29,38,49,0,0
1/15/2023 21:44,37,50,0,0
1/15/2023 21:59,36,49,0,0
1/15/2023 22:14,37,48,0,0
1/15/2023 22:29,38,47,0,0
1/15/2023 22:44,37,46,0,0
1/15/2023 22:59,38,47,0,0
1/15/2023 23:14,39,48,0,0
1/15/2023 23:29,38,49,0,0
1/15/2023 23:44,37,50,0,0
1/15/2023 23:59,38,49,0,0
1/16/2023 0:14,39,48,0,0
1/16/2023 0:29,38,49,0,0
1/16/2023 0:44,37,50,0,0
1/16/2023 0:59,36,51,0,0
1/16/2023 1:14,35,50,0,0
1/16/2023 1:29,36,51,0,0
1/16/2023 1:44,35,52,0,0
1/16/2023 1:59,36,51,0,0
1/16/2023 2:14,35,52,0,0
1/16/2023 2:29,36,51,0,0
1/16/2023 2:44,37,52,0,0
1/16/2023 2:59,38,51,0,0
1/16/2023 3:14,37,52,0,0
1/16/2023 3:29,38,51,0,0
1/16/2023 3:44,39,52,0,0
1/16/2023 3:59,38,53,0,0
1/16/2023 4:14,39,52,0,0
1/16/2023 4:29,40,51,0,0
1/16/2023 4:44,41,52,0,0
1/16/2023 4:59,40,51,0,0
1/16/2023 5:14,41,52,0,0
1/16/2023 5:29,42,53,0,0
1/16/2023 5:44,43,54,0,0
1/16/2023 5:59,42,55,0,0
1/16/2023 6:14,41,54,0,0
1/16/2023 6:29,42,55,0,0
