Date,oat,mat,clg,economizer_sig,supply_vfd_speed
2/1/2023 6:53,75,80,94,23,0
2/1/2023 7:08,76,80,95,24,0
2/1/2023 7:23,75,79,96,23,0
2/1/2023 7:38,76,78,97,24,0
2/1/2023 7:53,77,77,96,23,0
2/1/2023 8:08,76,76,97,24,0
2/1/2023 8:23,77,75,96,25,0
2/1/2023 8:38,76,74,97,26,0
2/1/2023 8:53,75,75,96,27,0
2/1/2023 9:08,74,76,95,26,0
2/1/2023 9:23,75,77,94,25,0
2/1/2023 9:38,76,78,95,26,0
2/1/2023 9:53,75,79,94,27,0
2/1/2023 10:08,74,78,93,28,0
2/1/2023 10:23,75,79,92,29,0
2/1/2023 10:38,76,80,93,28,0
2/1/2023 10:53,75,79,94,27,0
2/1/2023 11:08,76,78,95,26,0
2/1/2023 11:23,77,79,94,27,0
2/1/2023 11:38,78,78,95,26,0
2/1/2023 11:53,79,77,96,25,0
2/1/2023 12:08,80,76,95,24,0
2/1/2023 12:23,79,75,96,23,0
2/1/2023 12:38,80,74,97,22,0
2/1/2023 12:53,81,73,98,23,0
2/1/2023 13:08,82,72,97,24,0
2/1/2023 13:23,81,73,96,25,0
2/1/2023 13:38,80,74,97,26,0
2/1/2023 13:53,79,73,96,27,0
2/1/2023 14:08,80,74,97,26,0
2/1/2023 14:23,79,75,98,25,0
2/1/2023 14:38,78,74,99,24,0
2/1/2023 14:53,77,75,98,25,0
2/1/2023 15:08,78,74,97,24,0
2/1/2023 15:23,77,73,98,25,0
2/1/2023 15:38,78,74,97,24,0
2/1/2023 15:53,79,75,96,23,0
2/1/2023 16:08,78,74,97,24,0
2/1/2023 16:23,77,73,96,25,0
2/1/2023 16:38,78,74,97,24,0
2/1/2023 16:53,79,73,96,23,0
2/1/2023 17:08,80,74,95,24,0
2/1/2023 17:23,81,75,94,25,0
2/1/2023 17:38,80,76,93,24,0
2/1/2023 17:53,81,75,94,25,0
2/1/2023 18:08,80,76,93,24,0
2/1/2023 18:23,81,75,94,23,0
2/1/2023 18:38,82,76,93,24,0
2/1/2023 18:53,83,77,94,25,0
2/1/2023 19:08,84,78,93,24,0
2/1/2023 19:23,85,77,94,25,0
2/1/2023 19:38,86,76,93,24,0
2/1/2023 19:53,87,77,94,25,0
2/1/2023 20:08,86,76,93,26,0
2/1/2023 20:23,85,75,94,27,0
2/1/2023 20:38,84,76,95,28,0
2/1/2023 20:53,83,75,94,29,0
2/1/2023 21:08,82,74,93,30,0
2/1/2023 21:23,83,75,92,29,0
2/1/2023 21:38,82,74,91,30,0
2/1/2023 21:53,83,75,92,31,0
2/1/2023 22:08,82,76,93,32,0
2/1/2023 22:23,83,77,92,31,0
2/1/2023 22:38,82,76,91,32,0
2/1/2023 22:53,83,75,90,31,0
2/1/2023 23:08,82,74,91,32,0
2/1/2023 23:23,81,73,90,31,0
2/1/2023 23:38,82,72,89,32,0
2/1/2023 23:53,81,71,88,33,0
2/2/2023 0:08,80,72,89,32,0
2/2/2023 0:23,81,73,90,31,0
2/2/2023 0:38,80,72,89,30,0
2/2/2023 0:53,79,73,88,29,0
2/2/2023 1:08,80,74,89,28,0
2/2/2023 1:23,81,73,88,29,0
2/2/2023 1:38,82,74,89,30,0
2/2/2023 1:53,83,75,90,29,0
2/2/2023 2:08,84,74,91,28,0
2/2/2023 2:23,85,73,92,29,0
2/2/2023 2:38,86,74,91,30,0
2/2/2023 2:53,85,73,90,29,0
2/2/2023 3:08,84,74,89,30,0
2/2/2023 3:23,85,75,90,29,0
2/2/2023 3:38,86,74,89,30,0
2/2/2023 3:53,85,73,90,29,0
2/2/2023 4:08,84,74,91,28,0
2/2/2023 4:23,83,73,90,27,0
2/2/2023 4:38,82,72,89,26,0
2/2/2023 4:53,81,73,90,27,0
2/2/2023 5:08,80,72,91,28,0
2/2/2023 5:23,81,71,92,27,0
2/2/2023 5:38,80,70,93,26,0
2/2/2023 5:53,81,69,94,25,0
2/2/2023 6:08,82,68,95,26,0
2/2/2023 6:23,83,67,94,27,0
2/2/2023 6:38,82,66,93,26,0
2/2/2023 6:53,81,65,94,27,0
2/2/2023 7:08,80,64,95,26,0
2/2/2023 7:23,79,63,96,25,0
2/2/2023 7:38,80,62,97,24,0
2/2/2023 7:53,79,63,96,25,0
2/2/2023 8:08,80,64,97,24,0
2/2/2023 8:23,79,63,96,25,0
2/2/2023 8:38,78,64,95,26,0
2/2/2023 8:53,77,65,94,27,0
2/2/2023 9:08,76,66,95,26,0
2/2/2023 9:23,77,67,96,27,0
2/2/2023 9:38,78,68,97,28,0
2/2/2023 9:53,79,69,96,27,0
2/2/2023 10:08,78,70,95,28,0
2/2/2023 10:23,77,71,96,29,0
2/2/2023 10:38,76,70,95,30,0
2/2/2023 10:53,75,69,96,31,0
2/2/2023 11:08,74,68,97,30,0
2/2/2023 11:23,75,69,98,29,0
2/2/2023 11:38,76,68,99,28,0
2/2/2023 11:53,77,67,98,27,0
2/2/2023 12:08,76,66,97,26,0
2/2/2023 12:23,77,67,98,25,0
2/2/2023 12:38,76,66,97,24,0
2/2/2023 12:53,77,67,98,23,0
2/2/2023 13:08,76,66,99,24,0
2/2/2023 13:23,75,67,98,23,0
2/2/2023 13:38,74,66,99,24,0
2/2/2023 13:53,73,65,98,25,0
2/2/2023 14:08,74,64,99,26,0
2/2/2023 14:23,73,63,100,25,0
2/2/2023 14:38,74,62,100,26,0
2/2/2023 14:53,75,63,99,27,0
2/2/2023 15:08,76,64,100,26,0
2/2/2023 15:23,75,65,100,25,0
2/2/2023 15:38,74,64,99,26,0
2/2/2023 15:53,75,65,98,25,0
2/2/2023 16:08,74,64,97,26,0
2/2/2023 16:23,75,65,98,25,0
2/2/2023 16:38,74,66,99,24,0
2/2/2023 16:53,73,67,98,25,0
2/2/2023 17:08,74,68,99,26,0
2/2/2023 17:23,75,67,100,25,0
2/2/2023 17:38,74,68,100,24,0
2/2/2023 17:53,73,67,100,23,0
2/2/2023 18:08,74,68,100,22,0
2/2/2023 18:23,73,67,100,23,0
2/2/2023 18:38,74,66,99,24,0
2/2/2023 18:53,73,67,100,25,0
2/2/2023 19:08,72,68,99,26,0
2/2/2023 19:23,71,69,100,27,0
2/2/2023 19:38,70,70,100,26,0
2/2/2023 19:53,71,69,99,27,0
2/2/2023 20:08,70,68,100,26,0
2/2/2023 20:23,71,69,100,27,0
2/2/2023 20:38,72,70,99,26,0
2/2/2023 20:53,71,69,98,25,0
2/2/2023 21:08,72,70,97,26,0
2/2/2023 21:23,73,71,96,27,0
2/2/2023 21:38,74,72,97,28,0
2/2/2023 21:53,75,73,98,27,0
2/2/2023 22:08,76,74,97,26,0
2/2/2023 22:23,75,73,96,27,0
2/2/2023 22:38,74,72,97,26,0
2/2/2023 22:53,75,71,98,27,0
2/2/2023 23:08,74,70,97,28,0
2/2/2023 23:23,75,71,98,27,0
2/2/2023 23:38,76,70,99,26,0
2/2/2023 23:53,77,69,100,25,0
2/3/2023 0:08,78,68,99,24,0
2/3/2023 0:23,79,69,100,23,0
2/3/2023 0:38,80,70,100,22,0
2/3/2023 0:53,81,71,100,21,0
2/3/2023 1:08,80,72,99,20,0
2/3/2023 1:23,79,71,98,21,0
2/3/2023 1:38,78,70,99,20,0
2/3/2023 1:53,77,71,100,19,0
2/3/2023 2:08,78,70,100,18,0
2/3/2023 2:23,77,71,99,19,0
2/3/2023 2:38,76,72,98,18,0
2/3/2023 2:53,77,71,99,19,0
2/3/2023 3:08,76,70,98,20,0
2/3/2023 3:23,75,71,99,21,0
2/3/2023 3:38,76,70,100,20,0
2/3/2023 3:53,75,71,99,21,0
2/3/2023 4:08,76,72,98,22,0
2/3/2023 4:23,75,73,99,21,0
2/3/2023 4:38,76,74,98,20,0
2/3/2023 4:53,75,73,99,19,0
2/3/2023 5:08,76,74,98,18,0
2/3/2023 5:23,75,75,99,17,0
2/3/2023 5:38,74,76,98,18,0
2/3/2023 5:53,73,75,99,19,0
2/3/2023 6:08,72,76,98,18,0
2/3/2023 6:23,71,75,97,17,0
2/3/2023 6:38,70,76,98,18,0
2/3/2023 6:53,69,77,99,19,0
2/3/2023 7:08,70,76,98,18,0
2/3/2023 7:23,71,75,99,19,0
2/3/2023 7:38,72,76,98,20,0
2/3/2023 7:53,71,75,97,19,0
2/3/2023 8:08,72,74,96,20,0
2/3/2023 8:23,73,75,95,19,0
2/3/2023 8:38,72,74,94,20,0
2/3/2023 8:53,73,75,95,19,0
2/3/2023 9:08,72,76,96,18,0
2/3/2023 9:23,73,75,97,17,0
2/3/2023 9:38,74,76,96,16,0
2/3/2023 9:53,75,75,95,17,0
2/3/2023 10:08,74,76,96,16,0
2/3/2023 10:23,75,77,95,15,0
2/3/2023 10:38,74,76,96,16,0
2/3/2023 10:53,73,77,95,17,0
2/3/2023 11:08,74,76,94,16,0
2/3/2023 11:23,73,77,95,17,0
2/3/2023 11:38,74,76,96,16,0
2/3/2023 11:53,73,75,97,15,0
2/3/2023 12:08,72,74,96,14,0
2/3/2023 12:23,71,73,95,13,0
2/3/2023 12:38,70,72,96,14,0
2/3/2023 12:53,69,71,97,15,0
2/3/2023 13:08,68,70,98,14,0
2/3/2023 13:23,67,71,99,13,0
2/3/2023 13:38,66,72,98,12,0
2/3/2023 13:53,67,71,97,11,0
2/3/2023 14:08,66,70,98,12,0
2/3/2023 14:23,67,69,97,13,0
2/3/2023 14:38,68,68,98,14,0
2/3/2023 14:53,67,69,97,13,0
2/3/2023 15:08,66,70,98,12,0
2/3/2023 15:23,65,69,99,11,0
2/3/2023 15:38,64,70,100,10,0
2/3/2023 15:53,65,71,100,9,0
2/3/2023 16:08,64,70,100,8,0
2/3/2023 16:23,63,71,100,7,0
2/3/2023 16:38,62,72,99,8,0
2/3/2023 16:53,61,73,100,9,0
2/3/2023 17:08,62,74,100,10,0
2/3/2023 17:23,61,73,99,9,0
2/3/2023 17:38,60,72,98,8,55
2/3/2023 17:53,61,73,99,9,54
2/3/2023 18:08,60,74,100,10,53
2/3/2023 18:23,61,73,100,9,54
2/3/2023 18:38,60,74,100,8,55
2/3/2023 18:53,61,75,99,9,54
2/3/2023 19:08,62,74,98,8,55
2/3/2023 19:23,61,73,99,7,56
2/3/2023 19:38,62,74,98,8,57
2/3/2023 19:53,63,73,97,9,56
2/3/2023 20:08,62,72,96,8,55
2/3/2023 20:23,63,73,97,7,54
2/3/2023 20:38,62,72,98,6,53
2/3/2023 20:53,61,71,97,5,54
2/3/2023 21:08,62,70,98,6,53
2/3/2023 21:23,61,71,99,7,54
2/3/2023 21:38,62,72,98,6,53
2/3/2023 21:53,63,71,97,7,52
2/3/2023 22:08,62,72,98,6,53
2/3/2023 22:23,63,73,97,5,54
2/3/2023 22:38,64,72,98,4,55
2/3/2023 22:53,65,71,97,5,54
2/3/2023 23:08,66,72,98,4,53
2/3/2023 23:23,67,73,99,3,52
2/3/2023 23:38,66,74,98,2,53
2/3/2023 23:53,67,75,99,3,52
2/4/2023 0:08,68,76,98,4,51
2/4/2023 0:23,67,77,97,3,52
2/4/2023 0:38,66,76,98,2,53
2/4/2023 0:53,67,75,97,3,54
2/4/2023 1:08,66,74,96,4,53
2/4/2023 1:23,65,75,97,3,52
2/4/2023 1:38,66,74,98,4,51
2/4/2023 1:53,67,73,97,5,52
2/4/2023 2:08,66,74,96,4,51
2/4/2023 2:23,67,75,97,5,52
2/4/2023 2:38,68,74,96,4,51
2/4/2023 2:53,67,73,97,5,52
2/4/2023 3:08,66,74,98,6,51
2/4/2023 3:23,67,73,99,7,52
2/4/2023 3:38,68,72,98,8,53
2/4/2023 3:53,67,73,99,9,54
2/4/2023 4:08,66,74,100,10,53
2/4/2023 4:23,67,73,100,11,52
2/4/2023 4:38,66,72,99,10,51
2/4/2023 4:53,67,73,98,9,50
2/4/2023 5:08,66,74,97,10,49
2/4/2023 5:23,65,73,98,11,50
2/4/2023 5:38,66,72,97,12,51
2/4/2023 5:53,67,73,96,11,52
2/4/2023 6:08,66,72,97,10,53
2/4/2023 6:23,67,71,96,11,54
2/4/2023 6:38,66,72,97,10,55
2/4/2023 6:53,65,71,98,11,56
2/4/2023 7:08,66,72,97,12,57
2/4/2023 7:23,65,73,98,11,58
2/4/2023 7:38,64,74,97,10,57
2/4/2023 7:53,65,75,98,11,56
2/4/2023 8:08,66,76,97,12,55
2/4/2023 8:23,67,77,98,13,56
2/4/2023 8:38,66,78,97,14,55
2/4/2023 8:53,67,77,98,13,56
2/4/2023 9:08,66,78,99,12,55
2/4/2023 9:23,67,79,98,13,54
2/4/2023 9:38,68,80,99,12,53
2/4/2023 9:53,69,80,98,11,54
2/4/2023 10:08,68,80,99,10,53
2/4/2023 10:23,69,79,100,9,54
2/4/2023 10:38,70,80,99,8,55
2/4/2023 10:53,71,80,100,7,56
2/4/2023 11:08,72,79,99,8,55
2/4/2023 11:23,73,78,98,9,56
2/4/2023 11:38,72,77,97,10,57
2/4/2023 11:53,73,76,98,9,56
2/4/2023 12:08,74,77,97,8,55
2/4/2023 12:23,75,76,96,7,54
2/4/2023 12:38,76,77,95,6,55
2/4/2023 12:53,75,76,94,7,54
2/4/2023 13:08,74,75,93,8,53
2/4/2023 13:23,73,74,94,7,54
2/4/2023 13:38,72,75,93,8,55
2/4/2023 13:53,73,74,94,7,54
2/4/2023 14:08,74,73,93,8,53
2/4/2023 14:23,75,72,94,7,52
2/4/2023 14:38,76,73,93,6,53
2/4/2023 14:53,77,72,92,5,54
2/4/2023 15:08,78,71,93,4,55
2/4/2023 15:23,79,72,92,3,56
2/4/2023 15:38,78,71,91,4,55
2/4/2023 15:53,77,72,92,3,56
2/4/2023 16:08,78,71,93,4,57
2/4/2023 16:23,79,72,92,5,56
2/4/2023 16:38,78,71,93,6,57
2/4/2023 16:53,77,72,94,7,56
2/4/2023 17:08,78,71,95,8,57
2/4/2023 17:23,79,70,96,7,58
2/4/2023 17:38,78,69,97,6,57
2/4/2023 17:53,79,70,98,7,58
2/4/2023 18:08,78,71,97,6,57
2/4/2023 18:23,79,70,98,5,56
2/4/2023 18:38,78,69,99,6,55
2/4/2023 18:53,79,68,100,7,54
2/4/2023 19:08,78,69,99,6,53
2/4/2023 19:23,77,68,100,7,54
2/4/2023 19:38,76,67,99,6,55
2/4/2023 19:53,75,68,98,5,54
2/4/2023 20:08,74,67,99,4,53
2/4/2023 20:23,75,68,100,5,54
2/4/2023 20:38,74,69,100,6,55
2/4/2023 20:53,75,70,100,5,54
2/4/2023 21:08,76,71,100,4,53
2/4/2023 21:23,75,72,99,3,52
2/4/2023 21:38,76,73,98,2,51
2/4/2023 21:53,77,74,97,3,50
2/4/2023 22:08,76,73,98,4,51
2/4/2023 22:23,77,72,97,3,52
2/4/2023 22:38,78,73,98,4,51
2/4/2023 22:53,77,74,97,5,50
2/4/2023 23:08,76,75,96,4,49
2/4/2023 23:23,75,76,95,5,48
2/4/2023 23:38,76,75,94,6,47
2/4/2023 23:53,77,76,93,5,48
2/5/2023 0:08,76,77,92,6,49
2/5/2023 0:23,77,76,91,7,50
2/5/2023 0:38,76,77,92,6,51
2/5/2023 0:53,75,78,91,7,52
2/5/2023 1:08,74,79,90,8,51
2/5/2023 1:23,73,78,89,7,52
2/5/2023 1:38,74,77,90,8,51
2/5/2023 1:53,75,78,91,7,50
2/5/2023 2:08,76,79,92,6,51
2/5/2023 2:23,77,78,93,7,50
2/5/2023 2:38,78,77,92,8,51
2/5/2023 2:53,77,78,91,7,52
2/5/2023 3:08,76,79,92,6,53
2/5/2023 3:23,75,80,93,5,54
2/5/2023 3:38,76,80,92,4,53
2/5/2023 3:53,77,79,93,5,52
2/5/2023 4:08,76,80,94,6,51
2/5/2023 4:23,77,80,95,7,50
2/5/2023 4:38,76,80,94,8,49
2/5/2023 4:53,77,80,95,9,48
2/5/2023 5:08,78,80,94,10,47
2/5/2023 5:23,79,80,93,11,46
2/5/2023 5:38,78,79,94,10,47
2/5/2023 5:53,77,80,93,11,48
2/5/2023 6:08,76,80,92,12,49
2/5/2023 6:23,77,80,91,13,48
2/5/2023 6:38,78,80,92,12,47
2/5/2023 6:53,79,80,93,11,48
2/5/2023 7:08,80,80,94,12,47
2/5/2023 7:23,81,80,95,11,46
2/5/2023 7:38,82,80,94,12,45
2/5/2023 7:53,81,79,95,13,46
2/5/2023 8:08,82,80,96,12,47
2/5/2023 8:23,81,79,95,13,46
2/5/2023 8:38,80,80,94,14,45
2/5/2023 8:53,79,79,93,15,44
2/5/2023 9:08,78,78,92,14,43
2/5/2023 9:23,79,79,91,13,42
2/5/2023 9:38,78,78,90,12,41
2/5/2023 9:53,77,77,91,13,42
2/5/2023 10:08,78,76,90,12,43
2/5/2023 10:23,79,77,91,11,44
2/5/2023 10:38,80,78,92,12,43
2/5/2023 10:53,81,79,93,13,42
2/5/2023 11:08,82,78,94,12,41
2/5/2023 11:23,83,77,93,13,42
2/5/2023 11:38,82,78,94,14,43
2/5/2023 11:53,83,77,93,13,44
2/5/2023 12:08,82,78,92,14,43
2/5/2023 12:23,83,79,93,15,42
2/5/2023 12:38,82,80,94,16,41
2/5/2023 12:53,83,79,93,15,40
2/5/2023 13:08,82,78,92,14,39
2/5/2023 13:23,81,77,91,13,40
2/5/2023 13:38,80,76,92,12,39
2/5/2023 13:53,79,75,93,11,38
2/5/2023 14:08,78,76,94,12,37
2/5/2023 14:23,77,75,93,11,38
2/5/2023 14:38,78,74,92,10,39
2/5/2023 14:53,79,75,91,11,38
2/5/2023 15:08,80,76,90,10,37
2/5/2023 15:23,79,75,91,11,38
2/5/2023 15:38,80,76,90,10,39
2/5/2023 15:53,81,75,89,9,38
2/5/2023 16:08,80,76,90,10,39
2/5/2023 16:23,79,77,89,11,40
2/5/2023 16:38,80,76,88,12,41
2/5/2023 16:53,79,77,89,11,40
2/5/2023 17:08,78,76,90,10,39
2/5/2023 17:23,79,75,91,11,38
2/5/2023 17:38,80,74,90,10,39
2/5/2023 17:53,81,75,89,11,40
2/5/2023 18:08,82,76,90,10,41
2/5/2023 18:23,81,75,91,9,40
2/5/2023 18:38,82,74,90,8,41
2/5/2023 18:53,83,73,89,9,40
2/5/2023 19:08,84,74,90,10,41
2/5/2023 19:23,85,73,91,9,42
2/5/2023 19:38,84,74,90,8,43
2/5/2023 19:53,83,75,89,7,44
2/5/2023 20:08,82,74,90,8,43
2/5/2023 20:23,81,75,91,9,42
2/5/2023 20:38,82,76,92,10,43
2/5/2023 20:53,81,77,93,9,42
2/5/2023 21:08,80,76,92,10,43
2/5/2023 21:23,81,77,93,9,44
2/5/2023 21:38,80,78,94,10,45
2/5/2023 21:53,79,77,93,11,44
2/5/2023 22:08,80,78,92,12,43
2/5/2023 22:23,79,77,93,11,44
2/5/2023 22:38,78,78,92,12,43
2/5/2023 22:53,77,79,91,13,42
2/5/2023 23:08,78,78,92,12,43
2/5/2023 23:23,77,77,91,11,42
2/5/2023 23:38,78,78,92,10,41
2/5/2023 23:53,79,77,93,11,42
2/6/2023 0:08,78,76,92,10,43
2/6/2023 0:23,77,77,91,11,44
2/6/2023 0:38,78,78,92,10,43
2/6/2023 0:53,77,77,91,9,44
2/6/2023 1:08,76,76,90,10,45
2/6/2023 1:23,75,75,91,11,44
2/6/2023 1:38,74,76,90,12,45
2/6/2023 1:53,73,77,89,13,44
2/6/2023 2:08,72,76,88,14,43
2/6/2023 2:23,73,77,87,13,44
2/6/2023 2:38,74,76,88,14,43
2/6/2023 2:53,75,75,89,13,42
2/6/2023 3:08,76,74,88,14,41
2/6/2023 3:23,77,75,89,13,40
2/6/2023 3:38,78,74,88,14,39
2/6/2023 3:53,79,73,87,15,40
2/6/2023 4:08,78,74,88,16,39
2/6/2023 4:23,79,75,89,17,38
2/6/2023 4:38,80,76,88,18,37
2/6/2023 4:53,81,75,89,17,38
2/6/2023 5:08,80,76,88,16,39
2/6/2023 5:23,79,75,87,15,40
2/6/2023 5:38,78,76,88,16,39
2/6/2023 5:53,79,77,87,15,40
2/6/2023 6:08,80,76,88,14,41
2/6/2023 6:23,81,77,89,13,42
2/6/2023 6:38,82,76,88,12,43
2/6/2023 6:53,83,77,89,13,44
2/6/2023 7:08,84,76,90,12,43
2/6/2023 7:23,85,75,89,11,44
2/6/2023 7:38,86,74,90,12,43
2/6/2023 7:53,87,73,91,11,42
2/6/2023 8:08,86,72,90,10,41
2/6/2023 8:23,87,73,89,9,40
2/6/2023 8:38,86,74,88,8,39
2/6/2023 8:53,85,75,89,9,40
2/6/2023 9:08,86,74,90,8,41
2/6/2023 9:23,87,73,91,7,42
2/6/2023 9:38,86,74,92,6,43
2/6/2023 9:53,85,75,91,7,44
2/6/2023 10:08,86,74,90,8,45
2/6/2023 10:23,85,75,89,7,46
2/6/2023 10:38,86,74,90,6,47
2/6/2023 10:53,87,75,91,5,46
2/6/2023 11:08,88,76,92,4,45
2/6/2023 11:23,87,77,91,5,44
2/6/2023 11:38,86,78,90,4,45
2/6/2023 11:53,85,77,91,3,44
2/6/2023 12:08,84,76,92,4,45
2/6/2023 12:23,83,77,93,3,44
2/6/2023 12:38,82,78,92,4,43
2/6/2023 12:53,81,77,93,5,42
2/6/2023 13:08,82,78,92,4,41
2/6/2023 13:23,83,77,91,5,40
2/6/2023 13:38,82,78,92,6,41
2/6/2023 13:53,83,79,91,7,40
2/6/2023 14:08,82,78,90,8,41
2/6/2023 14:23,81,77,89,9,42
2/6/2023 14:38,82,78,90,10,41
2/6/2023 14:53,81,79,89,9,42
2/6/2023 15:08,80,80,90,8,41
2/6/2023 15:23,81,80,89,9,40
2/6/2023 15:38,82,80,90,8,41
2/6/2023 15:53,83,79,91,9,40
2/6/2023 16:08,82,78,90,10,41
2/6/2023 16:23,83,77,89,11,40
2/6/2023 16:38,84,76,90,10,39
2/6/2023 16:53,85,75,91,9,40
2/6/2023 17:08,84,76,92,8,39
2/6/2023 17:23,85,77,93,9,40
2/6/2023 17:38,84,76,92,8,39
2/6/2023 17:53,83,75,93,7,38
2/6/2023 18:08,84,74,92,6,39
2/6/2023 18:23,85,73,91,5,38
2/6/2023 18:38,84,74,90,6,37
2/6/2023 18:53,83,75,89,5,38
2/6/2023 19:08,84,74,88,4,37
2/6/2023 19:23,85,75,87,5,36
2/6/2023 19:38,86,76,88,6,35
2/6/2023 19:53,85,75,89,5,36
2/6/2023 20:08,86,76,88,4,35
2/6/2023 20:23,85,75,89,5,34
2/6/2023 20:38,84,74,88,6,35
2/6/2023 20:53,85,73,87,5,36
2/6/2023 21:08,86,72,86,6,35
2/6/2023 21:23,85,71,85,7,36
2/6/2023 21:38,86,70,84,6,35
2/6/2023 21:53,85,69,83,7,34
2/6/2023 22:08,84,70,82,8,33
2/6/2023 22:23,85,69,83,9,32
2/6/2023 22:38,86,68,84,8,31
2/6/2023 22:53,85,69,83,9,32
2/6/2023 23:08,86,70,82,10,33
2/6/2023 23:23,85,71,83,11,32
2/6/2023 23:38,84,70,82,10,31
2/6/2023 23:53,85,71,81,11,32
2/7/2023 0:08,86,70,82,12,33
2/7/2023 0:23,87,69,83,13,34
2/7/2023 0:38,86,70,82,12,33
2/7/2023 0:53,87,71,81,13,32
2/7/2023 1:08,88,72,82,14,31
2/7/2023 1:23,87,71,81,15,32
2/7/2023 1:38,88,72,80,14,31
2/7/2023 1:53,87,71,79,13,32
2/7/2023 2:08,88,70,80,12,33
2/7/2023 2:23,87,71,79,13,34
2/7/2023 2:38,88,70,78,12,33
2/7/2023 2:53,89,71,79,11,32
2/7/2023 3:08,90,72,80,10,31
2/7/2023 3:23,91,73,81,9,32
2/7/2023 3:38,92,74,82,8,33
2/7/2023 3:53,93,75,83,7,32
2/7/2023 4:08,94,74,84,6,33
2/7/2023 4:23,93,73,83,7,32
2/7/2023 4:38,94,72,82,8,33
2/7/2023 4:53,95,71,81,7,34
2/7/2023 5:08,96,70,82,8,35
2/7/2023 5:23,97,71,83,9,34
2/7/2023 5:38,98,72,82,8,35
2/7/2023 5:53,97,73,81,9,36
2/7/2023 6:08,96,74,82,8,37
2/7/2023 6:23,95,73,83,7,36
2/7/2023 6:38,96,72,84,8,35
2/7/2023 6:53,95,73,83,7,36
2/7/2023 7:08,94,74,84,8,37
2/7/2023 7:23,93,73,85,9,38
2/7/2023 7:38,92,74,84,10,39
2/7/2023 7:53,93,73,83,9,40
2/7/2023 8:08,92,74,82,10,41
2/7/2023 8:23,93,75,83,11,40
2/7/2023 8:38,92,74,84,12,41
2/7/2023 8:53,93,75,85,13,40
2/7/2023 9:08,94,76,84,12,39
2/7/2023 9:23,95,75,83,11,40
2/7/2023 9:38,94,76,84,12,39
2/7/2023 9:53,95,75,85,13,38
2/7/2023 10:08,94,74,86,12,37
2/7/2023 10:23,95,75,85,13,36
2/7/2023 10:38,96,76,84,14,35
2/7/2023 10:53,95,75,85,13,36
2/7/2023 11:08,96,74,84,12,35
2/7/2023 11:23,95,75,83,13,34
2/7/2023 11:38,96,74,84,14,33
2/7/2023 11:53,95,75,85,15,34
2/7/2023 12:08,96,76,86,16,35
2/7/2023 12:23,95,75,87,17,36
2/7/2023 12:38,96,76,88,18,35
2/7/2023 12:53,97,77,89,17,36
2/7/2023 13:08,96,78,90,16,37
2/7/2023 13:23,95,77,89,15,36
2/7/2023 13:38,96,78,88,16,35
2/7/2023 13:53,95,79,89,15,36
2/7/2023 14:08,94,80,88,16,35
2/7/2023 14:23,93,79,89,17,36
2/7/2023 14:38,92,80,88,18,37
2/7/2023 14:53,93,79,87,19,36
2/7/2023 15:08,94,80,88,20,35
2/7/2023 15:23,93,79,89,21,34
2/7/2023 15:38,92,80,90,22,33
2/7/2023 15:53,93,79,89,21,34
2/7/2023 16:08,94,80,90,22,35
2/7/2023 16:23,93,80,89,21,34
2/7/2023 16:38,92,79,90,22,33
2/7/2023 16:53,93,78,91,23,34
2/7/2023 17:08,94,77,92,22,33
2/7/2023 17:23,95,78,93,21,32
2/7/2023 17:38,96,79,92,20,31
2/7/2023 17:53,97,80,93,19,32
2/7/2023 18:08,98,80,92,18,33
2/7/2023 18:23,99,79,91,19,32
2/7/2023 18:38,98,80,90,18,31
2/7/2023 18:53,99,79,91,17,32
2/7/2023 19:08,100,80,92,18,31
2/7/2023 19:23,99,80,93,17,32
2/7/2023 19:38,100,80,94,18,31
2/7/2023 19:53,99,80,95,19,32
2/7/2023 20:08,98,80,94,18,31
2/7/2023 20:23,99,79,95,17,32
2/7/2023 20:38,100,80,96,16,33
2/7/2023 20:53,100,80,95,15,34
2/7/2023 21:08,99,79,96,16,33
2/7/2023 21:23,98,78,97,15,34
2/7/2023 21:38,99,79,98,14,35
2/7/2023 21:53,98,78,99,15,34
2/7/2023 22:08,97,77,98,14,33
2/7/2023 22:23,98,76,97,15,34
2/7/2023 22:38,99,75,96,16,33
2/7/2023 22:53,100,74,95,15,32
2/7/2023 23:08,100,73,94,14,31
2/7/2023 23:23,99,74,93,13,30
2/7/2023 23:38,100,75,92,12,29
2/7/2023 23:53,100,76,93,11,30
2/8/2023 0:08,99,75,92,12,29
2/8/2023 0:23,100,76,93,11,28
2/8/2023 0:38,99,75,94,12,27
2/8/2023 0:53,100,76,93,13,28
2/8/2023 1:08,99,75,92,12,29
2/8/2023 1:23,100,74,91,13,30
2/8/2023 1:38,100,73,90,14,31
2/8/2023 1:53,100,72,91,15,30
2/8/2023 2:08,100,71,90,16,29
2/8/2023 2:23,99,70,89,17,28
2/8/2023 2:38,100,69,90,16,29
2/8/2023 2:53,100,70,91,17,30
2/8/2023 3:08,99,69,92,18,31
2/8/2023 3:23,100,70,93,19,30
2/8/2023 3:38,100,71,94,20,29
2/8/2023 3:53,99,72,93,21,28
2/8/2023 4:08,100,73,94,20,27
2/8/2023 4:23,100,72,93,21,28
2/8/2023 4:38,99,73,92,20,29
2/8/2023 4:53,98,74,91,21,30
